branch,hospital-types,age-group-code,age-group-name,number-of-hospitalizations,percentage,duration-of-hospitalization-mediana,name,catalog,year,period
,,2,1 - 6,17808,37.11,2,P12 INNE ZABURZENIA ŻOŁĄDKOWO-JELITOWE I METABOLICZNE,1a,2019,2019
,,3,7 - 17,23922,49.86,2,P12 INNE ZABURZENIA ŻOŁĄDKOWO-JELITOWE I METABOLICZNE,1a,2019,2019
,,4,18 - 40,38,0.08,1,P12 INNE ZABURZENIA ŻOŁĄDKOWO-JELITOWE I METABOLICZNE,1a,2019,2019
,,5,41 - 60,0,0.0,0,P12 INNE ZABURZENIA ŻOŁĄDKOWO-JELITOWE I METABOLICZNE,1a,2019,2019
,,6,61 - 80,0,0.0,0,P12 INNE ZABURZENIA ŻOŁĄDKOWO-JELITOWE I METABOLICZNE,1a,2019,2019
,,7,81 i więcej,0,0.0,0,P12 INNE ZABURZENIA ŻOŁĄDKOWO-JELITOWE I METABOLICZNE,1a,2019,2019
,,8,brak danych,0,0.0,0,P12 INNE ZABURZENIA ŻOŁĄDKOWO-JELITOWE I METABOLICZNE,1a,2019,2019
,,1,poniżej 1,130,1.75,2,P15 ZABURZENIA ZACHOWANIA,1a,2019,2019
,,2,1 - 6,1959,26.31,2,P15 ZABURZENIA ZACHOWANIA,1a,2019,2019
,,3,7 - 17,5353,71.89,2,P15 ZABURZENIA ZACHOWANIA,1a,2019,2019
,,4,18 - 40,4,0.05,2,P15 ZABURZENIA ZACHOWANIA,1a,2019,2019
,,5,41 - 60,0,0.0,0,P15 ZABURZENIA ZACHOWANIA,1a,2019,2019
,,6,61 - 80,0,0.0,0,P15 ZABURZENIA ZACHOWANIA,1a,2019,2019
,,7,81 i więcej,0,0.0,0,P15 ZABURZENIA ZACHOWANIA,1a,2019,2019
,,8,brak danych,0,0.0,0,P15 ZABURZENIA ZACHOWANIA,1a,2019,2019
,,1,poniżej 1,2186,24.14,1,P16 POWAŻNE SCHORZENIA UWARUNKOWANE GENETYCZNIE I INNE CHOROBY WRODZONE,1a,2019,2019
,,2,1 - 6,3768,41.61,1,P16 POWAŻNE SCHORZENIA UWARUNKOWANE GENETYCZNIE I INNE CHOROBY WRODZONE,1a,2019,2019
,,3,7 - 17,3095,34.18,1,P16 POWAŻNE SCHORZENIA UWARUNKOWANE GENETYCZNIE I INNE CHOROBY WRODZONE,1a,2019,2019
,,4,18 - 40,7,0.08,2,P16 POWAŻNE SCHORZENIA UWARUNKOWANE GENETYCZNIE I INNE CHOROBY WRODZONE,1a,2019,2019
,,5,41 - 60,0,0.0,0,P16 POWAŻNE SCHORZENIA UWARUNKOWANE GENETYCZNIE I INNE CHOROBY WRODZONE,1a,2019,2019
,,6,61 - 80,0,0.0,0,P16 POWAŻNE SCHORZENIA UWARUNKOWANE GENETYCZNIE I INNE CHOROBY WRODZONE,1a,2019,2019
,,7,81 i więcej,0,0.0,0,P16 POWAŻNE SCHORZENIA UWARUNKOWANE GENETYCZNIE I INNE CHOROBY WRODZONE,1a,2019,2019
,,8,brak danych,0,0.0,0,P16 POWAŻNE SCHORZENIA UWARUNKOWANE GENETYCZNIE I INNE CHOROBY WRODZONE,1a,2019,2019
,,1,poniżej 1,300,6.8,1,P17 CHOROBY UKŁADU MOCZOWO-PŁCIOWEGO,1a,2019,2019
,,2,1 - 6,1131,25.64,1,P17 CHOROBY UKŁADU MOCZOWO-PŁCIOWEGO,1a,2019,2019
,,3,7 - 17,2974,67.42,2,P17 CHOROBY UKŁADU MOCZOWO-PŁCIOWEGO,1a,2019,2019
,,4,18 - 40,6,0.14,2,P17 CHOROBY UKŁADU MOCZOWO-PŁCIOWEGO,1a,2019,2019
,,5,41 - 60,0,0.0,0,P17 CHOROBY UKŁADU MOCZOWO-PŁCIOWEGO,1a,2019,2019
,,6,61 - 80,0,0.0,0,P17 CHOROBY UKŁADU MOCZOWO-PŁCIOWEGO,1a,2019,2019
,,7,81 i więcej,0,0.0,0,P17 CHOROBY UKŁADU MOCZOWO-PŁCIOWEGO,1a,2019,2019
,,8,brak danych,0,0.0,0,P17 CHOROBY UKŁADU MOCZOWO-PŁCIOWEGO,1a,2019,2019
,,1,poniżej 1,720,12.07,2,P18 CHOROBY NEREK Z NIEWYDOLNOŚCIĄ NERKOWĄ,1a,2019,2019
,,2,1 - 6,2023,33.93,2,P18 CHOROBY NEREK Z NIEWYDOLNOŚCIĄ NERKOWĄ,1a,2019,2019
,,3,7 - 17,3209,53.82,2,P18 CHOROBY NEREK Z NIEWYDOLNOŚCIĄ NERKOWĄ,1a,2019,2019
,,4,18 - 40,11,0.18,2,P18 CHOROBY NEREK Z NIEWYDOLNOŚCIĄ NERKOWĄ,1a,2019,2019
,,5,41 - 60,0,0.0,0,P18 CHOROBY NEREK Z NIEWYDOLNOŚCIĄ NERKOWĄ,1a,2019,2019
,,6,61 - 80,0,0.0,0,P18 CHOROBY NEREK Z NIEWYDOLNOŚCIĄ NERKOWĄ,1a,2019,2019
,,7,81 i więcej,0,0.0,0,P18 CHOROBY NEREK Z NIEWYDOLNOŚCIĄ NERKOWĄ,1a,2019,2019
,,8,brak danych,0,0.0,0,P18 CHOROBY NEREK Z NIEWYDOLNOŚCIĄ NERKOWĄ,1a,2019,2019
,,1,poniżej 1,1535,17.0,1,P19 CHOROBY KRWI,1a,2019,2019
,,2,1 - 6,3557,39.4,0,P19 CHOROBY KRWI,1a,2019,2019
,,3,7 - 17,3926,43.49,0,P19 CHOROBY KRWI,1a,2019,2019
,,4,18 - 40,10,0.11,1,P19 CHOROBY KRWI,1a,2019,2019
,,5,41 - 60,0,0.0,0,P19 CHOROBY KRWI,1a,2019,2019
,,6,61 - 80,0,0.0,0,P19 CHOROBY KRWI,1a,2019,2019
,,7,81 i więcej,0,0.0,0,P19 CHOROBY KRWI,1a,2019,2019
,,8,brak danych,0,0.0,0,P19 CHOROBY KRWI,1a,2019,2019
,,1,poniżej 1,1420,9.04,2,"P20 CHOROBY SKÓRY, UKŁADU MIĘŚNIOWO-KOSTNEGO LUB TKANKI ŁĄCZNEJ",1a,2019,2019
,,2,1 - 6,6563,41.78,2,"P20 CHOROBY SKÓRY, UKŁADU MIĘŚNIOWO-KOSTNEGO LUB TKANKI ŁĄCZNEJ",1a,2019,2019
,,3,7 - 17,7711,49.09,2,"P20 CHOROBY SKÓRY, UKŁADU MIĘŚNIOWO-KOSTNEGO LUB TKANKI ŁĄCZNEJ",1a,2019,2019
,,4,18 - 40,13,0.08,2,"P20 CHOROBY SKÓRY, UKŁADU MIĘŚNIOWO-KOSTNEGO LUB TKANKI ŁĄCZNEJ",1a,2019,2019
,,5,41 - 60,0,0.0,0,"P20 CHOROBY SKÓRY, UKŁADU MIĘŚNIOWO-KOSTNEGO LUB TKANKI ŁĄCZNEJ",1a,2019,2019
,,6,61 - 80,0,0.0,0,"P20 CHOROBY SKÓRY, UKŁADU MIĘŚNIOWO-KOSTNEGO LUB TKANKI ŁĄCZNEJ",1a,2019,2019
,,7,81 i więcej,0,0.0,0,"P20 CHOROBY SKÓRY, UKŁADU MIĘŚNIOWO-KOSTNEGO LUB TKANKI ŁĄCZNEJ",1a,2019,2019
,,8,brak danych,0,0.0,0,"P20 CHOROBY SKÓRY, UKŁADU MIĘŚNIOWO-KOSTNEGO LUB TKANKI ŁĄCZNEJ",1a,2019,2019
,,1,poniżej 1,1453,5.04,1,P21 CHOROBY SERCA,1a,2019,2019
,,2,1 - 6,3966,13.76,2,P21 CHOROBY SERCA,1a,2019,2019
,,3,7 - 17,23349,81.0,2,P21 CHOROBY SERCA,1a,2019,2019
,,4,18 - 40,58,0.2,3,P21 CHOROBY SERCA,1a,2019,2019
,,5,41 - 60,0,0.0,0,P21 CHOROBY SERCA,1a,2019,2019
,,6,61 - 80,0,0.0,0,P21 CHOROBY SERCA,1a,2019,2019
,,7,81 i więcej,0,0.0,0,P21 CHOROBY SERCA,1a,2019,2019
,,8,brak danych,0,0.0,0,P21 CHOROBY SERCA,1a,2019,2019
,,1,poniżej 1,17874,19.2,3,P22 INFEKCYJNE I NIEINFEKCYJNE ZAPALENIE ŻOŁĄDKA I JELIT,1a,2019,2019
,,2,1 - 6,56437,60.61,3,P22 INFEKCYJNE I NIEINFEKCYJNE ZAPALENIE ŻOŁĄDKA I JELIT,1a,2019,2019
,,3,7 - 17,18784,20.17,2,P22 INFEKCYJNE I NIEINFEKCYJNE ZAPALENIE ŻOŁĄDKA I JELIT,1a,2019,2019
,,4,18 - 40,14,0.02,2,P22 INFEKCYJNE I NIEINFEKCYJNE ZAPALENIE ŻOŁĄDKA I JELIT,1a,2019,2019
,,5,41 - 60,0,0.0,0,P22 INFEKCYJNE I NIEINFEKCYJNE ZAPALENIE ŻOŁĄDKA I JELIT,1a,2019,2019
,,6,61 - 80,0,0.0,0,P22 INFEKCYJNE I NIEINFEKCYJNE ZAPALENIE ŻOŁĄDKA I JELIT,1a,2019,2019
,,7,81 i więcej,0,0.0,0,P22 INFEKCYJNE I NIEINFEKCYJNE ZAPALENIE ŻOŁĄDKA I JELIT,1a,2019,2019
,,8,brak danych,0,0.0,0,P22 INFEKCYJNE I NIEINFEKCYJNE ZAPALENIE ŻOŁĄDKA I JELIT,1a,2019,2019
,,1,poniżej 1,1247,7.76,3,P23 PADACZKA,1a,2019,2019
,,2,1 - 6,6073,37.77,2,P23 PADACZKA,1a,2019,2019
,,3,7 - 17,8745,54.39,2,P23 PADACZKA,1a,2019,2019
,,4,18 - 40,13,0.08,2,P23 PADACZKA,1a,2019,2019
,,5,41 - 60,0,0.0,0,P23 PADACZKA,1a,2019,2019
,,6,61 - 80,0,0.0,0,P23 PADACZKA,1a,2019,2019
,,7,81 i więcej,0,0.0,0,P23 PADACZKA,1a,2019,2019
,,8,brak danych,0,0.0,0,P23 PADACZKA,1a,2019,2019
,,1,poniżej 1,2,7.41,11,P26 LECZENIE NOWOTWORÓW Z PW > 7 DNI,1a,2019,2019
,,2,1 - 6,9,33.33,10,P26 LECZENIE NOWOTWORÓW Z PW > 7 DNI,1a,2019,2019
,,3,7 - 17,16,59.26,11,P26 LECZENIE NOWOTWORÓW Z PW > 7 DNI,1a,2019,2019
,,4,18 - 40,0,0.0,0,P26 LECZENIE NOWOTWORÓW Z PW > 7 DNI,1a,2019,2019
,,5,41 - 60,0,0.0,0,P26 LECZENIE NOWOTWORÓW Z PW > 7 DNI,1a,2019,2019
,,6,61 - 80,0,0.0,0,P26 LECZENIE NOWOTWORÓW Z PW > 7 DNI,1a,2019,2019
,,7,81 i więcej,0,0.0,0,P26 LECZENIE NOWOTWORÓW Z PW > 7 DNI,1a,2019,2019
,,8,brak danych,0,0.0,0,P26 LECZENIE NOWOTWORÓW Z PW > 7 DNI,1a,2019,2019
,,1,poniżej 1,73,5.12,2,P27 GUZY LITE UKŁADU NERWOWEGO,1a,2019,2019
,,2,1 - 6,569,39.87,1,P27 GUZY LITE UKŁADU NERWOWEGO,1a,2019,2019
,,3,7 - 17,784,54.94,0,P27 GUZY LITE UKŁADU NERWOWEGO,1a,2019,2019
,,4,18 - 40,1,0.07,15,P27 GUZY LITE UKŁADU NERWOWEGO,1a,2019,2019
,,5,41 - 60,0,0.0,0,P27 GUZY LITE UKŁADU NERWOWEGO,1a,2019,2019
,,6,61 - 80,0,0.0,0,P27 GUZY LITE UKŁADU NERWOWEGO,1a,2019,2019
,,7,81 i więcej,0,0.0,0,P27 GUZY LITE UKŁADU NERWOWEGO,1a,2019,2019
,,8,brak danych,0,0.0,0,P27 GUZY LITE UKŁADU NERWOWEGO,1a,2019,2019
,,1,poniżej 1,79,1.22,1,"P28 GUZY LITE NARZĄDÓW, TKANEK I INNYCH UKŁADÓW",1a,2019,2019
,,2,1 - 6,2692,41.74,0,"P28 GUZY LITE NARZĄDÓW, TKANEK I INNYCH UKŁADÓW",1a,2019,2019
,,3,7 - 17,3663,56.79,0,"P28 GUZY LITE NARZĄDÓW, TKANEK I INNYCH UKŁADÓW",1a,2019,2019
,,4,18 - 40,16,0.25,0,"P28 GUZY LITE NARZĄDÓW, TKANEK I INNYCH UKŁADÓW",1a,2019,2019
,,5,41 - 60,0,0.0,0,"P28 GUZY LITE NARZĄDÓW, TKANEK I INNYCH UKŁADÓW",1a,2019,2019
,,6,61 - 80,0,0.0,0,"P28 GUZY LITE NARZĄDÓW, TKANEK I INNYCH UKŁADÓW",1a,2019,2019
,,7,81 i więcej,0,0.0,0,"P28 GUZY LITE NARZĄDÓW, TKANEK I INNYCH UKŁADÓW",1a,2019,2019
,,8,brak danych,0,0.0,0,"P28 GUZY LITE NARZĄDÓW, TKANEK I INNYCH UKŁADÓW",1a,2019,2019
,,1,poniżej 1,0,0.0,0,P29 BÓLE GŁOWY - DIAGNOSTYKA I LECZENIE > 3 DNI,1a,2019,2019
,,2,1 - 6,246,10.5,3,P29 BÓLE GŁOWY - DIAGNOSTYKA I LECZENIE > 3 DNI,1a,2019,2019
,,3,7 - 17,2093,89.37,4,P29 BÓLE GŁOWY - DIAGNOSTYKA I LECZENIE > 3 DNI,1a,2019,2019
,,4,18 - 40,3,0.13,4,P29 BÓLE GŁOWY - DIAGNOSTYKA I LECZENIE > 3 DNI,1a,2019,2019
,,5,41 - 60,0,0.0,0,P29 BÓLE GŁOWY - DIAGNOSTYKA I LECZENIE > 3 DNI,1a,2019,2019
,,6,61 - 80,0,0.0,0,P29 BÓLE GŁOWY - DIAGNOSTYKA I LECZENIE > 3 DNI,1a,2019,2019
,,7,81 i więcej,0,0.0,0,P29 BÓLE GŁOWY - DIAGNOSTYKA I LECZENIE > 3 DNI,1a,2019,2019
,,8,brak danych,0,0.0,0,P29 BÓLE GŁOWY - DIAGNOSTYKA I LECZENIE > 3 DNI,1a,2019,2019
,,1,poniżej 1,7044,63.55,6,P30 INFEKCJE WIRUSOWE OKREŚLONE,1a,2019,2019
,,2,1 - 6,3490,31.49,4,P30 INFEKCJE WIRUSOWE OKREŚLONE,1a,2019,2019
,,3,7 - 17,550,4.96,3,P30 INFEKCJE WIRUSOWE OKREŚLONE,1a,2019,2019
,,4,18 - 40,0,0.0,0,P30 INFEKCJE WIRUSOWE OKREŚLONE,1a,2019,2019
,,5,41 - 60,0,0.0,0,P30 INFEKCJE WIRUSOWE OKREŚLONE,1a,2019,2019
,,6,61 - 80,0,0.0,0,P30 INFEKCJE WIRUSOWE OKREŚLONE,1a,2019,2019
,,7,81 i więcej,0,0.0,0,P30 INFEKCJE WIRUSOWE OKREŚLONE,1a,2019,2019
,,8,brak danych,0,0.0,0,P30 INFEKCJE WIRUSOWE OKREŚLONE,1a,2019,2019
,,1,poniżej 1,141,7.44,1,P31 ALERGIE - OSTRE STANY ALERGICZNE,1a,2019,2019
,,2,1 - 6,783,41.3,2,P31 ALERGIE - OSTRE STANY ALERGICZNE,1a,2019,2019
,,3,7 - 17,972,51.27,2,P31 ALERGIE - OSTRE STANY ALERGICZNE,1a,2019,2019
,,4,18 - 40,0,0.0,0,P31 ALERGIE - OSTRE STANY ALERGICZNE,1a,2019,2019
,,5,41 - 60,0,0.0,0,P31 ALERGIE - OSTRE STANY ALERGICZNE,1a,2019,2019
,,6,61 - 80,0,0.0,0,P31 ALERGIE - OSTRE STANY ALERGICZNE,1a,2019,2019
,,7,81 i więcej,0,0.0,0,P31 ALERGIE - OSTRE STANY ALERGICZNE,1a,2019,2019
,,8,brak danych,0,0.0,0,P31 ALERGIE - OSTRE STANY ALERGICZNE,1a,2019,2019
,,1,poniżej 1,0,0.0,0,P32 ALERGIE - ODCZULANIE,1a,2019,2019
,,2,1 - 6,245,7.8,0,P32 ALERGIE - ODCZULANIE,1a,2019,2019
,,3,7 - 17,2893,92.05,0,P32 ALERGIE - ODCZULANIE,1a,2019,2019
,,4,18 - 40,5,0.16,0,P32 ALERGIE - ODCZULANIE,1a,2019,2019
,,5,41 - 60,0,0.0,0,P32 ALERGIE - ODCZULANIE,1a,2019,2019
,,6,61 - 80,0,0.0,0,P32 ALERGIE - ODCZULANIE,1a,2019,2019
,,7,81 i więcej,0,0.0,0,P32 ALERGIE - ODCZULANIE,1a,2019,2019
,,8,brak danych,0,0.0,0,P32 ALERGIE - ODCZULANIE,1a,2019,2019
,,1,poniżej 1,6,0.52,8,P33 CUKRZYCA POWIKŁANA ŚPIĄCZKĄ / KWASICĄ KETONOWĄ,1a,2019,2019
,,2,1 - 6,276,23.73,10,P33 CUKRZYCA POWIKŁANA ŚPIĄCZKĄ / KWASICĄ KETONOWĄ,1a,2019,2019
,,3,7 - 17,879,75.58,8,P33 CUKRZYCA POWIKŁANA ŚPIĄCZKĄ / KWASICĄ KETONOWĄ,1a,2019,2019
,,4,18 - 40,2,0.17,3,P33 CUKRZYCA POWIKŁANA ŚPIĄCZKĄ / KWASICĄ KETONOWĄ,1a,2019,2019
,,5,41 - 60,0,0.0,0,P33 CUKRZYCA POWIKŁANA ŚPIĄCZKĄ / KWASICĄ KETONOWĄ,1a,2019,2019
,,6,61 - 80,0,0.0,0,P33 CUKRZYCA POWIKŁANA ŚPIĄCZKĄ / KWASICĄ KETONOWĄ,1a,2019,2019
,,7,81 i więcej,0,0.0,0,P33 CUKRZYCA POWIKŁANA ŚPIĄCZKĄ / KWASICĄ KETONOWĄ,1a,2019,2019
,,8,brak danych,0,0.0,0,P33 CUKRZYCA POWIKŁANA ŚPIĄCZKĄ / KWASICĄ KETONOWĄ,1a,2019,2019
,,1,poniżej 1,6,0.08,6,P34 CUKRZYCA NIE POWIKŁANA ŚPIĄCZKĄ / KWASICĄ KETONOWĄ,1a,2019,2019
,,2,1 - 6,1044,13.1,3,P34 CUKRZYCA NIE POWIKŁANA ŚPIĄCZKĄ / KWASICĄ KETONOWĄ,1a,2019,2019
,,3,7 - 17,6877,86.3,3,P34 CUKRZYCA NIE POWIKŁANA ŚPIĄCZKĄ / KWASICĄ KETONOWĄ,1a,2019,2019
,,4,18 - 40,42,0.53,2,P34 CUKRZYCA NIE POWIKŁANA ŚPIĄCZKĄ / KWASICĄ KETONOWĄ,1a,2019,2019
,,5,41 - 60,0,0.0,0,P34 CUKRZYCA NIE POWIKŁANA ŚPIĄCZKĄ / KWASICĄ KETONOWĄ,1a,2019,2019
,,6,61 - 80,0,0.0,0,P34 CUKRZYCA NIE POWIKŁANA ŚPIĄCZKĄ / KWASICĄ KETONOWĄ,1a,2019,2019
,,7,81 i więcej,0,0.0,0,P34 CUKRZYCA NIE POWIKŁANA ŚPIĄCZKĄ / KWASICĄ KETONOWĄ,1a,2019,2019
,,8,brak danych,0,0.0,0,P34 CUKRZYCA NIE POWIKŁANA ŚPIĄCZKĄ / KWASICĄ KETONOWĄ,1a,2019,2019
,,1,poniżej 1,2512,9.54,2,P35 LECZENIE ZACHOWAWCZE URAZÓW < 18 R.Ż.,1a,2019,2019
,,2,1 - 6,8866,33.66,2,P35 LECZENIE ZACHOWAWCZE URAZÓW < 18 R.Ż.,1a,2019,2019
,,3,7 - 17,14943,56.72,2,P35 LECZENIE ZACHOWAWCZE URAZÓW < 18 R.Ż.,1a,2019,2019
,,4,18 - 40,22,0.08,3,P35 LECZENIE ZACHOWAWCZE URAZÓW < 18 R.Ż.,1a,2019,2019
,,5,41 - 60,0,0.0,0,P35 LECZENIE ZACHOWAWCZE URAZÓW < 18 R.Ż.,1a,2019,2019
,,6,61 - 80,0,0.0,0,P35 LECZENIE ZACHOWAWCZE URAZÓW < 18 R.Ż.,1a,2019,2019
,,7,81 i więcej,0,0.0,0,P35 LECZENIE ZACHOWAWCZE URAZÓW < 18 R.Ż.,1a,2019,2019
,,8,brak danych,0,0.0,0,P35 LECZENIE ZACHOWAWCZE URAZÓW < 18 R.Ż.,1a,2019,2019
,,1,poniżej 1,453,19.67,1,"P36 POWAŻNE CHOROBY GARDŁA, USZU I NOSA < 18 R.Ż.",1a,2019,2019
,,2,1 - 6,1120,48.63,1,"P36 POWAŻNE CHOROBY GARDŁA, USZU I NOSA < 18 R.Ż.",1a,2019,2019
,,3,7 - 17,730,31.7,1,"P36 POWAŻNE CHOROBY GARDŁA, USZU I NOSA < 18 R.Ż.",1a,2019,2019
,,4,18 - 40,0,0.0,0,"P36 POWAŻNE CHOROBY GARDŁA, USZU I NOSA < 18 R.Ż.",1a,2019,2019
,,5,41 - 60,0,0.0,0,"P36 POWAŻNE CHOROBY GARDŁA, USZU I NOSA < 18 R.Ż.",1a,2019,2019
,,6,61 - 80,0,0.0,0,"P36 POWAŻNE CHOROBY GARDŁA, USZU I NOSA < 18 R.Ż.",1a,2019,2019
,,7,81 i więcej,0,0.0,0,"P36 POWAŻNE CHOROBY GARDŁA, USZU I NOSA < 18 R.Ż.",1a,2019,2019
,,8,brak danych,0,0.0,0,"P36 POWAŻNE CHOROBY GARDŁA, USZU I NOSA < 18 R.Ż.",1a,2019,2019
,,1,poniżej 1,568,95.14,3,P37 ZABURZENIA RYTMU SERCA < 1 R.Ż. LUB < 18 R.Ż. Z PW,1a,2019,2019
,,2,1 - 6,14,2.35,3,P37 ZABURZENIA RYTMU SERCA < 1 R.Ż. LUB < 18 R.Ż. Z PW,1a,2019,2019
,,3,7 - 17,15,2.51,3,P37 ZABURZENIA RYTMU SERCA < 1 R.Ż. LUB < 18 R.Ż. Z PW,1a,2019,2019
,,4,18 - 40,0,0.0,0,P37 ZABURZENIA RYTMU SERCA < 1 R.Ż. LUB < 18 R.Ż. Z PW,1a,2019,2019
,,5,41 - 60,0,0.0,0,P37 ZABURZENIA RYTMU SERCA < 1 R.Ż. LUB < 18 R.Ż. Z PW,1a,2019,2019
,,6,61 - 80,0,0.0,0,P37 ZABURZENIA RYTMU SERCA < 1 R.Ż. LUB < 18 R.Ż. Z PW,1a,2019,2019
,,7,81 i więcej,0,0.0,0,P37 ZABURZENIA RYTMU SERCA < 1 R.Ż. LUB < 18 R.Ż. Z PW,1a,2019,2019
,,8,brak danych,0,0.0,0,P37 ZABURZENIA RYTMU SERCA < 1 R.Ż. LUB < 18 R.Ż. Z PW,1a,2019,2019
,,1,poniżej 1,0,0.0,0,P39 WRODZONE WADY SERCA > 0 R.Ż. I < 18 R.Ż.,1a,2019,2019
,,2,1 - 6,2532,49.81,2,P39 WRODZONE WADY SERCA > 0 R.Ż. I < 18 R.Ż.,1a,2019,2019
,,3,7 - 17,2543,50.03,3,P39 WRODZONE WADY SERCA > 0 R.Ż. I < 18 R.Ż.,1a,2019,2019
,,4,18 - 40,8,0.16,3,P39 WRODZONE WADY SERCA > 0 R.Ż. I < 18 R.Ż.,1a,2019,2019
,,5,41 - 60,0,0.0,0,P39 WRODZONE WADY SERCA > 0 R.Ż. I < 18 R.Ż.,1a,2019,2019
,,6,61 - 80,0,0.0,0,P39 WRODZONE WADY SERCA > 0 R.Ż. I < 18 R.Ż.,1a,2019,2019
,,7,81 i więcej,0,0.0,0,P39 WRODZONE WADY SERCA > 0 R.Ż. I < 18 R.Ż.,1a,2019,2019
,,8,brak danych,0,0.0,0,P39 WRODZONE WADY SERCA > 0 R.Ż. I < 18 R.Ż.,1a,2019,2019
,,1,poniżej 1,364,65.35,3,P40 INNE CHOROBY UKŁADU KRĄŻENIA < 1 R.Ż. ALBO < 18 R.Ż. Z PW,1a,2019,2019
,,2,1 - 6,78,14.0,4,P40 INNE CHOROBY UKŁADU KRĄŻENIA < 1 R.Ż. ALBO < 18 R.Ż. Z PW,1a,2019,2019
,,3,7 - 17,113,20.29,3,P40 INNE CHOROBY UKŁADU KRĄŻENIA < 1 R.Ż. ALBO < 18 R.Ż. Z PW,1a,2019,2019
,,4,18 - 40,2,0.36,25,P40 INNE CHOROBY UKŁADU KRĄŻENIA < 1 R.Ż. ALBO < 18 R.Ż. Z PW,1a,2019,2019
,,5,41 - 60,0,0.0,0,P40 INNE CHOROBY UKŁADU KRĄŻENIA < 1 R.Ż. ALBO < 18 R.Ż. Z PW,1a,2019,2019
,,6,61 - 80,0,0.0,0,P40 INNE CHOROBY UKŁADU KRĄŻENIA < 1 R.Ż. ALBO < 18 R.Ż. Z PW,1a,2019,2019
,,7,81 i więcej,0,0.0,0,P40 INNE CHOROBY UKŁADU KRĄŻENIA < 1 R.Ż. ALBO < 18 R.Ż. Z PW,1a,2019,2019
,,8,brak danych,0,0.0,0,P40 INNE CHOROBY UKŁADU KRĄŻENIA < 1 R.Ż. ALBO < 18 R.Ż. Z PW,1a,2019,2019
,,1,poniżej 1,18,0.38,3,P41 CHOROBY ZAPALNE JELIT < 18 R.Ż.,1a,2019,2019
,,2,1 - 6,418,8.88,1,P41 CHOROBY ZAPALNE JELIT < 18 R.Ż.,1a,2019,2019
,,3,7 - 17,4241,90.1,1,P41 CHOROBY ZAPALNE JELIT < 18 R.Ż.,1a,2019,2019
,,4,18 - 40,30,0.64,3,P41 CHOROBY ZAPALNE JELIT < 18 R.Ż.,1a,2019,2019
,,5,41 - 60,0,0.0,0,P41 CHOROBY ZAPALNE JELIT < 18 R.Ż.,1a,2019,2019
,,6,61 - 80,0,0.0,0,P41 CHOROBY ZAPALNE JELIT < 18 R.Ż.,1a,2019,2019
,,7,81 i więcej,0,0.0,0,P41 CHOROBY ZAPALNE JELIT < 18 R.Ż.,1a,2019,2019
,,8,brak danych,0,0.0,0,P41 CHOROBY ZAPALNE JELIT < 18 R.Ż.,1a,2019,2019
,,1,poniżej 1,714,25.79,2,P42 PRZEWLEKŁE CHOROBY WĄTROBY < 18 R.Ż.,1a,2019,2019
,,2,1 - 6,540,19.51,1,P42 PRZEWLEKŁE CHOROBY WĄTROBY < 18 R.Ż.,1a,2019,2019
,,3,7 - 17,1511,54.59,1,P42 PRZEWLEKŁE CHOROBY WĄTROBY < 18 R.Ż.,1a,2019,2019
,,4,18 - 40,3,0.11,0,P42 PRZEWLEKŁE CHOROBY WĄTROBY < 18 R.Ż.,1a,2019,2019
,,5,41 - 60,0,0.0,0,P42 PRZEWLEKŁE CHOROBY WĄTROBY < 18 R.Ż.,1a,2019,2019
,,6,61 - 80,0,0.0,0,P42 PRZEWLEKŁE CHOROBY WĄTROBY < 18 R.Ż.,1a,2019,2019
,,7,81 i więcej,0,0.0,0,P42 PRZEWLEKŁE CHOROBY WĄTROBY < 18 R.Ż.,1a,2019,2019
,,8,brak danych,0,0.0,0,P42 PRZEWLEKŁE CHOROBY WĄTROBY < 18 R.Ż.,1a,2019,2019
,,1,poniżej 1,5,14.71,12,P43 CIĘŻKIE OPARZENIA > 10 DNI < 18 R.Ż.,1a,2019,2019
,,2,1 - 6,21,61.76,13,P43 CIĘŻKIE OPARZENIA > 10 DNI < 18 R.Ż.,1a,2019,2019
,,3,7 - 17,8,23.53,16,P43 CIĘŻKIE OPARZENIA > 10 DNI < 18 R.Ż.,1a,2019,2019
,,4,18 - 40,0,0.0,0,P43 CIĘŻKIE OPARZENIA > 10 DNI < 18 R.Ż.,1a,2019,2019
,,5,41 - 60,0,0.0,0,P43 CIĘŻKIE OPARZENIA > 10 DNI < 18 R.Ż.,1a,2019,2019
,,6,61 - 80,0,0.0,0,P43 CIĘŻKIE OPARZENIA > 10 DNI < 18 R.Ż.,1a,2019,2019
,,7,81 i więcej,0,0.0,0,P43 CIĘŻKIE OPARZENIA > 10 DNI < 18 R.Ż.,1a,2019,2019
,,8,brak danych,0,0.0,0,P43 CIĘŻKIE OPARZENIA > 10 DNI < 18 R.Ż.,1a,2019,2019
,,1,poniżej 1,51,11.06,7,P44 ŚREDNIE OPARZENIA/ ODMROŻENIA > 5 DNI < 18 R.Ż.,1a,2019,2019
,,2,1 - 6,337,73.1,7,P44 ŚREDNIE OPARZENIA/ ODMROŻENIA > 5 DNI < 18 R.Ż.,1a,2019,2019
,,3,7 - 17,73,15.84,7,P44 ŚREDNIE OPARZENIA/ ODMROŻENIA > 5 DNI < 18 R.Ż.,1a,2019,2019
