branch,hospital-types,number-of-patients,number-of-hospitalizations,ratio-of-rehospitalizations,percentage,percentage-of-sections,duration-of-hospitalization-mediana,duration-of-hospitalization-mode,average-value-of-hospitalization,average-value-of-hospitalization-points,average-value-of-drg,average-value-of-drg-points,name,catalog,year,period
,,854,858,1.0,0.01,0.42,22,11,,,,,J23 CIĘŻKIE OPARZENIA Z ZABIEGIEM CHIRURGICZNYM > 10 DNI *,1a,2024,2024
,,1221,1251,1.02,0.02,0.61,11,6,,,,,J24 ŚREDNIE OPARZENIA/ODMROŻENIA Z ZABIEGIEM CHIRURGICZNYM > 5 DNI *,1a,2024,2024
,,99,99,1.0,0.0,0.05,12,11,,,,,J26 CIĘŻKIE OPARZENIA > 10 DNI,1a,2024,2024
,,360,361,1.0,0.01,0.18,9,6,,,,,J27 ŚREDNIE OPARZENIA/ODMROŻENIA > 5 DNI,1a,2024,2024
,,901,908,1.01,0.01,0.44,3,2,,,,,J28 LEKKIE OPARZENIA/ODMROŻENIA,1a,2024,2024
,,37,37,1.0,0.0,0.02,1,1,,,,,J29 OPARZENIA/ODMROŻENIA PRZED PRZENIESIENIEM DO ODDZIAŁU SPECJALISTYCZNEGO,1a,2024,2024
,,7499,8065,1.08,0.11,3.94,2,0,,,,,J31 - ZABIEGI ZWIĄZANE Z PRZESZCZEPAMI SKÓRY *,1a,2024,2024
,,19473,20893,1.07,0.3,10.22,0,0,,,,,J32 DUŻE ZABIEGI SKÓRNE *,1a,2024,2024
,,17378,18217,1.05,0.26,8.91,0,0,,,,,J33 ŚREDNIE ZABIEGI SKÓRNE *,1a,2024,2024
,,12226,13865,1.13,0.2,6.78,8,4,,,,,J34 LECZENIE CHIRURGICZNE ZMIAN TROFICZNYCH STOPY *,1a,2024,2024
,,8258,9351,1.13,0.13,4.57,8,7,,,,,J37 OWRZODZENIA SKÓRY,1a,2024,2024
,,6461,7625,1.18,0.11,3.73,3,0,,,,,J38 CIĘŻKIE CHOROBY DERMATOLOGICZNE,1a,2024,2024
,,25784,28657,1.11,0.41,14.02,3,0,,,,,J39 DUŻE CHOROBY DERMATOLOGICZNE,1a,2024,2024
,,7612,7791,1.02,0.11,3.81,6,5,,,,,J46 DUŻE CHOROBY INFEKCYJNE SKÓRY,1a,2024,2024
,,3152,3800,1.21,0.05,1.86,0,0,,,,,J47 DUŻE GUZY SKÓRY,1a,2024,2024
,,23552,29076,1.23,0.41,14.22,0,0,,,,,J49 ŁAGODNE CHOROBY DERMATOLOGICZNE,1a,2024,2024
,,5666,5928,1.05,0.08,3.05,3,3,,,,,K01 ZABIEGI RADYKALNE W RAKACH GRUCZOŁÓW DOKREWNYCH *,1a,2024,2024
,,3614,3620,1.0,0.05,1.86,3,3,,,,,K02 OPERACJA WOLA GUZOWATEGO POWIKŁANEGO *,1a,2024,2024
,,16795,16951,1.01,0.24,8.72,3,3,,,,,K03 ZABIEGI DOTYCZĄCE TARCZYCY I PRZYTARCZYC *,1a,2024,2024
,,1261,1264,1.0,0.02,0.65,4,2,,,,,K04 ZABIEGI DOTYCZĄCE NADNERCZY *,1a,2024,2024
,,276,294,1.07,0.0,0.15,0,0,,,,,"K05 ZABIEGI DIAGNOSTYCZNE TARCZYCY, PRZYTARCZYC, NADNERCZY *",1a,2024,2024
,,207,212,1.02,0.0,0.11,6,7,,,,,K06 STANY NAGLĄCE W ENDOKRYNOLOGII,1a,2024,2024
,,8809,9597,1.09,0.14,4.94,3,3,,,,,K16 CHOROBY  PRZYSADKI,1a,2024,2024
,,39602,42916,1.08,0.61,22.08,3,3,,,,,K25 ZABURZENIA WODNO-ELEKTROLITOWE I ZABURZENIA ODŻYWIANIA,1a,2024,2024
,,2680,3363,1.25,0.05,1.73,2,0,,,,,K28E WRODZONE WADY METABOLICZNE > 65 R.Ż.,1a,2024,2024
,,4331,5996,1.38,0.09,3.08,1,0,,,,,K28F WRODZONE WADY METABOLICZNE < 66 R.Ż.,1a,2024,2024
,,12184,12868,1.06,0.18,6.62,4,3,,,,,K34 CUKRZYCA BEZ POWIKŁAŃ,1a,2024,2024
,,3497,4355,1.25,0.06,2.24,7,0,,,,,K39 STOPA CUKRZYCOWA,1a,2024,2024
,,23878,25769,1.08,0.37,13.26,5,3,,,,,K40 CUKRZYCA Z POWIKŁANIAMI I INNE STANY ZABURZEŃ GLIKEMII,1a,2024,2024
,,775,806,1.04,0.01,0.41,0,0,,,,,K47D DIAGNOSTYKA W CELU WYKLUCZENIA LUB POTWIERDZENIA CHORÓB TARCZYCY,1a,2024,2024
,,927,957,1.03,0.01,0.49,5,3,,,,,K47L LECZENIE CHORÓB TARCZYCY,1a,2024,2024
,,760,2007,2.64,0.03,1.03,0,0,,,,,K48 ORBITOPATIA TARCZYCOWA - TERAPIA PRZECIWZAPALNA I PRZYGOTOWANIE DO RADIOTERAPII I LECZENIA DEKOMPRESYJNEGO,1a,2024,2024
,,5932,6609,1.11,0.09,3.4,3,3,,,,,"K53E NADCZYNNOŚĆ GRUCZOŁÓW DOKREWNYCH POZA HIPERPROLAKTYNEMIĄ, NADCZYNNOŚCIĄ TARCZYCY I GUZAMI NEUROENDOKRYNNYMI PRZEWODU POKARMOWEGO I UKŁADU ODDECHOWEGO > 65 R.Ż.",1a,2024,2024
,,18218,21807,1.2,0.31,11.22,2,3,,,,,"K53F NADCZYNNOŚĆ GRUCZOŁÓW DOKREWNYCH POZA HIPERPROLAKTYNEMIĄ, NADCZYNNOŚCIĄ TARCZYCY I GUZAMI NEUROENDOKRYNNYMI PRZEWODU POKARMOWEGO I UKŁADU ODDECHOWEGO < 66 R.Ż.",1a,2024,2024
,,225,248,1.1,0.0,0.13,3,0,,,,,K54 AUTOIMMUNOLOGICZNE ZESPOŁY WIELOGRUCZOŁOWE,1a,2024,2024
,,619,651,1.05,0.01,0.33,3,3,,,,,K57 GUZY NEUROENDOKRYNNE,1a,2024,2024
,,7086,8094,1.14,0.12,4.16,3,0,,,,,K58 NOWOTWORY ENDOKRYNNE POZA PRZYSADKĄ,1a,2024,2024
,,10235,11242,1.1,0.16,5.78,1,0,,,,,K59 INNE CHOROBY UKŁADU WYDZIELANIA WEWNĘTRZNEGO,1a,2024,2024
,,672,756,1.12,0.01,0.39,3,3,,,,,K60 NOWOTWORY GRUCZOŁÓW DOKREWNYCH,1a,2024,2024
,,7519,8088,1.08,0.11,4.16,4,5,,,,,K63 KWALIFIKACJA DO LECZENIA JODEM RADIOAKTYWNYM RAKA TARCZYCY LUB OCENA SKUTECZNOŚCI LECZENIA Z ZASTOSOWANIEM REKOMBINOWANEGO TSH [RHTSH],1a,2024,2024
,,9770,9874,1.01,0.14,2.28,5,4,,,,,L00 NEFREKTOMIA I INNE DUŻE OTWARTE ZABIEGI NEREK *,1a,2024,2024
,,228,232,1.02,0.0,0.05,7,3,,,,,L03 ŚREDNIE OTWARTE ZABIEGI NEREK *,1a,2024,2024
,,5229,5560,1.06,0.08,1.28,4,3,,,,,L05 DUŻE ENDOSKOPOWE ZABIEGI NEREK *,1a,2024,2024
,,3142,3399,1.08,0.05,0.78,3,2,,,,,L06 ŚREDNIE ENDOSKOPOWE ZABIEGI NEREK *,1a,2024,2024
,,13692,15188,1.11,0.22,3.51,6,7,,,,,L07 ZAKAŻENIA NEREK LUB DRÓG MOCZOWYCH,1a,2024,2024
,,6866,9417,1.37,0.13,2.17,1,0,,,,,L08 NOWOTWORY NEREK I DRÓG MOCZOWYCH,1a,2024,2024
,,2595,4286,1.65,0.06,0.99,0,0,,,,,L09 MAŁE ZABIEGI NEREK *,1a,2024,2024
,,13779,14815,1.08,0.21,3.42,0,0,,,,,L104 INNE PROCEDURY W ZAKRESIE UKŁADU MOCZOWO - PŁCIOWEGO *,1a,2024,2024
,,362,366,1.01,0.01,0.08,7,5,,,,,L12 DUŻE OTWARTE ZABIEGI MOCZOWODU *,1a,2024,2024
,,317,340,1.07,0.0,0.08,4,2,,,,,L13 ŚREDNIE OTWARTE ZABIEGI MOCZOWODU *,1a,2024,2024
,,31150,37708,1.21,0.54,8.7,2,2,,,,,L15 DUŻE ENDOSKOPOWE ZABIEGI MOCZOWODU *,1a,2024,2024
,,1844,1996,1.08,0.03,0.46,2,2,,,,,L16 ŚREDNIE ENDOSKOPOWE ZABIEGI MOCZOWODU *,1a,2024,2024
,,16344,19450,1.19,0.28,4.49,2,2,,,,,L17 MAŁE ENDOSKOPOWE ZABIEGI MOCZOWODU *,1a,2024,2024
,,999,999,1.0,0.01,0.23,10,7,,,,,L21 KOMPLEKSOWE ZABIEGI PĘCHERZA MOCZOWEGO Z WYTWORZENIEM PRZETOKI *,1a,2024,2024
,,1071,1072,1.0,0.02,0.25,10,8,,,,,"L22 DUŻE OTWARTE ZABIEGI NA PĘCHERZU MOCZOWYM, W TYM PLASTYKA *",1a,2024,2024
,,591,596,1.01,0.01,0.14,4,2,,,,,L23 ŚREDNIE OTWARTE ZABIEGI NA PĘCHERZU MOCZOWYM *,1a,2024,2024
,,156,165,1.06,0.0,0.04,8,8,,,,,L24 ZABIEGI W ZAKRESIE PRZETOK ODPROWADZAJĄCYCH MOCZ *,1a,2024,2024
,,88,88,1.0,0.0,0.02,3,3,,,,,L25 DUŻE ENDOSKOPOWE ZABIEGI NA PĘCHERZU MOCZOWYM *,1a,2024,2024
,,42990,54392,1.27,0.77,12.55,2,2,,,,,L26 ŚREDNIE ZABIEGI ENDOSKOPOWE NA PĘCHERZU MOCZOWYM *,1a,2024,2024
,,2043,2234,1.09,0.03,0.52,1,0,,,,,L27 ZABURZENIA ODPŁYWU MOCZU,1a,2024,2024
,,1860,2302,1.24,0.03,0.53,1,0,,,,,L29 CHOROBY PĘCHERZA MOCZOWEGO I MOCZOWODU,1a,2024,2024
,,5411,6087,1.12,0.09,1.4,0,0,,,,,L30 MAŁE ZABIEGI PĘCHERZA MOCZOWEGO *,1a,2024,2024
,,1010,1010,1.0,0.01,0.23,6,7,,,,,L31 RADYKALNA PROSTATEKTOMIA *,1a,2024,2024
,,4377,4377,1.0,0.06,1.01,4,3,,,,,L31L RADYKALNA PROSTATEKTOMIA - ZABIEG LAPAROSKOPOWY* *,1a,2024,2024
,,8546,8546,1.0,0.12,1.97,3,3,,,,,L31R RADYKALNA PROSTATEKTOMIA Z ZASTOSOWANIEM SYSTEMU ROBOTOWEGO* *,1a,2024,2024
,,1076,1076,1.0,0.02,0.25,7,7,,,,,L32 OTWARTE ZABIEGI GRUCZOŁU KROKOWEGO I SZYI PĘCHERZA MOCZOWEGO *,1a,2024,2024
,,14046,14360,1.02,0.2,3.31,3,2,,,,,L43 PRZEZCEWKOWA RESEKCJA GRUCZOŁU KROKOWEGO *,1a,2024,2024
,,151,174,1.15,0.0,0.04,0,0,,,,,L45 ENDOSKOPOWE ZABIEGI GRUCZOŁU KROKOWEGO LUB PĘCHERZA MOCZOWEGO *,1a,2024,2024
,,5381,6118,1.14,0.09,1.41,1,0,,,,,L46 CHOROBY GRUCZOŁU KROKOWEGO,1a,2024,2024
,,9473,9604,1.01,0.14,2.22,0,0,,,,,L47 MAŁE ZABIEGI GRUCZOŁU KROKOWEGO LUB PĘCHERZA MOCZOWEGO *,1a,2024,2024
,,523,544,1.04,0.01,0.13,3,2,,,,,L52 DUŻE OTWARTE ZABIEGI CEWKI MOCZOWEJ *,1a,2024,2024
,,4682,5078,1.08,0.07,1.17,2,2,,,,,L53 ŚREDNIE ZABIEGI CEWKI MOCZOWEJ *,1a,2024,2024
,,781,810,1.04,0.01,0.19,2,2,,,,,L54 MAŁE ZABIEGI CEWKI MOCZOWEJ *,1a,2024,2024
,,364,378,1.04,0.01,0.09,3,2,,,,,L62E DUŻE I ŚREDNIE ZABIEGI PRĄCIA > 65 R.Ż. *,1a,2024,2024
,,528,546,1.03,0.01,0.13,2,2,,,,,L62F DUŻE I ŚREDNIE ZABIEGI PRĄCIA < 66 R.Ż. *,1a,2024,2024
,,3789,3842,1.01,0.05,0.89,0,0,,,,,L64 MAŁE ZABIEGI  PRĄCIA *,1a,2024,2024
,,3973,4242,1.07,0.06,0.98,2,0,,,,,"L69 CHOROBY PRĄCIA, JĄDER, NASIENIOWODU, MOCZOWODU I CEWKI MOCZOWEJ",1a,2024,2024
,,12486,12910,1.03,0.18,2.98,2,2,,,,,"L72 ZABIEGI MOSZNY, JĄDRA, NAJĄDRZA I NASIENIOWODU *",1a,2024,2024
,,3416,4509,1.32,0.06,1.04,6,3,,,,,L81 LECZENIE POWIKŁAŃ LECZENIA NERKOZASTĘPCZEGO > 17 R.Ż,1a,2024,2024
,,44128,46854,1.06,0.67,10.81,7,7,,,,,L82 OSTRA NIEWYDOLNOŚĆ NEREK,1a,2024,2024
,,9952,11580,1.16,0.16,2.67,4,0,,,,,L83 PRZEWLEKŁA NIEWYDOLNOŚĆ NEREK,1a,2024,2024
,,42141,48162,1.14,0.68,11.11,6,3,,,,,L84E INNE CHOROBY NEREK > 65 R.Ż.,1a,2024,2024
,,33023,42538,1.29,0.6,9.82,3,0,,,,,L84F INNE CHOROBY NEREK < 66 R.Ż.,1a,2024,2024
,,7212,7514,1.04,0.11,1.73,2,1,,,,,L85 KAMICA MOCZOWA,1a,2024,2024
,,1572,1737,1.1,0.02,0.4,3,2,,,,,L86 BADANIA W ZAKRESIE DRÓG MOCZOWYCH,1a,2024,2024
,,242,245,1.01,0.0,0.06,3,2,,,,,L91 IMPLANTACJA LUB WYMIANA HYDRAULICZNEGO ZWIERACZA CEWKI MOCZOWEJ (AUS) *,1a,2024,2024
,,3073,4815,1.57,0.07,1.11,0,0,,,,,L92 ESWL *,1a,2024,2024
,,1147,1147,1.0,0.02,0.26,14,11,,,,,L94 PRZESZCZEPIENIE NERKI > 17 R. Ż. *,1a,2024,2024
,,31,31,1.0,0.0,0.01,20,14,,,,,L97 PRZESZCZEPIENIE NERKI I TRZUSTKI *,1a,2024,2024
,,318,323,1.02,0.0,0.06,8,7,,,,,M01 KOMPLEKSOWE ZABIEGI DOLNEJ CZĘŚCI UKŁADU ROZRODCZEGO BEZ PW *,1a,2024,2024
,,33892,34551,1.02,0.49,6.87,3,3,,,,,M02 DUŻE ZABIEGI DOLNEJ CZĘŚCI UKŁADU ROZRODCZEGO *,1a,2024,2024
,,15357,15873,1.03,0.23,3.16,1,0,,,,,M03 ŚREDNIE ZABIEGI DOLNEJ CZĘŚCI UKŁADU ROZRODCZEGO *,1a,2024,2024
,,25830,26807,1.04,0.38,5.33,0,0,,,,,M04 MAŁE ZABIEGI DOLNEJ CZĘŚCI UKŁADU ROZRODCZEGO *,1a,2024,2024
,,9528,9682,1.02,0.14,1.93,2,2,,,,,M05 ZABIEGI W NIETRZYMANIU MOCZU *,1a,2024,2024
,,91,92,1.01,0.0,0.02,9,7,,,,,M06 KOMPLEKSOWE ZABIEGI DOLNEJ CZĘŚCI UKŁADU ROZRODCZEGO Z PW *,1a,2024,2024
,,6566,6571,1.0,0.09,1.31,5,5,,,,,M11 KOMPLEKSOWE ZABIEGI GÓRNEJ CZĘŚCI UKŁADU ROZRODCZEGO BEZ PW *,1a,2024,2024
,,883,883,1.0,0.01,0.18,5,4,,,,,M12 BARDZO DUŻE ZABIEGI GÓRNEJ CZĘŚCI UKŁADU ROZRODCZEGO BEZ PW *,1a,2024,2024
,,44366,44524,1.0,0.63,8.85,3,3,,,,,M13 DUŻE ZABIEGI GÓRNEJ CZĘŚCI UKŁADU ROZRODCZEGO *,1a,2024,2024
,,125380,128589,1.03,1.83,25.57,0,0,,,,,M14 ŚREDNIE ZABIEGI GÓRNEJ CZĘŚCI UKŁADU ROZRODCZEGO *,1a,2024,2024
,,129820,133335,1.03,1.89,26.52,0,0,,,,,M15 MAŁE ZABIEGI GÓRNEJ CZĘŚCI UKŁADU ROZRODCZEGO *,1a,2024,2024
,,49308,53548,1.09,0.76,10.65,1,1,,,,,"M16 ZAGRAŻAJĄCE LUB DOKONANE PORONIENIE, ZAKOŃCZENIE CIĄŻY OBUMARŁEJ *",1a,2024,2024
,,888,890,1.0,0.01,0.18,1,1,,,,,M17 INDUKCJA PORONIENIA,1a,2024,2024
,,1622,1659,1.02,0.02,0.33,1,0,,,,,M18 LECZENIE ZACHOWAWCZE DOLNEJ CZĘŚCI UKŁADU ROZRODCZEGO,1a,2024,2024
,,2843,2966,1.04,0.04,0.59,1,0,,,,,M19 LECZENIE ZACHOWAWCZE ZABURZEŃ STATYKI NARZĄDU RODNEGO,1a,2024,2024
,,1370,1370,1.0,0.02,0.27,6,5,,,,,M20 KOMPLEKSOWE ZABIEGI GÓRNEJ CZĘŚCI UKŁADU ROZRODCZEGO Z PW *,1a,2024,2024
,,120,120,1.0,0.0,0.02,5,4,,,,,M21 BARDZO DUŻE ZABIEGI GÓRNEJ CZĘŚCI UKŁADU ROZRODCZEGO Z PW *,1a,2024,2024
,,925,925,1.0,0.01,0.18,3,3,,,,,M22R LECZENIE CHIRURGICZNE NOWOTWORU ZŁOŚLIWEGO MACICY Z ZASTOSOWANIEM SYSTEMU ROBOTOWEGO* *,1a,2024,2024
,,13197,13590,1.03,0.19,2.7,1,0,,,,,M26 LECZENIE ZACHOWAWCZE GÓRNEJ CZĘŚCI UKŁADU ROZRODCZEGO,1a,2024,2024
,,5247,5516,1.05,0.08,1.1,4,3,,,,,"M27 LECZENIE ZACHOWAWCZE JAJNIKÓW, JAJOWODÓW I MIEDNICY MNIEJSZEJ",1a,2024,2024
,,698,741,1.06,0.01,0.15,7,5,,,,,M28 LECZENIE ZACHOWAWCZE NOWOTWORÓW ZŁOŚLIWYCH UKŁADU ROZRODCZEGO Z PW > 4 DNI,1a,2024,2024
,,6148,8934,1.45,0.13,1.78,1,0,,,,,M29 LECZENIE ZACHOWAWCZE NOWOTWORÓW ZŁOŚLIWYCH UKŁADU ROZRODCZEGO BEZ PW,1a,2024,2024
,,10546,10935,1.04,0.16,2.17,2,0,,,,,M30 LECZENIE ZACHOWAWCZE W INNYCH CHOROBACH UKŁADU ROZRODCZEGO,1a,2024,2024
,,354,409,1.16,0.01,0.08,0,0,,,,,M31 LECZENIE NIEPŁODNOŚCI ŻEŃSKIEJ,1a,2024,2024
,,145937,145961,1.0,2.07,30.43,3,3,,,,,N01 PORÓD *,1a,2024,2024
,,2309,2309,1.0,0.03,0.48,4,3,,,,,N02 PORÓD MNOGI LUB PRZEDWCZESNY *,1a,2024,2024
,,14703,14704,1.0,0.21,3.07,7,6,,,,,N03 PATOLOGIA CIĄŻY LUB PŁODU Z PORODEM > 5 DNI *,1a,2024,2024
,,610,617,1.01,0.01,0.13,14,12,,,,,"N06 PATOLOGIA CIĄŻY I POŁOGU- DIAGNOSTYKA, LECZENIE - > 11 DNI",1a,2024,2024
,,12641,15002,1.19,0.21,3.13,2,3,,,,,"N07C CIĘŻKA PATOLOGIA CIĄŻY-DIAGNOSTYKA ROZSZERZONA, LECZENIE KOMPLEKSOWE < 5 DNI",1a,2024,2024
,,8490,9288,1.09,0.13,1.94,6,5,,,,,"N07D CIĘŻKA PATOLOGIA CIĄŻY-DIAGNOSTYKA ROZSZERZONA, LECZENIE KOMPLEKSOWE > 4 DNI",1a,2024,2024
,,4041,4850,1.2,0.07,1.01,1,0,,,,,"N08 CIĘŻKA PATOLOGIA PŁODU - DIAGNOSTYKA, LECZENIE",1a,2024,2024
,,40,41,1.02,0.0,0.01,7,7,,,,,N08A TERAPIA WEWNĄTRZMACICZNA - 1 KATEGORIA *,1a,2024,2024
,,116,127,1.09,0.0,0.03,4,2,,,,,N08B TERAPIA WEWNĄTRZMACICZNA - 2 KATEGORIA *,1a,2024,2024
,,14673,14673,1.0,0.21,3.06,9,7,,,,,"N09 CIĘŻKA PATOLOGIA CIĄŻY Z PORODEM - DIAGNOSTYKA ROZSZERZONA, LECZENIE KOMPLEKSOWE > 6 DNI *",1a,2024,2024
,,632,632,1.0,0.01,0.13,14,11,,,,,"N11 CIĘŻKA PATOLOGIA CIĄŻY Z PORODEM -DIAGNOSTYKA ROZSZERZONA, LECZENIE KOMPLEKSOWE > 10 DNI Z PW *",1a,2024,2024
,,33917,39188,1.16,0.56,8.17,2,2,,,,,"N12 PATOLOGIA CIĄŻY I POŁOGU-DIAGNOSTYKA, OBSERWACJA, LECZENIE <12 DNI",1a,2024,2024
,,19971,19971,1.0,0.28,4.16,4,4,,,,,N13 CIĘŻKA PATOLOGIA CIĄŻY ZAKOŃCZONA PORODEM ZABIEGOWYM > 3 DNI *,1a,2024,2024
,,99439,99673,1.0,1.42,20.78,3,3,,,,,N20 NOWORODEK WYMAGAJĄCY NORMALNEJ OPIEKI,1a,2024,2024
,,2223,2388,1.07,0.03,0.5,44,31,,,,,N21 CIĘŻKA PATOLOGIA NOWORODKA > 30 DNI,1a,2024,2024
,,350,369,1.05,0.01,0.08,78,66,,,,,N21A CIĘŻKA PATOLOGIA NOWORODKA URODZONEGO PRZEDWCZEŚNIE > 30 DNI,1a,2024,2024
,,5086,5327,1.05,0.08,1.11,7,7,,,,,N22 NOWORODEK WYMAGAJĄCY INTENSYWNEJ TERAPII,1a,2024,2024
,,3340,3636,1.09,0.05,0.76,6,5,,,,,N22A NOWORODEK WYMAGAJĄCY INTENSYWNEGO MONITOROWANIA I SPECJALISTYCZNEJ OPIEKI,1a,2024,2024
,,5000,5240,1.05,0.07,1.09,15,11,,,,,N23 NOWORODEK WYMAGAJĄCY INTENSYWNEJ OPIEKI,1a,2024,2024
,,88075,89657,1.02,1.27,18.69,3,3,,,,,N24 NOWORODEK WYMAGAJĄCY SZCZEGÓLNEJ OPIEKI,1a,2024,2024
,,5998,6035,1.01,0.09,1.26,3,3,,,,,N25 NOWORODEK WYMAGAJĄCY WZMOŻONEGO NADZORU,1a,2024,2024
,,5655,6187,1.09,0.09,0.81,0,0,,,,,P01 ASTMA LUB TRUDNOŚCI W ODDYCHANIU,1a,2024,2024
,,20779,21360,1.03,0.3,2.78,2,0,,,,,P03 CHOROBY GÓRNEGO ODCINKA DRÓG ODDECHOWYCH,1a,2024,2024
,,45427,47773,1.05,0.68,6.22,4,3,,,,,P04 CHOROBY DOLNYCH DRÓG ODDECHOWYCH,1a,2024,2024
,,9533,9949,1.04,0.14,1.3,6,7,,,,,P05 GŁÓWNE INFEKCJE (W TYM CHOROBY IMMUNOLOGICZNE),1a,2024,2024
,,57899,63211,1.09,0.9,8.23,2,2,,,,,P06 MNIEJSZE INFEKCJE (W TYM CHOROBY IMMUNOLOGICZNE),1a,2024,2024
,,3551,5371,1.51,0.08,0.7,0,0,,,,,P07 NOWOTWORY,1a,2024,2024
,,751,786,1.05,0.01,0.1,2,1,,,,,P08 DRGAWKI GORĄCZKOWE,1a,2024,2024
,,7040,7725,1.1,0.11,1.01,2,2,,,,,P10 CHOROBY ENDOKRYNOLOGICZNE (BEZ CUKRZYCY),1a,2024,2024
,,8234,10406,1.26,0.15,1.36,1,0,,,,,P11 POWAŻNE CHOROBY ŻOŁĄDKOWO-JELITOWE I METABOLICZNE,1a,2024,2024
,,35832,38010,1.06,0.54,4.95,2,2,,,,,P12 INNE ZABURZENIA ŻOŁĄDKOWO-JELITOWE I METABOLICZNE,1a,2024,2024
,,8026,9505,1.18,0.14,1.24,1,0,,,,,P15 ZABURZENIA ZACHOWANIA,1a,2024,2024
,,7323,8768,1.2,0.12,1.14,0,0,,,,,P16 POWAŻNE SCHORZENIA UWARUNKOWANE GENETYCZNIE I INNE CHOROBY WRODZONE,1a,2024,2024
,,3556,3980,1.12,0.06,0.52,1,0,,,,,P17 CHOROBY UKŁADU MOCZOWO-PŁCIOWEGO,1a,2024,2024
,,4767,8453,1.77,0.12,1.1,1,0,,,,,P18 CHOROBY NEREK Z NIEWYDOLNOŚCIĄ NERKOWĄ,1a,2024,2024
,,5129,8150,1.59,0.12,1.06,0,0,,,,,P19 CHOROBY KRWI,1a,2024,2024
,,15308,17434,1.14,0.25,2.27,1,0,,,,,"P20 CHOROBY SKÓRY, UKŁADU MIĘŚNIOWO-KOSTNEGO LUB TKANKI ŁĄCZNEJ",1a,2024,2024
,,32094,36987,1.15,0.53,4.82,2,2,,,,,P21 CHOROBY SERCA,1a,2024,2024
,,58143,60010,1.03,0.85,7.82,2,2,,,,,P22 INFEKCYJNE I NIEINFEKCYJNE ZAPALENIE ŻOŁĄDKA I JELIT,1a,2024,2024
,,13799,19754,1.43,0.28,2.57,2,0,,,,,P23 PADACZKA,1a,2024,2024
,,32,36,1.12,0.0,0.0,11,8,,,,,P26 LECZENIE NOWOTWORÓW Z PW > 7 DNI,1a,2024,2024
,,618,1642,2.66,0.02,0.21,1,0,,,,,P27 GUZY LITE UKŁADU NERWOWEGO,1a,2024,2024
,,2325,8075,3.47,0.11,1.05,0,0,,,,,"P28 GUZY LITE NARZĄDÓW, TKANEK I INNYCH UKŁADÓW",1a,2024,2024
,,2599,2614,1.01,0.04,0.34,3,2,,,,,P29 BÓLE GŁOWY - DIAGNOSTYKA I LECZENIE > 3 DNI,1a,2024,2024
,,31637,32164,1.02,0.46,4.19,3,2,,,,,P30 INFEKCJE WIRUSOWE OKREŚLONE,1a,2024,2024
,,2883,3319,1.15,0.05,0.43,1,0,,,,,P31 ALERGIE - OSTRE STANY ALERGICZNE,1a,2024,2024
,,401,3051,7.61,0.04,0.4,0,0,,,,,P32 ALERGIE - ODCZULANIE,1a,2024,2024
,,1075,1225,1.14,0.02,0.16,8,0,,,,,P33 CUKRZYCA POWIKŁANA ŚPIĄCZKĄ / KWASICĄ KETONOWĄ,1a,2024,2024
,,8192,9473,1.16,0.13,1.23,2,0,,,,,P34 CUKRZYCA NIE POWIKŁANA ŚPIĄCZKĄ / KWASICĄ KETONOWĄ,1a,2024,2024
,,20472,20777,1.01,0.3,2.71,2,1,,,,,P35 LECZENIE ZACHOWAWCZE URAZÓW < 18 R.Ż.,1a,2024,2024
,,3356,4632,1.38,0.07,0.6,0,0,,,,,"P36 POWAŻNE CHOROBY GARDŁA, USZU I NOSA < 18 R.Ż.",1a,2024,2024
,,483,703,1.46,0.01,0.09,2,0,,,,,P37 ZABURZENIA RYTMU SERCA < 1 R.Ż. LUB < 18 R.Ż. Z PW,1a,2024,2024
,,3566,5532,1.55,0.08,0.72,2,1,,,,,P38 WRODZONE WADY SERCA < 1 R.Ż. LUB < 18 R.Ż. Z PW ,1a,2024,2024
,,5053,6339,1.25,0.09,0.83,2,0,,,,,P39 WRODZONE WADY SERCA > 0 R.Ż. I < 18 R.Ż.,1a,2024,2024
,,517,719,1.39,0.01,0.09,3,1,,,,,P40 INNE CHOROBY UKŁADU KRĄŻENIA < 1 R.Ż. ALBO < 18 R.Ż. Z PW,1a,2024,2024
,,2664,7751,2.91,0.11,1.01,0,0,,,,,P41 CHOROBY ZAPALNE JELIT < 18 R.Ż.,1a,2024,2024
,,3619,4544,1.26,0.06,0.59,1,0,,,,,P42 PRZEWLEKŁE CHOROBY WĄTROBY < 18 R.Ż.,1a,2024,2024
,,40,40,1.0,0.0,0.01,13,11,,,,,P43 CIĘŻKIE OPARZENIA > 10 DNI < 18 R.Ż.,1a,2024,2024
,,209,209,1.0,0.0,0.03,7,6,,,,,P44 ŚREDNIE OPARZENIA/ ODMROŻENIA > 5 DNI < 18 R.Ż.,1a,2024,2024
,,1053,1053,1.0,0.02,0.14,3,2,,,,,P45 LEKKIE OPARZENIA/ ODMROŻENIA < 18 R.Ż.,1a,2024,2024
,,11,11,1.0,0.0,0.0,2,1,,,,,P46 DUŻE CHOROBY INFEKCYJNE SKÓRY < 18 R.Ż. ,1a,2024,2024
,,22810,27486,1.2,0.39,3.58,1,0,,,,,P47 ZABURZENIA ODŻYWIENIA < 18 R.Ż.,1a,2024,2024
