branch,hospital-types,number-of-patients,number-of-hospitalizations,ratio-of-rehospitalizations,percentage,percentage-of-sections,duration-of-hospitalization-mediana,duration-of-hospitalization-mode,average-value-of-hospitalization,average-value-of-hospitalization-points,average-value-of-drg,average-value-of-drg-points,name,catalog,year,period
,,5732,5883,1.03,0.08,2.65,0,0,1203.29,23.51,1202.78,23.5,J05 ŚREDNIA CHIRURGIA PIERSI *,1a,2012,2012
,,5067,5121,1.01,0.07,2.31,1,0,570.55,11.24,566.77,10.94,J06 MAŁA CHIRURGIA PIERSI *,1a,2012,2012
,,1367,1386,1.01,0.02,0.63,2,2,703.42,13.55,701.71,13.52,J07 CHOROBY PIERSI ŁAGODNE *,1a,2012,2012
,,6080,6953,1.14,0.1,3.14,2,2,1668.0,60.14,1491.25,28.74,J08 CHOROBY PIERSI ZŁOŚLIWE *,1a,2012,2012
,,5114,5462,1.07,0.08,2.46,4,3,3953.94,76.33,3897.68,75.21,J09 WYCIĘCIE WĘZŁÓW CHŁONNYCH,1a,2012,2012
,,7822,8358,1.07,0.12,3.77,0,0,2844.18,54.99,2844.18,54.99,J10 BIOPSJA MAMMOTOMICZNA *,1a,2012,2012
,,73,73,1.0,0.0,0.03,18,4,110075.48,2173.72,61730.67,1189.88,J22 EKSTREMALNE OPARZENIA Z ZABIEGIEM CHIRURGICZNYM > 15 DNI *,1a,2012,2012
,,664,669,1.01,0.01,0.3,25,15,61463.13,1399.27,45951.81,888.41,J23 CIĘŻKIE OPARZENIA Z ZABIEGIEM CHIRURGICZNYM > 10 DNI *,1a,2012,2012
,,391,396,1.01,0.01,0.18,14,8,36394.77,816.43,34706.84,670.78,J24 ŚREDNIE OPARZENIA/ODMROŻENIA Z ZABIEGIEM CHIRURGICZNYM > 5 DNI *,1a,2012,2012
,,30,30,1.0,0.0,0.01,4,1,53021.57,1019.65,21678.8,416.9,J25 EKSTREMALNE OPARZENIA > 15 DNI,1a,2012,2012
,,252,252,1.0,0.0,0.11,14,11,23930.8,661.25,14475.71,280.88,J26 CIĘŻKIE OPARZENIA > 10 DNI,1a,2012,2012
,,2326,2363,1.02,0.03,1.07,9,6,5261.71,103.61,5010.56,96.46,J27 ŚREDNIE OPARZENIA/ODMROŻENIA > 5 DNI,1a,2012,2012
,,4735,4755,1.0,0.07,2.14,4,2,2313.94,44.75,2264.27,43.58,J28 LEKKIE OPARZENIA/ODMROŻENIA,1a,2012,2012
,,58,58,1.0,0.0,0.03,1,1,1362.58,26.21,1195.61,23.0,J29 OPARZENIA/ODMROŻENIA PRZED PRZENIESIENIEM DO ODDZIAŁU SPECJALISTYCZNEGO,1a,2012,2012
,,657,662,1.01,0.01,0.3,12,6,27398.12,527.33,26786.35,515.56,J30 POWAŻNE OPARZENIA <18 R.Ż.,1a,2012,2012
,,10255,10968,1.07,0.15,4.95,2,0,3905.89,81.1,3807.96,73.82,J32 DUŻE ZABIEGI SKÓRNE *,1a,2012,2012
,,47728,50696,1.06,0.7,22.87,0,0,1629.89,31.63,1627.72,31.49,J33 ŚREDNIE ZABIEGI SKÓRNE *,1a,2012,2012
,,6652,7389,1.11,0.1,3.33,11,7,7285.76,142.28,6973.4,134.34,J34 LECZENIE CHIRURGICZNE ZMIAN TROFICZNYCH STOPY *,1a,2012,2012
,,12254,14484,1.18,0.2,6.53,9,7,3795.83,73.73,3454.56,66.51,J37 OWRZODZENIA SKÓRY,1a,2012,2012
,,6831,8277,1.21,0.11,3.73,5,2,4078.44,78.48,4015.2,77.26,J38 CIĘŻKIE CHOROBY DERMATOLOGICZNE,1a,2012,2012
,,24663,28400,1.15,0.39,12.81,7,7,1709.27,33.71,1691.84,32.56,J39 DUŻE CHOROBY DERMATOLOGICZNE,1a,2012,2012
,,9751,9943,1.02,0.14,4.48,5,4,2183.56,42.11,2063.38,39.72,J46 DUŻE CHOROBY INFEKCYJNE SKÓRY,1a,2012,2012
,,1660,1777,1.07,0.02,0.8,2,2,2362.07,45.97,2333.5,44.97,J47 DUŻE GUZY SKÓRY,1a,2012,2012
,,22512,23666,1.05,0.33,10.67,2,0,1025.44,19.9,1019.46,19.63,J49 ŁAGODNE CHOROBY DERMATOLOGICZNE,1a,2012,2012
,,1630,1639,1.01,0.02,0.82,4,3,14988.66,290.05,14794.56,286.25,K01 ZABIEGI RADYKALNE W RAKACH GRUCZOŁÓW DOKREWNYCH *,1a,2012,2012
,,1539,1541,1.0,0.02,0.77,3,3,6951.2,134.32,6711.28,129.7,K02 OPERACJA WOLA GUZOWATEGO POWIKŁANEGO *,1a,2012,2012
,,18642,18746,1.01,0.26,9.4,4,3,3913.93,75.54,3848.19,74.28,K03 ZABIEGI DOTYCZĄCE TARCZYCY I PRZYTARCZYC *,1a,2012,2012
,,938,944,1.01,0.01,0.47,7,7,12166.03,234.86,10841.07,208.97,K04 ZABIEGI DOTYCZĄCE NADNERCZY *,1a,2012,2012
,,274,287,1.05,0.0,0.14,0,0,727.36,14.0,726.45,13.98,"K05 ZABIEGI DIAGNOSTYCZNE TARCZYCY, PRZYTARCZYC, NADNERCZY *",1a,2012,2012
,,103,108,1.05,0.0,0.05,7,3,4339.92,83.57,4154.6,80.0,K06 STANY NAGLĄCE W ENDOKRYNOLOGII,1a,2012,2012
,,4948,5578,1.13,0.08,2.8,2,2,1787.95,37.54,1762.93,33.94,K16 CHOROBY  PRZYSADKI,1a,2012,2012
,,13791,14451,1.05,0.2,7.25,5,4,1583.68,31.11,1465.02,28.19,K26 ZABURZENIA WODNO-ELEKTROLITOWE,1a,2012,2012
,,24856,26160,1.05,0.36,13.12,4,2,2686.56,51.86,2487.1,47.91,K27 ZABURZENIA ODŻYWIENIA,1a,2012,2012
,,14436,17079,1.18,0.24,8.56,3,2,3842.73,75.68,3748.96,72.14,K28 WRODZONE WADY METABOLICZNE,1a,2012,2012
,,1564,1614,1.03,0.02,0.81,5,4,2219.39,42.64,2143.58,41.25,K36 CUKRZYCA ZE STANAMI HIPOGLIKEMICZNYMI,1a,2012,2012
,,4716,5099,1.08,0.07,2.56,7,7,2857.85,55.5,2514.44,48.39,K37 CUKRZYCA ZE STANAMI HIPERGLIKEMICZNYMI,1a,2012,2012
,,54061,57681,1.07,0.8,28.92,6,7,2347.89,45.69,2281.31,43.9,K38 CUKRZYCA I STANY HIPERGLIKEMICZNE INNEGO POCHODZENIA,1a,2012,2012
,,3478,3942,1.13,0.05,1.98,10,7,4632.29,89.04,4448.67,85.61,K39 STOPA CUKRZYCOWA,1a,2012,2012
,,113,117,1.04,0.0,0.06,9,7,3003.34,57.8,2940.23,56.59,K46 CIĘŻKIE CHOROBY TARCZYCY,1a,2012,2012
,,13596,15001,1.1,0.21,7.52,3,0,1477.21,28.52,1454.82,28.01,K47 CHOROBY TARCZYCY,1a,2012,2012
,,561,1353,2.41,0.02,0.68,3,0,3226.96,62.08,3226.57,62.07,K48 ORBITOPATIA TARCZYCOWA - TERAPIA PRZECIWZAPALNA I PRZYGOTOWANIE DO RADIOTERAPII I LECZENIA DEKOMPRESYJNEGO,1a,2012,2012
,,13018,15287,1.17,0.21,7.67,3,2,3638.04,70.03,3632.9,69.93,"K53 NADCZYNNOŚĆ GRUCZOŁÓW DOKREWNYCH POZA HIPERPROLAKTYNEMIĄ, NADCZYNNOŚCIĄ TARCZYCY I GUZAMI NEUROENDOKRYNNYMI PRZEWODU POKARMOWEGO I UKŁADU ODDECHOWEGO",1a,2012,2012
,,207,220,1.06,0.0,0.11,4,4,2256.07,43.45,2256.07,43.45,K54 AUTOIMMUNOLOGICZNE ZESPOŁY WIELOGRUCZOŁOWE,1a,2012,2012
,,1042,1105,1.06,0.02,0.55,2,2,5027.09,96.68,5026.45,96.66,"K55 RAKI GRUCZOŁÓW DOKREWNYCH Z ZABURZENIAMI CZYNNOŚCI HORMONALNEJ, NOWOTWOROWE ZESPOŁY WIELOGRUCZOŁOWE ORAZ EKTOPOWE WYDZIELANIE HORMONÓW Z WYŁACZENIEM GUZÓW NEUROENDOKRYNNYCH PRZEWODU POKARMOWEGO I UKŁADU ODDECHOWEGO",1a,2012,2012
,,368,416,1.13,0.01,0.21,4,4,5587.63,116.98,3371.38,64.83,K56 GUZY ZŁOŚLIWE GRUCZOŁÓW DOKREWNYCH BEZ ZABURZEŃ CZYNNOŚCI HORMONALNEJ,1a,2012,2012
,,269,291,1.08,0.0,0.15,3,2,4468.11,130.95,4403.45,84.69,K57 GUZY NEUROENDOKRYNNE,1a,2012,2012
,,4716,5357,1.14,0.07,2.69,3,2,2770.29,92.36,2660.34,51.18,K58 NOWOTWORY ENDOKRYNNE POZA PRZYSADKĄ,1a,2012,2012
,,3588,3839,1.07,0.05,1.93,4,3,1819.36,39.08,1770.01,34.06,K59 INNE CHOROBY UKŁADU WYDZIELANIA WEWNĘTRZNEGO,1a,2012,2012
,,1438,1562,1.09,0.02,0.78,4,4,10420.93,200.4,10088.0,194.0,K63 KWALIFIKACJA DO LECZENIA JODEM RADIOAKTYWNYM RAKA TARCZYCY LUB OCENA SKUTECZNOŚCI LECZENIA Z ZASTOSOWANIEM REKOMBINOWANEGO TSH [RHTSH],1a,2012,2012
,,5398,5442,1.01,0.08,1.16,9,8,8525.32,164.36,7850.87,151.36,L01 KOMPLEKSOWE OTWARTE ZABIEGI NEREK,1a,2012,2012
,,2921,2955,1.01,0.04,0.63,9,8,6947.81,133.9,6055.43,116.72,L02 DUŻE OTWARTE ZABIEGI NEREK,1a,2012,2012
,,3210,3730,1.16,0.05,0.8,4,0,3152.16,60.75,2872.21,55.37,L03 ŚREDNIE OTWARTE ZABIEGI NEREK *,1a,2012,2012
,,3795,3974,1.05,0.06,0.85,6,5,5272.4,101.71,5181.12,99.94,L05 DUŻE ENDOSKOPOWE ZABIEGI NEREK *,1a,2012,2012
,,751,797,1.06,0.01,0.17,3,0,2107.79,40.74,2052.36,39.68,L06 ŚREDNIE ENDOSKOPOWE ZABIEGI NEREK *,1a,2012,2012
,,18583,19405,1.04,0.27,4.15,6,6,1318.0,30.47,1242.88,23.94,L07 ZAKAŻENIA NEREK LUB DRÓG MOCZOWYCH,1a,2012,2012
,,15485,20968,1.35,0.29,4.48,2,2,3053.13,79.51,2930.6,56.46,L08 NOWOTWORY NEREK I DRÓG MOCZOWYCH,1a,2012,2012
,,1510,2385,1.58,0.03,0.51,0,0,1293.34,25.41,1280.14,24.79,L09 MAŁE ZABIEGI NEREK *,1a,2012,2012
,,437,440,1.01,0.01,0.09,10,8,6186.6,119.37,5576.17,107.58,L12 DUŻE OTWARTE ZABIEGI MOCZOWODU *,1a,2012,2012
,,560,563,1.01,0.01,0.12,10,9,3315.87,63.93,3175.2,61.22,L13 ŚREDNIE OTWARTE ZABIEGI MOCZOWODU *,1a,2012,2012
,,12397,13392,1.08,0.19,2.86,4,2,4137.91,80.08,4117.39,79.68,L15 DUŻE ENDOSKOPOWE ZABIEGI MOCZOWODU *,1a,2012,2012
,,4490,5022,1.12,0.07,1.07,0,0,2049.75,39.72,2028.99,39.33,L16 ŚREDNIE ENDOSKOPOWE ZABIEGI MOCZOWODU *,1a,2012,2012
,,4303,4923,1.14,0.07,1.05,3,2,1350.18,26.07,1292.29,24.96,L17 MAŁE ENDOSKOPOWE ZABIEGI MOCZOWODU *,1a,2012,2012
,,722,722,1.0,0.01,0.15,16,14,20894.9,403.16,17610.29,339.84,L21 KOMPLEKSOWE ZABIEGI PĘCHERZA MOCZOWEGO Z WYTWORZENIEM PRZETOKI *,1a,2012,2012
,,797,797,1.0,0.01,0.17,16,12,19154.32,369.04,15986.3,308.06,"L22 DUŻE OTWARTE ZABIEGI NA PĘCHERZU MOCZOWYM, W TYM PLASTYKA *",1a,2012,2012
,,956,982,1.03,0.01,0.21,7,0,2287.7,44.1,1912.39,36.88,L23 ŚREDNIE OTWARTE ZABIEGI NA PĘCHERZU MOCZOWYM *,1a,2012,2012
,,66,68,1.03,0.0,0.01,14,14,5366.15,103.61,4605.41,88.94,L24 ZABIEGI W ZAKRESIE PRZETOK ODPROWADZAJĄCYCH MOCZ *,1a,2012,2012
,,438,515,1.18,0.01,0.11,3,2,4824.9,116.01,4484.12,86.23,L25 DUŻE ENDOSKOPOWE ZABIEGI NA PĘCHERZU MOCZOWYM *,1a,2012,2012
,,17328,21737,1.25,0.3,4.64,3,2,2710.76,52.92,2672.95,51.64,L26 ŚREDNIE ZABIEGI ENDOSKOPOWE NA PĘCHERZU MOCZOWYM *,1a,2012,2012
,,6141,6423,1.05,0.09,1.37,0,0,414.32,8.02,403.43,7.77,L27 ZABURZENIA ODPŁYWU MOCZU,1a,2012,2012
,,9390,10721,1.14,0.15,2.29,0,0,576.38,11.17,547.59,10.54,L29 CHOROBY PĘCHERZA MOCZOWEGO I MOCZOWODU,1a,2012,2012
,,37721,47482,1.26,0.66,10.15,0,0,1033.38,19.99,1023.37,19.78,L30 MAŁE ZABIEGI PĘCHERZA MOCZOWEGO *,1a,2012,2012
,,2619,2619,1.0,0.04,0.56,9,9,8522.28,164.51,8298.62,160.19,L31 RADYKALNA PROSTATEKTOMIA *,1a,2012,2012
,,1978,1978,1.0,0.03,0.42,11,9,5570.31,109.66,5317.07,102.5,L32 OTWARTE ZABIEGI GRUCZOŁU KROKOWEGO I SZYI PĘCHERZA MOCZOWEGO *,1a,2012,2012
,,12833,13276,1.03,0.18,2.84,5,4,3643.24,70.57,3606.7,69.63,L43 PRZEZCEWKOWA RESEKCJA GRUCZOŁU KROKOWEGO *,1a,2012,2012
,,24786,25774,1.04,0.36,5.51,0,0,1544.0,29.96,1542.38,29.79,L45 ENDOSKOPOWE ZABIEGI GRUCZOŁU KROKOWEGO LUB PĘCHERZA MOCZOWEGO *,1a,2012,2012
,,5809,6703,1.15,0.09,1.43,2,2,599.61,11.86,543.67,10.49,L46 CHOROBY GRUCZOŁU KROKOWEGO,1a,2012,2012
,,533,536,1.01,0.01,0.11,0,0,1045.84,20.23,1030.77,19.94,L47 MAŁE ZABIEGI GRUCZOŁU KROKOWEGO LUB PĘCHERZA MOCZOWEGO *,1a,2012,2012
,,1893,1958,1.03,0.03,0.42,5,2,4428.39,85.37,4401.72,84.85,L52 DUŻE OTWARTE ZABIEGI CEWKI MOCZOWEJ *,1a,2012,2012
,,4661,5248,1.13,0.07,1.12,2,2,1810.61,35.06,1785.97,34.59,L53 ŚREDNIE ZABIEGI CEWKI MOCZOWEJ *,1a,2012,2012
,,3741,4215,1.13,0.06,0.9,0,0,710.99,13.77,706.47,13.68,L54 MAŁE ZABIEGI CEWKI MOCZOWEJ *,1a,2012,2012
,,719,745,1.04,0.01,0.16,3,0,3238.45,63.78,3159.2,61.25,L62 DUŻE I ŚREDNIE ZABIEGI PRĄCIA *,1a,2012,2012
,,11833,12027,1.02,0.17,2.57,0,0,665.54,12.94,641.33,12.48,L64 MAŁE ZABIEGI  PRĄCIA *,1a,2012,2012
,,7409,7794,1.05,0.11,1.67,2,2,885.12,18.66,848.21,16.35,"L69 CHOROBY PRĄCIA, JĄDER, NASIENIOWODU, MOCZOWODU I CEWKI MOCZOWEJ",1a,2012,2012
,,20877,21618,1.04,0.3,4.62,2,2,1650.49,31.9,1589.01,30.71,"L72 ZABIEGI MOSZNY, JĄDRA, NAJĄDRZA I NASIENIOWODU *",1a,2012,2012
,,3937,6319,1.6,0.09,1.35,5,2,4252.22,88.42,3253.32,62.68,L81 LECZENIE POWIKŁAŃ LECZENIA NERKOZASTĘPCZEGO > 17 R.Ż,1a,2012,2012
,,18733,19654,1.05,0.27,4.2,8,7,4912.28,95.13,4099.04,78.93,L82 OSTRA NIEWYDOLNOŚĆ NEREK,1a,2012,2012
,,18286,22284,1.22,0.31,4.76,6,2,2064.33,40.43,1783.9,34.38,L83 PRZEWLEKŁA NIEWYDOLNOŚĆ NEREK,1a,2012,2012
,,59880,76132,1.27,1.06,16.27,4,2,2846.75,57.05,2738.82,52.78,L84 INNE CHOROBY NEREK,1a,2012,2012
,,24715,26163,1.06,0.36,5.59,2,2,709.46,13.68,682.44,13.16,L85 KAMICA MOCZOWA,1a,2012,2012
,,4861,5087,1.05,0.07,1.09,2,2,534.12,10.28,443.49,8.56,L86 BADANIA W ZAKRESIE DRÓG MOCZOWYCH,1a,2012,2012
,,68,196,2.88,0.0,0.04,2,2,7092.96,137.22,4006.43,77.34,L87 LECZENIE POWIKŁAŃ LECZENIA NERKOZASTĘPCZEGO < 18 R.Ż,1a,2012,2012
,,41,42,1.02,0.0,0.01,7,8,29288.36,563.24,29276.0,563.0,L91 IMPLANTACJA LUB WYMIANA HYDRAULICZNEGO ZWIERACZA CEWKI MOCZOWEJ (AUS) *,1a,2012,2012
,,18967,32972,1.74,0.46,7.05,0,0,1009.26,19.6,1006.43,19.55,L92 ESWL *,1a,2012,2012
,,1100,1100,1.0,0.02,0.24,18,13,49216.49,947.36,45123.33,868.6,L94 PRZESZCZEPIENIE NERKI > 17 R. Ż. *,1a,2012,2012
,,48,48,1.0,0.0,0.01,20,17,54788.88,1053.63,50871.17,978.29,L96 PRZESZCZEPIENIE NERKI < 18 R.Ż.,1a,2012,2012
,,34,34,1.0,0.0,0.01,21,26,109819.43,2111.91,102287.06,1967.06,L97 PRZESZCZEPIENIE NERKI I TRZUSTKI *,1a,2012,2012
,,253,256,1.01,0.0,0.05,11,7,13735.01,264.3,13573.44,261.19,M01 KOMPLEKSOWE ZABIEGI DOLNEJ CZĘŚCI UKŁADU ROZRODCZEGO BEZ PW *,1a,2012,2012
,,23367,23768,1.02,0.33,4.55,5,4,4242.79,81.81,4224.45,81.43,M02 DUŻE ZABIEGI DOLNEJ CZĘŚCI UKŁADU ROZRODCZEGO *,1a,2012,2012
,,18537,18804,1.01,0.26,3.6,1,0,1335.48,25.79,1334.78,25.78,M03 ŚREDNIE ZABIEGI DOLNEJ CZĘŚCI UKŁADU ROZRODCZEGO *,1a,2012,2012
,,31484,32456,1.03,0.45,6.22,0,0,666.02,12.87,664.94,12.85,M04 MAŁE ZABIEGI DOLNEJ CZĘŚCI UKŁADU ROZRODCZEGO *,1a,2012,2012
,,6852,6933,1.01,0.1,1.33,3,3,3866.07,74.84,3861.17,74.74,M05 ZABIEGI W NIETRZYMANIU MOCZU *,1a,2012,2012
,,42,42,1.0,0.0,0.01,14,8,16803.76,323.22,15125.66,291.43,M06 KOMPLEKSOWE ZABIEGI DOLNEJ CZĘŚCI UKŁADU ROZRODCZEGO Z PW *,1a,2012,2012
,,3938,3941,1.0,0.05,0.75,8,7,14421.58,280.32,14050.89,270.54,M11 KOMPLEKSOWE ZABIEGI GÓRNEJ CZĘŚCI UKŁADU ROZRODCZEGO BEZ PW *,1a,2012,2012
,,2436,2441,1.0,0.03,0.47,8,7,9005.97,177.78,8784.39,169.08,M12 BARDZO DUŻE ZABIEGI GÓRNEJ CZĘŚCI UKŁADU ROZRODCZEGO BEZ PW *,1a,2012,2012
,,51647,51816,1.0,0.72,9.92,5,5,3642.56,70.28,3577.42,68.93,M13 DUŻE ZABIEGI GÓRNEJ CZĘŚCI UKŁADU ROZRODCZEGO *,1a,2012,2012
,,50543,51456,1.02,0.71,9.85,2,0,2477.53,48.01,2454.15,47.48,M14 ŚREDNIE ZABIEGI GÓRNEJ CZĘŚCI UKŁADU ROZRODCZEGO *,1a,2012,2012
,,170143,175517,1.03,2.43,33.61,0,0,930.69,17.96,928.58,17.92,M15 MAŁE ZABIEGI GÓRNEJ CZĘŚCI UKŁADU ROZRODCZEGO *,1a,2012,2012
,,81373,90583,1.11,1.26,17.35,2,1,1456.48,28.07,1453.73,28.0,"M16 ZAGRAŻAJĄCE LUB DOKONANE PORONIENIE, ZAKOŃCZENIE CIĄŻY OBUMARŁEJ *",1a,2012,2012
,,1248,1252,1.0,0.02,0.24,2,1,1351.43,26.02,1349.43,25.98,M17 INDUKCJA PORONIENIA,1a,2012,2012
,,2619,2671,1.02,0.04,0.51,2,0,718.86,15.49,707.23,13.62,M18 LECZENIE ZACHOWAWCZE DOLNEJ CZĘŚCI UKŁADU ROZRODCZEGO,1a,2012,2012
,,2553,2681,1.05,0.04,0.51,2,2,766.13,14.75,762.49,14.68,M19 LECZENIE ZACHOWAWCZE ZABURZEŃ STATYKI NARZĄDU RODNEGO,1a,2012,2012
,,766,766,1.0,0.01,0.15,8,7,17900.76,359.97,15843.08,305.14,M20 KOMPLEKSOWE ZABIEGI GÓRNEJ CZĘŚCI UKŁADU ROZRODCZEGO Z PW *,1a,2012,2012
,,223,223,1.0,0.0,0.04,10,7,11590.22,229.68,10155.48,195.4,M21 BARDZO DUŻE ZABIEGI GÓRNEJ CZĘŚCI UKŁADU ROZRODCZEGO Z PW *,1a,2012,2012
,,14586,15067,1.03,0.21,2.89,2,2,812.93,15.65,779.7,15.01,M26 LECZENIE ZACHOWAWCZE GÓRNEJ CZĘŚCI UKŁADU ROZRODCZEGO,1a,2012,2012
,,27712,28840,1.04,0.4,5.52,3,2,1972.73,37.97,1963.81,37.8,"M27 LECZENIE ZACHOWAWCZE JAJNIKÓW, JAJOWODÓW I MIEDNICY MNIEJSZEJ",1a,2012,2012
,,1282,1579,1.23,0.02,0.3,3,2,4200.72,110.13,3837.44,73.88,M28 LECZENIE ZACHOWAWCZE NOWOTWORÓW ZŁOŚLIWYCH UKŁADU ROZRODCZEGO Z PW > 4 DNI,1a,2012,2012
,,4239,5190,1.22,0.07,0.99,2,2,1612.89,40.05,1415.17,27.24,M29 LECZENIE ZACHOWAWCZE NOWOTWORÓW ZŁOŚLIWYCH UKŁADU ROZRODCZEGO BEZ PW,1a,2012,2012
,,4022,5909,1.47,0.08,1.13,0,0,1003.04,20.46,983.54,18.92,M30 LECZENIE ZACHOWAWCZE W INNYCH CHOROBACH UKŁADU ROZRODCZEGO,1a,2012,2012
,,317625,317673,1.0,4.41,33.8,4,3,1740.16,33.53,1712.78,32.99,N01 PORÓD *,1a,2012,2012
,,8424,8429,1.0,0.12,0.9,4,3,2655.77,51.23,2539.3,48.88,N02 PORÓD MNOGI LUB PRZEDWCZESNY *,1a,2012,2012
,,46669,46672,1.0,0.65,4.97,8,6,3570.15,68.72,3436.86,66.15,N03 PATOLOGIA CIĄŻY LUB PŁODU Z PORODEM > 5 DNI *,1a,2012,2012
,,28251,30625,1.08,0.42,3.26,1,1,469.63,9.04,467.39,9.0,"N04 PATOLOGIA CIĄŻY - DIAGNOSTYKA, OBSERWACJA < 3 DNI",1a,2012,2012
,,71842,85920,1.2,1.19,9.14,3,3,1612.96,31.09,1609.59,31.0,"N05 PATOLOGIA CIĄŻY I POŁOGU- DIAGNOSTYKA, LECZENIE - > 2 DNI",1a,2012,2012
,,3091,3185,1.03,0.04,0.34,14,12,3476.17,66.9,3448.23,66.36,"N06 PATOLOGIA CIĄŻY I POŁOGU- DIAGNOSTYKA, LECZENIE - > 11 DNI",1a,2012,2012
,,27991,34275,1.22,0.48,3.65,3,2,3317.57,63.83,3304.8,63.58,"N07 CIĘŻKA PATOLOGIA CIĄŻY - DIAGNOSTYKA ROZSZERZONA, LECZENIE KOMPLEKSOWE",1a,2012,2012
,,2154,2398,1.11,0.03,0.26,0,0,1929.03,37.1,1926.66,37.05,"N08 CIĘŻKA PATOLOGIA PŁODU - DIAGNOSTYKA, LECZENIE",1a,2012,2012
,,7447,7447,1.0,0.1,0.79,15,11,8431.75,162.35,8106.09,156.0,"N09 CIĘŻKA PATOLOGIA CIĄŻY Z PORODEM - DIAGNOSTYKA ROZSZERZONA, LECZENIE KOMPLEKSOWE > 6 DNI *",1a,2012,2012
,,116,116,1.0,0.0,0.01,15,11,10142.16,195.22,8526.59,164.0,"N11 CIĘŻKA PATOLOGIA CIĄŻY Z PORODEM -DIAGNOSTYKA ROZSZERZONA, LECZENIE KOMPLEKSOWE > 10 DNI Z PW *",1a,2012,2012
,,217505,218522,1.0,3.03,23.25,3,3,1038.86,20.0,1038.44,20.0,N20 NOWORODEK WYMAGAJĄCY NORMALNEJ OPIEKI,1a,2012,2012
,,1679,1779,1.06,0.02,0.19,56,31,89960.99,1731.07,80852.45,1555.83,N21 CIĘŻKA PATOLOGIA NOWORODKA > 30 DNI,1a,2012,2012
,,8605,9339,1.09,0.13,0.99,14,0,25866.94,498.14,23797.25,457.99,N22 NOWORODEK WYMAGAJĄCY INTENSYWNEJ TERAPII,1a,2012,2012
,,24877,26465,1.06,0.37,2.82,7,6,6448.44,124.09,5860.72,112.78,N23 NOWORODEK WYMAGAJĄCY INTENSYWNEJ OPIEKI,1a,2012,2012
,,51054,51658,1.01,0.72,5.5,5,4,4710.11,90.67,4683.46,90.15,N24 NOWORODEK WYMAGAJĄCY SZCZEGÓLNEJ OPIEKI,1a,2012,2012
,,90979,92068,1.01,1.28,9.8,4,3,2867.5,55.22,2846.65,54.82,N25 NOWORODEK WYMAGAJĄCY WZMOŻONEGO NADZORU,1a,2012,2012
,,187,189,1.01,0.0,0.02,31,19,40309.36,776.11,32594.9,627.56,N26 NOWORODEK WYMAGAJĄCY INTENSYWNEJ TERAPII Z ZABIEGIEM CHIRURGICZNYM,1a,2012,2012
,,573,601,1.05,0.01,0.06,15,8,33449.29,644.29,19358.28,372.73,N31 KOMPLEKSOWE ZABIEGI CHIRURGII NOWORODKA I NIEMOWLĘCIA,1a,2012,2012
,,742,775,1.04,0.01,0.08,10,8,20047.11,386.08,11328.97,218.12,N32 DUŻE ZABIEGI CHIRURGII NOWORODKA I NIEMOWLĘCIA,1a,2012,2012
,,1508,1562,1.04,0.02,0.17,2,2,6287.89,121.04,5884.36,113.27,N33 ŚREDNIE ZABIEGI CHIRURGII NOWORODKA I NIEMOWLĘCIA,1a,2012,2012
,,209,214,1.02,0.0,0.02,3,2,3064.49,58.95,2907.43,55.93,N34 MAŁE ZABIEGI CHIRURGII NOWORODKA I NIEMOWLĘCIA,1a,2012,2012
,,6016,6437,1.07,0.09,1.54,3,2,1832.92,39.69,1824.83,35.13,P01 ASTMA LUB TRUDNOŚCI W ODDYCHANIU,1a,2012,2012
,,37156,38253,1.03,0.53,9.12,3,2,1236.12,23.84,1233.3,23.75,P03 CHOROBY GÓRNEGO ODCINKA DRÓG ODDECHOWYCH,1a,2012,2012
,,73867,79088,1.07,1.1,18.86,7,7,3125.28,61.07,3065.98,59.1,P04 CHOROBY DOLNYCH DRÓG ODDECHOWYCH,1a,2012,2012
,,4325,4596,1.06,0.06,1.1,6,0,4674.92,91.3,4450.47,85.67,P05 GŁÓWNE INFEKCJE (W TYM CHOROBY IMMUNOLOGICZNE),1a,2012,2012
,,26445,28140,1.06,0.39,6.71,4,2,1447.36,28.44,1421.89,27.39,P06 MNIEJSZE INFEKCJE (W TYM CHOROBY IMMUNOLOGICZNE),1a,2012,2012
,,3047,3707,1.22,0.05,0.88,2,2,2066.26,39.79,1943.3,37.4,P07 NOWOTWORY,1a,2012,2012
,,2012,2095,1.04,0.03,0.5,3,2,811.97,15.64,773.75,14.91,P08 DRGAWKI GORĄCZKOWE,1a,2012,2012
,,4189,4297,1.03,0.06,1.02,3,2,1083.38,21.82,1055.09,20.32,P09 CHOROBY UKŁADU NERWOWEGO,1a,2012,2012
,,7741,9546,1.23,0.13,2.28,2,2,2265.2,44.67,2257.21,43.44,P10 CHOROBY ENDOKRYNOLOGICZNE (BEZ CUKRZYCY),1a,2012,2012
,,7302,8377,1.15,0.12,2.0,2,2,2155.54,47.84,2072.85,39.91,P11 POWAŻNE CHOROBY ŻOŁĄDKOWO-JELITOWE I METABOLICZNE,1a,2012,2012
,,36032,37315,1.04,0.52,8.9,2,2,1407.11,27.11,1391.28,26.79,P12 INNE ZABURZENIA ŻOŁĄDKOWO-JELITOWE I METABOLICZNE,1a,2012,2012
,,6031,8791,1.46,0.12,2.1,2,0,1936.4,41.41,1920.51,36.96,P13 ALERGIE,1a,2012,2012
