catalog,name,year,period,id,header,type,link
1a,"PZC10 KOMPLEKSOWE ZABIEGI KOREKCYJNE WAD WRODZONYCH TWARZOCZASZKI, JAMY USTNEJ I GARDŁA < 18 R.Ż. *",2024,2024,6274e962-fa3c-8e63-fe14-136cd2cce57b,Liczba hospitalizacji i czas pobytu ze względu na tryb przyjęcia pacjenta - kategoryzacja NFZ,hospitalization-by-admission-nfz,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-admission-type-nfz-categorized/6274e962-fa3c-8e63-fe14-136cd2cce57b?format=json
1a,"PZC10 KOMPLEKSOWE ZABIEGI KOREKCYJNE WAD WRODZONYCH TWARZOCZASZKI, JAMY USTNEJ I GARDŁA < 18 R.Ż. *",2024,2024,c963fb8e-edb6-5cb8-a797-d62fe3e1e628,Rozpoznania ICD 10,icd-10-diseases,https://api.nfz.gov.pl/app-stat-api-jgp/icd10-diseases/c963fb8e-edb6-5cb8-a797-d62fe3e1e628?format=json
1a,"PZC10 KOMPLEKSOWE ZABIEGI KOREKCYJNE WAD WRODZONYCH TWARZOCZASZKI, JAMY USTNEJ I GARDŁA < 18 R.Ż. *",2024,2024,208248da-81ae-397a-db5c-fe6fdfe7ce37,Liczba hospitalizacji i czas pobytu pacjenta ze względu na płeć pacjenta,hospitalization-by-gender,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-patient-gender/208248da-81ae-397a-db5c-fe6fdfe7ce37?format=json
1a,"PZC10 KOMPLEKSOWE ZABIEGI KOREKCYJNE WAD WRODZONYCH TWARZOCZASZKI, JAMY USTNEJ I GARDŁA < 18 R.Ż. *",2024,2024,d9ce9330-777a-7bcd-cd84-8596e17af541,Dane ogólne,general-data,https://api.nfz.gov.pl/app-stat-api-jgp/basic-data/d9ce9330-777a-7bcd-cd84-8596e17af541?format=json
1a,"PZC10 KOMPLEKSOWE ZABIEGI KOREKCYJNE WAD WRODZONYCH TWARZOCZASZKI, JAMY USTNEJ I GARDŁA < 18 R.Ż. *",2024,2024,bb199355-3f89-db0f-4297-2b69b39019ac,Kategorie produktów sumowanych do JGP - kategoryzacja NFZ,product-categories,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-product-category/bb199355-3f89-db0f-4297-2b69b39019ac?format=json
1a,"PZC10 KOMPLEKSOWE ZABIEGI KOREKCYJNE WAD WRODZONYCH TWARZOCZASZKI, JAMY USTNEJ I GARDŁA < 18 R.Ż. *",2024,2024,6d2628d6-e04f-581f-7829-d67fc3a93794,Histogram czasu pobytu,histograms,https://api.nfz.gov.pl/app-stat-api-jgp/histogram-data/6d2628d6-e04f-581f-7829-d67fc3a93794?format=json
1a,"PZC10 KOMPLEKSOWE ZABIEGI KOREKCYJNE WAD WRODZONYCH TWARZOCZASZKI, JAMY USTNEJ I GARDŁA < 18 R.Ż. *",2024,2024,de3d286a-e0f0-2830-1e90-6ba66aef0546,Liczba hospitalizacji ze względu na tryb wypisu pacjenta,hospitalization-by-discharge,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-discharge-type/de3d286a-e0f0-2830-1e90-6ba66aef0546?format=json
1a,"PZC10 KOMPLEKSOWE ZABIEGI KOREKCYJNE WAD WRODZONYCH TWARZOCZASZKI, JAMY USTNEJ I GARDŁA < 18 R.Ż. *",2024,2024,b0e3af3c-7d4b-c201-b1b7-e462762c550f,Procedury ICD 9  - Kody listy kierunkowej,icd-9-procedures,https://api.nfz.gov.pl/app-stat-api-jgp/icd9-procedures/b0e3af3c-7d4b-c201-b1b7-e462762c550f?format=json
1a,"PZC10 KOMPLEKSOWE ZABIEGI KOREKCYJNE WAD WRODZONYCH TWARZOCZASZKI, JAMY USTNEJ I GARDŁA < 18 R.Ż. *",2024,2024,5bac58f1-715e-9458-24b0-1e7d4ee5acdf,Liczba hospitalizacji i czas pobytu ze względu na wiek pacjenta,hospitalization-by-age,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-patient-age/5bac58f1-715e-9458-24b0-1e7d4ee5acdf?format=json
1a,"PZC11 DUŻE ZABIEGI KOREKCYJNE WAD WRODZONYCH TWARZOCZASZKI, JAMY USTNEJ I GARDŁA < 18 R.Ż. *",2024,2024,33bb98ca-a7b5-9cb9-5c68-c06823b24df7,Liczba hospitalizacji i czas pobytu ze względu na wiek pacjenta,hospitalization-by-age,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-patient-age/33bb98ca-a7b5-9cb9-5c68-c06823b24df7?format=json
1a,"PZC11 DUŻE ZABIEGI KOREKCYJNE WAD WRODZONYCH TWARZOCZASZKI, JAMY USTNEJ I GARDŁA < 18 R.Ż. *",2024,2024,1d0926ec-ed42-9e9a-520c-4bfcb0938a3f,Liczba hospitalizacji i czas pobytu ze względu na tryb przyjęcia pacjenta,hospitalization-by-admission,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-admission-type/1d0926ec-ed42-9e9a-520c-4bfcb0938a3f?format=json
1a,"PZC11 DUŻE ZABIEGI KOREKCYJNE WAD WRODZONYCH TWARZOCZASZKI, JAMY USTNEJ I GARDŁA < 18 R.Ż. *",2024,2024,5f907fb4-4926-b68a-e659-59908ee885e6,Dane ogólne,general-data,https://api.nfz.gov.pl/app-stat-api-jgp/basic-data/5f907fb4-4926-b68a-e659-59908ee885e6?format=json
1a,"PZC11 DUŻE ZABIEGI KOREKCYJNE WAD WRODZONYCH TWARZOCZASZKI, JAMY USTNEJ I GARDŁA < 18 R.Ż. *",2024,2024,cf44af78-708d-f110-cc7b-1c8bd7d84042,Procedury ICD 9,icd-9-procedures,https://api.nfz.gov.pl/app-stat-api-jgp/icd9-procedures/cf44af78-708d-f110-cc7b-1c8bd7d84042?format=json
1a,"PZC11 DUŻE ZABIEGI KOREKCYJNE WAD WRODZONYCH TWARZOCZASZKI, JAMY USTNEJ I GARDŁA < 18 R.Ż. *",2024,2024,56ed4e91-5eea-bd0b-ded8-aecf4e06fd02,Kategorie produktów sumowanych do JGP - kategoryzacja NFZ,product-categories,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-product-category/56ed4e91-5eea-bd0b-ded8-aecf4e06fd02?format=json
1a,"PZC11 DUŻE ZABIEGI KOREKCYJNE WAD WRODZONYCH TWARZOCZASZKI, JAMY USTNEJ I GARDŁA < 18 R.Ż. *",2024,2024,5fadd639-84d3-e229-7a9d-e674be8700b4,Liczba hospitalizacji i czas pobytu ze względu na tryb przyjęcia pacjenta - kategoryzacja NFZ,hospitalization-by-admission-nfz,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-admission-type-nfz-categorized/5fadd639-84d3-e229-7a9d-e674be8700b4?format=json
1a,"PZC11 DUŻE ZABIEGI KOREKCYJNE WAD WRODZONYCH TWARZOCZASZKI, JAMY USTNEJ I GARDŁA < 18 R.Ż. *",2024,2024,f971db34-1469-3711-566e-c50da819a690,Liczba hospitalizacji i czas pobytu ze względu na zakres świadczeń,hospitalization-by-service,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-healthcare-service/f971db34-1469-3711-566e-c50da819a690?format=json
1a,"PZC11 DUŻE ZABIEGI KOREKCYJNE WAD WRODZONYCH TWARZOCZASZKI, JAMY USTNEJ I GARDŁA < 18 R.Ż. *",2024,2024,b8358084-3528-c842-b3d5-98bf8b27a00c,Liczba hospitalizacji i czas pobytu pacjenta ze względu na płeć pacjenta,hospitalization-by-gender,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-patient-gender/b8358084-3528-c842-b3d5-98bf8b27a00c?format=json
1a,"PZC11 DUŻE ZABIEGI KOREKCYJNE WAD WRODZONYCH TWARZOCZASZKI, JAMY USTNEJ I GARDŁA < 18 R.Ż. *",2024,2024,1fced262-e9c6-a654-fb8b-0c71963dfb11,Histogram czasu pobytu,histograms,https://api.nfz.gov.pl/app-stat-api-jgp/histogram-data/1fced262-e9c6-a654-fb8b-0c71963dfb11?format=json
1a,"PZC11 DUŻE ZABIEGI KOREKCYJNE WAD WRODZONYCH TWARZOCZASZKI, JAMY USTNEJ I GARDŁA < 18 R.Ż. *",2024,2024,a3261ed8-708d-f110-cc7b-1c8bd7d84042,Procedury ICD 9  - Kody listy kierunkowej,icd-9-procedures,https://api.nfz.gov.pl/app-stat-api-jgp/icd9-procedures/a3261ed8-708d-f110-cc7b-1c8bd7d84042?format=json
1a,"PZC11 DUŻE ZABIEGI KOREKCYJNE WAD WRODZONYCH TWARZOCZASZKI, JAMY USTNEJ I GARDŁA < 18 R.Ż. *",2024,2024,b5b92818-871f-9900-c93f-21ecee589259,Rozpoznania ICD 10,icd-10-diseases,https://api.nfz.gov.pl/app-stat-api-jgp/icd10-diseases/b5b92818-871f-9900-c93f-21ecee589259?format=json
1a,"PZC11 DUŻE ZABIEGI KOREKCYJNE WAD WRODZONYCH TWARZOCZASZKI, JAMY USTNEJ I GARDŁA < 18 R.Ż. *",2024,2024,6b7d0255-bf3f-074b-fc01-c3d08413090e,Liczba hospitalizacji ze względu na tryb wypisu pacjenta,hospitalization-by-discharge,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-discharge-type/6b7d0255-bf3f-074b-fc01-c3d08413090e?format=json
1a,"PZC12 ŚREDNIE ZABIEGI KOREKCYJNE WAD WRODZONYCH TWARZOCZASZKI, JAMY USTNEJ  I GARDŁA < 18 R.Ż. * ",2024,2024,a41d43a3-8a3e-b9f9-b8e4-9ed7c9a8573a,Liczba hospitalizacji i czas pobytu ze względu na wiek pacjenta,hospitalization-by-age,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-patient-age/a41d43a3-8a3e-b9f9-b8e4-9ed7c9a8573a?format=json
1a,"PZC12 ŚREDNIE ZABIEGI KOREKCYJNE WAD WRODZONYCH TWARZOCZASZKI, JAMY USTNEJ  I GARDŁA < 18 R.Ż. * ",2024,2024,26a6c6ad-10f0-8b43-1dbb-577ece831bfd,Procedury ICD 9  - Kody listy kierunkowej,icd-9-procedures,https://api.nfz.gov.pl/app-stat-api-jgp/icd9-procedures/26a6c6ad-10f0-8b43-1dbb-577ece831bfd?format=json
1a,"PZC12 ŚREDNIE ZABIEGI KOREKCYJNE WAD WRODZONYCH TWARZOCZASZKI, JAMY USTNEJ  I GARDŁA < 18 R.Ż. * ",2024,2024,1e95762d-7e71-4a4c-3383-97d7a544edbb,Kategorie produktów sumowanych do JGP - kategoryzacja NFZ,product-categories,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-product-category/1e95762d-7e71-4a4c-3383-97d7a544edbb?format=json
1a,"PZC12 ŚREDNIE ZABIEGI KOREKCYJNE WAD WRODZONYCH TWARZOCZASZKI, JAMY USTNEJ  I GARDŁA < 18 R.Ż. * ",2024,2024,d02db8ec-1eba-e2f1-96aa-a67120edd021,Liczba hospitalizacji i czas pobytu ze względu na tryb przyjęcia pacjenta - kategoryzacja NFZ,hospitalization-by-admission-nfz,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-admission-type-nfz-categorized/d02db8ec-1eba-e2f1-96aa-a67120edd021?format=json
1a,"PZC12 ŚREDNIE ZABIEGI KOREKCYJNE WAD WRODZONYCH TWARZOCZASZKI, JAMY USTNEJ  I GARDŁA < 18 R.Ż. * ",2024,2024,2d022934-e295-1800-2837-8a456a4b06c1,Histogram czasu pobytu,histograms,https://api.nfz.gov.pl/app-stat-api-jgp/histogram-data/2d022934-e295-1800-2837-8a456a4b06c1?format=json
1a,"PZC12 ŚREDNIE ZABIEGI KOREKCYJNE WAD WRODZONYCH TWARZOCZASZKI, JAMY USTNEJ  I GARDŁA < 18 R.Ż. * ",2024,2024,b5488e34-e1ae-2c28-8ce1-731d6a13e4bf,Liczba hospitalizacji i czas pobytu ze względu na zakres świadczeń,hospitalization-by-service,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-healthcare-service/b5488e34-e1ae-2c28-8ce1-731d6a13e4bf?format=json
1a,"PZC12 ŚREDNIE ZABIEGI KOREKCYJNE WAD WRODZONYCH TWARZOCZASZKI, JAMY USTNEJ  I GARDŁA < 18 R.Ż. * ",2024,2024,b4e0f3d8-b1d5-91bc-933e-e251cb9a9c09,Liczba hospitalizacji i czas pobytu ze względu na tryb przyjęcia pacjenta,hospitalization-by-admission,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-admission-type/b4e0f3d8-b1d5-91bc-933e-e251cb9a9c09?format=json
1a,"PZC12 ŚREDNIE ZABIEGI KOREKCYJNE WAD WRODZONYCH TWARZOCZASZKI, JAMY USTNEJ  I GARDŁA < 18 R.Ż. * ",2024,2024,ed08e64b-d20d-7ca3-6554-c46d405c8ef4,Liczba hospitalizacji i czas pobytu pacjenta ze względu na płeć pacjenta,hospitalization-by-gender,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-patient-gender/ed08e64b-d20d-7ca3-6554-c46d405c8ef4?format=json
1a,"PZC12 ŚREDNIE ZABIEGI KOREKCYJNE WAD WRODZONYCH TWARZOCZASZKI, JAMY USTNEJ  I GARDŁA < 18 R.Ż. * ",2024,2024,9b8cf190-c1e1-6759-363a-173d53143301,Liczba hospitalizacji ze względu na tryb wypisu pacjenta,hospitalization-by-discharge,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-discharge-type/9b8cf190-c1e1-6759-363a-173d53143301?format=json
1a,"PZC12 ŚREDNIE ZABIEGI KOREKCYJNE WAD WRODZONYCH TWARZOCZASZKI, JAMY USTNEJ  I GARDŁA < 18 R.Ż. * ",2024,2024,1f09c3d8-2229-f0a3-ab5a-68d637dddd1e,Dane ogólne,general-data,https://api.nfz.gov.pl/app-stat-api-jgp/basic-data/1f09c3d8-2229-f0a3-ab5a-68d637dddd1e?format=json
1a,"PZC12 ŚREDNIE ZABIEGI KOREKCYJNE WAD WRODZONYCH TWARZOCZASZKI, JAMY USTNEJ  I GARDŁA < 18 R.Ż. * ",2024,2024,bfd838ba-10f0-8b43-1dbb-577ece831bfd,Procedury ICD 9,icd-9-procedures,https://api.nfz.gov.pl/app-stat-api-jgp/icd9-procedures/bfd838ba-10f0-8b43-1dbb-577ece831bfd?format=json
1a,"PZC12 ŚREDNIE ZABIEGI KOREKCYJNE WAD WRODZONYCH TWARZOCZASZKI, JAMY USTNEJ  I GARDŁA < 18 R.Ż. * ",2024,2024,cbc8bbd1-8c14-05e0-0ff2-60ac4cb7d964,Rozpoznania ICD 10,icd-10-diseases,https://api.nfz.gov.pl/app-stat-api-jgp/icd10-diseases/cbc8bbd1-8c14-05e0-0ff2-60ac4cb7d964?format=json
1a,"PZC13 MAŁE ZABIEGI KOREKCYJNE WAD WRODZONYCH TWARZOCZASZKI, JAMY USTNEJ I GARDŁA < 18 R.Ż. *",2024,2024,306b3614-e968-9654-a981-37ef683aa58e,Rozpoznania ICD 10,icd-10-diseases,https://api.nfz.gov.pl/app-stat-api-jgp/icd10-diseases/306b3614-e968-9654-a981-37ef683aa58e?format=json
1a,"PZC13 MAŁE ZABIEGI KOREKCYJNE WAD WRODZONYCH TWARZOCZASZKI, JAMY USTNEJ I GARDŁA < 18 R.Ż. *",2024,2024,7cc1949e-fa48-d389-05c0-880335619b1a,Liczba hospitalizacji i czas pobytu ze względu na tryb przyjęcia pacjenta,hospitalization-by-admission,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-admission-type/7cc1949e-fa48-d389-05c0-880335619b1a?format=json
1a,"PZC13 MAŁE ZABIEGI KOREKCYJNE WAD WRODZONYCH TWARZOCZASZKI, JAMY USTNEJ I GARDŁA < 18 R.Ż. *",2024,2024,b40716d8-1f6f-4485-5825-34556394643a,Liczba hospitalizacji i czas pobytu ze względu na wiek pacjenta,hospitalization-by-age,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-patient-age/b40716d8-1f6f-4485-5825-34556394643a?format=json
1a,"PZC13 MAŁE ZABIEGI KOREKCYJNE WAD WRODZONYCH TWARZOCZASZKI, JAMY USTNEJ I GARDŁA < 18 R.Ż. *",2024,2024,40a58a22-8cd0-f164-4b7e-eaa3a9ec2917,Kategorie produktów sumowanych do JGP - kategoryzacja NFZ,product-categories,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-product-category/40a58a22-8cd0-f164-4b7e-eaa3a9ec2917?format=json
1a,"PZC13 MAŁE ZABIEGI KOREKCYJNE WAD WRODZONYCH TWARZOCZASZKI, JAMY USTNEJ I GARDŁA < 18 R.Ż. *",2024,2024,b43e5cf5-fdea-c394-dd3d-56f7e8af2bbc,Liczba hospitalizacji i czas pobytu pacjenta ze względu na płeć pacjenta,hospitalization-by-gender,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-patient-gender/b43e5cf5-fdea-c394-dd3d-56f7e8af2bbc?format=json
1a,"PZC13 MAŁE ZABIEGI KOREKCYJNE WAD WRODZONYCH TWARZOCZASZKI, JAMY USTNEJ I GARDŁA < 18 R.Ż. *",2024,2024,4420368a-414c-c3bb-e1d8-6e0b909837e4,Dane ogólne,general-data,https://api.nfz.gov.pl/app-stat-api-jgp/basic-data/4420368a-414c-c3bb-e1d8-6e0b909837e4?format=json
1a,"PZC13 MAŁE ZABIEGI KOREKCYJNE WAD WRODZONYCH TWARZOCZASZKI, JAMY USTNEJ I GARDŁA < 18 R.Ż. *",2024,2024,3cd10561-2fc1-1aaa-ced4-dcdb3b2d0ed2,Liczba hospitalizacji ze względu na tryb wypisu pacjenta,hospitalization-by-discharge,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-discharge-type/3cd10561-2fc1-1aaa-ced4-dcdb3b2d0ed2?format=json
1a,"PZC13 MAŁE ZABIEGI KOREKCYJNE WAD WRODZONYCH TWARZOCZASZKI, JAMY USTNEJ I GARDŁA < 18 R.Ż. *",2024,2024,c1fd34f0-bff6-494b-50c2-c99b7876c186,Liczba hospitalizacji i czas pobytu ze względu na tryb przyjęcia pacjenta - kategoryzacja NFZ,hospitalization-by-admission-nfz,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-admission-type-nfz-categorized/c1fd34f0-bff6-494b-50c2-c99b7876c186?format=json
1a,"PZC13 MAŁE ZABIEGI KOREKCYJNE WAD WRODZONYCH TWARZOCZASZKI, JAMY USTNEJ I GARDŁA < 18 R.Ż. *",2024,2024,94da1f77-22ee-6005-f293-4552886318e2,Procedury ICD 9,icd-9-procedures,https://api.nfz.gov.pl/app-stat-api-jgp/icd9-procedures/94da1f77-22ee-6005-f293-4552886318e2?format=json
1a,"PZC13 MAŁE ZABIEGI KOREKCYJNE WAD WRODZONYCH TWARZOCZASZKI, JAMY USTNEJ I GARDŁA < 18 R.Ż. *",2024,2024,f3a6e292-22ee-6005-f293-4552886318e2,Procedury ICD 9  - Kody listy kierunkowej,icd-9-procedures,https://api.nfz.gov.pl/app-stat-api-jgp/icd9-procedures/f3a6e292-22ee-6005-f293-4552886318e2?format=json
1a,"PZC13 MAŁE ZABIEGI KOREKCYJNE WAD WRODZONYCH TWARZOCZASZKI, JAMY USTNEJ I GARDŁA < 18 R.Ż. *",2024,2024,85f85ad7-6990-a98e-d9e0-14c92ecb1c6c,Liczba hospitalizacji i czas pobytu ze względu na zakres świadczeń,hospitalization-by-service,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-healthcare-service/85f85ad7-6990-a98e-d9e0-14c92ecb1c6c?format=json
1a,"PZC13 MAŁE ZABIEGI KOREKCYJNE WAD WRODZONYCH TWARZOCZASZKI, JAMY USTNEJ I GARDŁA < 18 R.Ż. *",2024,2024,a2e72a0e-e8b0-4343-0fab-48d98584ad6e,Histogram czasu pobytu,histograms,https://api.nfz.gov.pl/app-stat-api-jgp/histogram-data/a2e72a0e-e8b0-4343-0fab-48d98584ad6e?format=json
1a,PZC14 KOMPLEKSOWE ZABIEGI USZU < 18 R.Ż. *,2024,2024,29b6ffa5-f675-9c15-b920-ef1367e547f6,Procedury ICD 9  - Kody dodatkowe listy C5,icd-9-procedures,https://api.nfz.gov.pl/app-stat-api-jgp/icd9-procedures/29b6ffa5-f675-9c15-b920-ef1367e547f6?format=json
1a,PZC14 KOMPLEKSOWE ZABIEGI USZU < 18 R.Ż. *,2024,2024,9b891e29-f675-9c15-b920-ef1367e547f6,Procedury ICD 9  - Kody listy kierunkowej,icd-9-procedures,https://api.nfz.gov.pl/app-stat-api-jgp/icd9-procedures/9b891e29-f675-9c15-b920-ef1367e547f6?format=json
1a,PZC14 KOMPLEKSOWE ZABIEGI USZU < 18 R.Ż. *,2024,2024,5f66d3a6-6912-d222-9a9f-2d005e70f45e,Liczba hospitalizacji i czas pobytu ze względu na tryb przyjęcia pacjenta,hospitalization-by-admission,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-admission-type/5f66d3a6-6912-d222-9a9f-2d005e70f45e?format=json
1a,PZC14 KOMPLEKSOWE ZABIEGI USZU < 18 R.Ż. *,2024,2024,82e606fa-f675-9c15-b920-ef1367e547f6,Procedury ICD 9,icd-9-procedures,https://api.nfz.gov.pl/app-stat-api-jgp/icd9-procedures/82e606fa-f675-9c15-b920-ef1367e547f6?format=json
1a,PZC14 KOMPLEKSOWE ZABIEGI USZU < 18 R.Ż. *,2024,2024,ddb32cfb-f675-9c15-b920-ef1367e547f6,Procedury ICD 9  - Kody listy kierunkowej,icd-9-procedures,https://api.nfz.gov.pl/app-stat-api-jgp/icd9-procedures/ddb32cfb-f675-9c15-b920-ef1367e547f6?format=json
1a,PZC14 KOMPLEKSOWE ZABIEGI USZU < 18 R.Ż. *,2024,2024,cafd7283-f6b1-0c59-f0e1-30ec9b60bc6a,Rozpoznania ICD 10,icd-10-diseases,https://api.nfz.gov.pl/app-stat-api-jgp/icd10-diseases/cafd7283-f6b1-0c59-f0e1-30ec9b60bc6a?format=json
1a,PZC14 KOMPLEKSOWE ZABIEGI USZU < 18 R.Ż. *,2024,2024,47e36e7d-526b-df64-48cb-0cb0f842cea7,Liczba hospitalizacji ze względu na tryb wypisu pacjenta,hospitalization-by-discharge,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-discharge-type/47e36e7d-526b-df64-48cb-0cb0f842cea7?format=json
1a,PZC14 KOMPLEKSOWE ZABIEGI USZU < 18 R.Ż. *,2024,2024,acdf1b88-6cee-a5fb-5c87-76c2531afe5e,Dane ogólne,general-data,https://api.nfz.gov.pl/app-stat-api-jgp/basic-data/acdf1b88-6cee-a5fb-5c87-76c2531afe5e?format=json
1a,PZC14 KOMPLEKSOWE ZABIEGI USZU < 18 R.Ż. *,2024,2024,35cc3e4f-0393-176c-a2eb-a0a7fd2bc77d,Kategorie produktów sumowanych do JGP - kategoryzacja NFZ,product-categories,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-product-category/35cc3e4f-0393-176c-a2eb-a0a7fd2bc77d?format=json
1a,PZC14 KOMPLEKSOWE ZABIEGI USZU < 18 R.Ż. *,2024,2024,9de1c136-bb2e-665e-37c7-72a89de629ae,Liczba hospitalizacji i czas pobytu ze względu na tryb przyjęcia pacjenta - kategoryzacja NFZ,hospitalization-by-admission-nfz,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-admission-type-nfz-categorized/9de1c136-bb2e-665e-37c7-72a89de629ae?format=json
1a,PZC14 KOMPLEKSOWE ZABIEGI USZU < 18 R.Ż. *,2024,2024,83123262-f70e-51aa-e5bf-6bc6ecee52eb,Liczba hospitalizacji i czas pobytu pacjenta ze względu na płeć pacjenta,hospitalization-by-gender,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-patient-gender/83123262-f70e-51aa-e5bf-6bc6ecee52eb?format=json
1a,PZC14 KOMPLEKSOWE ZABIEGI USZU < 18 R.Ż. *,2024,2024,1eafc238-f675-9c15-b920-ef1367e547f6,Procedury ICD 9  - Kody listy kierunkowej,icd-9-procedures,https://api.nfz.gov.pl/app-stat-api-jgp/icd9-procedures/1eafc238-f675-9c15-b920-ef1367e547f6?format=json
1a,PZC14 KOMPLEKSOWE ZABIEGI USZU < 18 R.Ż. *,2024,2024,2e847367-c352-2c1c-081f-41a6ddfe6755,Liczba hospitalizacji i czas pobytu ze względu na wiek pacjenta,hospitalization-by-age,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-patient-age/2e847367-c352-2c1c-081f-41a6ddfe6755?format=json
1a,PZC14 KOMPLEKSOWE ZABIEGI USZU < 18 R.Ż. *,2024,2024,bb4139a3-3c92-3882-c547-f3ea1f5ae73d,Liczba hospitalizacji i czas pobytu ze względu na zakres świadczeń,hospitalization-by-service,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-healthcare-service/bb4139a3-3c92-3882-c547-f3ea1f5ae73d?format=json
1a,PZC14 KOMPLEKSOWE ZABIEGI USZU < 18 R.Ż. *,2024,2024,2d3c1842-dccb-8404-7011-840ae0fbfbea,Histogram czasu pobytu,histograms,https://api.nfz.gov.pl/app-stat-api-jgp/histogram-data/2d3c1842-dccb-8404-7011-840ae0fbfbea?format=json
1a,PZC15 DUŻE ZABIEGI USZU < 18 R.Ż. *,2024,2024,5cce5d62-2727-ffb6-1e5c-ad912cd21ada,Procedury ICD 9,icd-9-procedures,https://api.nfz.gov.pl/app-stat-api-jgp/icd9-procedures/5cce5d62-2727-ffb6-1e5c-ad912cd21ada?format=json
1a,PZC15 DUŻE ZABIEGI USZU < 18 R.Ż. *,2024,2024,7e02a20d-22d7-d84b-a372-372809c3e5eb,Liczba hospitalizacji i czas pobytu ze względu na tryb przyjęcia pacjenta,hospitalization-by-admission,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-admission-type/7e02a20d-22d7-d84b-a372-372809c3e5eb?format=json
1a,PZC15 DUŻE ZABIEGI USZU < 18 R.Ż. *,2024,2024,261224da-62ec-5619-8cd9-52249f0e74cf,Liczba hospitalizacji i czas pobytu ze względu na zakres świadczeń,hospitalization-by-service,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-healthcare-service/261224da-62ec-5619-8cd9-52249f0e74cf?format=json
1a,PZC15 DUŻE ZABIEGI USZU < 18 R.Ż. *,2024,2024,1e0694d6-d032-0744-ed1c-d27ac1593955,Liczba hospitalizacji ze względu na tryb wypisu pacjenta,hospitalization-by-discharge,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-discharge-type/1e0694d6-d032-0744-ed1c-d27ac1593955?format=json
1a,PZC15 DUŻE ZABIEGI USZU < 18 R.Ż. *,2024,2024,ba31724b-8de1-7081-d35e-8cb7850b80ec,Liczba hospitalizacji i czas pobytu pacjenta ze względu na płeć pacjenta,hospitalization-by-gender,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-patient-gender/ba31724b-8de1-7081-d35e-8cb7850b80ec?format=json
1a,PZC15 DUŻE ZABIEGI USZU < 18 R.Ż. *,2024,2024,a95ad934-7b17-bcc2-8658-190a624124a1,Liczba hospitalizacji i czas pobytu ze względu na tryb przyjęcia pacjenta - kategoryzacja NFZ,hospitalization-by-admission-nfz,https://api.nfz.gov.pl/app-stat-api-jgp/hospitalizations-by-admission-type-nfz-categorized/a95ad934-7b17-bcc2-8658-190a624124a1?format=json
1a,PZC15 DUŻE ZABIEGI USZU < 18 R.Ż. *,2024,2024,148744e3-b77b-24a6-eea3-867e8e5f2dda,Histogram czasu pobytu,histograms,https://api.nfz.gov.pl/app-stat-api-jgp/histogram-data/148744e3-b77b-24a6-eea3-867e8e5f2dda?format=json
