branch,hospital-types,number-of-patients,number-of-hospitalizations,ratio-of-rehospitalizations,percentage,percentage-of-sections,duration-of-hospitalization-mediana,duration-of-hospitalization-mode,average-value-of-hospitalization,average-value-of-hospitalization-points,average-value-of-drg,average-value-of-drg-points,name,catalog,year,period
,,11949,15333,1.28,0.21,2.44,1,0,637.33,15.06,623.23,12.0,H89C CHOROBY NIEZAPALNE KOŚCI I STAWÓW < 4 DNI,1a,2015,2015
,,21723,23116,1.06,0.32,3.68,7,4,2223.78,48.15,2184.58,42.12,H89D CHOROBY NIEZAPALNE KOŚCI I STAWÓW > 3 DNI,1a,2015,2015
,,29,31,1.07,0.0,0.0,13,11,14323.01,275.44,7437.68,143.03,H90 ZAPALENIA STAWÓW I UKŁADOWE CHOROBY TKANKI ŁĄCZNEJ WYMAGAJĄCE INTENSYWNEGO LECZENIA > 10 DNI,1a,2015,2015
,,1850,2037,1.1,0.03,0.32,4,2,9074.86,179.51,9024.17,173.76,H92 ZABIEGI REKONSTRUKCYJNE DEFORMACJI UKŁADU KOSTNO-STAWOWEGO < 18 R.Ż.,1a,2015,2015
,,9477,14151,1.49,0.2,2.25,3,0,1782.14,41.78,1556.98,30.0,H96C UKŁADOWE CHOROBY TKANKI ŁĄCZNEJ,1a,2015,2015
,,4591,5035,1.1,0.07,0.8,8,4,4765.15,95.18,4487.34,86.35,H96D UKŁADOWE CHOROBY TKANKI ŁĄCZNEJ > 3 DNI,1a,2015,2015
,,1008,1037,1.03,0.01,0.17,7,7,1878.63,36.25,1869.86,36.08,H98 KRYSTALOPATIE,1a,2015,2015
,,630,648,1.03,0.01,0.31,6,4,8896.11,172.49,8776.91,170.19,J01 RADYKALNE ODJĘCIE PIERSI Z REKONSTRUKCJĄ *,1a,2015,2015
,,15268,15663,1.03,0.22,7.41,4,2,5362.92,104.1,5272.95,101.85,J02 KOMPLEKSOWE ZABIEGI W OBRĘBIE PIERSI *,1a,2015,2015
,,6553,6747,1.03,0.09,3.19,3,2,3386.91,65.75,3363.84,64.87,J03 DUŻE ZABIEGI W OBRĘBIE PIERSI *,1a,2015,2015
,,1333,1605,1.2,0.02,0.76,4,3,4826.68,93.45,4821.34,93.34,J04 ZABIEGI REKONSTRUKCYJNE PIERSI *,1a,2015,2015
,,6660,6786,1.02,0.09,3.21,2,0,1182.38,23.02,1180.98,23.0,J05 ŚREDNIA CHIRURGIA PIERSI *,1a,2015,2015
,,3758,3801,1.01,0.05,1.8,1,0,551.43,10.69,540.75,10.48,J06 MAŁA CHIRURGIA PIERSI *,1a,2015,2015
,,1189,1222,1.03,0.02,0.58,1,0,683.67,13.18,615.96,11.88,J07 CHOROBY PIERSI ŁAGODNE *,1a,2015,2015
,,5361,6538,1.22,0.09,3.09,2,2,1744.85,66.96,1546.99,29.88,J08 CHOROBY PIERSI ZŁOŚLIWE *,1a,2015,2015
,,5484,5812,1.06,0.08,2.75,0,0,2059.38,40.0,2059.27,40.0,J10 BIOPSJA MAMMOTOMICZNA *,1a,2015,2015
,,69,69,1.0,0.0,0.03,14,1,129944.75,2498.94,63246.32,1216.28,J22 EKSTREMALNE OPARZENIA Z ZABIEGIEM CHIRURGICZNYM > 15 DNI *,1a,2015,2015
,,864,867,1.0,0.01,0.41,21,11,56410.97,1287.63,45422.05,879.12,J23 CIĘŻKIE OPARZENIA Z ZABIEGIEM CHIRURGICZNYM > 10 DNI *,1a,2015,2015
,,1321,1338,1.01,0.02,0.63,12,6,34694.08,701.61,33760.71,651.2,J24 ŚREDNIE OPARZENIA/ODMROŻENIA Z ZABIEGIEM CHIRURGICZNYM > 5 DNI *,1a,2015,2015
,,8,8,1.0,0.0,0.0,7,0,41242.89,793.13,21606.0,415.5,J25 EKSTREMALNE OPARZENIA > 15 DNI,1a,2015,2015
,,229,230,1.0,0.0,0.11,13,11,23525.8,500.71,14358.16,277.69,J26 CIĘŻKIE OPARZENIA > 10 DNI,1a,2015,2015
,,1491,1504,1.01,0.02,0.71,8,6,5057.34,102.03,4686.23,90.22,J27 ŚREDNIE OPARZENIA/ODMROŻENIA > 5 DNI,1a,2015,2015
,,4137,4170,1.01,0.06,1.97,4,2,2318.87,44.97,2216.44,42.67,J28 LEKKIE OPARZENIA/ODMROŻENIA,1a,2015,2015
,,53,54,1.02,0.0,0.03,1,1,3713.41,72.51,1196.0,23.0,J29 OPARZENIA/ODMROŻENIA PRZED PRZENIESIENIEM DO ODDZIAŁU SPECJALISTYCZNEGO,1a,2015,2015
,,13144,14075,1.07,0.2,6.65,2,0,3247.68,65.09,3199.48,62.12,J32 DUŻE ZABIEGI SKÓRNE *,1a,2015,2015
,,36957,38982,1.05,0.54,18.43,0,0,963.09,18.83,958.66,18.59,J33 ŚREDNIE ZABIEGI SKÓRNE *,1a,2015,2015
,,8040,8828,1.1,0.12,4.17,10,7,7083.66,142.01,6579.41,126.92,J34 LECZENIE CHIRURGICZNE ZMIAN TROFICZNYCH STOPY *,1a,2015,2015
,,874,1401,1.6,0.02,0.66,0,0,1318.9,25.56,1220.91,23.68,J35 LECZENIE ANOMALII NACZYNIOWYCH LASEREM PULSACYJNO-BARWNIKOWYM<18 R.Ż.,1a,2015,2015
,,13993,16483,1.18,0.23,7.79,9,7,3865.79,78.71,3387.54,65.5,J37 OWRZODZENIA SKÓRY,1a,2015,2015
,,6274,7244,1.15,0.1,3.42,5,2,4208.5,81.17,4115.11,79.28,J38 CIĘŻKIE CHOROBY DERMATOLOGICZNE,1a,2015,2015
,,26774,30326,1.13,0.42,14.34,6,3,1705.48,35.29,1653.87,31.88,J39 DUŻE CHOROBY DERMATOLOGICZNE,1a,2015,2015
,,11088,11376,1.03,0.16,5.38,6,4,2270.04,43.76,2062.26,39.8,J46 DUŻE CHOROBY INFEKCYJNE SKÓRY,1a,2015,2015
,,2100,2556,1.22,0.04,1.21,0,0,1899.49,71.86,1807.98,34.9,J47 DUŻE GUZY SKÓRY,1a,2015,2015
,,21822,23182,1.06,0.32,10.96,2,2,1085.36,20.93,1047.62,20.2,J49 ŁAGODNE CHOROBY DERMATOLOGICZNE,1a,2015,2015
,,2522,2546,1.01,0.04,1.19,4,3,14917.6,288.07,14786.49,285.55,K01 ZABIEGI RADYKALNE W RAKACH GRUCZOŁÓW DOKREWNYCH *,1a,2015,2015
,,1626,1626,1.0,0.02,0.76,3,3,6622.28,131.83,6495.7,129.39,K02 OPERACJA WOLA GUZOWATEGO POWIKŁANEGO *,1a,2015,2015
,,21461,21574,1.01,0.3,10.09,4,3,3932.92,76.45,3842.26,74.28,K03 ZABIEGI DOTYCZĄCE TARCZYCY I PRZYTARCZYC *,1a,2015,2015
,,1094,1102,1.01,0.02,0.52,6,7,7984.74,156.0,6965.73,134.46,K04 ZABIEGI DOTYCZĄCE NADNERCZY *,1a,2015,2015
,,566,596,1.05,0.01,0.28,0,0,631.57,12.22,629.22,12.17,"K05 ZABIEGI DIAGNOSTYCZNE TARCZYCY, PRZYTARCZYC, NADNERCZY *",1a,2015,2015
,,78,79,1.01,0.0,0.04,7,6,4742.52,91.2,4382.48,84.28,K06 STANY NAGLĄCE W ENDOKRYNOLOGII,1a,2015,2015
,,8074,8667,1.07,0.12,4.05,2,2,1993.6,38.92,1989.72,38.76,K16 CHOROBY  PRZYSADKI,1a,2015,2015
,,13104,13771,1.05,0.19,6.44,5,4,1549.99,30.3,1466.0,28.33,K26 ZABURZENIA WODNO-ELEKTROLITOWE,1a,2015,2015
,,28154,29595,1.05,0.41,13.84,5,2,2832.8,55.68,2556.63,49.55,K27A ZABURZENIA ODŻYWIENIA > 17 R.Ż.,1a,2015,2015
,,8502,9206,1.08,0.13,4.31,2,2,2506.74,50.3,2407.22,46.39,K27B ZABURZENIA ODŻYWIENIA < 18 R. Ż.,1a,2015,2015
,,18450,21501,1.17,0.3,10.06,3,2,3724.59,74.23,3679.94,71.27,K28 WRODZONE WADY METABOLICZNE,1a,2015,2015
,,21629,22608,1.05,0.32,10.58,6,7,2377.91,46.4,2270.93,43.85,K35 CUKRZYCA Z POWIKŁANIAMI I INNE STANY HIPOGLIKEMICZNE,1a,2015,2015
,,4975,5500,1.11,0.08,2.57,6,7,2763.4,53.79,2494.54,48.15,K37 CUKRZYCA ZE STANAMI HIPERGLIKEMICZNYMI,1a,2015,2015
,,3521,3987,1.13,0.06,1.87,9,7,4601.47,88.86,4396.75,84.87,K39 STOPA CUKRZYCOWA,1a,2015,2015
,,291,315,1.08,0.0,0.15,7,7,2717.57,53.65,2679.73,52.9,K46 CIĘŻKIE CHOROBY TARCZYCY,1a,2015,2015
,,10842,11750,1.08,0.16,5.5,3,0,1477.94,29.68,1438.69,27.87,K47 CHOROBY TARCZYCY,1a,2015,2015
,,537,1438,2.68,0.02,0.67,2,3,3030.61,59.39,3030.61,59.39,K48 ORBITOPATIA TARCZYCOWA - TERAPIA PRZECIWZAPALNA I PRZYGOTOWANIE DO RADIOTERAPII I LECZENIA DEKOMPRESYJNEGO,1a,2015,2015
,,16054,18547,1.16,0.26,8.68,3,2,3397.22,66.28,3393.38,66.19,"K53 NADCZYNNOŚĆ GRUCZOŁÓW DOKREWNYCH POZA HIPERPROLAKTYNEMIĄ, NADCZYNNOŚCIĄ TARCZYCY I GUZAMI NEUROENDOKRYNNYMI PRZEWODU POKARMOWEGO I UKŁADU ODDECHOWEGO",1a,2015,2015
,,235,241,1.03,0.0,0.11,5,4,2252.86,44.14,2252.86,44.14,K54 AUTOIMMUNOLOGICZNE ZESPOŁY WIELOGRUCZOŁOWE,1a,2015,2015
,,371,409,1.1,0.01,0.19,3,2,4556.7,162.27,4460.56,85.78,K57 GUZY NEUROENDOKRYNNE,1a,2015,2015
,,5174,5734,1.11,0.08,2.68,3,3,2736.25,62.27,2552.15,49.58,K58 NOWOTWORY ENDOKRYNNE POZA PRZYSADKĄ,1a,2015,2015
,,26953,28341,1.05,0.4,13.26,5,3,1948.94,38.3,1894.12,36.63,K59 INNE CHOROBY UKŁADU WYDZIELANIA WEWNĘTRZNEGO,1a,2015,2015
,,1244,1356,1.09,0.02,0.63,2,2,3658.19,77.13,3348.69,64.64,K60 NOWOTWORY GRUCZOŁÓW DOKREWNYCH,1a,2015,2015
,,3044,3277,1.08,0.05,1.53,4,4,10504.87,204.55,9971.64,194.0,K63 KWALIFIKACJA DO LECZENIA JODEM RADIOAKTYWNYM RAKA TARCZYCY LUB OCENA SKUTECZNOŚCI LECZENIA Z ZASTOSOWANIEM REKOMBINOWANEGO TSH [RHTSH],1a,2015,2015
,,9213,9322,1.01,0.13,2.06,8,8,8063.95,155.38,7249.05,139.67,L00 NEFREKTOMIA I INNE DUŻE OTWARTE ZABIEGI NEREK *,1a,2015,2015
,,602,610,1.01,0.01,0.13,9,7,4622.03,89.03,3448.21,66.41,L03 ŚREDNIE OTWARTE ZABIEGI NEREK *,1a,2015,2015
,,4508,4750,1.05,0.07,1.05,6,4,5259.86,101.4,5184.6,99.95,L05 DUŻE ENDOSKOPOWE ZABIEGI NEREK *,1a,2015,2015
,,2958,3303,1.12,0.05,0.73,3,2,2313.49,45.5,2075.84,40.04,L06 ŚREDNIE ENDOSKOPOWE ZABIEGI NEREK *,1a,2015,2015
,,17926,18800,1.05,0.26,4.15,6,6,1397.1,30.08,1251.29,24.15,L07 ZAKAŻENIA NEREK LUB DRÓG MOCZOWYCH,1a,2015,2015
,,7214,8963,1.24,0.12,1.98,2,0,3005.63,100.58,2685.33,51.74,L08 NOWOTWORY NEREK I DRÓG MOCZOWYCH,1a,2015,2015
,,1779,3083,1.73,0.04,0.68,0,0,1212.95,23.49,1205.45,23.34,L09 MAŁE ZABIEGI NEREK *,1a,2015,2015
,,16928,20582,1.22,0.29,4.55,0,0,324.51,6.26,319.26,6.16,L104 INNE PROCEDURY W ZAKRESIE UKŁADU MOCZOWO - PŁCIOWEGO *,1a,2015,2015
,,497,501,1.01,0.01,0.11,9,8,5717.5,110.17,5490.85,105.85,L12 DUŻE OTWARTE ZABIEGI MOCZOWODU *,1a,2015,2015
,,531,544,1.02,0.01,0.12,9,9,3568.53,68.7,3202.36,61.66,L13 ŚREDNIE OTWARTE ZABIEGI MOCZOWODU *,1a,2015,2015
,,15472,17375,1.12,0.24,3.84,3,2,4128.9,79.82,4111.41,79.47,L15 DUŻE ENDOSKOPOWE ZABIEGI MOCZOWODU *,1a,2015,2015
,,1467,1524,1.04,0.02,0.34,2,0,1983.31,43.91,1957.34,38.12,L16 ŚREDNIE ENDOSKOPOWE ZABIEGI MOCZOWODU *,1a,2015,2015
,,10156,12389,1.22,0.17,2.74,2,0,1324.19,25.64,1258.37,24.3,L17 MAŁE ENDOSKOPOWE ZABIEGI MOCZOWODU *,1a,2015,2015
,,987,988,1.0,0.01,0.22,14,11,21361.91,411.35,17499.54,337.05,L21 KOMPLEKSOWE ZABIEGI PĘCHERZA MOCZOWEGO Z WYTWORZENIEM PRZETOKI *,1a,2015,2015
,,824,824,1.0,0.01,0.18,14,9,18358.68,353.49,16054.13,309.13,"L22 DUŻE OTWARTE ZABIEGI NA PĘCHERZU MOCZOWYM, W TYM PLASTYKA *",1a,2015,2015
,,603,607,1.01,0.01,0.13,7,8,2843.91,55.01,1863.18,35.96,L23 ŚREDNIE OTWARTE ZABIEGI NA PĘCHERZU MOCZOWYM *,1a,2015,2015
,,204,218,1.07,0.0,0.05,9,3,5909.58,113.84,4512.85,86.98,L24 ZABIEGI W ZAKRESIE PRZETOK ODPROWADZAJĄCYCH MOCZ *,1a,2015,2015
,,77,90,1.17,0.0,0.02,3,3,4407.28,84.81,4383.76,84.36,L25 DUŻE ENDOSKOPOWE ZABIEGI NA PĘCHERZU MOCZOWYM *,1a,2015,2015
,,27130,35434,1.31,0.49,7.83,3,2,2733.4,54.56,2667.1,51.48,L26 ŚREDNIE ZABIEGI ENDOSKOPOWE NA PĘCHERZU MOCZOWYM *,1a,2015,2015
,,3852,4153,1.08,0.06,0.92,0,0,457.67,8.82,406.27,7.83,L27 ZABURZENIA ODPŁYWU MOCZU,1a,2015,2015
,,4544,5509,1.21,0.08,1.22,1,0,780.27,15.03,738.49,14.23,L29 CHOROBY PĘCHERZA MOCZOWEGO I MOCZOWODU,1a,2015,2015
,,6821,7727,1.13,0.11,1.71,0,0,966.88,18.79,957.44,18.56,L30 MAŁE ZABIEGI PĘCHERZA MOCZOWEGO *,1a,2015,2015
,,4683,4684,1.0,0.07,1.02,7,6,8535.78,164.5,8297.26,159.91,L31 RADYKALNA PROSTATEKTOMIA *,1a,2015,2015
,,1635,1636,1.0,0.02,0.36,10,8,5659.45,108.54,5311.11,102.18,L32 OTWARTE ZABIEGI GRUCZOŁU KROKOWEGO I SZYI PĘCHERZA MOCZOWEGO *,1a,2015,2015
,,14050,14489,1.03,0.2,3.16,4,3,3631.81,70.3,3595.94,69.37,L43 PRZEZCEWKOWA RESEKCJA GRUCZOŁU KROKOWEGO *,1a,2015,2015
,,913,969,1.06,0.01,0.21,0,0,1447.71,28.0,1435.16,27.76,L45 ENDOSKOPOWE ZABIEGI GRUCZOŁU KROKOWEGO LUB PĘCHERZA MOCZOWEGO *,1a,2015,2015
,,4968,5691,1.15,0.08,1.26,2,1,624.23,13.5,539.76,10.41,L46 CHOROBY GRUCZOŁU KROKOWEGO,1a,2015,2015
,,20265,20962,1.03,0.29,4.63,0,0,1102.76,21.27,1101.9,21.25,L47 MAŁE ZABIEGI GRUCZOŁU KROKOWEGO LUB PĘCHERZA MOCZOWEGO *,1a,2015,2015
,,1675,1735,1.04,0.02,0.38,5,2,4530.71,87.54,4485.58,86.67,L52 DUŻE OTWARTE ZABIEGI CEWKI MOCZOWEJ *,1a,2015,2015
,,5342,5998,1.12,0.08,1.32,2,2,1781.94,34.53,1769.0,34.28,L53 ŚREDNIE ZABIEGI CEWKI MOCZOWEJ *,1a,2015,2015
,,1082,1213,1.12,0.02,0.27,0,0,629.9,12.21,619.19,12.0,L54 MAŁE ZABIEGI CEWKI MOCZOWEJ *,1a,2015,2015
,,1132,1153,1.02,0.02,0.25,2,0,2747.67,53.31,2633.89,51.12,L62 DUŻE I ŚREDNIE ZABIEGI PRĄCIA *,1a,2015,2015
,,10920,11083,1.01,0.15,2.45,0,0,591.73,11.49,566.18,11.0,L64 MAŁE ZABIEGI  PRĄCIA *,1a,2015,2015
,,4350,4590,1.06,0.06,1.01,3,2,869.25,21.58,824.17,15.89,"L69 CHOROBY PRĄCIA, JĄDER, NASIENIOWODU, MOCZOWODU I CEWKI MOCZOWEJ",1a,2015,2015
,,13534,14005,1.03,0.2,3.09,3,2,1627.68,31.84,1568.0,30.35,"L72A ZABIEGI MOSZNY, JĄDRA, NAJĄDRZA I NASIENIOWODU > 17 R. Ż.",1a,2015,2015
,,13211,13687,1.04,0.19,3.02,2,2,2680.6,51.81,2679.94,51.8,"L72B ZABIEGI MOSZNY, JĄDRA, NAJĄDRZA I NASIENIOWODU < 18 R.Ż.",1a,2015,2015
,,4423,6509,1.47,0.09,1.44,6,2,4409.36,87.17,3344.37,65.13,L81 LECZENIE POWIKŁAŃ LECZENIA NERKOZASTĘPCZEGO > 17 R.Ż,1a,2015,2015
,,29193,30853,1.06,0.43,6.81,8,7,4900.39,97.19,4094.64,79.1,L82 OSTRA NIEWYDOLNOŚĆ NEREK,1a,2015,2015
,,17738,21066,1.19,0.29,4.65,6,2,2168.91,43.09,1806.0,34.88,L83 PRZEWLEKŁA NIEWYDOLNOŚĆ NEREK,1a,2015,2015
,,68301,84572,1.24,1.18,18.68,4,2,2903.49,57.52,2777.24,53.65,L84 INNE CHOROBY NEREK,1a,2015,2015
,,19658,20927,1.06,0.29,4.62,2,2,690.78,13.32,673.9,12.98,L85 KAMICA MOCZOWA,1a,2015,2015
,,3823,4013,1.05,0.06,0.89,2,2,554.68,10.88,468.0,9.02,L86 BADANIA W ZAKRESIE DRÓG MOCZOWYCH,1a,2015,2015
,,44,125,2.84,0.0,0.03,3,2,6853.59,132.16,4096.03,79.01,L87 LECZENIE POWIKŁAŃ LECZENIA NERKOZASTĘPCZEGO < 18 R.Ż,1a,2015,2015
,,85,88,1.04,0.0,0.02,5,3,29276.0,563.0,29276.0,563.0,L91 IMPLANTACJA LUB WYMIANA HYDRAULICZNEGO ZWIERACZA CEWKI MOCZOWEJ (AUS) *,1a,2015,2015
,,14103,24335,1.73,0.34,5.38,0,0,937.6,18.1,936.25,18.08,L92 ESWL *,1a,2015,2015
,,1000,1000,1.0,0.01,0.22,16,13,50977.09,980.79,44564.52,857.01,L94 PRZESZCZEPIENIE NERKI > 17 R. Ż. *,1a,2015,2015
,,37,37,1.0,0.0,0.01,19,16,49908.13,959.77,48510.38,932.89,L96 PRZESZCZEPIENIE NERKI < 18 R.Ż.,1a,2015,2015
,,30,30,1.0,0.0,0.01,20,13,103449.01,1989.4,103272.0,1986.0,L97 PRZESZCZEPIENIE NERKI I TRZUSTKI *,1a,2015,2015
,,278,279,1.0,0.0,0.05,11,7,13695.23,263.75,13554.35,260.88,M01 KOMPLEKSOWE ZABIEGI DOLNEJ CZĘŚCI UKŁADU ROZRODCZEGO BEZ PW *,1a,2015,2015
,,27016,27450,1.02,0.38,5.23,4,4,4220.34,81.49,4203.26,81.15,M02 DUŻE ZABIEGI DOLNEJ CZĘŚCI UKŁADU ROZRODCZEGO *,1a,2015,2015
,,16274,16556,1.02,0.23,3.15,1,0,1252.48,24.24,1249.69,24.17,M03 ŚREDNIE ZABIEGI DOLNEJ CZĘŚCI UKŁADU ROZRODCZEGO *,1a,2015,2015
,,26452,27414,1.04,0.38,5.28,0,0,471.32,9.09,469.95,9.06,M04 MAŁE ZABIEGI DOLNEJ CZĘŚCI UKŁADU ROZRODCZEGO *,1a,2015,2015
,,8662,8807,1.02,0.12,1.7,3,2,3812.56,73.97,3811.89,73.96,M05 ZABIEGI W NIETRZYMANIU MOCZU *,1a,2015,2015
,,66,66,1.0,0.0,0.01,9,8,15295.95,295.55,14965.55,289.18,M06 KOMPLEKSOWE ZABIEGI DOLNEJ CZĘŚCI UKŁADU ROZRODCZEGO Z PW *,1a,2015,2015
,,4641,4646,1.0,0.06,0.89,7,7,14393.8,281.18,14053.88,270.63,M11 KOMPLEKSOWE ZABIEGI GÓRNEJ CZĘŚCI UKŁADU ROZRODCZEGO BEZ PW *,1a,2015,2015
,,2004,2005,1.0,0.03,0.38,8,7,9048.25,182.1,8782.27,169.21,M12 BARDZO DUŻE ZABIEGI GÓRNEJ CZĘŚCI UKŁADU ROZRODCZEGO BEZ PW *,1a,2015,2015
,,50147,50363,1.0,0.7,9.6,5,4,3630.69,70.65,3562.67,68.74,M13 DUŻE ZABIEGI GÓRNEJ CZĘŚCI UKŁADU ROZRODCZEGO *,1a,2015,2015
,,61488,62707,1.02,0.87,11.95,2,0,2346.38,45.6,2328.24,45.09,M14 ŚREDNIE ZABIEGI GÓRNEJ CZĘŚCI UKŁADU ROZRODCZEGO *,1a,2015,2015
,,167448,172912,1.03,2.41,33.29,0,0,735.25,14.2,732.88,14.14,M15 MAŁE ZABIEGI GÓRNEJ CZĘŚCI UKŁADU ROZRODCZEGO *,1a,2015,2015
,,78463,87582,1.12,1.22,16.68,2,2,1320.96,25.46,1317.93,25.4,"M16 ZAGRAŻAJĄCE LUB DOKONANE PORONIENIE, ZAKOŃCZENIE CIĄŻY OBUMARŁEJ *",1a,2015,2015
,,1988,1998,1.0,0.03,0.38,2,1,1352.36,26.17,1345.89,26.0,M17 INDUKCJA PORONIENIA,1a,2015,2015
,,2433,2492,1.02,0.03,0.47,1,0,655.57,12.62,648.71,12.49,M18 LECZENIE ZACHOWAWCZE DOLNEJ CZĘŚCI UKŁADU ROZRODCZEGO,1a,2015,2015
,,3050,3168,1.04,0.04,0.6,2,0,670.53,12.93,668.12,12.88,M19 LECZENIE ZACHOWAWCZE ZABURZEŃ STATYKI NARZĄDU RODNEGO,1a,2015,2015
,,1433,1434,1.0,0.02,0.27,8,7,17478.62,338.17,15895.32,305.94,M20 KOMPLEKSOWE ZABIEGI GÓRNEJ CZĘŚCI UKŁADU ROZRODCZEGO Z PW *,1a,2015,2015
,,234,234,1.0,0.0,0.04,8,7,10508.77,206.28,9962.6,191.67,M21 BARDZO DUŻE ZABIEGI GÓRNEJ CZĘŚCI UKŁADU ROZRODCZEGO Z PW *,1a,2015,2015
,,12922,13319,1.03,0.19,2.54,1,0,569.7,10.97,524.37,10.1,M26 LECZENIE ZACHOWAWCZE GÓRNEJ CZĘŚCI UKŁADU ROZRODCZEGO,1a,2015,2015
,,10543,11006,1.04,0.15,2.1,4,2,2125.01,40.94,2114.21,40.73,"M27 LECZENIE ZACHOWAWCZE JAJNIKÓW, JAJOWODÓW I MIEDNICY MNIEJSZEJ",1a,2015,2015
,,627,687,1.1,0.01,0.13,7,5,5171.0,124.3,4540.56,87.55,M28 LECZENIE ZACHOWAWCZE NOWOTWORÓW ZŁOŚLIWYCH UKŁADU ROZRODCZEGO Z PW > 4 DNI,1a,2015,2015
,,5275,6724,1.27,0.09,1.28,2,2,1568.0,64.52,1351.38,26.06,M29 LECZENIE ZACHOWAWCZE NOWOTWORÓW ZŁOŚLIWYCH UKŁADU ROZRODCZEGO BEZ PW,1a,2015,2015
,,14626,15369,1.05,0.21,2.93,2,2,1229.61,25.88,1220.25,23.53,M30 LECZENIE ZACHOWAWCZE W INNYCH CHOROBACH UKŁADU ROZRODCZEGO,1a,2015,2015
,,1534,2201,1.43,0.03,0.42,0,0,260.25,5.01,259.99,5.0,M31 LECZENIE NIEPŁODNOŚCI ŻEŃSKIEJ,1a,2015,2015
,,286292,286795,1.0,4.0,31.82,3,3,1853.05,35.67,1817.64,34.98,N01 PORÓD *,1a,2015,2015
,,5953,5968,1.0,0.08,0.66,4,3,2673.88,51.44,2552.74,49.1,N02 PORÓD MNOGI LUB PRZEDWCZESNY *,1a,2015,2015
,,38764,38974,1.01,0.54,4.32,7,6,3749.73,73.01,3612.15,69.5,N03 PATOLOGIA CIĄŻY LUB PŁODU Z PORODEM > 5 DNI *,1a,2015,2015
,,2421,2491,1.03,0.03,0.28,14,12,3494.84,67.41,3464.2,66.78,"N06 PATOLOGIA CIĄŻY I POŁOGU- DIAGNOSTYKA, LECZENIE - > 11 DNI",1a,2015,2015
,,18713,21249,1.14,0.3,2.38,2,2,1518.3,29.41,1484.86,28.58,"N07C CIĘŻKA PATOLOGIA CIĄŻY-DIAGNOSTYKA ROZSZERZONA, LECZENIE KOMPLEKSOWE < 5 DNI",1a,2015,2015
,,13385,14769,1.1,0.21,1.66,6,5,3989.08,76.83,3896.49,75.0,"N07D CIĘŻKA PATOLOGIA CIĄŻY-DIAGNOSTYKA ROZSZERZONA, LECZENIE KOMPLEKSOWE > 4 DNI",1a,2015,2015
,,3639,4123,1.13,0.06,0.46,2,2,2419.82,46.55,2412.06,46.4,"N08 CIĘŻKA PATOLOGIA PŁODU - DIAGNOSTYKA, LECZENIE",1a,2015,2015
,,7042,7043,1.0,0.1,1.76,15,11,7220.81,138.9,6864.0,132.0,"N09 CIĘŻKA PATOLOGIA CIĄŻY Z PORODEM - DIAGNOSTYKA ROZSZERZONA, LECZENIE KOMPLEKSOWE > 6 DNI *",1a,2015,2015
,,364,364,1.0,0.01,0.04,15,11,9230.59,177.51,8528.0,164.0,"N11 CIĘŻKA PATOLOGIA CIĄŻY Z PORODEM -DIAGNOSTYKA ROZSZERZONA, LECZENIE KOMPLEKSOWE > 10 DNI Z PW *",1a,2015,2015
,,85458,104642,1.22,1.46,11.73,3,3,1101.28,21.31,1094.82,21.12,"N12 PATOLOGIA CIĄŻY I POŁOGU-DIAGNOSTYKA, OBSERWACJA, LECZENIE <12 DNI",1a,2015,2015
,,16227,16227,1.0,0.23,1.82,5,4,5711.52,109.87,5662.54,108.9,N13 CIĘŻKA PATOLOGIA CIĄŻY ZAKOŃCZONA PORODEM ZABIEGOWYM > 3 DNI *,1a,2015,2015
,,204036,205126,1.01,2.86,22.76,3,3,1039.83,20.01,1039.08,19.99,N20 NOWORODEK WYMAGAJĄCY NORMALNEJ OPIEKI,1a,2015,2015
,,1773,1927,1.09,0.03,0.21,55,31,89557.94,1723.42,80589.16,1549.86,N21 CIĘŻKA PATOLOGIA NOWORODKA > 30 DNI,1a,2015,2015
,,9884,11057,1.12,0.15,1.23,14,10,26169.53,503.51,23778.83,457.36,N22 NOWORODEK WYMAGAJĄCY INTENSYWNEJ TERAPII,1a,2015,2015
,,12494,13047,1.04,0.18,1.45,9,7,7037.53,135.4,6133.93,117.98,N23 NOWORODEK WYMAGAJĄCY INTENSYWNEJ OPIEKI,1a,2015,2015
,,71301,73503,1.03,1.02,8.16,5,5,4727.14,90.95,4663.51,89.71,N24 NOWORODEK WYMAGAJĄCY SZCZEGÓLNEJ OPIEKI,1a,2015,2015
,,80430,81790,1.02,1.14,9.08,3,3,2848.87,54.82,2828.32,54.42,N25 NOWORODEK WYMAGAJĄCY WZMOŻONEGO NADZORU,1a,2015,2015
,,298,299,1.0,0.0,0.03,26,19,39587.82,761.78,31546.5,607.05,N26 NOWORODEK WYMAGAJĄCY INTENSYWNEJ TERAPII Z ZABIEGIEM CHIRURGICZNYM,1a,2015,2015
,,487,510,1.05,0.01,0.06,14,8,30306.75,583.12,19259.98,370.55,N31 KOMPLEKSOWE ZABIEGI CHIRURGII NOWORODKA I NIEMOWLĘCIA,1a,2015,2015
,,699,733,1.05,0.01,0.08,9,8,18001.13,346.36,11189.2,215.32,N32 DUŻE ZABIEGI CHIRURGII NOWORODKA I NIEMOWLĘCIA,1a,2015,2015
,,1476,1527,1.03,0.02,0.17,2,2,6311.17,121.46,5886.82,113.3,N33 ŚREDNIE ZABIEGI CHIRURGII NOWORODKA I NIEMOWLĘCIA,1a,2015,2015
