procedure-code,procedure-name,number-of-hospitalizations,percentage,duration-of-hospitalization-mediana,name,catalog,year,period
34.042,Zamknięty drenaż klatki piersiowej,15,1.25,28,OPERACJE WAD WRODZONYCH SERCA I NACZYŃ <1 ROKU,1w,2016,2016
39.58,Naprawa naczynia krwionośnego/ łatka - inna,14,1.16,14,OPERACJE WAD WRODZONYCH SERCA I NACZYŃ <1 ROKU,1w,2016,2016
35.821,"Jednoetapowa całkowita korekcja całkowitego nieprawidłowego spływu żył płucnych, z lub bez: anastomoza pomiędzy poziomą częścią pnia płucnego i tylną ścianą lewego przedsionka",14,1.16,22,OPERACJE WAD WRODZONYCH SERCA I NACZYŃ <1 ROKU,1w,2016,2016
C32,Leukocyty - obraz odsetkowy,14,1.16,50,OPERACJE WAD WRODZONYCH SERCA I NACZYŃ <1 ROKU,1w,2016,2016
88.529,Angiokardiografia prawego serca - inne,14,1.16,37,OPERACJE WAD WRODZONYCH SERCA I NACZYŃ <1 ROKU,1w,2016,2016
37.4998,Inne otwarte zabiegi naprawcze serca i osierdzia,14,1.16,23,OPERACJE WAD WRODZONYCH SERCA I NACZYŃ <1 ROKU,1w,2016,2016
87.030,TK głowy bez wzmocnienia kontrastowego,14,1.16,54,OPERACJE WAD WRODZONYCH SERCA I NACZYŃ <1 ROKU,1w,2016,2016
23.0105,Konsultacja specjalistyczna,13,1.08,40,OPERACJE WAD WRODZONYCH SERCA I NACZYŃ <1 ROKU,1w,2016,2016
89.141,Elektroencefalografia (EEG),13,1.08,38,OPERACJE WAD WRODZONYCH SERCA I NACZYŃ <1 ROKU,1w,2016,2016
39.61,Krążenie pozaustrojowe w operacjach na otwartym sercu,13,1.08,20,OPERACJE WAD WRODZONYCH SERCA I NACZYŃ <1 ROKU,1w,2016,2016
88.779,USG innych obszarów układu naczyniowego - doppler,13,1.08,52,OPERACJE WAD WRODZONYCH SERCA I NACZYŃ <1 ROKU,1w,2016,2016
100.12,Znieczulenie całkowite dożylne (powyżej 60 minut),13,1.08,33,OPERACJE WAD WRODZONYCH SERCA I NACZYŃ <1 ROKU,1w,2016,2016
38.315,"Wycięcie/ zespolenie naczynia - inne - naczyń klatki piersiowej - inne; żyła bezimienna; naczynia podobojczykowe; naczynia płucne (tętnica, żyła); żyła główna górna",13,1.08,23,OPERACJE WAD WRODZONYCH SERCA I NACZYŃ <1 ROKU,1w,2016,2016
89.01,Profilaktyka i promocja zdrowia,12,1.0,34,OPERACJE WAD WRODZONYCH SERCA I NACZYŃ <1 ROKU,1w,2016,2016
99.06,Przetoczenie czynników krzepnięcia,12,1.0,23,OPERACJE WAD WRODZONYCH SERCA I NACZYŃ <1 ROKU,1w,2016,2016
99.29,Wstrzyknięcie/ infuzja innej substancji terapeutycznej lub profilaktycznej,12,1.0,11,OPERACJE WAD WRODZONYCH SERCA I NACZYŃ <1 ROKU,1w,2016,2016
39.536,Zaopatrzenie przetoki tętniczo-żylnej spiralami embolizacyjnymi,12,1.0,41,OPERACJE WAD WRODZONYCH SERCA I NACZYŃ <1 ROKU,1w,2016,2016
87.031,TK głowy bez i ze wzmocnieniem kontrastowym,12,1.0,46,OPERACJE WAD WRODZONYCH SERCA I NACZYŃ <1 ROKU,1w,2016,2016
G21,Czas protrombinowy (PT),7,100.0,2,PRZESZCZEPIENIE KOMÓREK PRZYTARCZYC,1w,2016,2016
N29,Parathormon (PTH),7,100.0,2,PRZESZCZEPIENIE KOMÓREK PRZYTARCZYC,1w,2016,2016
L69,Hormon tyreotropowy (TSH),7,100.0,2,PRZESZCZEPIENIE KOMÓREK PRZYTARCZYC,1w,2016,2016
G11,Czas częściowej tromboplastyny po aktywacji (APTT),7,100.0,2,PRZESZCZEPIENIE KOMÓREK PRZYTARCZYC,1w,2016,2016
N13,Mocznik,7,100.0,2,PRZESZCZEPIENIE KOMÓREK PRZYTARCZYC,1w,2016,2016
L23,Fosforan nieorganiczny,7,100.0,2,PRZESZCZEPIENIE KOMÓREK PRZYTARCZYC,1w,2016,2016
M87,Magnez całkowity (Mg),7,100.0,2,PRZESZCZEPIENIE KOMÓREK PRZYTARCZYC,1w,2016,2016
O77,Wapń całkowity (Ca),7,100.0,2,PRZESZCZEPIENIE KOMÓREK PRZYTARCZYC,1w,2016,2016
C53,Morfologia krwi 8-parametrowa,7,100.0,2,PRZESZCZEPIENIE KOMÓREK PRZYTARCZYC,1w,2016,2016
06.95,Reimplantacja przytarczyc,7,100.0,2,PRZESZCZEPIENIE KOMÓREK PRZYTARCZYC,1w,2016,2016
89.65,Gazometria krwi tętniczej,6,85.71,2,PRZESZCZEPIENIE KOMÓREK PRZYTARCZYC,1w,2016,2016
O91,Witamina D - 25 OH,5,71.43,2,PRZESZCZEPIENIE KOMÓREK PRZYTARCZYC,1w,2016,2016
O75,Wapń zjonizowany (Ca2+),4,57.14,2,PRZESZCZEPIENIE KOMÓREK PRZYTARCZYC,1w,2016,2016
M37,Kreatynina,3,42.86,2,PRZESZCZEPIENIE KOMÓREK PRZYTARCZYC,1w,2016,2016
89.39,Inne nieoperacyjne badania i pomiary,2,28.57,2,PRZESZCZEPIENIE KOMÓREK PRZYTARCZYC,1w,2016,2016
O55,Trijodotyronina wolna (FT3),2,28.57,2,PRZESZCZEPIENIE KOMÓREK PRZYTARCZYC,1w,2016,2016
O87,"Witamina D - 1, 25 OH",2,28.57,2,PRZESZCZEPIENIE KOMÓREK PRZYTARCZYC,1w,2016,2016
N45,Potas (K),2,28.57,2,PRZESZCZEPIENIE KOMÓREK PRZYTARCZYC,1w,2016,2016
O35,Sód (Na),2,28.57,2,PRZESZCZEPIENIE KOMÓREK PRZYTARCZYC,1w,2016,2016
G53,Fibrynogen (FIBR),2,28.57,2,PRZESZCZEPIENIE KOMÓREK PRZYTARCZYC,1w,2016,2016
O69,Tyroksyna wolna (FT4),2,28.57,2,PRZESZCZEPIENIE KOMÓREK PRZYTARCZYC,1w,2016,2016
M45,Kwas moczowy,1,14.29,2,PRZESZCZEPIENIE KOMÓREK PRZYTARCZYC,1w,2016,2016
L43,Glukoza z krwi żylnej,1,14.29,2,PRZESZCZEPIENIE KOMÓREK PRZYTARCZYC,1w,2016,2016
A01,Badanie ogólne moczu (profil),33,100.0,45,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
87.440,RTG klatki piersiowej,33,100.0,45,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
G11,Czas częściowej tromboplastyny po aktywacji (APTT),33,100.0,45,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
I19,Aminotransferaza asparaginianowa (AST),33,100.0,45,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
N13,Mocznik,33,100.0,45,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
I81,Białko C-reaktywne (CRP),33,100.0,45,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
I89,Bilirubina całkowita,33,100.0,45,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
C53,Morfologia krwi 8-parametrowa,33,100.0,45,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
I17,Aminotransferaza alaninowa (ALT),33,100.0,45,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
G21,Czas protrombinowy (PT),33,100.0,45,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
M37,Kreatynina,33,100.0,45,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
O77,Wapń całkowity (Ca),32,96.97,46,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
O49,Triglicerydy,31,93.94,47,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
L43,Glukoza z krwi żylnej,31,93.94,41,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
33.22,Bronchoskopia fiberoskopowa,30,90.91,47,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
T11,Cyklosporyna A (CsA),27,81.82,45,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
99.04,Przetoczenie koncentratu krwinek czerwonych,25,75.76,49,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
I99,Cholesterol całkowity,24,72.73,48,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
33.52,Przeszczep obu płuc,24,72.73,43,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
L31,Gamma glutamylotranspeptydaza (GGTP),23,69.7,49,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
99.153,Całkowite żywienie pozajelitowe,23,69.7,49,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
C59,Odczyn opadania krwinek czerwonych,23,69.7,45,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
L11,Fosfataza alkaliczna,23,69.7,49,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
L55,Hemoglobina glikowana (HbA1c),22,66.67,49,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
K01,Cholesterol HDL,22,66.67,49,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
I09,Albumina,21,63.64,49,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
N45,Potas (K),21,63.64,49,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
I77,Białko całkowite,21,63.64,49,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
M87,Magnez całkowity (Mg),21,63.64,49,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
I25,Amylaza,21,63.64,49,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
O35,Sód (Na),21,63.64,49,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
M45,Kwas moczowy,20,60.61,49,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
F15,Cytomegalovirus (CMV) Antygen pp65,20,60.61,49,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
87.410,TK klatki piersiowej bez wzmocnienia kontrastowego,20,60.61,49,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
F48,Wirus Epstein Barr Przeciwciała IgG (anty-Epstein-Barr (VCA) IgG,19,57.58,49,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
89.383,Badanie spirometryczne,19,57.58,39,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
88.721,Echokardiografia,19,57.58,40,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
F45,Wirus Epstein Barr Przeciwciała IgG (anty-Epstein-Barr (EBNA) IgG,19,57.58,49,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
33.29,Inne zabiegi diagnostyczne na płucach i oskrzelach,19,57.58,49,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
F50,Wirus Epstein Barr Przeciwciała IgM (anty-Epstein-Barr (VCA) IgM,19,57.58,49,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
96.781,Ciągła mechaniczna wentylacja trwająca mniej niż 96 godzin,19,57.58,39,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
C55,"Morfologia krwi, z pełnym różnicowaniem granulocytów",19,57.58,49,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
F42,Wirus Epstein Barr Przeciwciała IgG (anty-Epstein-Barr (EA) IgG,19,57.58,49,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
F43,Wirus Epstein Barr Przeciwciała IgM (anty-Epstein-Barr (EA) IgM,18,54.55,49,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
C41,Limfocyty T,18,54.55,48,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
L23,Fosforan nieorganiczny,17,51.52,49,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
N24,NT-proBNP,17,51.52,49,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
C69,Retykulocyty,16,48.48,49,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
V39,Wirus zapalenia wątroby typu B HBs Antygen,15,45.45,49,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
T56,Takrolimus,15,45.45,51,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
99.14,Wstrzyknięcie gammaglobulin,15,45.45,47,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
V48,Wirus zapalenia wątroby typu C (HCV) Przeciwciała (anty-HCV),15,45.45,49,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
G49,D-Dimer,14,42.42,38,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
89.602,Pulsoksymetria,14,42.42,38,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
89.04,Opieka pielęgniarki lub położnej,14,42.42,38,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
39.611,Sztuczne płuco-serce,14,42.42,49,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
O43,Transferyna,14,42.42,50,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
89.522,Elektrokardiografia z 12 lub więcej odprowadzeniami (z opisem),14,42.42,44,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
89.61,Monitorowanie systemowego ciśnienia tętniczego,13,39.39,38,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
93.964,Tlenoterapia,13,39.39,39,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
89.442,Sześciominutowy test marszu,13,39.39,47,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
G53,Fibrynogen (FIBR),13,39.39,39,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
96.55,Toaleta drzewa oskrzelowego,13,39.39,39,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
I87,Bilirubina bezpośrednia,13,39.39,52,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
99.07,Przetoczenie osocza - inne,12,36.36,51,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
U18,Legionella pneumophila Antygen,12,36.36,54,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
O29,"Równowaga kwasowo-zasadowa (pH, pCO2, pO2, HCO3, BE)",12,36.36,38,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
W35,Pneumocystis carinii (jirovecii) Antygen (oocysty),12,36.36,54,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
38.99,Nakłucie żyły - inne,12,36.36,37,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
89.00,"Porada lekarska, konsultacja, asysta",12,36.36,38,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
S59,Chlamydia Antygen (Chlamydia Antygen),12,36.36,54,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
U38,Mycoplasma pneumoniae Antygen,12,36.36,54,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
93.94,Nebulizacja,12,36.36,38,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
O75,Wapń zjonizowany (Ca2+),12,36.36,40,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
F23,Cytomegalovirus (CMV) Przeciwciała IgM (anty-Cytomegalovirus IgM),11,33.33,49,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
X45,Toxoplasma gondii Przeciwciała IgM (anty-Toxolpasma gondii IgM),11,33.33,49,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
F19,Cytomegalovirus (CMV) Przeciwciała IgG (anty-Cytomegalovirus IgG),11,33.33,49,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
99.08,Przetoczenie środków zastępczych osocza,11,33.33,39,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
X41,Toxoplasma gondii Przeciwciała IgG (anty-Toxoplasma gondii IgG),11,33.33,49,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
K03,Cholesterol LDL,11,33.33,49,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
88.734,USG jamy opłucnej,11,33.33,40,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
96.04,Intubacja dotchawicza,11,33.33,41,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
34.042,Zamknięty drenaż klatki piersiowej,10,30.3,45,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
88.761,USG brzucha i przestrzeni zaotrzewnowej,10,30.3,61,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
89.542,Monitorowanie ciśnienia tętniczego krwi przy pomocy urządzeń analogowych (typu Holter),10,30.3,45,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
39.952,Ciągłe leczenie nerkozastępcze,10,30.3,52,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
89.62,Monitorowanie centralnego ciśnienia żylnego,10,30.3,39,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
89.549,Monitorowanie elektrokardiograficzne - inne,10,30.3,40,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
M18,Kinaza fosfokreatynowa (CK),10,30.3,54,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
93.91,Oddychanie z przerywanym ciśnieniem dodatnim (IPPB),9,27.27,40,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
96.35,Podawanie substancji odżywczych do żołądka przez sondę,9,27.27,50,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
96.07,Wprowadzenie innej sondy do żołądka (nosowo-żołądkowej) w celu odbarczenia żołądka,9,27.27,41,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
96.74,Wentylacja ze wspomaganiem ciśnieniowym (PSV),9,27.27,40,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
100.51,Sedacja i nadzór intensywny (do 2 godzin),9,27.27,40,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
33.51,Przeszczep jednego płuca,9,27.27,49,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
100.61,Założenie cewnika do tętnicy,9,27.27,39,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
89.540,Monitorowanie podstawowych funkcji życiowych,9,27.27,39,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
57.94,Wprowadzenie na stałe cewnika do pęcherza moczowego,8,24.24,38,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
96.71,Wentylacja wspomagana przez rurkę intubacyjną,8,24.24,47,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
L69,Hormon tyreotropowy (TSH),8,24.24,52,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
96.73,Wentylacja z ciągłym dodatnim ciśnieniem końcowo-wydechowym (PEEP),8,24.24,47,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
O61,Troponina T,8,24.24,44,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
33.48,Zabiegi naprawcze i plastyczne oskrzeli - inne,8,24.24,76,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
96.76,Odzwyczajanie od respiratora chorego zaintubowanego rurką dotchawiczą,8,24.24,47,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
93.90,Ciągłe dodatnie ciśnienie w drogach oddechowych (CPAP),8,24.24,47,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
87.411,TK klatki piersiowej bez i ze wzmocnieniem kontrastowym,8,24.24,46,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
99.99900,Odsysanie górnych dróg oddechowych,8,24.24,38,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
100.62,Założenie cewnika do żyły centralnej,8,24.24,45,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
L57,Hemoglobina wolna,7,21.21,49,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
89.02,"Porada lekarska, inne",7,21.21,41,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
F26,Cytomegalovirus (CMV) DNA,7,21.21,50,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
89.68,Monitorowanie rzutu serca inną techniką,6,18.18,45,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
L46,Gonadotropina kosmówkowa - podjednostka beta (beta-HCG),6,18.18,51,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
96.782,Ciągła mechaniczna wentylacja trwająca 96 lub więcej godzin,6,18.18,51,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
99.87,Żywienie dojelitowe,6,18.18,45,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
99.152,Częściowe żywienie pozajelitowe,6,18.18,51,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
M19,Kinaza fosfokreatynowa izoenzym CK-MB (CKMB),6,18.18,44,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
93.1601,Mobilizacja malych stawów,6,18.18,47,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
89.71,Ocena stanu pacjenta w celu ustalenia postępowania i decyzji o podjęciu lub odstąpieniu od medycznych czynności ratunkowych,6,18.18,37,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
99.05,Przetoczenie koncentratu płytkowego,6,18.18,56,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
93.1602,Mobilizacja dużych stawów,6,18.18,47,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
38.951,Założenie cewnika czasowego do dializy,6,18.18,51,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
99.99902,Badanie temperatury ciała (temperatura powierzchniowa lub głęboka),6,18.18,37,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
O95,Żelazo (Fe),5,15.15,52,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
O55,Trijodotyronina wolna (FT3),5,15.15,52,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
89.642,Monitorowanie ciśnienia zaklinowania w kapilarach płucnych przy pomocy cewnika Swana Ganza,5,15.15,38,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
88.191,RTG jamy brzusznej przeglądowe,5,15.15,63,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
99.218,Podanie antybiotyku dożylnie lub we wlewie,5,15.15,53,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
93.1202,Ćwiczenia czynne wolne,5,15.15,65,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
88.779,USG innych obszarów układu naczyniowego - doppler,5,15.15,39,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
31.1,Tracheostomia czasowa,5,15.15,53,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
O01,Przeciwciała przeciw limfocytom,5,15.15,50,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
O69,Tyroksyna wolna (FT4),5,15.15,52,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
89.63,Monitorowanie ciśnienia w tętnicy płucnej,5,15.15,50,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
A19,Osad moczu,4,12.12,58,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
93.2202,Pionizacja czynna,4,12.12,85,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
G25,Czas trombinowy (TT),4,12.12,45,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
87.030,TK głowy bez wzmocnienia kontrastowego,4,12.12,38,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
37.281,Echokardiografia jam serca,4,12.12,53,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
I53,Antygen karcynoembrionalny (CEA),4,12.12,36,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
90.42,"Badanie mikroskopowe materiału z tchawicy, opłucnej, płuc i innych tkanek klatki piersiowej oraz plwociny - posiew",4,12.12,38,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
93.89,Rehabilitacja - inne,4,12.12,44,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
T54,Sirolimus,4,12.12,54,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
87.441,RTG płuc - inne,4,12.12,53,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
G03,Antytrombina III (AT III),4,12.12,45,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
99.18,Wstrzyknięcie/ infuzja elektrolitów,3,9.09,63,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
93.1909,Ćwiczenia ogólnousprawniające indywidualne,3,9.09,105,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
96.783,Wentylacja mechaniczna - inna,3,9.09,39,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
91.821,Badanie materiału biologicznego - posiew jakościowy i ilościowy,3,9.09,63,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
87.415,TK tętnic klatki piersiowej (w tym aorta),3,9.09,52,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
88.738,USG klatki piersiowej,3,9.09,50,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
88.011,TK jamy brzusznej lub miednicy małej bez i ze wzmocnieniem kontrastowym,3,9.09,53,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
99.06,Przetoczenie czynników krzepnięcia,3,9.09,41,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
39.951,Hemodializa,3,9.09,106,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
97.23,Wymiana rurki tracheostomijnej,3,9.09,53,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
L05,Ferrytyna,3,9.09,52,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
34.02,Torakotomia zwiadowcza,2,6.06,58,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
E65,Oznaczenie grupy krwi układu ABO i Rh,2,6.06,31,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
38.93,Cewnikowanie żył - inne,2,6.06,45,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
54.19,Laparotomia - inna,2,6.06,58,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
N11,Mleczan,2,6.06,51,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
44.162,Gastroskopia diagnostyczna z biopsją,2,6.06,40,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
89.002,Konsultacja kardiologiczna,2,6.06,51,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
44.13,Gastroskopia - inna,2,6.06,58,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
38.91,Cewnikowanie tętnic,2,6.06,45,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
T61,Wankomycyna,2,6.06,59,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
96.57,Płukanie cewnika naczyniowego,2,6.06,51,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
89.54,Monitorowanie elektrokardiograficzne,2,6.06,47,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
93.3912,Masaż klasyczny - częściowy,2,6.06,105,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
00.17,Wlew czynnika wazopresyjnego,2,6.06,50,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
87.61,Doustne podanie kontrastu barytowego,2,6.06,47,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
91.81,Badanie mikroskopowe materiału z innych miejsc - rozmaz bakterii,2,6.06,51,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
G79,Plazminogen,2,6.06,90,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
34.041,Drenaż jamy opłucnowej,2,6.06,51,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
G23,Czas reptylazowy (RT),2,6.06,90,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
N58,Prokalcytonina,2,6.06,51,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
I97,Chlorek(Cl),2,6.06,51,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
44.43,Endoskopowe opanowanie krwawienia żołądek/dwunastnica,1,3.03,63,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
99.99909,Pomiar stężenia glukozy w arterializowanej krwi włośniczkowej,1,3.03,63,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
89.65,Gazometria krwi tętniczej,1,3.03,63,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
88.771,Badanie USG zakrzepicy żył głębokich,1,3.03,40,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
92.151,Scyntygrafia płuc perfuzyjna metodą planarną,1,3.03,140,PRZESZCZEPIENIE PŁUCA,1w,2016,2016
