disease-code,disease-name,number-of-hospitalizations,percentage,duration-of-hospitalization-mediana,name,catalog,year,period
J32.9,Nieokreślone przewlekłe zapalenie zatok,15,4.25,2,PZC18 KOMPLEKSOWE ZABIEGI NOSA < 18 R.Ż. *,1a,2022,2022
J32.3,Przewlekłe zapalenie zatok klinowych,12,3.4,3,PZC18 KOMPLEKSOWE ZABIEGI NOSA < 18 R.Ż. *,1a,2022,2022
J34.1,Torbiel i śluzowiak zatoki przynosowej,12,3.4,2,PZC18 KOMPLEKSOWE ZABIEGI NOSA < 18 R.Ż. *,1a,2022,2022
J01.3,Ostre zapalenie zatok klinowych,7,1.98,4,PZC18 KOMPLEKSOWE ZABIEGI NOSA < 18 R.Ż. *,1a,2022,2022
J33.0,Polip jamy nosowej,7,1.98,3,PZC18 KOMPLEKSOWE ZABIEGI NOSA < 18 R.Ż. *,1a,2022,2022
J32,Przewlekłe zapalenie zatok przynosowych,6,1.7,1,PZC18 KOMPLEKSOWE ZABIEGI NOSA < 18 R.Ż. *,1a,2022,2022
J33.8,Inne polipy zatok,6,1.7,2,PZC18 KOMPLEKSOWE ZABIEGI NOSA < 18 R.Ż. *,1a,2022,2022
M95.0,Nabyte zniekształcenie nosa,5,1.42,3,PZC18 KOMPLEKSOWE ZABIEGI NOSA < 18 R.Ż. *,1a,2022,2022
J34.2,Skrzywienie przegrody nosowej,345,73.88,3,PZC19 DUŻE ZABIEGI NOSA < 18 R.Ż. *,1a,2022,2022
S02.2,Złamanie kości nosowych,36,7.71,2,PZC19 DUŻE ZABIEGI NOSA < 18 R.Ż. *,1a,2022,2022
J32.0,Przewlekłe zapalenie zatok szczękowych,17,3.64,2,PZC19 DUŻE ZABIEGI NOSA < 18 R.Ż. *,1a,2022,2022
J34.1,Torbiel i śluzowiak zatoki przynosowej,7,1.5,2,PZC19 DUŻE ZABIEGI NOSA < 18 R.Ż. *,1a,2022,2022
J34.8,Inne określone schorzenia nosa i zatok przynosowych,6,1.28,2,PZC19 DUŻE ZABIEGI NOSA < 18 R.Ż. *,1a,2022,2022
R04.0,Epistaxis,5,1.07,1,PZC19 DUŻE ZABIEGI NOSA < 18 R.Ż. *,1a,2022,2022
J33.0,Polip jamy nosowej,5,1.07,3,PZC19 DUŻE ZABIEGI NOSA < 18 R.Ż. *,1a,2022,2022
S02.2,Złamanie kości nosowych,392,75.38,1,PZC20 ŚREDNIE ZABIEGI NOSA < 18 R.Ż. *,1a,2022,2022
R04.0,Epistaxis,42,8.08,0,PZC20 ŚREDNIE ZABIEGI NOSA < 18 R.Ż. *,1a,2022,2022
J34.3,Przerost małżowin nosowych,37,7.12,0,PZC20 ŚREDNIE ZABIEGI NOSA < 18 R.Ż. *,1a,2022,2022
J34.8,Inne określone schorzenia nosa i zatok przynosowych,6,1.15,4,PZC20 ŚREDNIE ZABIEGI NOSA < 18 R.Ż. *,1a,2022,2022
S02.2,Złamanie kości nosowych,407,44.43,1,PZC21 MAŁE ZABIEGI NOSA < 18 R.Ż. *,1a,2022,2022
J35.2,Przerost migdałka gardłowego,109,11.9,0,PZC21 MAŁE ZABIEGI NOSA < 18 R.Ż. *,1a,2022,2022
R04.0,Epistaxis,63,6.88,0,PZC21 MAŁE ZABIEGI NOSA < 18 R.Ż. *,1a,2022,2022
Q75.0,Przedwczesne skostnienie szwów czaszkowych,38,4.15,3,PZC21 MAŁE ZABIEGI NOSA < 18 R.Ż. *,1a,2022,2022
S01.2,Otwarta rana nosa,22,2.4,1,PZC21 MAŁE ZABIEGI NOSA < 18 R.Ż. *,1a,2022,2022
J34.8,Inne określone schorzenia nosa i zatok przynosowych,17,1.86,1,PZC21 MAŁE ZABIEGI NOSA < 18 R.Ż. *,1a,2022,2022
Q87.0,Zespoły wrodzonych wad rozwojowych dotyczące głównie wyglądu twarzy,15,1.64,3,PZC21 MAŁE ZABIEGI NOSA < 18 R.Ż. *,1a,2022,2022
S00.3,Powierzchowny uraz nosa,15,1.64,1,PZC21 MAŁE ZABIEGI NOSA < 18 R.Ż. *,1a,2022,2022
J31.0,Przewlekłe zapalenie błony śluzowej nosa,15,1.64,0,PZC21 MAŁE ZABIEGI NOSA < 18 R.Ż. *,1a,2022,2022
J35.3,Przerost migdałków podniebiennych współistniejący z przerostem migdałka gardłowego,12,1.31,0,PZC21 MAŁE ZABIEGI NOSA < 18 R.Ż. *,1a,2022,2022
R22.0,"Głowa, zlokalizowany obrzęk, guz i guzek",12,1.31,0,PZC21 MAŁE ZABIEGI NOSA < 18 R.Ż. *,1a,2022,2022
J32.0,Przewlekłe zapalenie zatok szczękowych,19,23.46,3,PZC22 DUŻE ZABIEGI ENDOSKOPOWE  < 18 R.Ż.*,1a,2022,2022
J32.4,Przewlekłe zapalenie wszystkich zatok przynosowych,11,13.58,5,PZC22 DUŻE ZABIEGI ENDOSKOPOWE  < 18 R.Ż.*,1a,2022,2022
J32.8,Inne przewlekłe zapalenie zatok,9,11.11,5,PZC22 DUŻE ZABIEGI ENDOSKOPOWE  < 18 R.Ż.*,1a,2022,2022
Q30.0,Zarośnięcie nozdrzy,9,11.11,2,PZC22 DUŻE ZABIEGI ENDOSKOPOWE  < 18 R.Ż.*,1a,2022,2022
J34.1,Torbiel i śluzowiak zatoki przynosowej,6,7.41,2,PZC22 DUŻE ZABIEGI ENDOSKOPOWE  < 18 R.Ż.*,1a,2022,2022
J33.0,Polip jamy nosowej,5,6.17,3,PZC22 DUŻE ZABIEGI ENDOSKOPOWE  < 18 R.Ż.*,1a,2022,2022
J33.8,Inne polipy zatok,4,4.94,7,PZC22 DUŻE ZABIEGI ENDOSKOPOWE  < 18 R.Ż.*,1a,2022,2022
H04.5,Zwężenie i niewydolność dróg łzowych,4,4.94,2,PZC22 DUŻE ZABIEGI ENDOSKOPOWE  < 18 R.Ż.*,1a,2022,2022
J34.2,Skrzywienie przegrody nosowej,3,3.7,3,PZC22 DUŻE ZABIEGI ENDOSKOPOWE  < 18 R.Ż.*,1a,2022,2022
D14.0,"Nowotwór niezłośliwy (ucho środkowe, jama nosowa i zatoki przynosowe)",3,3.7,5,PZC22 DUŻE ZABIEGI ENDOSKOPOWE  < 18 R.Ż.*,1a,2022,2022
R22.0,"Głowa, zlokalizowany obrzęk, guz i guzek",1,1.23,8,PZC22 DUŻE ZABIEGI ENDOSKOPOWE  < 18 R.Ż.*,1a,2022,2022
Q10.6,Inne wrodzone wady rozwojowe aparatu łzowego,1,1.23,2,PZC22 DUŻE ZABIEGI ENDOSKOPOWE  < 18 R.Ż.*,1a,2022,2022
J01.9,Nieokreślone ostre zapalenie zatok,1,1.23,5,PZC22 DUŻE ZABIEGI ENDOSKOPOWE  < 18 R.Ż.*,1a,2022,2022
J01.4,Ostre zapalenie wszystkich zatok,1,1.23,10,PZC22 DUŻE ZABIEGI ENDOSKOPOWE  < 18 R.Ż.*,1a,2022,2022
J32.3,Przewlekłe zapalenie zatok klinowych,1,1.23,4,PZC22 DUŻE ZABIEGI ENDOSKOPOWE  < 18 R.Ż.*,1a,2022,2022
H05.0,Zapalenie ostre oczodołu,1,1.23,4,PZC22 DUŻE ZABIEGI ENDOSKOPOWE  < 18 R.Ż.*,1a,2022,2022
J32.9,Nieokreślone przewlekłe zapalenie zatok,1,1.23,4,PZC22 DUŻE ZABIEGI ENDOSKOPOWE  < 18 R.Ż.*,1a,2022,2022
J33.9,Nieokreślony polip nosa,1,1.23,8,PZC22 DUŻE ZABIEGI ENDOSKOPOWE  < 18 R.Ż.*,1a,2022,2022
J35.2,Przerost migdałka gardłowego,1124,34.78,2,PZC23 ŚREDNIE ZABIEGI ENDOSKOPOWE  < 18 R.Ż.*,1a,2022,2022
J35.3,Przerost migdałków podniebiennych współistniejący z przerostem migdałka gardłowego,479,14.82,3,PZC23 ŚREDNIE ZABIEGI ENDOSKOPOWE  < 18 R.Ż.*,1a,2022,2022
R04.0,Epistaxis,383,11.85,0,PZC23 ŚREDNIE ZABIEGI ENDOSKOPOWE  < 18 R.Ż.*,1a,2022,2022
J34.2,Skrzywienie przegrody nosowej,132,4.08,0,PZC23 ŚREDNIE ZABIEGI ENDOSKOPOWE  < 18 R.Ż.*,1a,2022,2022
J31.0,Przewlekłe zapalenie błony śluzowej nosa,99,3.06,0,PZC23 ŚREDNIE ZABIEGI ENDOSKOPOWE  < 18 R.Ż.*,1a,2022,2022
J39.8,Inne określone choroby górnych dróg oddechowych,97,3.0,0,PZC23 ŚREDNIE ZABIEGI ENDOSKOPOWE  < 18 R.Ż.*,1a,2022,2022
J34.8,Inne określone schorzenia nosa i zatok przynosowych,95,2.94,0,PZC23 ŚREDNIE ZABIEGI ENDOSKOPOWE  < 18 R.Ż.*,1a,2022,2022
T18.1,Ciało obce w przełyku,80,2.48,1,PZC23 ŚREDNIE ZABIEGI ENDOSKOPOWE  < 18 R.Ż.*,1a,2022,2022
J34.3,Przerost małżowin nosowych,69,2.13,2,PZC23 ŚREDNIE ZABIEGI ENDOSKOPOWE  < 18 R.Ż.*,1a,2022,2022
S02.2,Złamanie kości nosowych,51,1.58,3,PZC23 ŚREDNIE ZABIEGI ENDOSKOPOWE  < 18 R.Ż.*,1a,2022,2022
I78.8,Inne choroby naczyń włosowatych,48,1.49,0,PZC23 ŚREDNIE ZABIEGI ENDOSKOPOWE  < 18 R.Ż.*,1a,2022,2022
Z03.8,Obserwacja w kierunku podejrzewanych innych chorób i stanów,47,1.45,0,PZC23 ŚREDNIE ZABIEGI ENDOSKOPOWE  < 18 R.Ż.*,1a,2022,2022
T17.1,Ciało obce nozdrzy,33,1.02,0,PZC23 ŚREDNIE ZABIEGI ENDOSKOPOWE  < 18 R.Ż.*,1a,2022,2022
C78.0,Wtórny nowotwór złośliwy płuc,8,2.76,11,PZD01 KOMPLEKSOWE ZABIEGI KLATKI PIERSIOWEJ < 18 R.Ż. *,1a,2022,2022
C40.2,Nowotwór złośliwy (kości długie kończyny dolnej),3,1.03,12,PZD01 KOMPLEKSOWE ZABIEGI KLATKI PIERSIOWEJ < 18 R.Ż. *,1a,2022,2022
C64,Nowotwór złośliwy nerki za wyjątkiem miedniczki nerkowej,3,1.03,7,PZD01 KOMPLEKSOWE ZABIEGI KLATKI PIERSIOWEJ < 18 R.Ż. *,1a,2022,2022
Q67.6,Klatka piersiowa szewska,70,24.14,5,PZD01 KOMPLEKSOWE ZABIEGI KLATKI PIERSIOWEJ < 18 R.Ż. *,1a,2022,2022
J86.9,Ropniak opłucnej bez przetoki,41,14.14,18,PZD01 KOMPLEKSOWE ZABIEGI KLATKI PIERSIOWEJ < 18 R.Ż. *,1a,2022,2022
J93.1,Inna samoistna odma opłucnowa,20,6.9,12,PZD01 KOMPLEKSOWE ZABIEGI KLATKI PIERSIOWEJ < 18 R.Ż. *,1a,2022,2022
Q67.7,Klatka piersiowa kurza,15,5.17,5,PZD01 KOMPLEKSOWE ZABIEGI KLATKI PIERSIOWEJ < 18 R.Ż. *,1a,2022,2022
Q68.8,Inne określone zniekształcenia mięśniowo-szkieletowe,12,4.14,10,PZD01 KOMPLEKSOWE ZABIEGI KLATKI PIERSIOWEJ < 18 R.Ż. *,1a,2022,2022
J85.1,Ropień płuca z zapaleniem płuc,11,3.79,21,PZD01 KOMPLEKSOWE ZABIEGI KLATKI PIERSIOWEJ < 18 R.Ż. *,1a,2022,2022
Q33.0,Wrodzona torbielowatość płuc,8,2.76,9,PZD01 KOMPLEKSOWE ZABIEGI KLATKI PIERSIOWEJ < 18 R.Ż. *,1a,2022,2022
J93.8,Inna odma opłucnowa,7,2.41,22,PZD01 KOMPLEKSOWE ZABIEGI KLATKI PIERSIOWEJ < 18 R.Ż. *,1a,2022,2022
Q33.8,Inne wrodzone wady rozwojowe płuc,6,2.07,7,PZD01 KOMPLEKSOWE ZABIEGI KLATKI PIERSIOWEJ < 18 R.Ż. *,1a,2022,2022
J15.9,Nieokreślone bakteryjne zapalenie płuc,5,1.72,20,PZD01 KOMPLEKSOWE ZABIEGI KLATKI PIERSIOWEJ < 18 R.Ż. *,1a,2022,2022
J18.8,Zapalenie płuc wywołane innymi nieokreślonymi drobnoustrojami,5,1.72,19,PZD01 KOMPLEKSOWE ZABIEGI KLATKI PIERSIOWEJ < 18 R.Ż. *,1a,2022,2022
J95.1,Ostra niewydolność płucna w następstwie zabiegu chirurgicznego na klatce piersiowej,4,1.38,11,PZD01 KOMPLEKSOWE ZABIEGI KLATKI PIERSIOWEJ < 18 R.Ż. *,1a,2022,2022
D38.1,"Nowotwór o nieokreślonym charakterze (tchawica, oskrzela i płuca)",3,1.03,8,PZD01 KOMPLEKSOWE ZABIEGI KLATKI PIERSIOWEJ < 18 R.Ż. *,1a,2022,2022
J93.0,Odma opłucnowa samoistna z wysiłku,3,1.03,21,PZD01 KOMPLEKSOWE ZABIEGI KLATKI PIERSIOWEJ < 18 R.Ż. *,1a,2022,2022
J43.8,Inna rozedma płuc,3,1.03,9,PZD01 KOMPLEKSOWE ZABIEGI KLATKI PIERSIOWEJ < 18 R.Ż. *,1a,2022,2022
Q67.6,Klatka piersiowa szewska,163,42.01,6,PZD02 DUŻE ZABIEGI KLATKI PIERSIOWEJ < 18 R.Ż. *,1a,2022,2022
J86.9,Ropniak opłucnej bez przetoki,31,7.99,17,PZD02 DUŻE ZABIEGI KLATKI PIERSIOWEJ < 18 R.Ż. *,1a,2022,2022
Q67.7,Klatka piersiowa kurza,11,2.84,5,PZD02 DUŻE ZABIEGI KLATKI PIERSIOWEJ < 18 R.Ż. *,1a,2022,2022
Q79.0,Wrodzona przepuklina przeponowa,8,2.06,7,PZD02 DUŻE ZABIEGI KLATKI PIERSIOWEJ < 18 R.Ż. *,1a,2022,2022
Q25.0,Drożny przewód tętniczy,7,1.8,2,PZD02 DUŻE ZABIEGI KLATKI PIERSIOWEJ < 18 R.Ż. *,1a,2022,2022
D38.3,Nowotwór o nieokreślonym charakterze (śródpiersie),6,1.55,15,PZD02 DUŻE ZABIEGI KLATKI PIERSIOWEJ < 18 R.Ż. *,1a,2022,2022
R61.0,Nadmierne pocenie miejscowe,6,1.55,2,PZD02 DUŻE ZABIEGI KLATKI PIERSIOWEJ < 18 R.Ż. *,1a,2022,2022
J93.1,Inna samoistna odma opłucnowa,5,1.29,9,PZD02 DUŻE ZABIEGI KLATKI PIERSIOWEJ < 18 R.Ż. *,1a,2022,2022
Q68.8,Inne określone zniekształcenia mięśniowo-szkieletowe,5,1.29,4,PZD02 DUŻE ZABIEGI KLATKI PIERSIOWEJ < 18 R.Ż. *,1a,2022,2022
J86.0,Ropniak opłucnej z przetoką,5,1.29,37,PZD02 DUŻE ZABIEGI KLATKI PIERSIOWEJ < 18 R.Ż. *,1a,2022,2022
K44.9,Przepuklina przeponowa bez niedrożności lub zgorzeli,4,1.03,13,PZD02 DUŻE ZABIEGI KLATKI PIERSIOWEJ < 18 R.Ż. *,1a,2022,2022
C38.2,Nowotwór złośliwy (śródpiersie tylne),5,1.29,9,PZD02 DUŻE ZABIEGI KLATKI PIERSIOWEJ < 18 R.Ż. *,1a,2022,2022
T17.5,Ciało obce oskrzeli,33,11.66,2,PZD03 BRONCHOSKOPIA < 18 R.Ż. *,1a,2022,2022
T17.9,"Ciało obce dróg oddechowych, część nieokreślona",22,7.77,2,PZD03 BRONCHOSKOPIA < 18 R.Ż. *,1a,2022,2022
J35.2,Przerost migdałka gardłowego,13,4.59,0,PZD03 BRONCHOSKOPIA < 18 R.Ż. *,1a,2022,2022
J45.9,Nieokreślona dychawica oskrzelowa,12,4.24,3,PZD03 BRONCHOSKOPIA < 18 R.Ż. *,1a,2022,2022
J38.7,Inne choroby krtani,10,3.53,0,PZD03 BRONCHOSKOPIA < 18 R.Ż. *,1a,2022,2022
Q39.1,Zarośnięcie przełyku z przetoką tchawiczo-przełykową,9,3.18,1,PZD03 BRONCHOSKOPIA < 18 R.Ż. *,1a,2022,2022
J45.1,Dychawica oskrzelowa nieuczuleniowa,8,2.83,3,PZD03 BRONCHOSKOPIA < 18 R.Ż. *,1a,2022,2022
Z03.9,Obserwacja w kierunku nieokreślonych chorób i stanów,7,2.47,0,PZD03 BRONCHOSKOPIA < 18 R.Ż. *,1a,2022,2022
Q32.0,Wrodzone rozmiękanie tchawicy,6,2.12,1,PZD03 BRONCHOSKOPIA < 18 R.Ż. *,1a,2022,2022
J45.8,Dychawica oskrzelowa mieszana,6,2.12,3,PZD03 BRONCHOSKOPIA < 18 R.Ż. *,1a,2022,2022
J15.9,Nieokreślone bakteryjne zapalenie płuc,5,1.77,0,PZD03 BRONCHOSKOPIA < 18 R.Ż. *,1a,2022,2022
Q31.4,Wrodzony świst krtaniowy,4,1.41,2,PZD03 BRONCHOSKOPIA < 18 R.Ż. *,1a,2022,2022
Q31.8,Inne wrodzone wady rozwojowe krtani,4,1.41,2,PZD03 BRONCHOSKOPIA < 18 R.Ż. *,1a,2022,2022
R04.2,Krwioplucie,4,1.41,4,PZD03 BRONCHOSKOPIA < 18 R.Ż. *,1a,2022,2022
R05,Kaszel,4,1.41,2,PZD03 BRONCHOSKOPIA < 18 R.Ż. *,1a,2022,2022
J38.0,Porażenie strun głosowych i krtani,4,1.41,0,PZD03 BRONCHOSKOPIA < 18 R.Ż. *,1a,2022,2022
Q31.9,"Wrodzona wada rozwojowa krtani, nie określona",3,1.06,3,PZD03 BRONCHOSKOPIA < 18 R.Ż. *,1a,2022,2022
Q89.7,Mnogie wrodzone wady rozwojowe niesklasyfikowane gdzie indziej,3,1.06,4,PZD03 BRONCHOSKOPIA < 18 R.Ż. *,1a,2022,2022
J98.8,Inne określone choroby układu oddechowego,3,1.06,3,PZD03 BRONCHOSKOPIA < 18 R.Ż. *,1a,2022,2022
Z03.8,Obserwacja w kierunku podejrzewanych innych chorób i stanów,3,1.06,2,PZD03 BRONCHOSKOPIA < 18 R.Ż. *,1a,2022,2022
J42,Nieokreślone przewlekłe zapalenie oskrzeli,3,1.06,0,PZD03 BRONCHOSKOPIA < 18 R.Ż. *,1a,2022,2022
M31.3,Ziarniniakowatość Wegenera,3,1.06,4,PZD03 BRONCHOSKOPIA < 18 R.Ż. *,1a,2022,2022
J20.9,Nieokreślone ostre zapalenie oskrzeli,3,1.06,2,PZD03 BRONCHOSKOPIA < 18 R.Ż. *,1a,2022,2022
Q33.9,"Wrodzona wada rozwojowa płuca, nie określona",3,1.06,3,PZD03 BRONCHOSKOPIA < 18 R.Ż. *,1a,2022,2022
T17.8,Ciało obce innej lub mnogich części dróg oddechowych,3,1.06,2,PZD03 BRONCHOSKOPIA < 18 R.Ż. *,1a,2022,2022
C91.0,Ostra białaczka limfoblastyczna,19,6.57,1,PZD04 MAŁE ZABIEGI KLATKI PIERSIOWEJ < 18 R.Ż. *,1a,2022,2022
J86.9,Ropniak opłucnej bez przetoki,35,12.11,18,PZD04 MAŁE ZABIEGI KLATKI PIERSIOWEJ < 18 R.Ż. *,1a,2022,2022
J93.1,Inna samoistna odma opłucnowa,31,10.73,7,PZD04 MAŁE ZABIEGI KLATKI PIERSIOWEJ < 18 R.Ż. *,1a,2022,2022
Q67.6,Klatka piersiowa szewska,23,7.96,2,PZD04 MAŁE ZABIEGI KLATKI PIERSIOWEJ < 18 R.Ż. *,1a,2022,2022
Z97.8,Obecność innych określonych urządzeń,18,6.23,1,PZD04 MAŁE ZABIEGI KLATKI PIERSIOWEJ < 18 R.Ż. *,1a,2022,2022
J90,Wysięk opłucnowy niesklasyfikowany gdzie indziej,15,5.19,17,PZD04 MAŁE ZABIEGI KLATKI PIERSIOWEJ < 18 R.Ż. *,1a,2022,2022
J18.8,Zapalenie płuc wywołane innymi nieokreślonymi drobnoustrojami,10,3.46,17,PZD04 MAŁE ZABIEGI KLATKI PIERSIOWEJ < 18 R.Ż. *,1a,2022,2022
J93.0,Odma opłucnowa samoistna z wysiłku,9,3.11,7,PZD04 MAŁE ZABIEGI KLATKI PIERSIOWEJ < 18 R.Ż. *,1a,2022,2022
S27.0,Urazowa odma opłucnowa,8,2.77,6,PZD04 MAŁE ZABIEGI KLATKI PIERSIOWEJ < 18 R.Ż. *,1a,2022,2022
J93.8,Inna odma opłucnowa,7,2.42,7,PZD04 MAŁE ZABIEGI KLATKI PIERSIOWEJ < 18 R.Ż. *,1a,2022,2022
J18.9,Nieokreślone zapalenie płuc,7,2.42,16,PZD04 MAŁE ZABIEGI KLATKI PIERSIOWEJ < 18 R.Ż. *,1a,2022,2022
J93.9,Nieokreślona odma opłucnowa,5,1.73,8,PZD04 MAŁE ZABIEGI KLATKI PIERSIOWEJ < 18 R.Ż. *,1a,2022,2022
J94.8,Inne określone schorzenia opłucnej,5,1.73,7,PZD04 MAŁE ZABIEGI KLATKI PIERSIOWEJ < 18 R.Ż. *,1a,2022,2022
S27.2,Urazowa odma opłucnowa z krwotokiem do jamy opłucnowej,4,1.38,12,PZD04 MAŁE ZABIEGI KLATKI PIERSIOWEJ < 18 R.Ż. *,1a,2022,2022
J18.1,Nieokreślone płatowe zapalenie płuc,3,1.04,21,PZD04 MAŁE ZABIEGI KLATKI PIERSIOWEJ < 18 R.Ż. *,1a,2022,2022
J15.8,Zapalenie płuc wywołane innymi bakteriami,3,1.04,20,PZD04 MAŁE ZABIEGI KLATKI PIERSIOWEJ < 18 R.Ż. *,1a,2022,2022
S21.1,Otwarta rana ściany przedniej klatki piersiowej,3,1.04,4,PZD04 MAŁE ZABIEGI KLATKI PIERSIOWEJ < 18 R.Ż. *,1a,2022,2022
Q25.0,Drożny przewód tętniczy,13,24.07,5,PZE01 INNE ZABIEGI KARDIOCHIRURGICZNE < 18 R.Ż. *,1a,2022,2022
I44.2,Blok przedsionkowo-komorowy zupełny,7,12.96,7,PZE01 INNE ZABIEGI KARDIOCHIRURGICZNE < 18 R.Ż. *,1a,2022,2022
Q21.0,Ubytek przegrody międzykomorowej,7,12.96,7,PZE01 INNE ZABIEGI KARDIOCHIRURGICZNE < 18 R.Ż. *,1a,2022,2022
Q25.1,Zwężenie cieśni aorty,4,7.41,8,PZE01 INNE ZABIEGI KARDIOCHIRURGICZNE < 18 R.Ż. *,1a,2022,2022
I31.3,Płyn w worku osierdziowym (niezapalny),3,5.56,4,PZE01 INNE ZABIEGI KARDIOCHIRURGICZNE < 18 R.Ż. *,1a,2022,2022
Q21.2,Ubytek przegrody przedsionkowo-komorowej,3,5.56,4,PZE01 INNE ZABIEGI KARDIOCHIRURGICZNE < 18 R.Ż. *,1a,2022,2022
Q20.3,Nieprawidłowe połączenia komorowo-tętnicze,3,5.56,23,PZE01 INNE ZABIEGI KARDIOCHIRURGICZNE < 18 R.Ż. *,1a,2022,2022
Q23.4,Zespół niedorozwoju lewej części serca,2,3.7,7,PZE01 INNE ZABIEGI KARDIOCHIRURGICZNE < 18 R.Ż. *,1a,2022,2022
Q21.3,Tetralogia Fallota,2,3.7,10,PZE01 INNE ZABIEGI KARDIOCHIRURGICZNE < 18 R.Ż. *,1a,2022,2022
Q25.4,Inne wrodzone wady rozwojowe aorty,1,1.85,3,PZE01 INNE ZABIEGI KARDIOCHIRURGICZNE < 18 R.Ż. *,1a,2022,2022
D15.1,Nowotwór niezłośliwy (serce),1,1.85,19,PZE01 INNE ZABIEGI KARDIOCHIRURGICZNE < 18 R.Ż. *,1a,2022,2022
Z95.0,Obecność rozrusznika serca,1,1.85,3,PZE01 INNE ZABIEGI KARDIOCHIRURGICZNE < 18 R.Ż. *,1a,2022,2022
I42.5,Inne kardiomiopatie zaciskające (restrykcyjne),1,1.85,25,PZE01 INNE ZABIEGI KARDIOCHIRURGICZNE < 18 R.Ż. *,1a,2022,2022
F33.3,"Zaburzenie depresyjne nawracające, obecnie - ciężka depresja z objawami psychotycznymi",1,1.85,104,PZE01 INNE ZABIEGI KARDIOCHIRURGICZNE < 18 R.Ż. *,1a,2022,2022
Q25.3,Zwężenie aorty,1,1.85,11,PZE01 INNE ZABIEGI KARDIOCHIRURGICZNE < 18 R.Ż. *,1a,2022,2022
Q24.8,Inne określone wrodzone wady rozwojowe serca,1,1.85,14,PZE01 INNE ZABIEGI KARDIOCHIRURGICZNE < 18 R.Ż. *,1a,2022,2022
Q21.1,Ubytek przegrody międzyprzedsionkowej,1,1.85,7,PZE01 INNE ZABIEGI KARDIOCHIRURGICZNE < 18 R.Ż. *,1a,2022,2022
M35.9,Nieokreślone układowe zajęcie tkanki łącznej,1,1.85,8,PZE01 INNE ZABIEGI KARDIOCHIRURGICZNE < 18 R.Ż. *,1a,2022,2022
I49.8,Inne określone zaburzenia rytmu serca,1,1.85,8,PZE01 INNE ZABIEGI KARDIOCHIRURGICZNE < 18 R.Ż. *,1a,2022,2022
I47.1,Częstoskurcz nadkomorowy,237,38.85,3,PZE02 LECZENIE ZABIEGOWE ZABURZEŃ RYTMU < 18 R.Ż.* ,1a,2022,2022
I45.6,Zespół preekscytacji,233,38.2,4,PZE02 LECZENIE ZABIEGOWE ZABURZEŃ RYTMU < 18 R.Ż.* ,1a,2022,2022
I44.2,Blok przedsionkowo-komorowy zupełny,41,6.72,11,PZE02 LECZENIE ZABIEGOWE ZABURZEŃ RYTMU < 18 R.Ż.* ,1a,2022,2022
I49.3,Przedwczesna depolaryzacja (pobudzenie) komór,27,4.43,4,PZE02 LECZENIE ZABIEGOWE ZABURZEŃ RYTMU < 18 R.Ż.* ,1a,2022,2022
I47.2,Częstoskurcz komorowy,13,2.13,4,PZE02 LECZENIE ZABIEGOWE ZABURZEŃ RYTMU < 18 R.Ż.* ,1a,2022,2022
I47.9,"Częstoskurcz napadowy, nie określony",7,1.15,4,PZE02 LECZENIE ZABIEGOWE ZABURZEŃ RYTMU < 18 R.Ż.* ,1a,2022,2022
K22.8,Inne określone choroby przełyku,68,25.95,2,PZF01 ŚREDNIE I ENDOSKOPOWE ZABIEGI PRZEŁYKU < 18 R.Ż.* ,1a,2022,2022
K22.2,Niedrożność przełyku,67,25.57,1,PZF01 ŚREDNIE I ENDOSKOPOWE ZABIEGI PRZEŁYKU < 18 R.Ż.* ,1a,2022,2022
Q39.1,Zarośnięcie przełyku z przetoką tchawiczo-przełykową,30,11.45,2,PZF01 ŚREDNIE I ENDOSKOPOWE ZABIEGI PRZEŁYKU < 18 R.Ż.* ,1a,2022,2022
R13,Dysfagia,16,6.11,1,PZF01 ŚREDNIE I ENDOSKOPOWE ZABIEGI PRZEŁYKU < 18 R.Ż.* ,1a,2022,2022
K22.0,Achalazja wpustu,12,4.58,2,PZF01 ŚREDNIE I ENDOSKOPOWE ZABIEGI PRZEŁYKU < 18 R.Ż.* ,1a,2022,2022
T18.1,Ciało obce w przełyku,9,3.44,1,PZF01 ŚREDNIE I ENDOSKOPOWE ZABIEGI PRZEŁYKU < 18 R.Ż.* ,1a,2022,2022
I85.9,Żylaki przełyku bez krwawienia,8,3.05,3,PZF01 ŚREDNIE I ENDOSKOPOWE ZABIEGI PRZEŁYKU < 18 R.Ż.* ,1a,2022,2022
E41,Wyniszczenie z niedożywienia,7,2.67,2,PZF01 ŚREDNIE I ENDOSKOPOWE ZABIEGI PRZEŁYKU < 18 R.Ż.* ,1a,2022,2022
K22.9,"Choroba przełyku, nie określona",6,2.29,3,PZF01 ŚREDNIE I ENDOSKOPOWE ZABIEGI PRZEŁYKU < 18 R.Ż.* ,1a,2022,2022
T28.6,Oparzenie chemiczne przełyku,6,2.29,2,PZF01 ŚREDNIE I ENDOSKOPOWE ZABIEGI PRZEŁYKU < 18 R.Ż.* ,1a,2022,2022
K76.8,Inne określone choroby wątroby,5,1.91,3,PZF01 ŚREDNIE I ENDOSKOPOWE ZABIEGI PRZEŁYKU < 18 R.Ż.* ,1a,2022,2022
