disease-code,disease-name,number-of-hospitalizations,percentage,duration-of-hospitalization-mediana,name,catalog,year,period
L27.2,Zapalenie skóry wywołane spożytą żywnością,1398,18.58,1,J38 CIĘŻKIE CHOROBY DERMATOLOGICZNE,1a,2023,2023
L27.0,Uogólniona osutka skórna wywołana lekami i innymi środkami leczniczymi,1288,17.12,5,J38 CIĘŻKIE CHOROBY DERMATOLOGICZNE,1a,2023,2023
L27.9,Zapalenie skóry wywołane nieokreślonymi substancjami wprowadzonymi do ustroju,1087,14.45,5,J38 CIĘŻKIE CHOROBY DERMATOLOGICZNE,1a,2023,2023
L12.0,Pemfigoid pęcherzowy,489,6.5,6,J38 CIĘŻKIE CHOROBY DERMATOLOGICZNE,1a,2023,2023
L27.8,Zapalenie skóry wywołane innymi substancjami wprowadzonymi do ustroju,462,6.14,4,J38 CIĘŻKIE CHOROBY DERMATOLOGICZNE,1a,2023,2023
L10.0,Pęcherzyca zwykła,433,5.75,3,J38 CIĘŻKIE CHOROBY DERMATOLOGICZNE,1a,2023,2023
L13.9,Nieokreślone choroby pęcherzowe,315,4.19,3,J38 CIĘŻKIE CHOROBY DERMATOLOGICZNE,1a,2023,2023
L13.0,Zapalenie skóry opryszczkowate,284,3.77,3,J38 CIĘŻKIE CHOROBY DERMATOLOGICZNE,1a,2023,2023
L93.1,Podostry toczeń rumieniowaty skórny,249,3.31,4,J38 CIĘŻKIE CHOROBY DERMATOLOGICZNE,1a,2023,2023
L93.2,Inny miejscowy toczeń rumieniowaty,211,2.8,3,J38 CIĘŻKIE CHOROBY DERMATOLOGICZNE,1a,2023,2023
L12.9,Nieokreślony pemfigoid,160,2.13,4,J38 CIĘŻKIE CHOROBY DERMATOLOGICZNE,1a,2023,2023
L13.8,Inne określone choroby pęcherzowe,146,1.94,7,J38 CIĘŻKIE CHOROBY DERMATOLOGICZNE,1a,2023,2023
A52.9,"Kiła późna, nie określona",144,1.91,0,J38 CIĘŻKIE CHOROBY DERMATOLOGICZNE,1a,2023,2023
L40.1,Łuszczyca krostkowa uogólniona,128,1.7,6,J38 CIĘŻKIE CHOROBY DERMATOLOGICZNE,1a,2023,2023
L94.1,Twardzina linijna na głowie podobna do blizny po cięciu szablą [En coup de sabre],111,1.48,3,J38 CIĘŻKIE CHOROBY DERMATOLOGICZNE,1a,2023,2023
L10.2,Pęcherzyca liściasta,100,1.33,3,J38 CIĘŻKIE CHOROBY DERMATOLOGICZNE,1a,2023,2023
L10.9,Nieokreślona pęcherzyca,93,1.24,3,J38 CIĘŻKIE CHOROBY DERMATOLOGICZNE,1a,2023,2023
E80.1,"Porfiria skórna, późna",86,1.14,2,J38 CIĘŻKIE CHOROBY DERMATOLOGICZNE,1a,2023,2023
C84.0,Ziarniniak grzybiasty,443,1.61,3,J39 DUŻE CHOROBY DERMATOLOGICZNE,1a,2023,2023
L40.0,Łuszczyca pospolita,7830,28.42,4,J39 DUŻE CHOROBY DERMATOLOGICZNE,1a,2023,2023
L30.9,Nieokreślone zapalenie skóry,3157,11.46,3,J39 DUŻE CHOROBY DERMATOLOGICZNE,1a,2023,2023
L20.9,"Atopowe zapalenie skóry, nie określone",1810,6.57,3,J39 DUŻE CHOROBY DERMATOLOGICZNE,1a,2023,2023
L30.8,Inne określone zapalenie skóry,1559,5.66,3,J39 DUŻE CHOROBY DERMATOLOGICZNE,1a,2023,2023
L20.8,Inne atopowe zapalenia skóry,1403,5.09,0,J39 DUŻE CHOROBY DERMATOLOGICZNE,1a,2023,2023
L23.9,Alergiczne kontaktowe zapalenie skóry o nieokreślonej przyczynie,1052,3.82,3,J39 DUŻE CHOROBY DERMATOLOGICZNE,1a,2023,2023
L23.8,Alergiczne kontaktowe zapalenie skóry wywołane innymi czynnikami,893,3.24,3,J39 DUŻE CHOROBY DERMATOLOGICZNE,1a,2023,2023
L08.0,Ropne zapalenie skóry,678,2.45,7,J39 DUŻE CHOROBY DERMATOLOGICZNE,1a,2023,2023
L23.0,Alergiczne kontaktowe zapalenie skóry wywołane przez kontakt z metalami,636,2.31,3,J39 DUŻE CHOROBY DERMATOLOGICZNE,1a,2023,2023
L25.9,Nieokreślone kontaktowe zapalenie skóry wywołane przez nieokreślone czynniki,624,2.26,3,J39 DUŻE CHOROBY DERMATOLOGICZNE,1a,2023,2023
L53.9,"Stany rumieniowe, nie określone",578,2.1,3,J39 DUŻE CHOROBY DERMATOLOGICZNE,1a,2023,2023
T78.3,Obrzęk naczynionerwowy,519,1.88,3,J39 DUŻE CHOROBY DERMATOLOGICZNE,1a,2023,2023
L40.3,Łuszczyca krostkowa dłoni i podeszw,330,1.2,4,J39 DUŻE CHOROBY DERMATOLOGICZNE,1a,2023,2023
L28.1,Świerzbiączka guzkowa,297,1.08,4,J39 DUŻE CHOROBY DERMATOLOGICZNE,1a,2023,2023
L43.9,Nieokreślony liszaj płaski,292,1.06,3,J39 DUŻE CHOROBY DERMATOLOGICZNE,1a,2023,2023
L03.1,Zapalenie tkanki lącznej innych części kończyny,2525,34.28,6,J46 DUŻE CHOROBY INFEKCYJNE SKÓRY,1a,2023,2023
L03.3,Zapalenie tkanki łącznej tułowia,1351,18.28,6,J46 DUŻE CHOROBY INFEKCYJNE SKÓRY,1a,2023,2023
L03.8,Zapalenie tkanki łącznej o innej lokalizacji,1048,14.21,5,J46 DUŻE CHOROBY INFEKCYJNE SKÓRY,1a,2023,2023
L03.9,Nieokreślone zapalenie tkanki łącznej,771,10.43,5,J46 DUŻE CHOROBY INFEKCYJNE SKÓRY,1a,2023,2023
L03.0,Zapalenie tkanki podskórnej palca ręki i stopy,552,7.47,5,J46 DUŻE CHOROBY INFEKCYJNE SKÓRY,1a,2023,2023
B02.9,Półpasiec bez powikłań,434,5.9,7,J46 DUŻE CHOROBY INFEKCYJNE SKÓRY,1a,2023,2023
B02.8,Półpasiec z innymi powikłaniami,371,5.04,8,J46 DUŻE CHOROBY INFEKCYJNE SKÓRY,1a,2023,2023
L03.2,Zapalenie tkanki łącznej twarzy,150,2.04,3,J46 DUŻE CHOROBY INFEKCYJNE SKÓRY,1a,2023,2023
B02.7,Półpasiec rozsiany,92,1.25,7,J46 DUŻE CHOROBY INFEKCYJNE SKÓRY,1a,2023,2023
C44.3,Nowotwór złośliwy (skóra innych i nieokreślonych części twarzy),1131,31.73,0,J47 DUŻE GUZY SKÓRY,1a,2023,2023
C44.5,Nowotwór złośliwy (skóra tułowia),454,12.74,0,J47 DUŻE GUZY SKÓRY,1a,2023,2023
C44.9,"Nowotwór złośliwy (nowotwór złośliwy skóry, nie określony)",363,10.13,0,J47 DUŻE GUZY SKÓRY,1a,2023,2023
C43.5,Czerniak złośliwy tułowia,245,6.87,1,J47 DUŻE GUZY SKÓRY,1a,2023,2023
C43.9,"Czerniak złośliwy skóry, nie określony",235,6.59,2,J47 DUŻE GUZY SKÓRY,1a,2023,2023
C43.7,Czerniak złośliwy kończyny dolnej łącznie z biodrem,190,5.33,1,J47 DUŻE GUZY SKÓRY,1a,2023,2023
C44.4,Nowotwór złośliwy (skóra owłosiona głowy i szyi),162,4.55,0,J47 DUŻE GUZY SKÓRY,1a,2023,2023
C44.7,"Nowotwór złośliwy (skóra kończyny dolnej, łącznie z biodrem)",148,4.15,0,J47 DUŻE GUZY SKÓRY,1a,2023,2023
C44.6,"Nowotwór złośliwy (skóra kończyny górnej, łącznie z barkiem)",109,3.06,0,J47 DUŻE GUZY SKÓRY,1a,2023,2023
C43.6,Czerniak złośliwy kończyny górnej łącznie z barkiem,92,2.58,1,J47 DUŻE GUZY SKÓRY,1a,2023,2023
C44.8,Nowotwór złośliwy (zmiany  przekraczające granice określone kodami),73,2.05,0,J47 DUŻE GUZY SKÓRY,1a,2023,2023
C43.3,Czerniak złośliwy innych i nieokreślonych części  twarzy,67,1.88,0,J47 DUŻE GUZY SKÓRY,1a,2023,2023
C44.2,Nowotwór złośliwy (skóra ucha i przewodu słuchowego zewnętrznego),66,1.85,0,J47 DUŻE GUZY SKÓRY,1a,2023,2023
C44.1,"Nowotwór złośliwy (skóra powieki, łącznie z kątem oka)",54,1.52,0,J47 DUŻE GUZY SKÓRY,1a,2023,2023
C44.0,Nowotwór złośliwy (skóra wargi),54,1.52,0,J47 DUŻE GUZY SKÓRY,1a,2023,2023
C43.8,Czerniak złośliwy skóry przekraczający wyżej określone granice,46,1.29,3,J47 DUŻE GUZY SKÓRY,1a,2023,2023
I83.9,Żylaki kończyn dolnych bez owrzodzenia i zapalenia,2070,7.57,2,J49 ŁAGODNE CHOROBY DERMATOLOGICZNE,1a,2023,2023
D48.5,Nowotwór o nieokreślonym charakterze (skóra),1862,6.81,0,J49 ŁAGODNE CHOROBY DERMATOLOGICZNE,1a,2023,2023
D17.1,Tłuszczak skóry i tkanki podskórnej tułowia,1582,5.79,1,J49 ŁAGODNE CHOROBY DERMATOLOGICZNE,1a,2023,2023
L50.9,Nieokreślona pokrzywka,1332,4.87,3,J49 ŁAGODNE CHOROBY DERMATOLOGICZNE,1a,2023,2023
D22.5,Znamiona melanocytowe tułowia,1302,4.76,0,J49 ŁAGODNE CHOROBY DERMATOLOGICZNE,1a,2023,2023
L57.0,Rogowacenie związane z promieniowaniem słonecznym [Actinic keratosis],954,3.49,0,J49 ŁAGODNE CHOROBY DERMATOLOGICZNE,1a,2023,2023
L50.1,Pokrzywka idiopatyczna,942,3.45,2,J49 ŁAGODNE CHOROBY DERMATOLOGICZNE,1a,2023,2023
L73.2,Ropnie mnogie gruczołów apokrynowych pachy [hydradenitis suppurativa],797,2.92,0,J49 ŁAGODNE CHOROBY DERMATOLOGICZNE,1a,2023,2023
D17.2,Tłuszczak skóry i tkanki podskórnej kończyn,776,2.84,1,J49 ŁAGODNE CHOROBY DERMATOLOGICZNE,1a,2023,2023
L94.0,Twardzina ograniczona [morphea],758,2.77,3,J49 ŁAGODNE CHOROBY DERMATOLOGICZNE,1a,2023,2023
L98.8,Inne określone schorzenia skóry i tkanki podskórnej,749,2.74,1,J49 ŁAGODNE CHOROBY DERMATOLOGICZNE,1a,2023,2023
L50.8,Inna pokrzywka,724,2.65,3,J49 ŁAGODNE CHOROBY DERMATOLOGICZNE,1a,2023,2023
L63.9,Nieokreślone łysienie plackowate,629,2.3,0,J49 ŁAGODNE CHOROBY DERMATOLOGICZNE,1a,2023,2023
L98.9,Nieokreślone schorzenia skóry i tkanki podskórnej,573,2.1,0,J49 ŁAGODNE CHOROBY DERMATOLOGICZNE,1a,2023,2023
L66.1,Liszaj płaski mieszkowy,566,2.07,0,J49 ŁAGODNE CHOROBY DERMATOLOGICZNE,1a,2023,2023
L90.0,Liszaj twardzinowy i zanikowy,555,2.03,0,J49 ŁAGODNE CHOROBY DERMATOLOGICZNE,1a,2023,2023
D23.5,Nowotwór niezłośliwy (skóra tułowia:),551,2.02,0,J49 ŁAGODNE CHOROBY DERMATOLOGICZNE,1a,2023,2023
L50.0,Pokrzywka alergiczna,505,1.85,3,J49 ŁAGODNE CHOROBY DERMATOLOGICZNE,1a,2023,2023
D17.9,"Tłuszczak, nie określony",432,1.58,1,J49 ŁAGODNE CHOROBY DERMATOLOGICZNE,1a,2023,2023
D23.3,Nowotwór niezłośliwy (skóra innych i nieokreślonych części twarzy),413,1.51,0,J49 ŁAGODNE CHOROBY DERMATOLOGICZNE,1a,2023,2023
D22.7,"Znamiona melanocytowe kończyny dolnej, łącznie z biodrem",403,1.47,0,J49 ŁAGODNE CHOROBY DERMATOLOGICZNE,1a,2023,2023
L92.0,Ziarniniak obrączkowaty,373,1.36,3,J49 ŁAGODNE CHOROBY DERMATOLOGICZNE,1a,2023,2023
D22.9,"Znamiona melanocytowe, nie określone",315,1.15,0,J49 ŁAGODNE CHOROBY DERMATOLOGICZNE,1a,2023,2023
L66.9,Nieokreślone łysienie bliznowaciejące,300,1.1,0,J49 ŁAGODNE CHOROBY DERMATOLOGICZNE,1a,2023,2023
L63.8,Inne łysienie plackowate,288,1.05,0,J49 ŁAGODNE CHOROBY DERMATOLOGICZNE,1a,2023,2023
C73,Nowotwór złośliwy tarczycy,4464,91.3,3,K01 ZABIEGI RADYKALNE W RAKACH GRUCZOŁÓW DOKREWNYCH *,1a,2023,2023
D09.3,Rak in situ (tarczyca i inne gruczoły wydzielania wewnętrznego),367,7.51,2,K01 ZABIEGI RADYKALNE W RAKACH GRUCZOŁÓW DOKREWNYCH *,1a,2023,2023
E05.2,"Tyreotoksykoza w wolem wieloguzkowym, toksycznym",489,14.37,3,K02 OPERACJA WOLA GUZOWATEGO POWIKŁANEGO *,1a,2023,2023
E05.0,Tyreotoksykoza z rozlanym wolem,294,8.64,3,K02 OPERACJA WOLA GUZOWATEGO POWIKŁANEGO *,1a,2023,2023
E04.0,"Wole nietoksyczne, rozlane",2621,77.0,3,K02 OPERACJA WOLA GUZOWATEGO POWIKŁANEGO *,1a,2023,2023
C73,Nowotwór złośliwy tarczycy,1073,6.54,3,K03 ZABIEGI DOTYCZĄCE TARCZYCY I PRZYTARCZYC *,1a,2023,2023
E04.2,"Wole wieloguzkowe, nietoksyczne",5399,32.95,3,K03 ZABIEGI DOTYCZĄCE TARCZYCY I PRZYTARCZYC *,1a,2023,2023
D44.0,Nowotwór o nieokreślonym charakterze (tarczyca),1889,11.53,3,K03 ZABIEGI DOTYCZĄCE TARCZYCY I PRZYTARCZYC *,1a,2023,2023
E04.9,"Wole nietoksyczne, nie określone",1065,6.5,3,K03 ZABIEGI DOTYCZĄCE TARCZYCY I PRZYTARCZYC *,1a,2023,2023
E04.1,"Guzek tarczycy pojedynczy, nietoksyczny",823,5.02,3,K03 ZABIEGI DOTYCZĄCE TARCZYCY I PRZYTARCZYC *,1a,2023,2023
E21.0,Pierwotna nadczynność przytarczyc,801,4.89,3,K03 ZABIEGI DOTYCZĄCE TARCZYCY I PRZYTARCZYC *,1a,2023,2023
E05.2,"Tyreotoksykoza w wolem wieloguzkowym, toksycznym",783,4.78,3,K03 ZABIEGI DOTYCZĄCE TARCZYCY I PRZYTARCZYC *,1a,2023,2023
E04.0,"Wole nietoksyczne, rozlane",551,3.36,3,K03 ZABIEGI DOTYCZĄCE TARCZYCY I PRZYTARCZYC *,1a,2023,2023
D34,Niezłośliwy nowotwór tarczycy,393,2.4,3,K03 ZABIEGI DOTYCZĄCE TARCZYCY I PRZYTARCZYC *,1a,2023,2023
R22.1,"Szyja, zlokalizowany obrzęk, guz i guzek",347,2.12,4,K03 ZABIEGI DOTYCZĄCE TARCZYCY I PRZYTARCZYC *,1a,2023,2023
E04,"Wole nietoksyczne, inne",293,1.79,3,K03 ZABIEGI DOTYCZĄCE TARCZYCY I PRZYTARCZYC *,1a,2023,2023
E04.8,"Wole nietoksyczne, inne określone",294,1.79,3,K03 ZABIEGI DOTYCZĄCE TARCZYCY I PRZYTARCZYC *,1a,2023,2023
E05.0,Tyreotoksykoza z rozlanym wolem,247,1.51,3,K03 ZABIEGI DOTYCZĄCE TARCZYCY I PRZYTARCZYC *,1a,2023,2023
D44.1,Nowotwór o nieokreślonym charakterze (nadnercza),551,44.36,4,K04 ZABIEGI DOTYCZĄCE NADNERCZY *,1a,2023,2023
D35.0,Nowotwór niezłośliwy (nadnercza),275,22.14,4,K04 ZABIEGI DOTYCZĄCE NADNERCZY *,1a,2023,2023
E27.8,Inne określone choroby nadnerczy,34,2.74,4,K04 ZABIEGI DOTYCZĄCE NADNERCZY *,1a,2023,2023
E26.0,Pierwotny hiperaldosteronizm,32,2.58,6,K04 ZABIEGI DOTYCZĄCE NADNERCZY *,1a,2023,2023
E27.0,Inne zespoły z nadczynnością kory nadnerczy,17,1.37,7,K04 ZABIEGI DOTYCZĄCE NADNERCZY *,1a,2023,2023
E27.5,Nadczynność rdzenia nadnerczy,13,1.05,7,K04 ZABIEGI DOTYCZĄCE NADNERCZY *,1a,2023,2023
C74.9,"Nowotwór złośliwy (nadnercze, nie określone)",72,5.8,5,K04 ZABIEGI DOTYCZĄCE NADNERCZY *,1a,2023,2023
C79.7,Wtórny nowotwór złośliwy nadnerczy,38,3.06,5,K04 ZABIEGI DOTYCZĄCE NADNERCZY *,1a,2023,2023
C74.1,Nowotwór złośliwy (rdzeń nadnerczy),36,2.9,5,K04 ZABIEGI DOTYCZĄCE NADNERCZY *,1a,2023,2023
C64,Nowotwór złośliwy nerki za wyjątkiem miedniczki nerkowej,28,2.25,5,K04 ZABIEGI DOTYCZĄCE NADNERCZY *,1a,2023,2023
C74.0,Nowotwór złośliwy (kora nadnerczy),27,2.17,6,K04 ZABIEGI DOTYCZĄCE NADNERCZY *,1a,2023,2023
C48.8,Nowotwór złośliwy (zmiana przekraczająca granice przestrzeni zaotrzewnowej i otrzewnej ),14,1.13,8,K04 ZABIEGI DOTYCZĄCE NADNERCZY *,1a,2023,2023
E04.9,"Wole nietoksyczne, nie określone",222,86.38,0,"K05 ZABIEGI DIAGNOSTYCZNE TARCZYCY, PRZYTARCZYC, NADNERCZY *",1a,2023,2023
E07.9,"Choroby tarczycy, nie określone",11,4.28,0,"K05 ZABIEGI DIAGNOSTYCZNE TARCZYCY, PRZYTARCZYC, NADNERCZY *",1a,2023,2023
E21.0,Pierwotna nadczynność przytarczyc,5,1.95,1,"K05 ZABIEGI DIAGNOSTYCZNE TARCZYCY, PRZYTARCZYC, NADNERCZY *",1a,2023,2023
E04.2,"Wole wieloguzkowe, nietoksyczne",3,1.17,0,"K05 ZABIEGI DIAGNOSTYCZNE TARCZYCY, PRZYTARCZYC, NADNERCZY *",1a,2023,2023
D44.0,Nowotwór o nieokreślonym charakterze (tarczyca),3,1.17,0,"K05 ZABIEGI DIAGNOSTYCZNE TARCZYCY, PRZYTARCZYC, NADNERCZY *",1a,2023,2023
E20.8,"Niedoczynność przytarczyc, inna",3,1.58,11,K06 STANY NAGLĄCE W ENDOKRYNOLOGII,1a,2023,2023
R57.9,"Wstrząs, nie określony",4,2.11,7,K06 STANY NAGLĄCE W ENDOKRYNOLOGII,1a,2023,2023
E05.5,Przełom tarczycowy,121,63.68,6,K06 STANY NAGLĄCE W ENDOKRYNOLOGII,1a,2023,2023
E27.2,Przełom addisonoidalny,56,29.47,7,K06 STANY NAGLĄCE W ENDOKRYNOLOGII,1a,2023,2023
E03.5,Śpiączka w obrzęku śluzowatym,8,4.21,6,K06 STANY NAGLĄCE W ENDOKRYNOLOGII,1a,2023,2023
E23.3,"Zaburzenia funkcji podwzgórza, gdzie indziej niesklasyfikowane",3292,39.92,3,K16 CHOROBY  PRZYSADKI,1a,2023,2023
E22.1,Hiperprolaktynemia,1745,21.16,3,K16 CHOROBY  PRZYSADKI,1a,2023,2023
E23.0,Niedoczynność przysadki,1585,19.22,2,K16 CHOROBY  PRZYSADKI,1a,2023,2023
D35.2,Nowotwór niezłośliwy (przysadka),476,5.77,3,K16 CHOROBY  PRZYSADKI,1a,2023,2023
E23.6,Inne choroby przysadki,342,4.15,3,K16 CHOROBY  PRZYSADKI,1a,2023,2023
E24.0,Choroba Cushinga pochodzenia przysadkowego,206,2.5,0,K16 CHOROBY  PRZYSADKI,1a,2023,2023
E23.2,Moczówka prosta,172,2.09,3,K16 CHOROBY  PRZYSADKI,1a,2023,2023
E22.0,Akromegalia i gigantyzm przysadkowy,161,1.95,2,K16 CHOROBY  PRZYSADKI,1a,2023,2023
E89.3,Niedoczynność przysadki po zabiegach,109,1.32,3,K16 CHOROBY  PRZYSADKI,1a,2023,2023
E78.2,Hyperlipidemia mieszana,1095,23.35,4,K28E WRODZONE WADY METABOLICZNE > 65 R.Ż.,1a,2023,2023
E78.0,Czysta hypercholesterolemia,822,17.54,3,K28E WRODZONE WADY METABOLICZNE > 65 R.Ż.,1a,2023,2023
E83.1,Zaburzenia przemiany żelaza,699,14.92,0,K28E WRODZONE WADY METABOLICZNE > 65 R.Ż.,1a,2023,2023
E78.9,"Zaburzenia przemian lipidów, nie określone",544,11.57,4,K28E WRODZONE WADY METABOLICZNE > 65 R.Ż.,1a,2023,2023
E88.8,Inne określone zaburzenia metaboliczne,510,10.86,4,K28E WRODZONE WADY METABOLICZNE > 65 R.Ż.,1a,2023,2023
E78.8,Inne zaburzenia przemian lipidów,239,5.06,4,K28E WRODZONE WADY METABOLICZNE > 65 R.Ż.,1a,2023,2023
E88.9,"Zaburzenia metaboliczne, nie określone",176,3.76,5,K28E WRODZONE WADY METABOLICZNE > 65 R.Ż.,1a,2023,2023
E78.1,Czysta hyperglicerydemia,138,2.94,4,K28E WRODZONE WADY METABOLICZNE > 65 R.Ż.,1a,2023,2023
E78.4,Inne hyperlipidemie,119,2.54,5,K28E WRODZONE WADY METABOLICZNE > 65 R.Ż.,1a,2023,2023
E85.8,Inne amyloidozy,81,1.73,0,K28E WRODZONE WADY METABOLICZNE > 65 R.Ż.,1a,2023,2023
E78.5,Niedobór lipoprotein,56,1.2,4,K28E WRODZONE WADY METABOLICZNE > 65 R.Ż.,1a,2023,2023
E83.1,Zaburzenia przemiany żelaza,1933,27.82,0,K28F WRODZONE WADY METABOLICZNE < 66 R.Ż.,1a,2023,2023
E78.2,Hyperlipidemia mieszana,1317,18.96,3,K28F WRODZONE WADY METABOLICZNE < 66 R.Ż.,1a,2023,2023
E78.0,Czysta hypercholesterolemia,1130,16.26,3,K28F WRODZONE WADY METABOLICZNE < 66 R.Ż.,1a,2023,2023
E88.8,Inne określone zaburzenia metaboliczne,564,8.1,3,K28F WRODZONE WADY METABOLICZNE < 66 R.Ż.,1a,2023,2023
E78.9,"Zaburzenia przemian lipidów, nie określone",485,6.98,3,K28F WRODZONE WADY METABOLICZNE < 66 R.Ż.,1a,2023,2023
E78.8,Inne zaburzenia przemian lipidów,293,4.22,3,K28F WRODZONE WADY METABOLICZNE < 66 R.Ż.,1a,2023,2023
E78.1,Czysta hyperglicerydemia,211,3.04,3,K28F WRODZONE WADY METABOLICZNE < 66 R.Ż.,1a,2023,2023
E88.9,"Zaburzenia metaboliczne, nie określone",188,2.71,4,K28F WRODZONE WADY METABOLICZNE < 66 R.Ż.,1a,2023,2023
E80.2,Porfirie inne,132,1.9,4,K28F WRODZONE WADY METABOLICZNE < 66 R.Ż.,1a,2023,2023
E74.8,Inne określone zaburzenia metabolizmu węglowodanów,101,1.45,3,K28F WRODZONE WADY METABOLICZNE < 66 R.Ż.,1a,2023,2023
E78.4,Inne hyperlipidemie,99,1.42,3,K28F WRODZONE WADY METABOLICZNE < 66 R.Ż.,1a,2023,2023
E85.8,Inne amyloidozy,86,1.22,0,K28F WRODZONE WADY METABOLICZNE < 66 R.Ż.,1a,2023,2023
E83.0,Zaburzenia przemian miedzi,71,1.02,3,K28F WRODZONE WADY METABOLICZNE < 66 R.Ż.,1a,2023,2023
E11.9,Cukrzyca insulinoniezależna (bez powikłań),6901,65.41,5,K34 CUKRZYCA BEZ POWIKŁAŃ,1a,2023,2023
E10.9,Cukrzyca insulinozależna (bez powikłań),2880,27.3,5,K34 CUKRZYCA BEZ POWIKŁAŃ,1a,2023,2023
E14.9,Cukrzyca nie określona (bez powikłań),385,3.65,4,K34 CUKRZYCA BEZ POWIKŁAŃ,1a,2023,2023
E13.9,Inne określone postacie cukrzycy (bez powikłań),375,3.55,5,K34 CUKRZYCA BEZ POWIKŁAŃ,1a,2023,2023
L97,"Owrzodzenie kończyny dolnej, niesklasyfikowane gdzie indziej",4006,99.63,7,K39 STOPA CUKRZYCOWA,1a,2023,2023
E11.5,Cukrzyca insulinoniezależna (z powikłaniami w zakresie krążenia obwodowego),1237,30.67,7,K39 STOPA CUKRZYCOWA,1a,2023,2023
E11.7,Cukrzyca insulinoniezależna (z wieloma powikłaniami),791,19.72,7,K39 STOPA CUKRZYCOWA,1a,2023,2023
E11.6,Cukrzyca insulinoniezależna (z innymi określonymi powikłaniami),763,18.97,4,K39 STOPA CUKRZYCOWA,1a,2023,2023
E10.5,Cukrzyca insulinozależna (z powikłaniami w zakresie krążenia obwodowego),598,14.92,8,K39 STOPA CUKRZYCOWA,1a,2023,2023
E10.7,Cukrzyca insulinozależna (z wieloma powikłaniami),279,6.91,8,K39 STOPA CUKRZYCOWA,1a,2023,2023
E10.6,Cukrzyca insulinozależna (z innymi określonymi powikłaniami),182,4.54,6,K39 STOPA CUKRZYCOWA,1a,2023,2023
E05.8,Inne tyreotoksykozy,258,31.2,0,K47D DIAGNOSTYKA W CELU WYKLUCZENIA LUB POTWIERDZENIA CHORÓB TARCZYCY,1a,2023,2023
E05.9,"Tyreotoksykoza, nie określona",125,15.11,0,K47D DIAGNOSTYKA W CELU WYKLUCZENIA LUB POTWIERDZENIA CHORÓB TARCZYCY,1a,2023,2023
E04.2,"Wole wieloguzkowe, nietoksyczne",124,14.99,0,K47D DIAGNOSTYKA W CELU WYKLUCZENIA LUB POTWIERDZENIA CHORÓB TARCZYCY,1a,2023,2023
E04.1,"Guzek tarczycy pojedynczy, nietoksyczny",90,10.88,0,K47D DIAGNOSTYKA W CELU WYKLUCZENIA LUB POTWIERDZENIA CHORÓB TARCZYCY,1a,2023,2023
E05.1,Tyreotoksykoza z pojedynczym toksycznym guzkiem,49,5.93,0,K47D DIAGNOSTYKA W CELU WYKLUCZENIA LUB POTWIERDZENIA CHORÓB TARCZYCY,1a,2023,2023
E03.8,Inne określone postacie niedoczynności tarczycy,40,4.84,2,K47D DIAGNOSTYKA W CELU WYKLUCZENIA LUB POTWIERDZENIA CHORÓB TARCZYCY,1a,2023,2023
E03.9,"Niedoczynność tarczycy, nie określona",34,4.11,0,K47D DIAGNOSTYKA W CELU WYKLUCZENIA LUB POTWIERDZENIA CHORÓB TARCZYCY,1a,2023,2023
E07.9,"Choroby tarczycy, nie określone",24,2.9,0,K47D DIAGNOSTYKA W CELU WYKLUCZENIA LUB POTWIERDZENIA CHORÓB TARCZYCY,1a,2023,2023
E06.1,Zapalenie tarczycy podostre,15,1.81,3,K47D DIAGNOSTYKA W CELU WYKLUCZENIA LUB POTWIERDZENIA CHORÓB TARCZYCY,1a,2023,2023
E03.1,Wrodzona niedoczynność tarczycy bez wola,14,1.69,0,K47D DIAGNOSTYKA W CELU WYKLUCZENIA LUB POTWIERDZENIA CHORÓB TARCZYCY,1a,2023,2023
E06.9,"Zapalenie tarczycy, nie określone",13,1.57,0,K47D DIAGNOSTYKA W CELU WYKLUCZENIA LUB POTWIERDZENIA CHORÓB TARCZYCY,1a,2023,2023
E07.8,"Inne, określone choroby tarczycy",9,1.09,0,K47D DIAGNOSTYKA W CELU WYKLUCZENIA LUB POTWIERDZENIA CHORÓB TARCZYCY,1a,2023,2023
E04.9,"Wole nietoksyczne, nie określone",9,1.09,0,K47D DIAGNOSTYKA W CELU WYKLUCZENIA LUB POTWIERDZENIA CHORÓB TARCZYCY,1a,2023,2023
E05.0,Tyreotoksykoza z rozlanym wolem,228,26.03,5,K47L LECZENIE CHORÓB TARCZYCY,1a,2023,2023
E05.8,Inne tyreotoksykozy,124,14.16,7,K47L LECZENIE CHORÓB TARCZYCY,1a,2023,2023
E03.8,Inne określone postacie niedoczynności tarczycy,106,11.76,4,K47L LECZENIE CHORÓB TARCZYCY,1a,2023,2023
E04.2,"Wole wieloguzkowe, nietoksyczne",91,10.39,3,K47L LECZENIE CHORÓB TARCZYCY,1a,2023,2023
E05.2,"Tyreotoksykoza w wolem wieloguzkowym, toksycznym",80,9.13,6,K47L LECZENIE CHORÓB TARCZYCY,1a,2023,2023
E06.1,Zapalenie tarczycy podostre,53,6.05,4,K47L LECZENIE CHORÓB TARCZYCY,1a,2023,2023
E06.3,Zapalenie tarczycy autoimmunologiczne,49,5.59,4,K47L LECZENIE CHORÓB TARCZYCY,1a,2023,2023
E03.2,Niedoczynność tarczycy w wyniku zastosowanego leczenia lub innych egzogennych substancji,31,3.54,0,K47L LECZENIE CHORÓB TARCZYCY,1a,2023,2023
