branch,hospital-types,number-of-patients,number-of-hospitalizations,ratio-of-rehospitalizations,percentage,percentage-of-sections,duration-of-hospitalization-mediana,duration-of-hospitalization-mode,average-value-of-hospitalization,average-value-of-hospitalization-points,average-value-of-drg,average-value-of-drg-points,name,catalog,year,period
,,2610,2681,1.03,0.04,0.42,3,1,1484.77,28.67,1265.39,24.46,H74 MNIEJSZE AMPUTACJE *,1a,2016,2016
,,2155,2303,1.07,0.03,0.36,16,11,10992.58,213.44,10444.78,201.89,"H81 KOMPLEKSOWE ZABIEGI W CHOROBACH INFEKCYJNYCH, NOWOTWOROWYCH KOŚCI, STAWÓW, TKANKI ŁĄCZNEJ > 10 DNI *",1a,2016,2016
,,2981,3059,1.03,0.04,0.48,2,2,3557.01,69.46,3442.48,66.65,"H82 DUŻE ZABIEGI W CHOROBACH INFEKCYJNYCH, NOWOTWOROWYCH  KOŚCI, STAWÓW, TKANKI ŁĄCZNEJ *",1a,2016,2016
,,64942,68026,1.05,0.98,10.75,1,0,1892.29,37.24,1855.07,36.1,H83 ŚREDNIE ZABIEGI NA TKANKACH MIĘKKICH *,1a,2016,2016
,,8195,8389,1.02,0.12,1.33,0,0,539.61,10.5,517.63,10.08,H84 MNIEJSZE ZABIEGI W OBRĘBIE UKŁADU MIĘŚNIOWO-SZKIELETOWEGO LUB TKANEK MIĘKKICH *,1a,2016,2016
,,1641,1648,1.0,0.02,0.26,3,2,805.14,15.82,634.47,12.23,H85 POURAZOWE USZKODZENIA POZA USZKODZENIEM MÓZGU > 17 R.Ż.,1a,2016,2016
,,7095,7442,1.05,0.11,1.18,2,2,1260.96,29.69,1189.54,22.97,H86 CHOROBY TKANEK MIĘKKICH,1a,2016,2016
,,5997,6927,1.16,0.1,1.09,1,0,1383.84,129.14,1246.18,24.05,H87C CHOROBY ZAPALNE STAWÓW  I TKANKI ŁĄCZNEJ < 4 DNI,1a,2016,2016
,,46000,50103,1.09,0.72,7.92,8,4,3575.54,84.68,3530.65,68.36,H87D CHOROBY ZAPALNE STAWÓW I TKANKI ŁĄCZNEJ > 3 DNI,1a,2016,2016
,,3667,3976,1.08,0.06,0.63,7,2,3596.03,77.29,3450.7,66.73,H88 CHOROBY INFEKCYJNE KOŚCI I STAWÓW,1a,2016,2016
,,11285,13877,1.23,0.2,2.19,1,0,643.58,15.2,631.45,12.18,H89C CHOROBY NIEZAPALNE KOŚCI I STAWÓW < 4 DNI,1a,2016,2016
,,21374,22645,1.06,0.33,3.58,7,4,2224.46,49.47,2185.9,42.28,H89D CHOROBY NIEZAPALNE KOŚCI I STAWÓW > 3 DNI,1a,2016,2016
,,27,27,1.0,0.0,0.0,16,11,8430.57,162.13,6713.78,129.11,H90 ZAPALENIA STAWÓW I UKŁADOWE CHOROBY TKANKI ŁĄCZNEJ WYMAGAJĄCE INTENSYWNEGO LECZENIA > 10 DNI,1a,2016,2016
,,1959,2139,1.09,0.03,0.34,4,2,9719.96,187.1,9623.3,185.24,H92 ZABIEGI REKONSTRUKCYJNE DEFORMACJI UKŁADU KOSTNO-STAWOWEGO < 18 R.Ż.,1a,2016,2016
,,1046,1272,1.22,0.02,0.2,6,2,2116.27,41.08,1853.83,36.0,H96CE UKŁADOWE CHOROBY TKANKI ŁĄCZNEJ > 65 R.Ż.,1a,2016,2016
,,4245,5663,1.33,0.08,0.89,3,0,1861.33,52.23,1550.84,30.01,H96CF UKŁADOWE CHOROBY TKANKI ŁĄCZNEJ < 66 R.Ż.,1a,2016,2016
,,5297,5787,1.09,0.08,0.91,8,4,4753.74,93.72,4433.16,85.94,H96D UKŁADOWE CHOROBY TKANKI ŁĄCZNEJ > 3 DNI,1a,2016,2016
,,902,933,1.03,0.01,0.15,7,7,1890.67,36.65,1865.31,36.17,H98 KRYSTALOPATIE,1a,2016,2016
,,1031,1070,1.04,0.02,0.5,5,4,8848.03,171.38,8762.41,169.73,J01 RADYKALNE ODJĘCIE PIERSI Z REKONSTRUKCJĄ *,1a,2016,2016
,,15317,15692,1.02,0.23,7.38,4,2,5375.75,103.83,5274.04,101.86,J02 KOMPLEKSOWE ZABIEGI W OBRĘBIE PIERSI *,1a,2016,2016
,,6237,6408,1.03,0.09,3.02,2,2,3348.48,64.94,3327.25,64.53,J03 DUŻE ZABIEGI W OBRĘBIE PIERSI *,1a,2016,2016
,,1585,1855,1.17,0.03,0.87,4,2,4847.58,93.86,4835.6,93.63,J04 ZABIEGI REKONSTRUKCYJNE PIERSI *,1a,2016,2016
,,5903,6005,1.02,0.09,2.83,1,0,1178.82,23.02,1178.24,23.01,J05 ŚREDNIA CHIRURGIA PIERSI *,1a,2016,2016
,,3650,3706,1.02,0.05,1.74,1,2,563.12,22.38,542.91,10.5,J06 MAŁA CHIRURGIA PIERSI *,1a,2016,2016
,,1058,1090,1.03,0.02,0.51,1,0,627.45,12.13,619.16,11.97,J07 CHOROBY PIERSI ŁAGODNE *,1a,2016,2016
,,5706,6867,1.2,0.1,3.23,2,2,1753.25,79.44,1516.76,29.34,J08 CHOROBY PIERSI ZŁOŚLIWE *,1a,2016,2016
,,5788,6161,1.06,0.09,2.9,0,0,2049.18,40.01,2048.75,40.0,J10 BIOPSJA MAMMOTOMICZNA *,1a,2016,2016
,,64,64,1.0,0.0,0.03,8,2,103611.62,2028.58,60177.22,1157.94,J22 EKSTREMALNE OPARZENIA Z ZABIEGIEM CHIRURGICZNYM > 15 DNI *,1a,2016,2016
,,992,1001,1.01,0.01,0.47,20,11,53920.37,1206.1,45239.02,878.53,J23 CIĘŻKIE OPARZENIA Z ZABIEGIEM CHIRURGICZNYM > 10 DNI *,1a,2016,2016
,,1492,1512,1.01,0.02,0.71,11,6,34495.53,702.5,33781.9,652.16,J24 ŚREDNIE OPARZENIA/ODMROŻENIA Z ZABIEGIEM CHIRURGICZNYM > 5 DNI *,1a,2016,2016
,,206,208,1.01,0.0,0.1,13,11,23420.91,469.56,14711.43,284.08,J26 CIĘŻKIE OPARZENIA > 10 DNI,1a,2016,2016
,,1551,1561,1.01,0.02,0.73,8,6,5149.11,100.04,4824.9,93.11,J27 ŚREDNIE OPARZENIA/ODMROŻENIA > 5 DNI,1a,2016,2016
,,3888,3907,1.0,0.06,1.84,3,2,2296.01,44.43,2247.7,43.3,J28 LEKKIE OPARZENIA/ODMROŻENIA,1a,2016,2016
,,56,56,1.0,0.0,0.03,1,1,3945.06,75.87,1200.19,23.08,J29 OPARZENIA/ODMROŻENIA PRZED PRZENIESIENIEM DO ODDZIAŁU SPECJALISTYCZNEGO,1a,2016,2016
,,14399,15428,1.07,0.22,7.26,1,0,3254.13,64.87,3186.05,62.0,J32 DUŻE ZABIEGI SKÓRNE *,1a,2016,2016
,,35607,37540,1.05,0.54,17.66,0,0,981.3,19.38,975.87,18.97,J33 ŚREDNIE ZABIEGI SKÓRNE *,1a,2016,2016
,,8902,9903,1.11,0.14,4.66,10,2,7133.09,141.99,6683.86,129.24,J34 LECZENIE CHIRURGICZNE ZMIAN TROFICZNYCH STOPY *,1a,2016,2016
,,940,1504,1.6,0.02,0.71,0,0,1375.88,26.65,1262.64,24.48,J35 LECZENIE ANOMALII NACZYNIOWYCH LASEREM PULSACYJNO-BARWNIKOWYM<18 R.Ż.,1a,2016,2016
,,14124,16521,1.17,0.24,7.77,9,7,3841.93,76.38,3390.38,65.57,J37 OWRZODZENIA SKÓRY,1a,2016,2016
,,6260,7245,1.16,0.1,3.41,5,2,4320.87,83.46,4097.51,79.06,J38 CIĘŻKIE CHOROBY DERMATOLOGICZNE,1a,2016,2016
,,26891,30286,1.13,0.44,14.25,5,3,1684.1,35.96,1652.47,31.94,J39 DUŻE CHOROBY DERMATOLOGICZNE,1a,2016,2016
,,10723,11001,1.03,0.16,5.18,6,5,2248.01,45.23,2046.65,39.57,J46 DUŻE CHOROBY INFEKCYJNE SKÓRY,1a,2016,2016
,,2494,2934,1.18,0.04,1.38,1,0,2041.61,69.89,1969.91,38.14,J47 DUŻE GUZY SKÓRY,1a,2016,2016
,,21498,23003,1.07,0.33,10.82,2,2,1077.35,20.9,1053.19,20.37,J49 ŁAGODNE CHOROBY DERMATOLOGICZNE,1a,2016,2016
,,2770,2805,1.01,0.04,1.34,4,3,14981.48,289.74,14770.79,285.68,K01 ZABIEGI RADYKALNE W RAKACH GRUCZOŁÓW DOKREWNYCH *,1a,2016,2016
,,2092,2092,1.0,0.03,1.0,3,3,6715.79,130.14,6676.11,129.37,K02 OPERACJA WOLA GUZOWATEGO POWIKŁANEGO *,1a,2016,2016
,,21108,21222,1.01,0.3,10.14,4,3,3888.75,75.7,3817.91,74.14,K03 ZABIEGI DOTYCZĄCE TARCZYCY I PRZYTARCZYC *,1a,2016,2016
,,1023,1033,1.01,0.01,0.49,6,6,7830.81,154.02,6976.43,134.45,K04 ZABIEGI DOTYCZĄCE NADNERCZY *,1a,2016,2016
,,686,719,1.05,0.01,0.34,0,0,638.55,12.28,635.59,12.23,"K05 ZABIEGI DIAGNOSTYCZNE TARCZYCY, PRZYTARCZYC, NADNERCZY *",1a,2016,2016
,,116,121,1.04,0.0,0.06,8,5,4440.53,85.43,4313.79,82.99,K06 STANY NAGLĄCE W ENDOKRYNOLOGII,1a,2016,2016
,,9003,9670,1.07,0.14,4.62,2,2,2004.5,38.78,1989.95,38.47,K16 CHOROBY  PRZYSADKI,1a,2016,2016
,,11457,11979,1.05,0.17,5.73,5,4,1619.55,31.74,1471.34,28.42,K26 ZABURZENIA WODNO-ELEKTROLITOWE,1a,2016,2016
,,30986,32825,1.06,0.47,15.69,5,2,2820.88,55.68,2534.04,49.11,K27A ZABURZENIA ODŻYWIENIA > 17 R.Ż.,1a,2016,2016
,,9718,10529,1.08,0.15,5.03,2,2,2517.71,48.49,2437.31,46.93,K27B ZABURZENIA ODŻYWIENIA < 18 R. Ż.,1a,2016,2016
,,2564,2698,1.05,0.04,1.29,5,2,4928.24,96.42,4866.02,95.11,K28E WRODZONE WADY METABOLICZNE > 65 R.Ż.,1a,2016,2016
,,8728,9764,1.12,0.14,4.67,2,2,3795.18,80.85,3646.26,70.89,K28F WRODZONE WADY METABOLICZNE < 66 R.Ż.,1a,2016,2016
,,19966,20977,1.05,0.3,10.03,6,6,2348.5,46.17,2273.02,43.89,K35 CUKRZYCA Z POWIKŁANIAMI I INNE STANY HIPOGLIKEMICZNE,1a,2016,2016
,,4648,5076,1.09,0.07,2.43,6,6,2850.65,55.15,2501.79,48.33,K37 CUKRZYCA ZE STANAMI HIPERGLIKEMICZNYMI,1a,2016,2016
,,3593,4054,1.13,0.06,1.94,9,7,4549.79,88.65,4393.21,84.81,K39 STOPA CUKRZYCOWA,1a,2016,2016
,,290,299,1.03,0.0,0.14,7,7,2754.55,52.97,2728.35,52.47,K46 CIĘŻKIE CHOROBY TARCZYCY,1a,2016,2016
,,10945,11937,1.09,0.17,5.71,3,0,1476.45,28.78,1416.45,27.36,K47 CHOROBY TARCZYCY,1a,2016,2016
,,609,1668,2.74,0.02,0.8,2,2,3435.45,66.29,3435.45,66.29,K48 ORBITOPATIA TARCZYCOWA - TERAPIA PRZECIWZAPALNA I PRZYGOTOWANIE DO RADIOTERAPII I LECZENIA DEKOMPRESYJNEGO,1a,2016,2016
,,17076,19927,1.17,0.29,9.52,3,2,3363.43,64.97,3359.62,64.82,"K53 NADCZYNNOŚĆ GRUCZOŁÓW DOKREWNYCH POZA HIPERPROLAKTYNEMIĄ, NADCZYNNOŚCIĄ TARCZYCY I GUZAMI NEUROENDOKRYNNYMI PRZEWODU POKARMOWEGO I UKŁADU ODDECHOWEGO",1a,2016,2016
,,242,247,1.02,0.0,0.12,5,3,2256.02,43.5,2238.81,43.17,K54 AUTOIMMUNOLOGICZNE ZESPOŁY WIELOGRUCZOŁOWE,1a,2016,2016
,,381,411,1.08,0.01,0.2,3,2,4624.74,241.63,4455.68,85.69,K57 GUZY NEUROENDOKRYNNE,1a,2016,2016
,,5580,6309,1.13,0.09,3.02,3,2,2823.4,68.68,2604.24,50.26,K58 NOWOTWORY ENDOKRYNNE POZA PRZYSADKĄ,1a,2016,2016
,,26242,27653,1.05,0.4,13.22,5,2,1919.41,38.02,1869.03,36.2,K59 INNE CHOROBY UKŁADU WYDZIELANIA WEWNĘTRZNEGO,1a,2016,2016
,,1215,1326,1.09,0.02,0.63,2,2,3483.96,84.39,3373.17,64.87,K60 NOWOTWORY GRUCZOŁÓW DOKREWNYCH,1a,2016,2016
,,3611,3887,1.08,0.06,1.86,4,4,10705.68,206.06,10080.2,194.0,K63 KWALIFIKACJA DO LECZENIA JODEM RADIOAKTYWNYM RAKA TARCZYCY LUB OCENA SKUTECZNOŚCI LECZENIA Z ZASTOSOWANIEM REKOMBINOWANEGO TSH [RHTSH],1a,2016,2016
,,9230,9329,1.01,0.13,2.25,8,8,7923.54,154.91,7217.0,139.65,L00 NEFREKTOMIA I INNE DUŻE OTWARTE ZABIEGI NEREK *,1a,2016,2016
,,529,534,1.01,0.01,0.13,8,7,3481.55,67.44,3320.19,64.33,L03 ŚREDNIE OTWARTE ZABIEGI NEREK *,1a,2016,2016
,,4797,5027,1.05,0.07,1.21,6,4,5276.54,102.13,5166.93,100.02,L05 DUŻE ENDOSKOPOWE ZABIEGI NEREK *,1a,2016,2016
,,2765,3031,1.1,0.04,0.73,3,2,2308.03,44.85,2067.75,40.09,L06 ŚREDNIE ENDOSKOPOWE ZABIEGI NEREK *,1a,2016,2016
,,17831,18684,1.05,0.27,4.51,6,6,1373.12,31.56,1252.75,24.21,L07 ZAKAŻENIA NEREK LUB DRÓG MOCZOWYCH,1a,2016,2016
,,7335,9233,1.26,0.13,2.23,2,0,3007.59,94.37,2685.29,51.98,L08 NOWOTWORY NEREK I DRÓG MOCZOWYCH,1a,2016,2016
,,1850,3281,1.77,0.05,0.79,0,0,1237.91,24.78,1204.78,23.35,L09 MAŁE ZABIEGI NEREK *,1a,2016,2016
,,16078,19522,1.21,0.28,4.71,0,0,326.51,6.47,319.27,6.17,L104 INNE PROCEDURY W ZAKRESIE UKŁADU MOCZOWO - PŁCIOWEGO *,1a,2016,2016
,,487,492,1.01,0.01,0.12,10,8,6244.43,120.58,5576.28,107.73,L12 DUŻE OTWARTE ZABIEGI MOCZOWODU *,1a,2016,2016
,,460,478,1.04,0.01,0.12,8,0,3375.11,65.26,3064.85,59.29,L13 ŚREDNIE OTWARTE ZABIEGI MOCZOWODU *,1a,2016,2016
,,17066,19265,1.13,0.28,4.65,3,2,4128.51,80.32,4098.38,79.48,L15 DUŻE ENDOSKOPOWE ZABIEGI MOCZOWODU *,1a,2016,2016
,,1486,1608,1.08,0.02,0.39,2,2,1993.78,38.97,1974.59,38.6,L16 ŚREDNIE ENDOSKOPOWE ZABIEGI MOCZOWODU *,1a,2016,2016
,,10910,13426,1.23,0.19,3.24,2,0,1297.43,25.23,1254.15,24.3,L17 MAŁE ENDOSKOPOWE ZABIEGI MOCZOWODU *,1a,2016,2016
,,1051,1052,1.0,0.02,0.25,14,9,21216.42,408.98,17583.28,338.82,L21 KOMPLEKSOWE ZABIEGI PĘCHERZA MOCZOWEGO Z WYTWORZENIEM PRZETOKI *,1a,2016,2016
,,875,876,1.0,0.01,0.21,13,9,18660.16,361.05,15908.47,307.53,"L22 DUŻE OTWARTE ZABIEGI NA PĘCHERZU MOCZOWYM, W TYM PLASTYKA *",1a,2016,2016
,,648,653,1.01,0.01,0.16,7,3,2480.79,47.95,1940.66,37.55,L23 ŚREDNIE OTWARTE ZABIEGI NA PĘCHERZU MOCZOWYM *,1a,2016,2016
,,171,186,1.09,0.0,0.04,9,6,5233.14,100.73,4597.16,88.5,L24 ZABIEGI W ZAKRESIE PRZETOK ODPROWADZAJĄCYCH MOCZ *,1a,2016,2016
,,72,80,1.11,0.0,0.02,4,3,4409.65,84.9,4356.97,83.89,L25 DUŻE ENDOSKOPOWE ZABIEGI NA PĘCHERZU MOCZOWYM *,1a,2016,2016
,,28820,37563,1.3,0.54,9.07,3,2,2710.57,53.8,2657.3,51.49,L26 ŚREDNIE ZABIEGI ENDOSKOPOWE NA PĘCHERZU MOCZOWYM *,1a,2016,2016
,,3184,3390,1.06,0.05,0.82,0,0,463.28,9.04,426.39,8.33,L27 ZABURZENIA ODPŁYWU MOCZU,1a,2016,2016
,,4244,5099,1.2,0.07,1.23,2,0,842.71,17.3,794.06,15.31,L29 CHOROBY PĘCHERZA MOCZOWEGO I MOCZOWODU,1a,2016,2016
,,6489,7378,1.14,0.11,1.78,0,0,971.03,18.86,961.14,18.67,L30 MAŁE ZABIEGI PĘCHERZA MOCZOWEGO *,1a,2016,2016
,,5687,5689,1.0,0.08,1.36,7,5,8570.61,165.72,8280.59,159.74,L31 RADYKALNA PROSTATEKTOMIA *,1a,2016,2016
,,1510,1510,1.0,0.02,0.36,9,9,5823.82,113.0,5281.55,102.56,L32 OTWARTE ZABIEGI GRUCZOŁU KROKOWEGO I SZYI PĘCHERZA MOCZOWEGO *,1a,2016,2016
,,13813,14245,1.03,0.2,3.39,4,3,3611.45,70.1,3578.12,69.46,L43 PRZEZCEWKOWA RESEKCJA GRUCZOŁU KROKOWEGO *,1a,2016,2016
,,845,924,1.09,0.01,0.22,0,0,1441.1,27.93,1436.22,27.84,L45 ENDOSKOPOWE ZABIEGI GRUCZOŁU KROKOWEGO LUB PĘCHERZA MOCZOWEGO *,1a,2016,2016
,,4904,5648,1.15,0.08,1.36,2,1,685.01,18.5,544.48,10.56,L46 CHOROBY GRUCZOŁU KROKOWEGO,1a,2016,2016
,,20415,21075,1.03,0.3,5.09,0,0,1100.56,21.3,1099.43,21.28,L47 MAŁE ZABIEGI GRUCZOŁU KROKOWEGO LUB PĘCHERZA MOCZOWEGO *,1a,2016,2016
,,1768,1825,1.03,0.03,0.44,4,2,4555.63,87.88,4552.29,87.82,L52 DUŻE OTWARTE ZABIEGI CEWKI MOCZOWEJ *,1a,2016,2016
,,5742,6413,1.12,0.09,1.55,2,2,1781.24,34.66,1767.85,34.37,L53 ŚREDNIE ZABIEGI CEWKI MOCZOWEJ *,1a,2016,2016
,,972,1054,1.08,0.02,0.25,0,0,627.14,12.24,616.29,12.03,L54 MAŁE ZABIEGI CEWKI MOCZOWEJ *,1a,2016,2016
,,1461,1490,1.02,0.02,0.36,2,0,2632.55,51.17,2609.11,50.72,L62 DUŻE I ŚREDNIE ZABIEGI PRĄCIA *,1a,2016,2016
,,10836,10976,1.01,0.16,2.65,0,0,594.61,11.56,567.7,11.04,L64 MAŁE ZABIEGI  PRĄCIA *,1a,2016,2016
,,4201,4453,1.06,0.06,1.08,3,2,894.77,22.93,809.47,15.67,"L69 CHOROBY PRĄCIA, JĄDER, NASIENIOWODU, MOCZOWODU I CEWKI MOCZOWEJ",1a,2016,2016
,,13426,13935,1.04,0.2,3.36,2,2,1592.7,31.34,1559.32,30.32,"L72A ZABIEGI MOSZNY, JĄDRA, NAJĄDRZA I NASIENIOWODU > 17 R. Ż.",1a,2016,2016
,,13303,13792,1.04,0.2,3.33,2,2,2743.78,53.03,2741.67,52.95,"L72B ZABIEGI MOSZNY, JĄDRA, NAJĄDRZA I NASIENIOWODU < 18 R.Ż.",1a,2016,2016
,,4284,6156,1.44,0.09,1.49,6,2,4865.92,97.53,3462.47,67.23,L81 LECZENIE POWIKŁAŃ LECZENIA NERKOZASTĘPCZEGO > 17 R.Ż,1a,2016,2016
,,31869,33752,1.06,0.48,8.15,7,7,4883.62,95.71,4088.6,79.2,L82 OSTRA NIEWYDOLNOŚĆ NEREK,1a,2016,2016
,,17015,20150,1.18,0.29,4.86,5,2,2139.07,42.93,1782.38,34.48,L83 PRZEWLEKŁA NIEWYDOLNOŚĆ NEREK,1a,2016,2016
,,16507,18192,1.1,0.26,4.39,6,2,4019.26,79.09,3825.19,74.48,L84E INNE CHOROBY NEREK > 65 R.Ż.,1a,2016,2016
,,22416,26472,1.18,0.38,6.39,3,2,2844.87,58.07,2708.37,52.54,L84F INNE CHOROBY NEREK < 66 R.Ż.,1a,2016,2016
,,18270,19462,1.07,0.28,4.7,2,2,674.07,13.03,656.11,12.68,L85 KAMICA MOCZOWA,1a,2016,2016
,,3497,3643,1.04,0.05,0.88,2,2,654.02,12.66,471.96,9.13,L86 BADANIA W ZAKRESIE DRÓG MOCZOWYCH,1a,2016,2016
,,56,146,2.61,0.0,0.04,2,2,5787.48,111.62,3605.26,69.56,L87 LECZENIE POWIKŁAŃ LECZENIA NERKOZASTĘPCZEGO < 18 R.Ż,1a,2016,2016
,,89,91,1.02,0.0,0.02,4,3,29276.0,563.0,29276.0,563.0,L91 IMPLANTACJA LUB WYMIANA HYDRAULICZNEGO ZWIERACZA CEWKI MOCZOWEJ (AUS) *,1a,2016,2016
,,13148,21907,1.67,0.31,5.29,0,0,935.91,18.1,935.12,18.08,L92 ESWL *,1a,2016,2016
,,973,976,1.0,0.01,0.24,15,14,52972.92,1018.71,44952.74,864.48,L94 PRZESZCZEPIENIE NERKI > 17 R. Ż. *,1a,2016,2016
,,37,37,1.0,0.0,0.01,19,13,50391.77,969.07,49283.35,947.76,L96 PRZESZCZEPIENIE NERKI < 18 R.Ż.,1a,2016,2016
,,27,27,1.0,0.0,0.01,24,15,104739.75,2014.23,103845.93,1997.04,L97 PRZESZCZEPIENIE NERKI I TRZUSTKI *,1a,2016,2016
,,266,272,1.02,0.0,0.05,12,9,13977.2,270.74,13738.9,266.15,M01 KOMPLEKSOWE ZABIEGI DOLNEJ CZĘŚCI UKŁADU ROZRODCZEGO BEZ PW *,1a,2016,2016
,,26446,26842,1.02,0.39,5.17,4,4,4193.44,81.48,4180.99,81.24,M02 DUŻE ZABIEGI DOLNEJ CZĘŚCI UKŁADU ROZRODCZEGO *,1a,2016,2016
,,14982,15364,1.03,0.22,2.96,1,0,1251.87,24.44,1245.71,24.2,M03 ŚREDNIE ZABIEGI DOLNEJ CZĘŚCI UKŁADU ROZRODCZEGO *,1a,2016,2016
,,24697,25570,1.04,0.37,4.98,0,0,466.64,9.09,465.68,9.07,M04 MAŁE ZABIEGI DOLNEJ CZĘŚCI UKŁADU ROZRODCZEGO *,1a,2016,2016
,,8607,8748,1.02,0.13,1.7,2,2,3796.37,73.94,3791.83,73.85,M05 ZABIEGI W NIETRZYMANIU MOCZU *,1a,2016,2016
,,73,74,1.01,0.0,0.01,11,9,17006.09,329.08,15046.78,291.35,M06 KOMPLEKSOWE ZABIEGI DOLNEJ CZĘŚCI UKŁADU ROZRODCZEGO Z PW *,1a,2016,2016
,,4629,4633,1.0,0.07,0.89,7,7,14415.76,280.65,14016.24,270.51,M11 KOMPLEKSOWE ZABIEGI GÓRNEJ CZĘŚCI UKŁADU ROZRODCZEGO BEZ PW *,1a,2016,2016
,,2034,2037,1.0,0.03,0.39,7,7,9089.12,181.95,8754.83,169.13,M12 BARDZO DUŻE ZABIEGI GÓRNEJ CZĘŚCI UKŁADU ROZRODCZEGO BEZ PW *,1a,2016,2016
,,48170,48408,1.0,0.7,9.33,5,4,3610.07,70.66,3538.9,68.72,M13 DUŻE ZABIEGI GÓRNEJ CZĘŚCI UKŁADU ROZRODCZEGO *,1a,2016,2016
,,64903,66117,1.02,0.95,12.73,1,0,2333.41,45.71,2309.37,45.02,M14 ŚREDNIE ZABIEGI GÓRNEJ CZĘŚCI UKŁADU ROZRODCZEGO *,1a,2016,2016
,,163349,168664,1.03,2.42,32.82,0,0,731.7,14.2,728.98,14.15,M15 MAŁE ZABIEGI GÓRNEJ CZĘŚCI UKŁADU ROZRODCZEGO *,1a,2016,2016
,,80401,90054,1.12,1.29,17.34,2,2,1314.95,25.44,1311.89,25.37,"M16 ZAGRAŻAJĄCE LUB DOKONANE PORONIENIE, ZAKOŃCZENIE CIĄŻY OBUMARŁEJ *",1a,2016,2016
,,1593,1601,1.0,0.02,0.31,2,1,1344.8,26.15,1336.86,26.0,M17 INDUKCJA PORONIENIA,1a,2016,2016
,,2405,2502,1.04,0.04,0.48,1,0,661.15,12.8,658.61,12.75,M18 LECZENIE ZACHOWAWCZE DOLNEJ CZĘŚCI UKŁADU ROZRODCZEGO,1a,2016,2016
,,2815,2922,1.04,0.04,0.56,2,0,754.47,15.59,666.37,12.98,M19 LECZENIE ZACHOWAWCZE ZABURZEŃ STATYKI NARZĄDU RODNEGO,1a,2016,2016
,,1604,1607,1.0,0.02,0.31,8,7,17212.58,336.64,15688.05,303.9,M20 KOMPLEKSOWE ZABIEGI GÓRNEJ CZĘŚCI UKŁADU ROZRODCZEGO Z PW *,1a,2016,2016
,,216,216,1.0,0.0,0.04,7,7,10620.39,207.17,9996.28,192.36,M21 BARDZO DUŻE ZABIEGI GÓRNEJ CZĘŚCI UKŁADU ROZRODCZEGO Z PW *,1a,2016,2016
,,12467,12882,1.03,0.19,2.48,1,0,572.4,11.1,535.03,10.38,M26 LECZENIE ZACHOWAWCZE GÓRNEJ CZĘŚCI UKŁADU ROZRODCZEGO,1a,2016,2016
,,9934,10375,1.04,0.15,2.0,4,2,2113.07,41.15,2101.36,40.7,"M27 LECZENIE ZACHOWAWCZE JAJNIKÓW, JAJOWODÓW I MIEDNICY MNIEJSZEJ",1a,2016,2016
,,728,783,1.08,0.01,0.15,7,5,5340.65,147.76,4780.28,92.64,M28 LECZENIE ZACHOWAWCZE NOWOTWORÓW ZŁOŚLIWYCH UKŁADU ROZRODCZEGO Z PW > 4 DNI,1a,2016,2016
,,5223,6751,1.29,0.1,1.3,2,2,1603.28,68.83,1363.75,26.42,M29 LECZENIE ZACHOWAWCZE NOWOTWORÓW ZŁOŚLIWYCH UKŁADU ROZRODCZEGO BEZ PW,1a,2016,2016
,,13766,14459,1.05,0.21,2.78,2,2,1229.46,24.63,1217.72,23.63,M30 LECZENIE ZACHOWAWCZE W INNYCH CHOROBACH UKŁADU ROZRODCZEGO,1a,2016,2016
,,1791,2953,1.65,0.04,0.57,0,0,259.89,5.0,259.73,5.0,M31 LECZENIE NIEPŁODNOŚCI ŻEŃSKIEJ,1a,2016,2016
,,288542,288713,1.0,4.15,31.79,3,3,1981.07,38.14,1934.46,37.22,N01 PORÓD *,1a,2016,2016
,,5822,5836,1.0,0.08,0.64,4,3,2827.36,54.44,2553.42,49.11,N02 PORÓD MNOGI LUB PRZEDWCZESNY *,1a,2016,2016
,,37051,37072,1.0,0.53,4.08,7,6,3889.16,74.89,3710.56,71.39,N03 PATOLOGIA CIĄŻY LUB PŁODU Z PORODEM > 5 DNI *,1a,2016,2016
,,2270,2320,1.02,0.03,0.26,14,12,3547.03,68.99,3474.97,67.51,"N06 PATOLOGIA CIĄŻY I POŁOGU- DIAGNOSTYKA, LECZENIE - > 11 DNI",1a,2016,2016
,,20914,24140,1.15,0.35,2.69,2,2,1499.89,29.21,1470.5,28.6,"N07C CIĘŻKA PATOLOGIA CIĄŻY-DIAGNOSTYKA ROZSZERZONA, LECZENIE KOMPLEKSOWE < 5 DNI",1a,2016,2016
,,13929,15246,1.09,0.22,1.7,6,5,4013.9,77.92,3871.02,75.0,"N07D CIĘŻKA PATOLOGIA CIĄŻY-DIAGNOSTYKA ROZSZERZONA, LECZENIE KOMPLEKSOWE > 4 DNI",1a,2016,2016
,,3892,4371,1.12,0.06,0.48,2,2,2380.4,46.66,2378.55,46.62,"N08 CIĘŻKA PATOLOGIA PŁODU - DIAGNOSTYKA, LECZENIE",1a,2016,2016
,,7403,7427,1.0,0.11,1.89,14,11,7244.72,139.42,6864.0,132.0,"N09 CIĘŻKA PATOLOGIA CIĄŻY Z PORODEM - DIAGNOSTYKA ROZSZERZONA, LECZENIE KOMPLEKSOWE > 6 DNI *",1a,2016,2016
