branch,hospital-types,number-of-patients,number-of-hospitalizations,ratio-of-rehospitalizations,percentage,percentage-of-sections,duration-of-hospitalization-mediana,duration-of-hospitalization-mode,average-value-of-hospitalization,average-value-of-hospitalization-points,average-value-of-drg,average-value-of-drg-points,name,catalog,year,period
,,3398,3876,1.14,0.06,1.77,9,7,,,,,K39 STOPA CUKRZYCOWA,1a,2019,2019
,,271,298,1.1,0.0,0.14,6,3,,,,,K46 CIĘŻKIE CHOROBY TARCZYCY,1a,2019,2019
,,8964,10134,1.13,0.14,4.63,2,0,,,,,K47 CHOROBY TARCZYCY,1a,2019,2019
,,617,1835,2.97,0.03,0.84,1,0,,,,,K48 ORBITOPATIA TARCZYCOWA - TERAPIA PRZECIWZAPALNA I PRZYGOTOWANIE DO RADIOTERAPII I LECZENIA DEKOMPRESYJNEGO,1a,2019,2019
,,3889,4174,1.07,0.06,1.91,4,3,,,,,"K53E NADCZYNNOŚĆ GRUCZOŁÓW DOKREWNYCH POZA HIPERPROLAKTYNEMIĄ, NADCZYNNOŚCIĄ TARCZYCY I GUZAMI NEUROENDOKRYNNYMI PRZEWODU POKARMOWEGO I UKŁADU ODDECHOWEGO > 65 R.Ż.",1a,2019,2019
,,14724,17439,1.18,0.25,7.97,3,3,,,,,"K53F NADCZYNNOŚĆ GRUCZOŁÓW DOKREWNYCH POZA HIPERPROLAKTYNEMIĄ, NADCZYNNOŚCIĄ TARCZYCY I GUZAMI NEUROENDOKRYNNYMI PRZEWODU POKARMOWEGO I UKŁADU ODDECHOWEGO < 66 R.Ż.",1a,2019,2019
,,195,221,1.13,0.0,0.1,4,3,,,,,K54 AUTOIMMUNOLOGICZNE ZESPOŁY WIELOGRUCZOŁOWE,1a,2019,2019
,,474,520,1.1,0.01,0.24,3,3,,,,,K57 GUZY NEUROENDOKRYNNE,1a,2019,2019
,,5896,6686,1.13,0.1,3.05,3,3,,,,,K58 NOWOTWORY ENDOKRYNNE POZA PRZYSADKĄ,1a,2019,2019
,,33318,36110,1.08,0.51,16.49,3,0,,,,,K59 INNE CHOROBY UKŁADU WYDZIELANIA WEWNĘTRZNEGO,1a,2019,2019
,,795,895,1.13,0.01,0.41,3,3,,,,,K60 NOWOTWORY GRUCZOŁÓW DOKREWNYCH,1a,2019,2019
,,5180,5555,1.07,0.08,2.54,4,5,,,,,K63 KWALIFIKACJA DO LECZENIA JODEM RADIOAKTYWNYM RAKA TARCZYCY LUB OCENA SKUTECZNOŚCI LECZENIA Z ZASTOSOWANIEM REKOMBINOWANEGO TSH [RHTSH],1a,2019,2019
,,8874,8967,1.01,0.13,2.08,7,5,,,,,L00 NEFREKTOMIA I INNE DUŻE OTWARTE ZABIEGI NEREK *,1a,2019,2019
,,423,426,1.01,0.01,0.1,8,7,,,,,L03 ŚREDNIE OTWARTE ZABIEGI NEREK *,1a,2019,2019
,,4884,5156,1.06,0.07,1.19,5,4,,,,,L05 DUŻE ENDOSKOPOWE ZABIEGI NEREK *,1a,2019,2019
,,2579,2753,1.07,0.04,0.64,3,2,,,,,L06 ŚREDNIE ENDOSKOPOWE ZABIEGI NEREK *,1a,2019,2019
,,16448,17273,1.05,0.25,4.0,6,7,,,,,L07 ZAKAŻENIA NEREK LUB DRÓG MOCZOWYCH,1a,2019,2019
,,8035,9827,1.22,0.14,2.28,2,0,,,,,L08 NOWOTWORY NEREK I DRÓG MOCZOWYCH,1a,2019,2019
,,1936,3706,1.91,0.05,0.86,0,0,,,,,L09 MAŁE ZABIEGI NEREK *,1a,2019,2019
,,13650,16426,1.2,0.23,3.81,0,0,,,,,L104 INNE PROCEDURY W ZAKRESIE UKŁADU MOCZOWO - PŁCIOWEGO *,1a,2019,2019
,,348,351,1.01,0.0,0.08,9,5,,,,,L12 DUŻE OTWARTE ZABIEGI MOCZOWODU *,1a,2019,2019
,,357,395,1.11,0.01,0.09,7,0,,,,,L13 ŚREDNIE OTWARTE ZABIEGI MOCZOWODU *,1a,2019,2019
,,20719,23947,1.16,0.34,5.55,3,2,,,,,L15 DUŻE ENDOSKOPOWE ZABIEGI MOCZOWODU *,1a,2019,2019
,,1419,1566,1.1,0.02,0.36,2,0,,,,,L16 ŚREDNIE ENDOSKOPOWE ZABIEGI MOCZOWODU *,1a,2019,2019
,,13120,15992,1.22,0.23,3.71,2,2,,,,,L17 MAŁE ENDOSKOPOWE ZABIEGI MOCZOWODU *,1a,2019,2019
,,1002,1002,1.0,0.01,0.23,12,9,,,,,L21 KOMPLEKSOWE ZABIEGI PĘCHERZA MOCZOWEGO Z WYTWORZENIEM PRZETOKI *,1a,2019,2019
,,899,899,1.0,0.01,0.21,12,8,,,,,"L22 DUŻE OTWARTE ZABIEGI NA PĘCHERZU MOCZOWYM, W TYM PLASTYKA *",1a,2019,2019
,,605,607,1.0,0.01,0.14,6,2,,,,,L23 ŚREDNIE OTWARTE ZABIEGI NA PĘCHERZU MOCZOWYM *,1a,2019,2019
,,197,207,1.05,0.0,0.05,9,8,,,,,L24 ZABIEGI W ZAKRESIE PRZETOK ODPROWADZAJĄCYCH MOCZ *,1a,2019,2019
,,79,82,1.04,0.0,0.02,3,3,,,,,L25 DUŻE ENDOSKOPOWE ZABIEGI NA PĘCHERZU MOCZOWYM *,1a,2019,2019
,,31666,41080,1.3,0.59,9.52,2,2,,,,,L26 ŚREDNIE ZABIEGI ENDOSKOPOWE NA PĘCHERZU MOCZOWYM *,1a,2019,2019
,,1874,1946,1.04,0.03,0.45,1,0,,,,,L27 ZABURZENIA ODPŁYWU MOCZU,1a,2019,2019
,,2057,2599,1.26,0.04,0.6,0,0,,,,,L29 CHOROBY PĘCHERZA MOCZOWEGO I MOCZOWODU,1a,2019,2019
,,6000,6891,1.15,0.1,1.6,0,0,,,,,L30 MAŁE ZABIEGI PĘCHERZA MOCZOWEGO *,1a,2019,2019
,,6879,6879,1.0,0.1,1.59,6,4,,,,,L31 RADYKALNA PROSTATEKTOMIA *,1a,2019,2019
,,1324,1325,1.0,0.02,0.31,8,8,,,,,L32 OTWARTE ZABIEGI GRUCZOŁU KROKOWEGO I SZYI PĘCHERZA MOCZOWEGO *,1a,2019,2019
,,13208,13576,1.03,0.19,3.15,4,3,,,,,L43 PRZEZCEWKOWA RESEKCJA GRUCZOŁU KROKOWEGO *,1a,2019,2019
,,472,559,1.18,0.01,0.13,0,0,,,,,L45 ENDOSKOPOWE ZABIEGI GRUCZOŁU KROKOWEGO LUB PĘCHERZA MOCZOWEGO *,1a,2019,2019
,,5738,6599,1.15,0.09,1.53,2,0,,,,,L46 CHOROBY GRUCZOŁU KROKOWEGO,1a,2019,2019
,,17272,17643,1.02,0.25,4.09,0,0,,,,,L47 MAŁE ZABIEGI GRUCZOŁU KROKOWEGO LUB PĘCHERZA MOCZOWEGO *,1a,2019,2019
,,369,407,1.1,0.01,0.09,4,3,,,,,L52 DUŻE OTWARTE ZABIEGI CEWKI MOCZOWEJ *,1a,2019,2019
,,4804,5344,1.11,0.08,1.24,2,2,,,,,L53 ŚREDNIE ZABIEGI CEWKI MOCZOWEJ *,1a,2019,2019
,,1019,1073,1.05,0.02,0.25,1,0,,,,,L54 MAŁE ZABIEGI CEWKI MOCZOWEJ *,1a,2019,2019
,,263,282,1.07,0.0,0.07,4,2,,,,,L62E DUŻE I ŚREDNIE ZABIEGI PRĄCIA > 65 R.Ż. *,1a,2019,2019
,,452,470,1.04,0.01,0.11,3,3,,,,,L62F DUŻE I ŚREDNIE ZABIEGI PRĄCIA < 66 R.Ż. *,1a,2019,2019
,,9610,9754,1.02,0.14,2.26,0,0,,,,,L64 MAŁE ZABIEGI  PRĄCIA *,1a,2019,2019
,,3953,4211,1.07,0.06,0.98,3,0,,,,,"L69 CHOROBY PRĄCIA, JĄDER, NASIENIOWODU, MOCZOWODU I CEWKI MOCZOWEJ",1a,2019,2019
,,13101,13505,1.03,0.19,3.13,2,2,,,,,"L72 ZABIEGI MOSZNY, JĄDRA, NAJĄDRZA I NASIENIOWODU *",1a,2019,2019
,,4513,6455,1.43,0.09,1.5,6,3,,,,,L81 LECZENIE POWIKŁAŃ LECZENIA NERKOZASTĘPCZEGO > 17 R.Ż,1a,2019,2019
,,38950,41157,1.06,0.59,9.54,7,7,,,,,L82 OSTRA NIEWYDOLNOŚĆ NEREK,1a,2019,2019
,,14345,16889,1.18,0.24,3.91,5,3,,,,,L83 PRZEWLEKŁA NIEWYDOLNOŚĆ NEREK,1a,2019,2019
,,37996,43157,1.14,0.61,10.0,6,3,,,,,L84E INNE CHOROBY NEREK > 65 R.Ż.,1a,2019,2019
,,37289,47739,1.28,0.68,11.06,3,3,,,,,L84F INNE CHOROBY NEREK < 66 R.Ż.,1a,2019,2019
,,12859,13608,1.06,0.19,3.15,2,0,,,,,L85 KAMICA MOCZOWA,1a,2019,2019
,,2216,2301,1.04,0.03,0.53,3,3,,,,,L86 BADANIA W ZAKRESIE DRÓG MOCZOWYCH,1a,2019,2019
,,155,158,1.02,0.0,0.04,3,3,,,,,L91 IMPLANTACJA LUB WYMIANA HYDRAULICZNEGO ZWIERACZA CEWKI MOCZOWEJ (AUS) *,1a,2019,2019
,,9458,15499,1.64,0.22,3.59,0,0,,,,,L92 ESWL *,1a,2019,2019
,,912,912,1.0,0.01,0.21,14,11,,,,,L94 PRZESZCZEPIENIE NERKI > 17 R. Ż. *,1a,2019,2019
,,26,26,1.0,0.0,0.01,21,15,,,,,L97 PRZESZCZEPIENIE NERKI I TRZUSTKI *,1a,2019,2019
,,296,303,1.02,0.0,0.06,9,7,,,,,M01 KOMPLEKSOWE ZABIEGI DOLNEJ CZĘŚCI UKŁADU ROZRODCZEGO BEZ PW *,1a,2019,2019
,,26820,27268,1.02,0.39,5.53,4,3,,,,,M02 DUŻE ZABIEGI DOLNEJ CZĘŚCI UKŁADU ROZRODCZEGO *,1a,2019,2019
,,14505,14886,1.03,0.21,3.02,1,0,,,,,M03 ŚREDNIE ZABIEGI DOLNEJ CZĘŚCI UKŁADU ROZRODCZEGO *,1a,2019,2019
,,23956,24803,1.04,0.35,5.03,0,0,,,,,M04 MAŁE ZABIEGI DOLNEJ CZĘŚCI UKŁADU ROZRODCZEGO *,1a,2019,2019
,,7686,7849,1.02,0.11,1.59,2,2,,,,,M05 ZABIEGI W NIETRZYMANIU MOCZU *,1a,2019,2019
,,70,70,1.0,0.0,0.01,9,9,,,,,M06 KOMPLEKSOWE ZABIEGI DOLNEJ CZĘŚCI UKŁADU ROZRODCZEGO Z PW *,1a,2019,2019
,,5912,5916,1.0,0.08,1.2,7,7,,,,,M11 KOMPLEKSOWE ZABIEGI GÓRNEJ CZĘŚCI UKŁADU ROZRODCZEGO BEZ PW *,1a,2019,2019
,,1393,1393,1.0,0.02,0.28,6,5,,,,,M12 BARDZO DUŻE ZABIEGI GÓRNEJ CZĘŚCI UKŁADU ROZRODCZEGO BEZ PW *,1a,2019,2019
,,45767,45940,1.0,0.65,9.31,4,4,,,,,M13 DUŻE ZABIEGI GÓRNEJ CZĘŚCI UKŁADU ROZRODCZEGO *,1a,2019,2019
,,76255,77940,1.02,1.11,15.79,1,0,,,,,M14 ŚREDNIE ZABIEGI GÓRNEJ CZĘŚCI UKŁADU ROZRODCZEGO *,1a,2019,2019
,,145926,150615,1.03,2.15,30.52,0,0,,,,,M15 MAŁE ZABIEGI GÓRNEJ CZĘŚCI UKŁADU ROZRODCZEGO *,1a,2019,2019
,,77531,85135,1.1,1.21,17.25,2,1,,,,,"M16 ZAGRAŻAJĄCE LUB DOKONANE PORONIENIE, ZAKOŃCZENIE CIĄŻY OBUMARŁEJ *",1a,2019,2019
,,1437,1444,1.0,0.02,0.29,2,1,,,,,M17 INDUKCJA PORONIENIA,1a,2019,2019
,,1987,2064,1.04,0.03,0.42,0,0,,,,,M18 LECZENIE ZACHOWAWCZE DOLNEJ CZĘŚCI UKŁADU ROZRODCZEGO,1a,2019,2019
,,3150,3284,1.04,0.05,0.67,1,0,,,,,M19 LECZENIE ZACHOWAWCZE ZABURZEŃ STATYKI NARZĄDU RODNEGO,1a,2019,2019
,,1150,1150,1.0,0.02,0.23,7,7,,,,,M20 KOMPLEKSOWE ZABIEGI GÓRNEJ CZĘŚCI UKŁADU ROZRODCZEGO Z PW *,1a,2019,2019
,,201,201,1.0,0.0,0.04,7,7,,,,,M21 BARDZO DUŻE ZABIEGI GÓRNEJ CZĘŚCI UKŁADU ROZRODCZEGO Z PW *,1a,2019,2019
,,12111,12419,1.03,0.18,2.52,1,0,,,,,M26 LECZENIE ZACHOWAWCZE GÓRNEJ CZĘŚCI UKŁADU ROZRODCZEGO,1a,2019,2019
,,7642,8032,1.05,0.11,1.63,4,3,,,,,"M27 LECZENIE ZACHOWAWCZE JAJNIKÓW, JAJOWODÓW I MIEDNICY MNIEJSZEJ",1a,2019,2019
,,820,887,1.08,0.01,0.18,7,5,,,,,M28 LECZENIE ZACHOWAWCZE NOWOTWORÓW ZŁOŚLIWYCH UKŁADU ROZRODCZEGO Z PW > 4 DNI,1a,2019,2019
,,5789,7535,1.3,0.11,1.53,2,1,,,,,M29 LECZENIE ZACHOWAWCZE NOWOTWORÓW ZŁOŚLIWYCH UKŁADU ROZRODCZEGO BEZ PW,1a,2019,2019
,,12355,13260,1.07,0.19,2.69,1,0,,,,,M30 LECZENIE ZACHOWAWCZE W INNYCH CHOROBACH UKŁADU ROZRODCZEGO,1a,2019,2019
,,844,1059,1.25,0.02,0.21,0,0,,,,,M31 LECZENIE NIEPŁODNOŚCI ŻEŃSKIEJ,1a,2019,2019
,,251784,251823,1.0,3.59,32.68,3,3,,,,,N01 PORÓD *,1a,2019,2019
,,4643,4644,1.0,0.07,0.6,4,3,,,,,N02 PORÓD MNOGI LUB PRZEDWCZESNY *,1a,2019,2019
,,25817,25819,1.0,0.37,3.35,7,6,,,,,N03 PATOLOGIA CIĄŻY LUB PŁODU Z PORODEM > 5 DNI *,1a,2019,2019
,,1432,1460,1.02,0.02,0.19,14,12,,,,,"N06 PATOLOGIA CIĄŻY I POŁOGU- DIAGNOSTYKA, LECZENIE - > 11 DNI",1a,2019,2019
,,15555,17836,1.15,0.25,2.31,2,3,,,,,"N07C CIĘŻKA PATOLOGIA CIĄŻY-DIAGNOSTYKA ROZSZERZONA, LECZENIE KOMPLEKSOWE < 5 DNI",1a,2019,2019
,,11512,12543,1.09,0.18,1.63,6,5,,,,,"N07D CIĘŻKA PATOLOGIA CIĄŻY-DIAGNOSTYKA ROZSZERZONA, LECZENIE KOMPLEKSOWE > 4 DNI",1a,2019,2019
,,4129,4770,1.16,0.07,0.62,2,0,,,,,"N08 CIĘŻKA PATOLOGIA PŁODU - DIAGNOSTYKA, LECZENIE",1a,2019,2019
,,27,27,1.0,0.0,0.0,8,8,,,,,N08A TERAPIA WEWNĄTRZMACICZNA - 1 KATEGORIA *,1a,2019,2019
,,102,130,1.27,0.0,0.02,5,5,,,,,N08B TERAPIA WEWNĄTRZMACICZNA - 2 KATEGORIA *,1a,2019,2019
,,8317,8318,1.0,0.12,1.08,16,11,,,,,"N09 CIĘŻKA PATOLOGIA CIĄŻY Z PORODEM - DIAGNOSTYKA ROZSZERZONA, LECZENIE KOMPLEKSOWE > 6 DNI *",1a,2019,2019
,,497,497,1.0,0.01,0.06,13,12,,,,,"N11 CIĘŻKA PATOLOGIA CIĄŻY Z PORODEM -DIAGNOSTYKA ROZSZERZONA, LECZENIE KOMPLEKSOWE > 10 DNI Z PW *",1a,2019,2019
,,64220,75697,1.18,1.08,9.82,3,2,,,,,"N12 PATOLOGIA CIĄŻY I POŁOGU-DIAGNOSTYKA, OBSERWACJA, LECZENIE <12 DNI",1a,2019,2019
,,22907,22910,1.0,0.33,2.97,5,4,,,,,N13 CIĘŻKA PATOLOGIA CIĄŻY ZAKOŃCZONA PORODEM ZABIEGOWYM > 3 DNI *,1a,2019,2019
,,176382,177009,1.0,2.52,22.97,3,3,,,,,N20 NOWORODEK WYMAGAJĄCY NORMALNEJ OPIEKI,1a,2019,2019
,,1787,1948,1.09,0.03,0.25,54,31,,,,,N21 CIĘŻKA PATOLOGIA NOWORODKA > 30 DNI,1a,2019,2019
,,10620,11764,1.11,0.17,1.53,13,7,,,,,N22 NOWORODEK WYMAGAJĄCY INTENSYWNEJ TERAPII,1a,2019,2019
,,10660,11015,1.03,0.16,1.43,8,7,,,,,N23 NOWORODEK WYMAGAJĄCY INTENSYWNEJ OPIEKI,1a,2019,2019
,,29045,30694,1.06,0.44,3.98,4,3,,,,,N24 NOWORODEK WYMAGAJĄCY SZCZEGÓLNEJ OPIEKI,1a,2019,2019
,,110345,111639,1.01,1.59,14.49,3,3,,,,,N25 NOWORODEK WYMAGAJĄCY WZMOŻONEGO NADZORU,1a,2019,2019
,,3986,4228,1.06,0.06,0.78,1,0,,,,,P01 ASTMA LUB TRUDNOŚCI W ODDYCHANIU,1a,2019,2019
,,25471,26116,1.03,0.37,4.79,2,2,,,,,P03 CHOROBY GÓRNEGO ODCINKA DRÓG ODDECHOWYCH,1a,2019,2019
,,38909,40443,1.04,0.58,7.42,6,7,,,,,P04 CHOROBY DOLNYCH DRÓG ODDECHOWYCH,1a,2019,2019
,,7215,7530,1.04,0.11,1.38,7,7,,,,,P05 GŁÓWNE INFEKCJE (W TYM CHOROBY IMMUNOLOGICZNE),1a,2019,2019
,,49493,52508,1.06,0.75,9.63,3,2,,,,,P06 MNIEJSZE INFEKCJE (W TYM CHOROBY IMMUNOLOGICZNE),1a,2019,2019
,,2862,4300,1.5,0.06,0.79,1,0,,,,,P07 NOWOTWORY,1a,2019,2019
,,1632,1717,1.05,0.02,0.31,2,2,,,,,P08 DRGAWKI GORĄCZKOWE,1a,2019,2019
,,4510,4912,1.09,0.07,0.9,2,2,,,,,P10 CHOROBY ENDOKRYNOLOGICZNE (BEZ CUKRZYCY),1a,2019,2019
,,7677,9671,1.26,0.14,1.77,1,0,,,,,P11 POWAŻNE CHOROBY ŻOŁĄDKOWO-JELITOWE I METABOLICZNE,1a,2019,2019
,,45551,47981,1.05,0.68,8.8,2,2,,,,,P12 INNE ZABURZENIA ŻOŁĄDKOWO-JELITOWE I METABOLICZNE,1a,2019,2019
,,6967,7446,1.07,0.11,1.37,2,2,,,,,P15 ZABURZENIA ZACHOWANIA,1a,2019,2019
,,7483,9056,1.21,0.13,1.66,1,0,,,,,P16 POWAŻNE SCHORZENIA UWARUNKOWANE GENETYCZNIE I INNE CHOROBY WRODZONE,1a,2019,2019
,,4132,4411,1.07,0.06,0.81,2,2,,,,,P17 CHOROBY UKŁADU MOCZOWO-PŁCIOWEGO,1a,2019,2019
,,3586,5963,1.66,0.08,1.09,2,0,,,,,P18 CHOROBY NEREK Z NIEWYDOLNOŚCIĄ NERKOWĄ,1a,2019,2019
,,5824,9028,1.55,0.13,1.66,1,0,,,,,P19 CHOROBY KRWI,1a,2019,2019
,,13604,15707,1.15,0.22,2.88,2,0,,,,,"P20 CHOROBY SKÓRY, UKŁADU MIĘŚNIOWO-KOSTNEGO LUB TKANKI ŁĄCZNEJ",1a,2019,2019
,,25704,28826,1.12,0.41,5.29,2,2,,,,,P21 CHOROBY SERCA,1a,2019,2019
,,89595,93109,1.04,1.33,17.07,3,2,,,,,P22 INFEKCYJNE I NIEINFEKCYJNE ZAPALENIE ŻOŁĄDKA I JELIT,1a,2019,2019
,,11999,16078,1.34,0.23,2.95,2,2,,,,,P23 PADACZKA,1a,2019,2019
,,24,27,1.12,0.0,0.0,11,11,,,,,P26 LECZENIE NOWOTWORÓW Z PW > 7 DNI,1a,2019,2019
,,589,1427,2.42,0.02,0.26,1,0,,,,,P27 GUZY LITE UKŁADU NERWOWEGO,1a,2019,2019
,,2113,6450,3.05,0.09,1.18,0,0,,,,,"P28 GUZY LITE NARZĄDÓW, TKANEK I INNYCH UKŁADÓW",1a,2019,2019
,,2338,2342,1.0,0.03,0.43,4,4,,,,,P29 BÓLE GŁOWY - DIAGNOSTYKA I LECZENIE > 3 DNI,1a,2019,2019
,,10978,11084,1.01,0.16,2.03,5,3,,,,,P30 INFEKCJE WIRUSOWE OKREŚLONE,1a,2019,2019
,,1735,1896,1.09,0.03,0.35,2,2,,,,,P31 ALERGIE - OSTRE STANY ALERGICZNE,1a,2019,2019
,,396,3143,7.94,0.04,0.58,0,0,,,,,P32 ALERGIE - ODCZULANIE,1a,2019,2019
,,997,1163,1.17,0.02,0.21,8,0,,,,,P33 CUKRZYCA POWIKŁANA ŚPIĄCZKĄ / KWASICĄ KETONOWĄ,1a,2019,2019
,,6927,7969,1.15,0.11,1.46,3,0,,,,,P34 CUKRZYCA NIE POWIKŁANA ŚPIĄCZKĄ / KWASICĄ KETONOWĄ,1a,2019,2019
,,25875,26343,1.02,0.38,4.83,2,2,,,,,P35 LECZENIE ZACHOWAWCZE URAZÓW < 18 R.Ż.,1a,2019,2019
,,1822,2303,1.26,0.03,0.42,1,0,,,,,"P36 POWAŻNE CHOROBY GARDŁA, USZU I NOSA < 18 R.Ż.",1a,2019,2019
,,464,597,1.29,0.01,0.11,3,0,,,,,P37 ZABURZENIA RYTMU SERCA < 1 R.Ż. LUB < 18 R.Ż. Z PW,1a,2019,2019
,,4298,5083,1.18,0.07,0.93,2,2,,,,,P39 WRODZONE WADY SERCA > 0 R.Ż. I < 18 R.Ż.,1a,2019,2019
,,433,557,1.29,0.01,0.1,3,1,,,,,P40 INNE CHOROBY UKŁADU KRĄŻENIA < 1 R.Ż. ALBO < 18 R.Ż. Z PW,1a,2019,2019
,,2046,4707,2.3,0.07,0.86,1,0,,,,,P41 CHOROBY ZAPALNE JELIT < 18 R.Ż.,1a,2019,2019
,,2276,2768,1.22,0.04,0.51,1,0,,,,,P42 PRZEWLEKŁE CHOROBY WĄTROBY < 18 R.Ż.,1a,2019,2019
,,34,34,1.0,0.0,0.01,13,11,,,,,P43 CIĘŻKIE OPARZENIA > 10 DNI < 18 R.Ż.,1a,2019,2019
,,461,461,1.0,0.01,0.08,7,6,,,,,P44 ŚREDNIE OPARZENIA/ ODMROŻENIA > 5 DNI < 18 R.Ż.,1a,2019,2019
,,1864,1871,1.0,0.03,0.34,3,2,,,,,P45 LEKKIE OPARZENIA/ ODMROŻENIA < 18 R.Ż.,1a,2019,2019
,,12354,13221,1.07,0.19,2.42,2,2,,,,,P47 ZABURZENIA ODŻYWIENIA < 18 R.Ż.,1a,2019,2019
,,6991,8894,1.27,0.13,1.63,3,4,,,,,P49 LECZENIE ZACHOWAWCZE OKULISTYCZNE < 18 R.Ż.,1a,2019,2019
,,18612,20447,1.1,0.29,3.75,2,2,,,,,P50 DIAGNOSTYKA I LECZENIE CHORÓB UKLADU NERWOWEGO,1a,2019,2019
,,279,282,1.01,0.0,0.05,12,10,,,,,P51 POSOCZNICA O CIĘŻKIM PRZEBIEGU LECZONA ZACHOWAWCZO,1a,2019,2019
,,26677,28385,1.06,0.4,5.2,2,2,,,,,P99 INNE CHOROBY DZIECI,1a,2019,2019
,,3392,3524,1.04,0.05,2.65,2,2,,,,,PZ99 INNE PROCEDURY ZABIEGOWE  < 18 R.Ż. *,1a,2019,2019
,,375,392,1.05,0.01,0.29,10,8,,,,,PZA01 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE < 18 R.Ż. *,1a,2019,2019
,,584,643,1.1,0.01,0.48,8,8,,,,,PZA02 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE < 18 R.Ż. *,1a,2019,2019
,,354,365,1.03,0.01,0.27,6,3,,,,,PZA03 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE < 18 R.Ż. *,1a,2019,2019
,,53,60,1.13,0.0,0.05,5,6,,,,,PZB01 ZABIEGI Z WYKONANIEM FAKOWITREKTOMII <18 R.Ż. *,1a,2019,2019
,,115,141,1.23,0.0,0.11,5,5,,,,,PZB02 ZABIEGI Z WYKONANIEM WITREKTOMII <18 R.Ż *,1a,2019,2019
,,139,147,1.06,0.0,0.11,2,1,,,,,PZB03 ŚREDNIE ZABIEGI NA OCZODOLE I APARACIE ŁZOWYM < 18 R.Ż *,1a,2019,2019
,,1395,1407,1.01,0.02,1.06,2,2,,,,,PZB04 ZABIEGI W ZAKRESIE MIĘŚNI OKORUCHOWYCH <18 R.Ż. *,1a,2019,2019
,,170,191,1.12,0.0,0.14,2,2,,,,,PZB05 DUŻE ZABIEGI NA ROGÓWCE I TWARDÓWCE <18 R.Ż.*,1a,2019,2019
,,29,35,1.21,0.0,0.03,7,7,,,,,PZB06 DUŻE ZABIEGI W JASKRZE I NA NACZYNIÓWCE <18 R.Ż.*,1a,2019,2019
,,1113,1166,1.05,0.02,0.88,0,0,,,,,PZB07 MAŁE ZABIEGI W OBRĘBIE OKA <18 R.Ż.*,1a,2019,2019
,,110,116,1.05,0.0,0.09,3,2,,,,,"PZC01 KOMPLEKSOWE ZABIEGI JAMY USTNEJ, GARDŁA I KRTANI < 18 R.Ż. *",1a,2019,2019
,,252,260,1.03,0.0,0.2,2,2,,,,,"PZC02 DUŻE ZABIEGI JAMY USTNEJ, GARDŁA I KRTANI < 18 R.Ż. *",1a,2019,2019
,,17799,17877,1.0,0.25,13.44,2,2,,,,,"PZC03 USUNIĘCIE MIGDAŁKÓW I INNE ZABIEGI JAMY USTNEJ, GARDŁA I KRTANI < 18 R.Ż. *",1a,2019,2019
,,1071,1077,1.01,0.02,0.81,1,1,,,,,"PZC04 MAŁE ZABIEGI JAMY USTNEJ, GARDŁA I KRTANI < 18 R.Ż. *",1a,2019,2019
,,276,291,1.05,0.0,0.22,7,7,,,,,PZC05 KOMPLEKSOWE ZABIEGI SZCZĘKOWO-TWARZOWE < 18 R.Ż. *,1a,2019,2019
,,696,754,1.08,0.01,0.57,2,2,,,,,PZC06 DUŻE ZABIEGI SZCZĘKOWO-TWARZOWE < 18 R.Ż. *,1a,2019,2019
,,45,47,1.04,0.0,0.04,2,2,,,,,PZC07 ŚREDNIE ZABIEGI SZCZĘKOWO-TWARZOWE < 18 R.Ż. *,1a,2019,2019
,,175,183,1.05,0.0,0.14,2,2,,,,,PZC08 MAŁE ZABIEGI SZCZĘKOWO-TWARZOWE < 18 R.Ż. *,1a,2019,2019
,,38,38,1.0,0.0,0.03,4,4,,,,,"PZC09 ROZLEGŁE ZABIEGI KOREKCYJNE WAD WRODZONYCH TWARZOCZASZKI, JAMY USTNEJ I GARDŁA < 18 R.Ż. *",1a,2019,2019
,,437,448,1.03,0.01,0.34,3,3,,,,,"PZC10 KOMPLEKSOWE ZABIEGI KOREKCYJNE WAD WRODZONYCH TWARZOCZASZKI, JAMY USTNEJ I GARDŁA < 18 R.Ż. *",1a,2019,2019
,,520,534,1.03,0.01,0.4,3,3,,,,,"PZC11 DUŻE ZABIEGI KOREKCYJNE WAD WRODZONYCH TWARZOCZASZKI, JAMY USTNEJ I GARDŁA < 18 R.Ż. *",1a,2019,2019
,,2162,2164,1.0,0.03,1.63,0,0,,,,,"PZC13 MAŁE ZABIEGI KOREKCYJNE WAD WRODZONYCH TWARZOCZASZKI, JAMY USTNEJ I GARDŁA < 18 R.Ż. *",1a,2019,2019
,,609,637,1.05,0.01,0.48,4,2,,,,,PZC14 KOMPLEKSOWE ZABIEGI USZU < 18 R.Ż. *,1a,2019,2019
,,1490,1537,1.03,0.02,1.16,2,2,,,,,PZC15 DUŻE ZABIEGI USZU < 18 R.Ż. *,1a,2019,2019
,,567,571,1.01,0.01,0.43,1,0,,,,,PZC16 ŚREDNIE ZABIEGI USZU < 18 R.Ż. *,1a,2019,2019
,,1277,1292,1.01,0.02,0.97,1,0,,,,,PZC17 MAŁE ZABIEGI USZU < 18 R.Ż. *,1a,2019,2019
