branch,hospital-types,number-of-patients,number-of-hospitalizations,ratio-of-rehospitalizations,percentage,percentage-of-sections,duration-of-hospitalization-mediana,duration-of-hospitalization-mode,average-value-of-hospitalization,average-value-of-hospitalization-points,average-value-of-drg,average-value-of-drg-points,name,catalog,year,period
,,62,63,1.02,0.0,0.03,1,1,,,,,J29 OPARZENIA/ODMROŻENIA PRZED PRZENIESIENIEM DO ODDZIAŁU SPECJALISTYCZNEGO,1a,2017,2017
,,14515,15595,1.07,0.22,7.71,1,0,,,,,J32 DUŻE ZABIEGI SKÓRNE *,1a,2017,2017
,,32782,34545,1.05,0.48,17.08,0,0,,,,,J33 ŚREDNIE ZABIEGI SKÓRNE *,1a,2017,2017
,,9077,10083,1.11,0.14,4.98,10,7,,,,,J34 LECZENIE CHIRURGICZNE ZMIAN TROFICZNYCH STOPY *,1a,2017,2017
,,921,1264,1.37,0.02,0.62,0,0,,,,,J35 LECZENIE ANOMALII NACZYNIOWYCH LASEREM PULSACYJNO-BARWNIKOWYM<18 R.Ż.,1a,2017,2017
,,12867,14986,1.16,0.21,7.41,9,7,,,,,J37 OWRZODZENIA SKÓRY,1a,2017,2017
,,6311,7313,1.16,0.1,3.62,5,3,,,,,J38 CIĘŻKIE CHOROBY DERMATOLOGICZNE,1a,2017,2017
,,25350,28542,1.13,0.4,14.11,5,3,,,,,J39 DUŻE CHOROBY DERMATOLOGICZNE,1a,2017,2017
,,10277,10509,1.02,0.15,5.2,6,5,,,,,J46 DUŻE CHOROBY INFEKCYJNE SKÓRY,1a,2017,2017
,,2666,3018,1.13,0.04,1.49,1,0,,,,,J47 DUŻE GUZY SKÓRY,1a,2017,2017
,,21180,22902,1.08,0.32,11.32,2,2,,,,,J49 ŁAGODNE CHOROBY DERMATOLOGICZNE,1a,2017,2017
,,2876,2939,1.02,0.04,1.43,4,3,,,,,K01 ZABIEGI RADYKALNE W RAKACH GRUCZOŁÓW DOKREWNYCH *,1a,2017,2017
,,2422,2424,1.0,0.03,1.18,3,3,,,,,K02 OPERACJA WOLA GUZOWATEGO POWIKŁANEGO *,1a,2017,2017
,,20529,20646,1.01,0.29,10.02,3,3,,,,,K03 ZABIEGI DOTYCZĄCE TARCZYCY I PRZYTARCZYC *,1a,2017,2017
,,972,977,1.01,0.01,0.47,6,3,,,,,K04 ZABIEGI DOTYCZĄCE NADNERCZY *,1a,2017,2017
,,742,765,1.03,0.01,0.37,0,0,,,,,"K05 ZABIEGI DIAGNOSTYCZNE TARCZYCY, PRZYTARCZYC, NADNERCZY *",1a,2017,2017
,,70,72,1.03,0.0,0.03,7,7,,,,,K06 STANY NAGLĄCE W ENDOKRYNOLOGII,1a,2017,2017
,,8657,9149,1.06,0.13,4.44,2,2,,,,,K16 CHOROBY  PRZYSADKI,1a,2017,2017
,,11437,11933,1.04,0.17,5.79,5,4,,,,,K26 ZABURZENIA WODNO-ELEKTROLITOWE,1a,2017,2017
,,28576,30288,1.06,0.43,14.7,5,2,,,,,K27A ZABURZENIA ODŻYWIENIA > 17 R.Ż.,1a,2017,2017
,,10753,11562,1.08,0.16,5.61,3,2,,,,,K27B ZABURZENIA ODŻYWIENIA < 18 R. Ż.,1a,2017,2017
,,5271,5721,1.09,0.08,2.78,5,3,,,,,K28E WRODZONE WADY METABOLICZNE > 65 R.Ż.,1a,2017,2017
,,17248,20114,1.17,0.28,9.76,3,2,,,,,K28F WRODZONE WADY METABOLICZNE < 66 R.Ż.,1a,2017,2017
,,17943,18757,1.05,0.26,9.1,6,4,,,,,K35 CUKRZYCA Z POWIKŁANIAMI I INNE STANY HIPOGLIKEMICZNE,1a,2017,2017
,,4263,4655,1.09,0.07,2.26,6,7,,,,,K37 CUKRZYCA ZE STANAMI HIPERGLIKEMICZNYMI,1a,2017,2017
,,3375,3823,1.13,0.05,1.86,9,7,,,,,K39 STOPA CUKRZYCOWA,1a,2017,2017
,,264,287,1.09,0.0,0.14,6,4,,,,,K46 CIĘŻKIE CHOROBY TARCZYCY,1a,2017,2017
,,9990,11041,1.11,0.16,5.36,3,0,,,,,K47 CHOROBY TARCZYCY,1a,2017,2017
,,569,1647,2.89,0.02,0.8,2,2,,,,,K48 ORBITOPATIA TARCZYCOWA - TERAPIA PRZECIWZAPALNA I PRZYGOTOWANIE DO RADIOTERAPII I LECZENIA DEKOMPRESYJNEGO,1a,2017,2017
,,1743,1794,1.03,0.03,0.87,4,3,,,,,"K53E NADCZYNNOŚĆ GRUCZOŁÓW DOKREWNYCH POZA HIPERPROLAKTYNEMIĄ, NADCZYNNOŚCIĄ TARCZYCY I GUZAMI NEUROENDOKRYNNYMI PRZEWODU POKARMOWEGO I UKŁADU ODDECHOWEGO > 65 R.Ż.",1a,2017,2017
,,7123,8004,1.12,0.11,3.89,3,2,,,,,"K53F NADCZYNNOŚĆ GRUCZOŁÓW DOKREWNYCH POZA HIPERPROLAKTYNEMIĄ, NADCZYNNOŚCIĄ TARCZYCY I GUZAMI NEUROENDOKRYNNYMI PRZEWODU POKARMOWEGO I UKŁADU ODDECHOWEGO < 66 R.Ż.",1a,2017,2017
,,215,232,1.08,0.0,0.11,4,3,,,,,K54 AUTOIMMUNOLOGICZNE ZESPOŁY WIELOGRUCZOŁOWE,1a,2017,2017
,,396,427,1.08,0.01,0.21,3,2,,,,,K57 GUZY NEUROENDOKRYNNE,1a,2017,2017
,,5623,6447,1.15,0.09,3.13,3,3,,,,,K58 NOWOTWORY ENDOKRYNNE POZA PRZYSADKĄ,1a,2017,2017
,,25518,26882,1.05,0.38,13.05,5,2,,,,,K59 INNE CHOROBY UKŁADU WYDZIELANIA WEWNĘTRZNEGO,1a,2017,2017
,,685,799,1.17,0.01,0.39,2,2,,,,,K60 NOWOTWORY GRUCZOŁÓW DOKREWNYCH,1a,2017,2017
,,4232,4624,1.09,0.06,2.24,4,5,,,,,K63 KWALIFIKACJA DO LECZENIA JODEM RADIOAKTYWNYM RAKA TARCZYCY LUB OCENA SKUTECZNOŚCI LECZENIA Z ZASTOSOWANIEM REKOMBINOWANEGO TSH [RHTSH],1a,2017,2017
,,9100,9211,1.01,0.13,2.02,7,8,,,,,L00 NEFREKTOMIA I INNE DUŻE OTWARTE ZABIEGI NEREK *,1a,2017,2017
,,490,498,1.02,0.01,0.11,8,8,,,,,L03 ŚREDNIE OTWARTE ZABIEGI NEREK *,1a,2017,2017
,,4745,4964,1.05,0.07,1.09,5,4,,,,,L05 DUŻE ENDOSKOPOWE ZABIEGI NEREK *,1a,2017,2017
,,2605,2857,1.1,0.04,0.63,3,2,,,,,L06 ŚREDNIE ENDOSKOPOWE ZABIEGI NEREK *,1a,2017,2017
,,17426,18214,1.05,0.26,4.0,6,6,,,,,L07 ZAKAŻENIA NEREK LUB DRÓG MOCZOWYCH,1a,2017,2017
,,7760,9966,1.28,0.14,2.19,2,0,,,,,L08 NOWOTWORY NEREK I DRÓG MOCZOWYCH,1a,2017,2017
,,1805,3236,1.79,0.05,0.71,0,0,,,,,L09 MAŁE ZABIEGI NEREK *,1a,2017,2017
,,16207,19785,1.22,0.28,4.35,0,0,,,,,L104 INNE PROCEDURY W ZAKRESIE UKŁADU MOCZOWO - PŁCIOWEGO *,1a,2017,2017
,,467,468,1.0,0.01,0.1,9,8,,,,,L12 DUŻE OTWARTE ZABIEGI MOCZOWODU *,1a,2017,2017
,,387,412,1.06,0.01,0.09,8,0,,,,,L13 ŚREDNIE OTWARTE ZABIEGI MOCZOWODU *,1a,2017,2017
,,17567,20121,1.15,0.28,4.42,3,2,,,,,L15 DUŻE ENDOSKOPOWE ZABIEGI MOCZOWODU *,1a,2017,2017
,,1418,1562,1.1,0.02,0.34,2,2,,,,,L16 ŚREDNIE ENDOSKOPOWE ZABIEGI MOCZOWODU *,1a,2017,2017
,,12099,14952,1.24,0.21,3.29,2,0,,,,,L17 MAŁE ENDOSKOPOWE ZABIEGI MOCZOWODU *,1a,2017,2017
,,1115,1115,1.0,0.02,0.25,13,9,,,,,L21 KOMPLEKSOWE ZABIEGI PĘCHERZA MOCZOWEGO Z WYTWORZENIEM PRZETOKI *,1a,2017,2017
,,831,832,1.0,0.01,0.18,12,8,,,,,"L22 DUŻE OTWARTE ZABIEGI NA PĘCHERZU MOCZOWYM, W TYM PLASTYKA *",1a,2017,2017
,,638,643,1.01,0.01,0.14,6,2,,,,,L23 ŚREDNIE OTWARTE ZABIEGI NA PĘCHERZU MOCZOWYM *,1a,2017,2017
,,160,173,1.08,0.0,0.04,8,3,,,,,L24 ZABIEGI W ZAKRESIE PRZETOK ODPROWADZAJĄCYCH MOCZ *,1a,2017,2017
,,86,103,1.2,0.0,0.02,3,3,,,,,L25 DUŻE ENDOSKOPOWE ZABIEGI NA PĘCHERZU MOCZOWYM *,1a,2017,2017
,,29372,37990,1.29,0.53,8.35,3,2,,,,,L26 ŚREDNIE ZABIEGI ENDOSKOPOWE NA PĘCHERZU MOCZOWYM *,1a,2017,2017
,,2511,2587,1.03,0.04,0.57,0,0,,,,,L27 ZABURZENIA ODPŁYWU MOCZU,1a,2017,2017
,,3834,4647,1.21,0.07,1.02,1,0,,,,,L29 CHOROBY PĘCHERZA MOCZOWEGO I MOCZOWODU,1a,2017,2017
,,6290,7116,1.13,0.1,1.56,0,0,,,,,L30 MAŁE ZABIEGI PĘCHERZA MOCZOWEGO *,1a,2017,2017
,,6424,6426,1.0,0.09,1.41,7,5,,,,,L31 RADYKALNA PROSTATEKTOMIA *,1a,2017,2017
,,1583,1583,1.0,0.02,0.35,9,8,,,,,L32 OTWARTE ZABIEGI GRUCZOŁU KROKOWEGO I SZYI PĘCHERZA MOCZOWEGO *,1a,2017,2017
,,13467,13920,1.03,0.2,3.06,4,3,,,,,L43 PRZEZCEWKOWA RESEKCJA GRUCZOŁU KROKOWEGO *,1a,2017,2017
,,754,833,1.1,0.01,0.18,0,0,,,,,L45 ENDOSKOPOWE ZABIEGI GRUCZOŁU KROKOWEGO LUB PĘCHERZA MOCZOWEGO *,1a,2017,2017
,,5588,6326,1.13,0.09,1.39,2,0,,,,,L46 CHOROBY GRUCZOŁU KROKOWEGO,1a,2017,2017
,,19939,20419,1.02,0.29,4.49,0,0,,,,,L47 MAŁE ZABIEGI GRUCZOŁU KROKOWEGO LUB PĘCHERZA MOCZOWEGO *,1a,2017,2017
,,1843,1905,1.03,0.03,0.42,4,2,,,,,L52 DUŻE OTWARTE ZABIEGI CEWKI MOCZOWEJ *,1a,2017,2017
,,5663,6291,1.11,0.09,1.38,2,2,,,,,L53 ŚREDNIE ZABIEGI CEWKI MOCZOWEJ *,1a,2017,2017
,,831,899,1.08,0.01,0.2,0,0,,,,,L54 MAŁE ZABIEGI CEWKI MOCZOWEJ *,1a,2017,2017
,,117,123,1.05,0.0,0.03,5,2,,,,,L62E DUŻE I ŚREDNIE ZABIEGI PRĄCIA > 65 R.Ż. *,1a,2017,2017
,,589,592,1.01,0.01,0.13,2,0,,,,,L62F DUŻE I ŚREDNIE ZABIEGI PRĄCIA < 66 R.Ż. *,1a,2017,2017
,,10009,10123,1.01,0.14,2.23,0,0,,,,,L64 MAŁE ZABIEGI  PRĄCIA *,1a,2017,2017
,,4392,4690,1.07,0.07,1.03,3,0,,,,,"L69 CHOROBY PRĄCIA, JĄDER, NASIENIOWODU, MOCZOWODU I CEWKI MOCZOWEJ",1a,2017,2017
,,13201,13699,1.04,0.19,3.01,2,2,,,,,"L72A ZABIEGI MOSZNY, JĄDRA, NAJĄDRZA I NASIENIOWODU > 17 R. Ż.",1a,2017,2017
,,13071,13553,1.04,0.19,2.98,2,2,,,,,"L72B ZABIEGI MOSZNY, JĄDRA, NAJĄDRZA I NASIENIOWODU < 18 R.Ż.",1a,2017,2017
,,4370,6315,1.45,0.09,1.39,6,2,,,,,L81 LECZENIE POWIKŁAŃ LECZENIA NERKOZASTĘPCZEGO > 17 R.Ż,1a,2017,2017
,,32958,34672,1.05,0.49,7.62,7,7,,,,,L82 OSTRA NIEWYDOLNOŚĆ NEREK,1a,2017,2017
,,16482,19557,1.19,0.27,4.3,5,2,,,,,L83 PRZEWLEKŁA NIEWYDOLNOŚĆ NEREK,1a,2017,2017
,,31727,36408,1.15,0.51,8.0,6,2,,,,,L84E INNE CHOROBY NEREK > 65 R.Ż.,1a,2017,2017
,,41292,53112,1.29,0.75,11.68,3,2,,,,,L84F INNE CHOROBY NEREK < 66 R.Ż.,1a,2017,2017
,,16675,17821,1.07,0.25,3.92,2,0,,,,,L85 KAMICA MOCZOWA,1a,2017,2017
,,3146,3272,1.04,0.05,0.72,3,2,,,,,L86 BADANIA W ZAKRESIE DRÓG MOCZOWYCH,1a,2017,2017
,,55,131,2.38,0.0,0.03,2,2,,,,,L87 LECZENIE POWIKŁAŃ LECZENIA NERKOZASTĘPCZEGO < 18 R.Ż,1a,2017,2017
,,93,94,1.01,0.0,0.02,3,2,,,,,L91 IMPLANTACJA LUB WYMIANA HYDRAULICZNEGO ZWIERACZA CEWKI MOCZOWEJ (AUS) *,1a,2017,2017
,,12057,19583,1.62,0.27,4.31,0,0,,,,,L92 ESWL *,1a,2017,2017
,,1008,1008,1.0,0.01,0.22,16,13,,,,,L94 PRZESZCZEPIENIE NERKI > 17 R. Ż. *,1a,2017,2017
,,21,21,1.0,0.0,0.0,20,15,,,,,L96 PRZESZCZEPIENIE NERKI < 18 R.Ż.,1a,2017,2017
,,30,30,1.0,0.0,0.01,23,23,,,,,L97 PRZESZCZEPIENIE NERKI I TRZUSTKI *,1a,2017,2017
,,252,255,1.01,0.0,0.05,11,8,,,,,M01 KOMPLEKSOWE ZABIEGI DOLNEJ CZĘŚCI UKŁADU ROZRODCZEGO BEZ PW *,1a,2017,2017
,,25760,26099,1.01,0.37,5.26,4,4,,,,,M02 DUŻE ZABIEGI DOLNEJ CZĘŚCI UKŁADU ROZRODCZEGO *,1a,2017,2017
,,14060,14361,1.02,0.2,2.9,1,0,,,,,M03 ŚREDNIE ZABIEGI DOLNEJ CZĘŚCI UKŁADU ROZRODCZEGO *,1a,2017,2017
,,23523,24293,1.03,0.34,4.9,0,0,,,,,M04 MAŁE ZABIEGI DOLNEJ CZĘŚCI UKŁADU ROZRODCZEGO *,1a,2017,2017
,,7751,7875,1.02,0.11,1.59,2,2,,,,,M05 ZABIEGI W NIETRZYMANIU MOCZU *,1a,2017,2017
,,86,87,1.01,0.0,0.02,9,7,,,,,M06 KOMPLEKSOWE ZABIEGI DOLNEJ CZĘŚCI UKŁADU ROZRODCZEGO Z PW *,1a,2017,2017
,,4992,4997,1.0,0.07,1.01,7,7,,,,,M11 KOMPLEKSOWE ZABIEGI GÓRNEJ CZĘŚCI UKŁADU ROZRODCZEGO BEZ PW *,1a,2017,2017
,,1725,1725,1.0,0.02,0.35,7,5,,,,,M12 BARDZO DUŻE ZABIEGI GÓRNEJ CZĘŚCI UKŁADU ROZRODCZEGO BEZ PW *,1a,2017,2017
,,46244,46421,1.0,0.65,9.36,4,4,,,,,M13 DUŻE ZABIEGI GÓRNEJ CZĘŚCI UKŁADU ROZRODCZEGO *,1a,2017,2017
,,67067,68387,1.02,0.96,13.79,1,0,,,,,M14 ŚREDNIE ZABIEGI GÓRNEJ CZĘŚCI UKŁADU ROZRODCZEGO *,1a,2017,2017
,,157961,162842,1.03,2.29,32.83,0,0,,,,,M15 MAŁE ZABIEGI GÓRNEJ CZĘŚCI UKŁADU ROZRODCZEGO *,1a,2017,2017
,,75894,84349,1.11,1.18,17.01,2,2,,,,,"M16 ZAGRAŻAJĄCE LUB DOKONANE PORONIENIE, ZAKOŃCZENIE CIĄŻY OBUMARŁEJ *",1a,2017,2017
,,1228,1233,1.0,0.02,0.25,2,1,,,,,M17 INDUKCJA PORONIENIA,1a,2017,2017
,,2112,2170,1.03,0.03,0.44,1,0,,,,,M18 LECZENIE ZACHOWAWCZE DOLNEJ CZĘŚCI UKŁADU ROZRODCZEGO,1a,2017,2017
,,3305,3442,1.04,0.05,0.69,1,0,,,,,M19 LECZENIE ZACHOWAWCZE ZABURZEŃ STATYKI NARZĄDU RODNEGO,1a,2017,2017
,,1343,1343,1.0,0.02,0.27,8,7,,,,,M20 KOMPLEKSOWE ZABIEGI GÓRNEJ CZĘŚCI UKŁADU ROZRODCZEGO Z PW *,1a,2017,2017
,,185,185,1.0,0.0,0.04,7,7,,,,,M21 BARDZO DUŻE ZABIEGI GÓRNEJ CZĘŚCI UKŁADU ROZRODCZEGO Z PW *,1a,2017,2017
,,12548,12916,1.03,0.18,2.6,1,0,,,,,M26 LECZENIE ZACHOWAWCZE GÓRNEJ CZĘŚCI UKŁADU ROZRODCZEGO,1a,2017,2017
,,8603,9028,1.05,0.13,1.82,4,2,,,,,"M27 LECZENIE ZACHOWAWCZE JAJNIKÓW, JAJOWODÓW I MIEDNICY MNIEJSZEJ",1a,2017,2017
,,712,780,1.1,0.01,0.16,7,5,,,,,M28 LECZENIE ZACHOWAWCZE NOWOTWORÓW ZŁOŚLIWYCH UKŁADU ROZRODCZEGO Z PW > 4 DNI,1a,2017,2017
,,5579,7352,1.32,0.1,1.48,2,2,,,,,M29 LECZENIE ZACHOWAWCZE NOWOTWORÓW ZŁOŚLIWYCH UKŁADU ROZRODCZEGO BEZ PW,1a,2017,2017
,,13744,14691,1.07,0.21,2.96,2,2,,,,,M30 LECZENIE ZACHOWAWCZE W INNYCH CHOROBACH UKŁADU ROZRODCZEGO,1a,2017,2017
,,923,1167,1.26,0.02,0.24,0,0,,,,,M31 LECZENIE NIEPŁODNOŚCI ŻEŃSKIEJ,1a,2017,2017
,,290009,290048,1.0,4.07,32.68,3,3,,,,,N01 PORÓD *,1a,2017,2017
,,5466,5467,1.0,0.08,0.62,4,3,,,,,N02 PORÓD MNOGI LUB PRZEDWCZESNY *,1a,2017,2017
,,31999,32000,1.0,0.45,3.61,7,6,,,,,N03 PATOLOGIA CIĄŻY LUB PŁODU Z PORODEM > 5 DNI *,1a,2017,2017
,,2036,2079,1.02,0.03,0.23,15,12,,,,,"N06 PATOLOGIA CIĄŻY I POŁOGU- DIAGNOSTYKA, LECZENIE - > 11 DNI",1a,2017,2017
,,20204,23100,1.14,0.32,2.6,2,2,,,,,"N07C CIĘŻKA PATOLOGIA CIĄŻY-DIAGNOSTYKA ROZSZERZONA, LECZENIE KOMPLEKSOWE < 5 DNI",1a,2017,2017
,,13187,14404,1.09,0.2,1.62,7,5,,,,,"N07D CIĘŻKA PATOLOGIA CIĄŻY-DIAGNOSTYKA ROZSZERZONA, LECZENIE KOMPLEKSOWE > 4 DNI",1a,2017,2017
,,3901,4457,1.14,0.06,0.5,2,2,,,,,"N08 CIĘŻKA PATOLOGIA PŁODU - DIAGNOSTYKA, LECZENIE",1a,2017,2017
,,89,91,1.02,0.0,0.01,8,6,,,,,N08A TERAPIA WEWNĄTRZMACICZNA - 1 KATEGORIA *,1a,2017,2017
,,54,60,1.11,0.0,0.01,5,5,,,,,N08B TERAPIA WEWNĄTRZMACICZNA - 2 KATEGORIA *,1a,2017,2017
,,8533,8533,1.0,0.12,0.96,15,11,,,,,"N09 CIĘŻKA PATOLOGIA CIĄŻY Z PORODEM - DIAGNOSTYKA ROZSZERZONA, LECZENIE KOMPLEKSOWE > 6 DNI *",1a,2017,2017
,,548,548,1.0,0.01,0.06,14,11,,,,,"N11 CIĘŻKA PATOLOGIA CIĄŻY Z PORODEM -DIAGNOSTYKA ROZSZERZONA, LECZENIE KOMPLEKSOWE > 10 DNI Z PW *",1a,2017,2017
,,76808,91822,1.2,1.29,10.35,3,2,,,,,"N12 PATOLOGIA CIĄŻY I POŁOGU-DIAGNOSTYKA, OBSERWACJA, LECZENIE <12 DNI",1a,2017,2017
,,20208,20208,1.0,0.28,2.28,5,4,,,,,N13 CIĘŻKA PATOLOGIA CIĄŻY ZAKOŃCZONA PORODEM ZABIEGOWYM > 3 DNI *,1a,2017,2017
,,211318,212307,1.0,2.98,23.92,3,3,,,,,N20 NOWORODEK WYMAGAJĄCY NORMALNEJ OPIEKI,1a,2017,2017
,,1807,1963,1.09,0.03,0.22,56,31,,,,,N21 CIĘŻKA PATOLOGIA NOWORODKA > 30 DNI,1a,2017,2017
,,10514,11769,1.12,0.17,1.33,13,7,,,,,N22 NOWORODEK WYMAGAJĄCY INTENSYWNEJ TERAPII,1a,2017,2017
,,11957,12458,1.04,0.17,1.4,8,7,,,,,N23 NOWORODEK WYMAGAJĄCY INTENSYWNEJ OPIEKI,1a,2017,2017
,,28826,30474,1.06,0.43,3.43,5,3,,,,,N24 NOWORODEK WYMAGAJĄCY SZCZEGÓLNEJ OPIEKI,1a,2017,2017
,,119551,121439,1.02,1.7,13.68,4,3,,,,,N25 NOWORODEK WYMAGAJĄCY WZMOŻONEGO NADZORU,1a,2017,2017
,,382,387,1.01,0.01,0.04,27,16,,,,,N26 NOWORODEK WYMAGAJĄCY INTENSYWNEJ TERAPII Z ZABIEGIEM CHIRURGICZNYM,1a,2017,2017
,,613,641,1.05,0.01,0.07,11,2,,,,,N31 KOMPLEKSOWE ZABIEGI CHIRURGII NOWORODKA I NIEMOWLĘCIA,1a,2017,2017
,,781,819,1.05,0.01,0.09,8,8,,,,,N32 DUŻE ZABIEGI CHIRURGII NOWORODKA I NIEMOWLĘCIA,1a,2017,2017
,,2050,2149,1.05,0.03,0.24,2,2,,,,,N33 ŚREDNIE ZABIEGI CHIRURGII NOWORODKA I NIEMOWLĘCIA,1a,2017,2017
,,219,227,1.04,0.0,0.03,2,2,,,,,N34 MAŁE ZABIEGI CHIRURGII NOWORODKA I NIEMOWLĘCIA,1a,2017,2017
,,3935,4152,1.06,0.06,0.93,3,2,,,,,P01 ASTMA LUB TRUDNOŚCI W ODDYCHANIU,1a,2017,2017
,,37975,39092,1.03,0.55,8.78,3,2,,,,,P03 CHOROBY GÓRNEGO ODCINKA DRÓG ODDECHOWYCH,1a,2017,2017
,,69984,74756,1.07,1.05,16.78,6,7,,,,,P04 CHOROBY DOLNYCH DRÓG ODDECHOWYCH,1a,2017,2017
,,5157,5480,1.06,0.08,1.23,7,7,,,,,P05 GŁÓWNE INFEKCJE (W TYM CHOROBY IMMUNOLOGICZNE),1a,2017,2017
,,38502,40524,1.05,0.57,9.1,4,2,,,,,P06 MNIEJSZE INFEKCJE (W TYM CHOROBY IMMUNOLOGICZNE),1a,2017,2017
,,4496,5672,1.26,0.08,1.27,2,0,,,,,P07 NOWOTWORY,1a,2017,2017
,,1559,1622,1.04,0.02,0.36,3,2,,,,,P08 DRGAWKI GORĄCZKOWE,1a,2017,2017
,,2932,3033,1.03,0.04,0.68,3,2,,,,,P09 CHOROBY UKŁADU NERWOWEGO,1a,2017,2017
,,9183,11366,1.24,0.16,2.55,2,2,,,,,P10 CHOROBY ENDOKRYNOLOGICZNE (BEZ CUKRZYCY),1a,2017,2017
,,8525,9932,1.16,0.14,2.23,2,2,,,,,P11 POWAŻNE CHOROBY ŻOŁĄDKOWO-JELITOWE I METABOLICZNE,1a,2017,2017
,,39380,40918,1.04,0.57,9.19,2,2,,,,,P12 INNE ZABURZENIA ŻOŁĄDKOWO-JELITOWE I METABOLICZNE,1a,2017,2017
,,6867,10115,1.47,0.14,2.27,2,0,,,,,P13 ALERGIE,1a,2017,2017
,,12855,12953,1.01,0.18,2.91,2,2,,,,,P14 POURAZOWE USZKODZENIA POZA USZKODZENIEM MÓZGU,1a,2017,2017
,,7147,7564,1.06,0.11,1.7,3,2,,,,,P15 ZABURZENIA ZACHOWANIA,1a,2017,2017
,,3803,4334,1.14,0.06,0.97,2,2,,,,,P16 POWAŻNE SCHORZENIA UWARUNKOWANE GENETYCZNIE I INNE CHOROBY WRODZONE,1a,2017,2017
,,4291,4693,1.09,0.07,1.05,2,2,,,,,P17 CHOROBY UKŁADU MOCZOWO-PŁCIOWEGO,1a,2017,2017
,,3400,5968,1.76,0.08,1.34,2,0,,,,,P18 CHOROBY NEREK Z NIEWYDOLNOŚCIĄ NERKOWĄ,1a,2017,2017
,,4880,7403,1.52,0.1,1.66,2,0,,,,,P19 CHOROBY KRWI,1a,2017,2017
,,17215,18681,1.09,0.26,4.19,3,2,,,,,"P20 CHOROBY SKÓRY, UKŁADU MIĘŚNIOWO-KOSTNEGO LUB TKANKI ŁĄCZNEJ",1a,2017,2017
,,10184,11421,1.12,0.16,2.56,3,2,,,,,P21 CHOROBY SERCA,1a,2017,2017
,,86100,89251,1.04,1.25,20.04,3,2,,,,,P22 INFEKCYJNE I NIEINFEKCYJNE ZAPALENIE ŻOŁĄDKA I JELIT,1a,2017,2017
,,12619,16236,1.29,0.23,3.65,3,2,,,,,P23 PADACZKA,1a,2017,2017
,,7676,9248,1.2,0.13,2.08,3,0,,,,,P24 CUKRZYCA,1a,2017,2017
,,3256,3264,1.0,0.05,0.73,2,2,,,,,P25 URAZ GŁOWY Z URAZEM MÓZGU,1a,2017,2017
,,8,8,1.0,0.0,0.0,17,9,,,,,P26 LECZENIE NOWOTWORÓW Z PW > 7 DNI,1a,2017,2017
,,450,994,2.21,0.01,0.22,2,2,,,,,P27 GUZY LITE UKŁADU NERWOWEGO,1a,2017,2017
,,1818,5212,2.87,0.07,1.17,0,0,,,,,"P28 GUZY LITE NARZĄDÓW, TKANEK I INNYCH UKŁADÓW",1a,2017,2017
,,1522,1527,1.0,0.02,0.34,5,4,,,,,P29 BÓLE GŁOWY - DIAGNOSTYKA I LECZENIE > 3 DNI,1a,2017,2017
,,3741,3804,1.02,0.05,2.04,6,4,,,,,Q01 ENDOWASKULARNE ZAOPATRZENIE TĘTNIAKA AORTY *,1a,2017,2017
,,2423,2477,1.02,0.03,1.33,9,7,,,,,Q02 ZABIEGI NACZYNIOWE W OBSZARZE BRZUSZNYM Z PW I REOPERACJE *,1a,2017,2017
,,3003,3028,1.01,0.04,1.63,8,7,,,,,Q03 ZABIEGI NACZYNIOWE W OBSZARZE BRZUSZNYM *,1a,2017,2017
,,1430,1481,1.04,0.02,0.8,6,3,,,,,Q11 ZABIEGI HYBRYDOWE W OBRĘBIE NACZYŃ OBWODOWYCH *,1a,2017,2017
,,5508,5763,1.05,0.08,3.1,6,3,,,,,Q12 ZABIEGI NA TĘTNICACH KOŃCZYN DOLNYCH *,1a,2017,2017
,,2107,2180,1.03,0.03,1.17,8,6,,,,,Q13 POMOSTOWANIE TĘTNIC OBWODOWYCH *,1a,2017,2017
,,5322,5548,1.04,0.08,2.98,4,3,,,,,Q14 POMOSTOWANIE I REKONSTRUCJA NACZYŃ POZACZASZKOWYCH I KOŃCZYN GÓRNYCH *,1a,2017,2017
,,1685,1778,1.06,0.02,0.96,2,2,,,,,Q15 ZABIEGI W ZAKRESIE NACZYŃ POZACZASZKOWYCH I KOŃCZYN GÓRNYCH *,1a,2017,2017
,,1025,1097,1.07,0.02,0.59,4,2,,,,,Q16E INNE ZABIEGI NA NACZYNIACH > 65 R.Ż. *,1a,2017,2017
,,1474,1543,1.05,0.02,0.83,2,2,,,,,Q16F INNE ZABIEGI NA NACZYNIACH < 66 R.Ż *,1a,2017,2017
,,297,330,1.11,0.0,0.18,2,2,,,,,Q17 SYMPATEKTOMIA *,1a,2017,2017
,,3246,3303,1.02,0.05,1.78,4,3,,,,,Q18 DUŻE ZABIEGI NA UKŁADZIE LIMFATYCZNYM *,1a,2017,2017
,,4708,4770,1.01,0.07,2.56,2,2,,,,,Q19 ŚREDNIE ZABIEGI NA UKŁADZIE LIMFATYCZNYM *,1a,2017,2017
,,2181,2235,1.02,0.03,1.2,2,2,,,,,Q20 MAŁE ZABIEGI NA UKŁADZIE LIMFATYCZNYM *,1a,2017,2017
,,4656,5072,1.09,0.07,2.73,1,0,,,,,Q22 ZAKRZEPOWE ZAPALENIE ŻYŁ - LECZENIE OPERACYJNE *,1a,2017,2017
