procedure-code,procedure-name,number-of-hospitalizations,percentage,duration-of-hospitalization-mediana,name,catalog,year,period
O95,Żelazo (Fe),101,1.75,7,K37 CUKRZYCA ZE STANAMI HIPERGLIKEMICZNYMI,1a,2014,2014
88.191,RTG jamy brzusznej przeglądowe,95,1.65,9,K37 CUKRZYCA ZE STANAMI HIPERGLIKEMICZNYMI,1a,2014,2014
O09,Przeciwciała przeciw peroksydazie tarczycowej,93,1.62,7,K37 CUKRZYCA ZE STANAMI HIPERGLIKEMICZNYMI,1a,2014,2014
L23,Fosforan nieorganiczny,91,1.58,8,K37 CUKRZYCA ZE STANAMI HIPERGLIKEMICZNYMI,1a,2014,2014
88.749,USG przewodu pokarmowego - inne,91,1.58,8,K37 CUKRZYCA ZE STANAMI HIPERGLIKEMICZNYMI,1a,2014,2014
M18,Kinaza fosfokreatynowa (CK),89,1.55,8,K37 CUKRZYCA ZE STANAMI HIPERGLIKEMICZNYMI,1a,2014,2014
57.01,Cewnikowanie pęcherza przez cewkę jednorazowe,86,1.49,8,K37 CUKRZYCA ZE STANAMI HIPERGLIKEMICZNYMI,1a,2014,2014
A15,Glukoza w moczu,84,1.46,7,K37 CUKRZYCA ZE STANAMI HIPERGLIKEMICZNYMI,1a,2014,2014
99.99909,Pomiar stężenia glukozy w arterializowanej krwi włośniczkowej,83,1.44,7,K37 CUKRZYCA ZE STANAMI HIPERGLIKEMICZNYMI,1a,2014,2014
91.33,"Badanie mikroskopowe materiału z pęcherza moczowego, cewki moczowej, stercza, pęcherzyków nasiennych, tkanki okołopęcherzowej, moczu i nasienia - posiew i antybiogram",83,1.44,7,K37 CUKRZYCA ZE STANAMI HIPERGLIKEMICZNYMI,1a,2014,2014
89.59,Inne nieinwazyjne badania serca i układu naczyniowego,80,1.39,6,K37 CUKRZYCA ZE STANAMI HIPERGLIKEMICZNYMI,1a,2014,2014
89.005,Konsultacja neurologiczna,78,1.36,9,K37 CUKRZYCA ZE STANAMI HIPERGLIKEMICZNYMI,1a,2014,2014
O55,Trijodotyronina wolna (FT3),78,1.36,7,K37 CUKRZYCA ZE STANAMI HIPERGLIKEMICZNYMI,1a,2014,2014
V39,Wirus zapalenia wątroby typu B HBs Antygen,76,1.32,7,K37 CUKRZYCA ZE STANAMI HIPERGLIKEMICZNYMI,1a,2014,2014
89.13,Badanie neurologiczne,75,1.3,7,K37 CUKRZYCA ZE STANAMI HIPERGLIKEMICZNYMI,1a,2014,2014
95.1902,Badanie dna oka,72,1.25,7,K37 CUKRZYCA ZE STANAMI HIPERGLIKEMICZNYMI,1a,2014,2014
89.008,Konsultacja chirurgiczna,69,1.2,7,K37 CUKRZYCA ZE STANAMI HIPERGLIKEMICZNYMI,1a,2014,2014
G53,Fibrynogen (FIBR),68,1.18,7,K37 CUKRZYCA ZE STANAMI HIPERGLIKEMICZNYMI,1a,2014,2014
99.210,Wstrzyknięcie antybiotyku nieokreślone,66,1.15,7,K37 CUKRZYCA ZE STANAMI HIPERGLIKEMICZNYMI,1a,2014,2014
A11,Ciała ketonowe w moczu,66,1.15,7,K37 CUKRZYCA ZE STANAMI HIPERGLIKEMICZNYMI,1a,2014,2014
99.2909,Wlew dożylny innej substancji leczniczej,61,1.06,7,K37 CUKRZYCA ZE STANAMI HIPERGLIKEMICZNYMI,1a,2014,2014
89.541,Monitorowanie czynności serca przy pomocy urządzeń analogowych (typu Holter),59,1.03,8,K37 CUKRZYCA ZE STANAMI HIPERGLIKEMICZNYMI,1a,2014,2014
89.00,"Porada lekarska, konsultacja, asysta",2015,49.98,9,K39 STOPA CUKRZYCOWA,1a,2014,2014
89.522,Elektrokardiografia z 12 lub więcej odprowadzeniami (z opisem),1559,38.67,10,K39 STOPA CUKRZYCOWA,1a,2014,2014
89.04,Opieka pielęgniarki lub położnej,1390,34.47,9,K39 STOPA CUKRZYCOWA,1a,2014,2014
M37,Kreatynina,1091,27.06,10,K39 STOPA CUKRZYCOWA,1a,2014,2014
87.440,RTG klatki piersiowej,1054,26.14,11,K39 STOPA CUKRZYCOWA,1a,2014,2014
88.28,Zdjęcie RTG kostki/stopy,1008,25.0,10,K39 STOPA CUKRZYCOWA,1a,2014,2014
N45,Potas (K),927,22.99,10,K39 STOPA CUKRZYCOWA,1a,2014,2014
O35,Sód (Na),898,22.27,10,K39 STOPA CUKRZYCOWA,1a,2014,2014
I81,Białko C-reaktywne (CRP),898,22.27,10,K39 STOPA CUKRZYCOWA,1a,2014,2014
93.57,Założenie opatrunku na ranę - inne,865,21.45,9,K39 STOPA CUKRZYCOWA,1a,2014,2014
C53,Morfologia krwi 8-parametrowa,830,20.59,10,K39 STOPA CUKRZYCOWA,1a,2014,2014
88.761,USG brzucha i przestrzeni zaotrzewnowej,762,18.9,9,K39 STOPA CUKRZYCOWA,1a,2014,2014
99.18,Wstrzyknięcie/ infuzja elektrolitów,751,18.63,9,K39 STOPA CUKRZYCOWA,1a,2014,2014
89.61,Monitorowanie systemowego ciśnienia tętniczego,741,18.38,9,K39 STOPA CUKRZYCOWA,1a,2014,2014
A01,Badanie ogólne moczu (profil),740,18.35,10,K39 STOPA CUKRZYCOWA,1a,2014,2014
I17,Aminotransferaza alaninowa (ALT),729,18.08,10,K39 STOPA CUKRZYCOWA,1a,2014,2014
N13,Mocznik,686,17.01,10,K39 STOPA CUKRZYCOWA,1a,2014,2014
I19,Aminotransferaza asparaginianowa (AST),683,16.94,10,K39 STOPA CUKRZYCOWA,1a,2014,2014
G21,Czas protrombinowy (PT),670,16.62,10,K39 STOPA CUKRZYCOWA,1a,2014,2014
99.17,Wstrzyknięcie insuliny,659,16.34,9,K39 STOPA CUKRZYCOWA,1a,2014,2014
L43,Glukoza z krwi żylnej,627,15.55,10,K39 STOPA CUKRZYCOWA,1a,2014,2014
G11,Czas częściowej tromboplastyny po aktywacji (APTT),568,14.09,10,K39 STOPA CUKRZYCOWA,1a,2014,2014
L55,Hemoglobina glikowana (HbA1c),502,12.45,9,K39 STOPA CUKRZYCOWA,1a,2014,2014
K01,Cholesterol HDL,471,11.68,10,K39 STOPA CUKRZYCOWA,1a,2014,2014
L69,Hormon tyreotropowy (TSH),460,11.41,10,K39 STOPA CUKRZYCOWA,1a,2014,2014
K03,Cholesterol LDL,456,11.31,10,K39 STOPA CUKRZYCOWA,1a,2014,2014
99.218,Podanie antybiotyku dożylnie lub we wlewie,433,10.74,10,K39 STOPA CUKRZYCOWA,1a,2014,2014
C55,"Morfologia krwi, z pełnym różnicowaniem granulocytów",430,10.66,9,K39 STOPA CUKRZYCOWA,1a,2014,2014
O49,Triglicerydy,429,10.64,9,K39 STOPA CUKRZYCOWA,1a,2014,2014
I99,Cholesterol całkowity,411,10.19,9,K39 STOPA CUKRZYCOWA,1a,2014,2014
I89,Bilirubina całkowita,371,9.2,10,K39 STOPA CUKRZYCOWA,1a,2014,2014
88.777,USG naczyń kończyn dolnych - doppler,349,8.66,10,K39 STOPA CUKRZYCOWA,1a,2014,2014
38.99,Nakłucie żyły - inne,320,7.94,9,K39 STOPA CUKRZYCOWA,1a,2014,2014
A19,Osad moczu,319,7.91,10,K39 STOPA CUKRZYCOWA,1a,2014,2014
88.721,Echokardiografia,317,7.86,11,K39 STOPA CUKRZYCOWA,1a,2014,2014
99.19,Wstrzyknięcie antykoagulanta,306,7.59,9,K39 STOPA CUKRZYCOWA,1a,2014,2014
89.521,Elektrokardiografia nieokreślona,272,6.75,9,K39 STOPA CUKRZYCOWA,1a,2014,2014
87.441,RTG płuc - inne,251,6.23,9,K39 STOPA CUKRZYCOWA,1a,2014,2014
I77,Białko całkowite,248,6.15,11,K39 STOPA CUKRZYCOWA,1a,2014,2014
M45,Kwas moczowy,244,6.05,11,K39 STOPA CUKRZYCOWA,1a,2014,2014
I09,Albumina,235,5.83,12,K39 STOPA CUKRZYCOWA,1a,2014,2014
L31,Gamma glutamylotranspeptydaza (GGTP),234,5.8,11,K39 STOPA CUKRZYCOWA,1a,2014,2014
O77,Wapń całkowity (Ca),233,5.78,10,K39 STOPA CUKRZYCOWA,1a,2014,2014
89.01,Profilaktyka i promocja zdrowia,210,5.21,10,K39 STOPA CUKRZYCOWA,1a,2014,2014
89.008,Konsultacja chirurgiczna,206,5.11,11,K39 STOPA CUKRZYCOWA,1a,2014,2014
23.0105,Konsultacja specjalistyczna,204,5.06,10,K39 STOPA CUKRZYCOWA,1a,2014,2014
L11,Fosfataza alkaliczna,202,5.01,10,K39 STOPA CUKRZYCOWA,1a,2014,2014
89.52,Elektrokardiogram,201,4.99,10,K39 STOPA CUKRZYCOWA,1a,2014,2014
88.769,USG brzucha - inne,195,4.84,10,K39 STOPA CUKRZYCOWA,1a,2014,2014
89.79,Badanie fizykalne - inne,190,4.71,10,K39 STOPA CUKRZYCOWA,1a,2014,2014
38.93,Cewnikowanie żył - inne,189,4.69,10,K39 STOPA CUKRZYCOWA,1a,2014,2014
G53,Fibrynogen (FIBR),187,4.64,11,K39 STOPA CUKRZYCOWA,1a,2014,2014
G49,D-Dimer,175,4.34,11,K39 STOPA CUKRZYCOWA,1a,2014,2014
99.04,Przetoczenie koncentratu krwinek czerwonych,174,4.32,17,K39 STOPA CUKRZYCOWA,1a,2014,2014
99.219,Wstrzyknięcie antybiotyku - inne,171,4.24,9,K39 STOPA CUKRZYCOWA,1a,2014,2014
89.602,Pulsoksymetria,166,4.12,11,K39 STOPA CUKRZYCOWA,1a,2014,2014
99.999,Pozostałe procedury - inne,154,3.82,9,K39 STOPA CUKRZYCOWA,1a,2014,2014
89.71,Ocena stanu pacjenta w celu ustalenia postępowania i decyzji o podjęciu lub odstąpieniu od medycznych czynności ratunkowych,150,3.72,12,K39 STOPA CUKRZYCOWA,1a,2014,2014
C59,Odczyn opadania krwinek czerwonych,147,3.65,9,K39 STOPA CUKRZYCOWA,1a,2014,2014
88.771,Badanie USG zakrzepicy żył głębokich,145,3.6,10,K39 STOPA CUKRZYCOWA,1a,2014,2014
88.291,RTG kości kończyny dolnej celowane lub czynnościowe,142,3.52,10,K39 STOPA CUKRZYCOWA,1a,2014,2014
O59,Troponina I,139,3.45,11,K39 STOPA CUKRZYCOWA,1a,2014,2014
O95,Żelazo (Fe),138,3.42,10,K39 STOPA CUKRZYCOWA,1a,2014,2014
I97,Chlorek(Cl),131,3.25,9,K39 STOPA CUKRZYCOWA,1a,2014,2014
O29,"Równowaga kwasowo-zasadowa (pH, pCO2, pO2, HCO3, BE)",129,3.2,9,K39 STOPA CUKRZYCOWA,1a,2014,2014
L23,Fosforan nieorganiczny,126,3.13,10,K39 STOPA CUKRZYCOWA,1a,2014,2014
86.04,Nacięcie/ drenaż skóry/ tkanki podskórnej - inne,125,3.1,13,K39 STOPA CUKRZYCOWA,1a,2014,2014
M87,Magnez całkowity (Mg),116,2.88,11,K39 STOPA CUKRZYCOWA,1a,2014,2014
99.1,Wstrzyknięcie lub wlew substancji leczniczej lub profilaktycznej,115,2.85,10,K39 STOPA CUKRZYCOWA,1a,2014,2014
O69,Tyroksyna wolna (FT4),114,2.83,9,K39 STOPA CUKRZYCOWA,1a,2014,2014
89.511,Elektrokardiografia z 1 3 odprowadzeniami,112,2.78,9,K39 STOPA CUKRZYCOWA,1a,2014,2014
M18,Kinaza fosfokreatynowa (CK),103,2.55,11,K39 STOPA CUKRZYCOWA,1a,2014,2014
89.02,"Porada lekarska, inne",102,2.53,10,K39 STOPA CUKRZYCOWA,1a,2014,2014
88.381,TK tętnic kończyn,100,2.48,10,K39 STOPA CUKRZYCOWA,1a,2014,2014
M19,Kinaza fosfokreatynowa izoenzym CK-MB (CKMB),99,2.46,11,K39 STOPA CUKRZYCOWA,1a,2014,2014
88.714,USG  naczyń szyi - doppler,99,2.46,9,K39 STOPA CUKRZYCOWA,1a,2014,2014
I25,Amylaza,97,2.41,11,K39 STOPA CUKRZYCOWA,1a,2014,2014
E65,Oznaczenie grupy krwi układu ABO i Rh,96,2.38,13,K39 STOPA CUKRZYCOWA,1a,2014,2014
89.661,Gazometria mieszanej krwi żylnej,93,2.31,11,K39 STOPA CUKRZYCOWA,1a,2014,2014
87.44,Rutynowe zdjęcie RTG klatki piersiowej,89,2.21,9,K39 STOPA CUKRZYCOWA,1a,2014,2014
86.289,"Inne oczyszczenie rany, zakażenia lub oparzenia bez wycinania",86,2.13,10,K39 STOPA CUKRZYCOWA,1a,2014,2014
99.97900,Farmakoterapia doustna,86,2.13,12,K39 STOPA CUKRZYCOWA,1a,2014,2014
93.0709,Inne pomiary antropometryczne,86,2.13,9,K39 STOPA CUKRZYCOWA,1a,2014,2014
99.99909,Pomiar stężenia glukozy w arterializowanej krwi włośniczkowej,84,2.08,9,K39 STOPA CUKRZYCOWA,1a,2014,2014
91.831,Badanie materiału biologicznego - posiew jakościowy wraz z identyfikacją drobnoustroju i antybiogram,81,2.01,12,K39 STOPA CUKRZYCOWA,1a,2014,2014
86.222,Wycięcie martwiczej tkanki,80,1.98,13,K39 STOPA CUKRZYCOWA,1a,2014,2014
M67,Lipaza,80,1.98,11,K39 STOPA CUKRZYCOWA,1a,2014,2014
89.59,Inne nieinwazyjne badania serca i układu naczyniowego,78,1.93,9,K39 STOPA CUKRZYCOWA,1a,2014,2014
N58,Prokalcytonina,75,1.86,14,K39 STOPA CUKRZYCOWA,1a,2014,2014
89.540,Monitorowanie podstawowych funkcji życiowych,75,1.86,9,K39 STOPA CUKRZYCOWA,1a,2014,2014
99.99902,Badanie temperatury ciała (temperatura powierzchniowa lub głęboka),74,1.84,12,K39 STOPA CUKRZYCOWA,1a,2014,2014
88.76,Diagnostyka ultrasonograficzna brzucha i przestrzeni zaotrzewnowej,72,1.79,9,K39 STOPA CUKRZYCOWA,1a,2014,2014
O55,Trijodotyronina wolna (FT3),72,1.79,10,K39 STOPA CUKRZYCOWA,1a,2014,2014
86.221,Oczyszczenie przez wycięcie zdewitalizowanej tkanki,72,1.79,11,K39 STOPA CUKRZYCOWA,1a,2014,2014
89.51,Elektrokardiogram (ocena rytmu serca),71,1.76,9,K39 STOPA CUKRZYCOWA,1a,2014,2014
95.02,Obszerne badanie oka,71,1.76,13,K39 STOPA CUKRZYCOWA,1a,2014,2014
V39,Wirus zapalenia wątroby typu B HBs Antygen,70,1.74,10,K39 STOPA CUKRZYCOWA,1a,2014,2014
I61,Antygen swoisty dla stercza (PSA) całkowity,69,1.71,10,K39 STOPA CUKRZYCOWA,1a,2014,2014
88.713,USG tarczycy i przytarczyc,65,1.61,11,K39 STOPA CUKRZYCOWA,1a,2014,2014
L05,Ferrytyna,65,1.61,11,K39 STOPA CUKRZYCOWA,1a,2014,2014
88.74,Diagnostyka ultrasonograficzna przewodu pokarmowego,64,1.59,10,K39 STOPA CUKRZYCOWA,1a,2014,2014
O61,Troponina T,64,1.59,11,K39 STOPA CUKRZYCOWA,1a,2014,2014
88.773,Obrazowanie kolorowe naczyń obwodowych 2D power doppler,63,1.56,8,K39 STOPA CUKRZYCOWA,1a,2014,2014
87.030,TK głowy bez wzmocnienia kontrastowego,60,1.49,10,K39 STOPA CUKRZYCOWA,1a,2014,2014
89.65,Gazometria krwi tętniczej,60,1.49,11,K39 STOPA CUKRZYCOWA,1a,2014,2014
99.210,Wstrzyknięcie antybiotyku nieokreślone,58,1.44,8,K39 STOPA CUKRZYCOWA,1a,2014,2014
89.03,"Porada, personel pomocniczy",56,1.39,10,K39 STOPA CUKRZYCOWA,1a,2014,2014
93.964,Tlenoterapia,56,1.39,14,K39 STOPA CUKRZYCOWA,1a,2014,2014
89.541,Monitorowanie czynności serca przy pomocy urządzeń analogowych (typu Holter),56,1.39,9,K39 STOPA CUKRZYCOWA,1a,2014,2014
88.772,Obrazowanie kolorowe naczyń obwodowych 2D z analizą spektralną,56,1.39,9,K39 STOPA CUKRZYCOWA,1a,2014,2014
44.13,Gastroskopia - inna,54,1.34,12,K39 STOPA CUKRZYCOWA,1a,2014,2014
O83,Witamina B12,52,1.29,9,K39 STOPA CUKRZYCOWA,1a,2014,2014
A07,Białko w moczu,51,1.26,10,K39 STOPA CUKRZYCOWA,1a,2014,2014
N33,Peptyd C,51,1.26,10,K39 STOPA CUKRZYCOWA,1a,2014,2014
87.49,Inne zdjęcie RTG klatki piersiowej,50,1.24,10,K39 STOPA CUKRZYCOWA,1a,2014,2014
99.97904,Farmakoterapia dożylna,50,1.24,13,K39 STOPA CUKRZYCOWA,1a,2014,2014
89.159,Nieoperacyjne funkcjonalne testy neurologiczne - inne,49,1.22,9,K39 STOPA CUKRZYCOWA,1a,2014,2014
91.93,Badanie mikroskopowe materiału z miejsc nieokreślonych - posiew i antybiogram,49,1.22,14,K39 STOPA CUKRZYCOWA,1a,2014,2014
89.7,Badanie fizykalne,49,1.22,8,K39 STOPA CUKRZYCOWA,1a,2014,2014
O93,Żelazo - całkowita zdolność wiązania (TIBC),48,1.19,9,K39 STOPA CUKRZYCOWA,1a,2014,2014
91.83,Badanie mikroskopowe materiału z innych miejsc -posiew i antybiogram,47,1.17,13,K39 STOPA CUKRZYCOWA,1a,2014,2014
V48,Wirus zapalenia wątroby typu C (HCV) Przeciwciała (anty-HCV),47,1.17,12,K39 STOPA CUKRZYCOWA,1a,2014,2014
88.23,Zdjęcie RTG nadgarstka/dłoni,46,1.14,10,K39 STOPA CUKRZYCOWA,1a,2014,2014
99.21,Wstrzyknięcie antybiotyku,43,1.07,10,K39 STOPA CUKRZYCOWA,1a,2014,2014
89.293,Badanie chemiczne moczu,43,1.07,9,K39 STOPA CUKRZYCOWA,1a,2014,2014
89.0,"Wywiad, ocena, konsultacja i badanie",42,1.04,7,K39 STOPA CUKRZYCOWA,1a,2014,2014
99.2909,Wlew dożylny innej substancji leczniczej,41,1.02,10,K39 STOPA CUKRZYCOWA,1a,2014,2014
99.992,Podanie doustne tyreostatyków,119,63.98,7,K46 CIĘŻKIE CHOROBY TARCZYCY,1a,2014,2014
99.291,Podanie dożylne tyreostatyków,81,43.55,8,K46 CIĘŻKIE CHOROBY TARCZYCY,1a,2014,2014
88.713,USG tarczycy i przytarczyc,6321,47.79,3,K47 CHOROBY TARCZYCY,1a,2014,2014
89.00,"Porada lekarska, konsultacja, asysta",5843,44.18,3,K47 CHOROBY TARCZYCY,1a,2014,2014
89.522,Elektrokardiografia z 12 lub więcej odprowadzeniami (z opisem),5676,42.92,4,K47 CHOROBY TARCZYCY,1a,2014,2014
89.04,Opieka pielęgniarki lub położnej,4876,36.87,3,K47 CHOROBY TARCZYCY,1a,2014,2014
M37,Kreatynina,3554,26.87,3,K47 CHOROBY TARCZYCY,1a,2014,2014
O69,Tyroksyna wolna (FT4),3540,26.77,2,K47 CHOROBY TARCZYCY,1a,2014,2014
L69,Hormon tyreotropowy (TSH),3471,26.24,2,K47 CHOROBY TARCZYCY,1a,2014,2014
L43,Glukoza z krwi żylnej,3442,26.02,3,K47 CHOROBY TARCZYCY,1a,2014,2014
O35,Sód (Na),3433,25.96,3,K47 CHOROBY TARCZYCY,1a,2014,2014
I17,Aminotransferaza alaninowa (ALT),3185,24.08,3,K47 CHOROBY TARCZYCY,1a,2014,2014
89.61,Monitorowanie systemowego ciśnienia tętniczego,3088,23.35,3,K47 CHOROBY TARCZYCY,1a,2014,2014
87.440,RTG klatki piersiowej,2982,22.55,5,K47 CHOROBY TARCZYCY,1a,2014,2014
C55,"Morfologia krwi, z pełnym różnicowaniem granulocytów",2944,22.26,2,K47 CHOROBY TARCZYCY,1a,2014,2014
88.761,USG brzucha i przestrzeni zaotrzewnowej,2698,20.4,5,K47 CHOROBY TARCZYCY,1a,2014,2014
N45,Potas (K),2213,16.73,4,K47 CHOROBY TARCZYCY,1a,2014,2014
I19,Aminotransferaza asparaginianowa (AST),2034,15.38,4,K47 CHOROBY TARCZYCY,1a,2014,2014
A01,Badanie ogólne moczu (profil),1964,14.85,4,K47 CHOROBY TARCZYCY,1a,2014,2014
O55,Trijodotyronina wolna (FT3),1928,14.58,4,K47 CHOROBY TARCZYCY,1a,2014,2014
I81,Białko C-reaktywne (CRP),1770,13.38,4,K47 CHOROBY TARCZYCY,1a,2014,2014
89.521,Elektrokardiografia nieokreślona,1681,12.71,2,K47 CHOROBY TARCZYCY,1a,2014,2014
N13,Mocznik,1655,12.51,4,K47 CHOROBY TARCZYCY,1a,2014,2014
88.721,Echokardiografia,1540,11.64,5,K47 CHOROBY TARCZYCY,1a,2014,2014
38.99,Nakłucie żyły - inne,1489,11.26,2,K47 CHOROBY TARCZYCY,1a,2014,2014
89.79,Badanie fizykalne - inne,1488,11.25,0,K47 CHOROBY TARCZYCY,1a,2014,2014
06.19,Inne zabiegi diagnostyczne tarczycy/ przytarczyc,1402,10.6,2,K47 CHOROBY TARCZYCY,1a,2014,2014
C53,Morfologia krwi 8-parametrowa,1401,10.59,4,K47 CHOROBY TARCZYCY,1a,2014,2014
I99,Cholesterol całkowity,1374,10.39,4,K47 CHOROBY TARCZYCY,1a,2014,2014
O77,Wapń całkowity (Ca),1330,10.06,3,K47 CHOROBY TARCZYCY,1a,2014,2014
I89,Bilirubina całkowita,1317,9.96,4,K47 CHOROBY TARCZYCY,1a,2014,2014
99.999,Pozostałe procedury - inne,1263,9.55,2,K47 CHOROBY TARCZYCY,1a,2014,2014
O49,Triglicerydy,1201,9.08,4,K47 CHOROBY TARCZYCY,1a,2014,2014
G21,Czas protrombinowy (PT),1108,8.38,4,K47 CHOROBY TARCZYCY,1a,2014,2014
K01,Cholesterol HDL,1088,8.23,4,K47 CHOROBY TARCZYCY,1a,2014,2014
O09,Przeciwciała przeciw peroksydazie tarczycowej,1069,8.08,3,K47 CHOROBY TARCZYCY,1a,2014,2014
K03,Cholesterol LDL,1011,7.64,3,K47 CHOROBY TARCZYCY,1a,2014,2014
93.07,Pomiary ciała,967,7.31,2,K47 CHOROBY TARCZYCY,1a,2014,2014
99.18,Wstrzyknięcie/ infuzja elektrolitów,903,6.83,5,K47 CHOROBY TARCZYCY,1a,2014,2014
89.36,Ręczne badanie piersi,901,6.81,2,K47 CHOROBY TARCZYCY,1a,2014,2014
92.011,Scyntygrafia i radioizotopowe badanie czynnościowe tarczycy - z zastosowaniem jodu 131I,865,6.54,4,K47 CHOROBY TARCZYCY,1a,2014,2014
88.769,USG brzucha - inne,860,6.5,5,K47 CHOROBY TARCZYCY,1a,2014,2014
G11,Czas częściowej tromboplastyny po aktywacji (APTT),756,5.72,4,K47 CHOROBY TARCZYCY,1a,2014,2014
87.441,RTG płuc - inne,745,5.63,5,K47 CHOROBY TARCZYCY,1a,2014,2014
I77,Białko całkowite,600,4.54,5,K47 CHOROBY TARCZYCY,1a,2014,2014
C59,Odczyn opadania krwinek czerwonych,578,4.37,5,K47 CHOROBY TARCZYCY,1a,2014,2014
O18,Przeciwciała przeciw tyreoglobulinie,553,4.18,3,K47 CHOROBY TARCZYCY,1a,2014,2014
L31,Gamma glutamylotranspeptydaza (GGTP),542,4.1,5,K47 CHOROBY TARCZYCY,1a,2014,2014
89.02,"Porada lekarska, inne",522,3.95,2,K47 CHOROBY TARCZYCY,1a,2014,2014
38.93,Cewnikowanie żył - inne,507,3.83,4,K47 CHOROBY TARCZYCY,1a,2014,2014
06.111,Biopsja aspiracyjna cienkoigłowa tarczycy,504,3.81,0,K47 CHOROBY TARCZYCY,1a,2014,2014
L23,Fosforan nieorganiczny,489,3.7,3,K47 CHOROBY TARCZYCY,1a,2014,2014
L11,Fosfataza alkaliczna,477,3.61,4,K47 CHOROBY TARCZYCY,1a,2014,2014
87.44,Rutynowe zdjęcie RTG klatki piersiowej,472,3.57,5,K47 CHOROBY TARCZYCY,1a,2014,2014
23.0105,Konsultacja specjalistyczna,468,3.54,5,K47 CHOROBY TARCZYCY,1a,2014,2014
M87,Magnez całkowity (Mg),463,3.5,2,K47 CHOROBY TARCZYCY,1a,2014,2014
G49,D-Dimer,442,3.34,6,K47 CHOROBY TARCZYCY,1a,2014,2014
O59,Troponina I,427,3.23,6,K47 CHOROBY TARCZYCY,1a,2014,2014
89.7,Badanie fizykalne,421,3.18,2,K47 CHOROBY TARCZYCY,1a,2014,2014
06.11,Przezskórna igłowa biopsja tarczycy,419,3.17,2,K47 CHOROBY TARCZYCY,1a,2014,2014
89.541,Monitorowanie czynności serca przy pomocy urządzeń analogowych (typu Holter),413,3.12,5,K47 CHOROBY TARCZYCY,1a,2014,2014
89.511,Elektrokardiografia z 1 3 odprowadzeniami,398,3.01,4,K47 CHOROBY TARCZYCY,1a,2014,2014
I97,Chlorek(Cl),371,2.81,5,K47 CHOROBY TARCZYCY,1a,2014,2014
A19,Osad moczu,360,2.72,5,K47 CHOROBY TARCZYCY,1a,2014,2014
89.52,Elektrokardiogram,358,2.71,5,K47 CHOROBY TARCZYCY,1a,2014,2014
O95,Żelazo (Fe),356,2.69,4,K47 CHOROBY TARCZYCY,1a,2014,2014
07.194,Ocena rytmu dobowego wydzielania hormonów,330,2.5,4,K47 CHOROBY TARCZYCY,1a,2014,2014
44.13,Gastroskopia - inna,319,2.41,6,K47 CHOROBY TARCZYCY,1a,2014,2014
92.292,Teleradioterapia 3D sterowana obrazem (IGRT) z modulacją intensywności dawki (3D-RotlMRT) - fotony,319,2.41,4,K47 CHOROBY TARCZYCY,1a,2014,2014
O29,"Równowaga kwasowo-zasadowa (pH, pCO2, pO2, HCO3, BE)",317,2.4,2,K47 CHOROBY TARCZYCY,1a,2014,2014
M45,Kwas moczowy,315,2.38,5,K47 CHOROBY TARCZYCY,1a,2014,2014
L46,Gonadotropina kosmówkowa - podjednostka beta (beta-HCG),306,2.31,2,K47 CHOROBY TARCZYCY,1a,2014,2014
L05,Ferrytyna,303,2.29,0,K47 CHOROBY TARCZYCY,1a,2014,2014
L55,Hemoglobina glikowana (HbA1c),279,2.11,4,K47 CHOROBY TARCZYCY,1a,2014,2014
I09,Albumina,278,2.1,6,K47 CHOROBY TARCZYCY,1a,2014,2014
89.51,Elektrokardiogram (ocena rytmu serca),277,2.09,5,K47 CHOROBY TARCZYCY,1a,2014,2014
88.76,Diagnostyka ultrasonograficzna brzucha i przestrzeni zaotrzewnowej,276,2.09,5,K47 CHOROBY TARCZYCY,1a,2014,2014
O83,Witamina B12,267,2.02,0,K47 CHOROBY TARCZYCY,1a,2014,2014
89.602,Pulsoksymetria,265,2.0,5,K47 CHOROBY TARCZYCY,1a,2014,2014
M19,Kinaza fosfokreatynowa izoenzym CK-MB (CKMB),263,1.99,6,K47 CHOROBY TARCZYCY,1a,2014,2014
92.299,Zabiegi radioterapeutyczne - inne,260,1.97,0,K47 CHOROBY TARCZYCY,1a,2014,2014
89.71,Ocena stanu pacjenta w celu ustalenia postępowania i decyzji o podjęciu lub odstąpieniu od medycznych czynności ratunkowych,255,1.93,6,K47 CHOROBY TARCZYCY,1a,2014,2014
06.112,Biopsja aspiracyjna cienkoigłowa tarczycy - celowana,248,1.88,2,K47 CHOROBY TARCZYCY,1a,2014,2014
M31,Kortyzol,242,1.83,3,K47 CHOROBY TARCZYCY,1a,2014,2014
M18,Kinaza fosfokreatynowa (CK),238,1.8,5,K47 CHOROBY TARCZYCY,1a,2014,2014
99.239,Wstrzyknięcie innych sterydów,237,1.79,2,K47 CHOROBY TARCZYCY,1a,2014,2014
O61,Troponina T,236,1.78,6,K47 CHOROBY TARCZYCY,1a,2014,2014
O75,Wapń zjonizowany (Ca2+),224,1.69,3,K47 CHOROBY TARCZYCY,1a,2014,2014
I25,Amylaza,208,1.57,5,K47 CHOROBY TARCZYCY,1a,2014,2014
89.502,Monitorowanie czynności serca za pomocą urządzeń analogowych lub cyfrowych (typu Holter) - Holter EKG,208,1.57,5,K47 CHOROBY TARCZYCY,1a,2014,2014
