branch,hospital-types,number-of-patients,number-of-hospitalizations,ratio-of-rehospitalizations,percentage,percentage-of-sections,duration-of-hospitalization-mediana,duration-of-hospitalization-mode,average-value-of-hospitalization,average-value-of-hospitalization-points,average-value-of-drg,average-value-of-drg-points,name,catalog,year,period
,,2565,2569,1.0,0.04,0.39,3,2,701.14,13.78,632.5,12.18,H85 POURAZOWE USZKODZENIA POZA USZKODZENIEM MÓZGU > 17 R.Ż.,1a,2013,2013
,,10604,11057,1.04,0.15,1.68,3,2,1913.76,40.94,1877.27,36.16,H86 CHOROBY TKANEK MIĘKKICH,1a,2013,2013
,,45432,53104,1.17,0.74,8.06,8,2,3367.49,81.29,3311.93,63.81,H87 CHOROBY ZAPALNE STAWÓW I TKANKI ŁĄCZNEJ,1a,2013,2013
,,3054,3372,1.1,0.05,0.51,9,7,3647.87,72.3,3500.46,67.36,H88 CHOROBY INFEKCYJNE KOŚCI I STAWÓW,1a,2013,2013
,,38205,46982,1.23,0.65,7.13,3,2,1974.55,43.1,1945.35,37.46,H89 CHOROBY NIEZAPALNE KOŚCI I STAWÓW,1a,2013,2013
,,4,6,1.5,0.0,0.0,2,2,6240.0,120.0,6240.0,120.0,H90 ZAPALENIA STAWÓW I UKŁADOWE CHOROBY TKANKI ŁĄCZNEJ WYMAGAJĄCE INTENSYWNEGO LECZENIA > 10 DNI,1a,2013,2013
,,1425,1531,1.07,0.02,0.23,5,2,9100.95,176.44,9075.4,174.83,H92 ZABIEGI REKONSTRUKCYJNE DEFORMACJI UKŁADU KOSTNO-STAWOWEGO < 18 R.Ż.,1a,2013,2013
,,15229,22345,1.47,0.31,3.39,5,2,4380.3,87.27,4074.27,78.53,H96 UKŁADOWE CHOROBY TKANKI ŁĄCZNEJ,1a,2013,2013
,,1201,1267,1.06,0.02,0.19,7,7,1878.18,39.18,1868.74,36.03,H98 KRYSTALOPATIE,1a,2013,2013
,,274,281,1.03,0.0,0.13,6,4,8928.31,173.03,8740.03,169.41,J01 RADYKALNE ODJĘCIE PIERSI Z REKONSTRUKCJĄ *,1a,2013,2013
,,13684,13940,1.02,0.19,6.45,5,4,5363.44,103.51,5295.35,102.18,J02 KOMPLEKSOWE ZABIEGI W OBRĘBIE PIERSI *,1a,2013,2013
,,7436,7609,1.02,0.11,3.52,2,2,2701.0,52.07,2689.65,51.85,J03 DUŻE ZABIEGI W OBRĘBIE PIERSI *,1a,2013,2013
,,1207,1458,1.21,0.02,0.67,4,3,4855.01,93.73,4850.94,93.65,J04 ZABIEGI REKONSTRUKCYJNE PIERSI *,1a,2013,2013
,,5916,6031,1.02,0.08,2.79,1,0,1163.92,22.73,1163.38,22.72,J05 ŚREDNIA CHIRURGIA PIERSI *,1a,2013,2013
,,4101,4161,1.01,0.06,1.93,1,0,542.37,10.58,540.21,10.45,J06 MAŁA CHIRURGIA PIERSI *,1a,2013,2013
,,1250,1277,1.02,0.02,0.59,2,0,632.81,12.18,626.48,12.06,J07 CHOROBY PIERSI ŁAGODNE *,1a,2013,2013
,,5758,6571,1.14,0.09,3.04,2,2,1686.68,73.56,1529.51,29.46,J08 CHOROBY PIERSI ZŁOŚLIWE *,1a,2013,2013
,,5688,6071,1.07,0.08,2.81,4,2,3922.43,75.74,3891.64,75.03,J09 WYCIĘCIE WĘZŁÓW CHŁONNYCH,1a,2013,2013
,,7905,8313,1.05,0.12,3.85,0,0,2479.1,48.0,2479.1,48.0,J10 BIOPSJA MAMMOTOMICZNA *,1a,2013,2013
,,57,57,1.0,0.0,0.03,16,1,132641.69,2556.67,60416.04,1162.61,J22 EKSTREMALNE OPARZENIA Z ZABIEGIEM CHIRURGICZNYM > 15 DNI *,1a,2013,2013
,,732,739,1.01,0.01,0.34,21,11,61194.78,1358.77,45725.41,883.58,J23 CIĘŻKIE OPARZENIA Z ZABIEGIEM CHIRURGICZNYM > 10 DNI *,1a,2013,2013
,,1185,1202,1.01,0.02,0.56,13,6,35732.97,714.79,34309.11,661.17,J24 ŚREDNIE OPARZENIA/ODMROŻENIA Z ZABIEGIEM CHIRURGICZNYM > 5 DNI *,1a,2013,2013
,,22,22,1.0,0.0,0.01,2,0,52926.19,1017.81,21424.0,412.0,J25 EKSTREMALNE OPARZENIA > 15 DNI,1a,2013,2013
,,217,217,1.0,0.0,0.1,14,11,24781.45,620.97,14787.02,286.2,J26 CIĘŻKIE OPARZENIA > 10 DNI,1a,2013,2013
,,2002,2023,1.01,0.03,0.94,9,6,4987.5,96.74,4786.15,92.1,J27 ŚREDNIE OPARZENIA/ODMROŻENIA > 5 DNI,1a,2013,2013
,,4618,4640,1.0,0.06,2.15,4,2,2276.75,44.59,2228.44,42.9,J28 LEKKIE OPARZENIA/ODMROŻENIA,1a,2013,2013
,,58,59,1.02,0.0,0.03,1,1,1207.42,23.22,1196.0,23.0,J29 OPARZENIA/ODMROŻENIA PRZED PRZENIESIENIEM DO ODDZIAŁU SPECJALISTYCZNEGO,1a,2013,2013
,,11379,12127,1.07,0.17,5.61,2,0,3793.47,75.7,3699.3,71.74,J32 DUŻE ZABIEGI SKÓRNE *,1a,2013,2013
,,40011,42119,1.05,0.59,19.49,0,0,913.83,17.73,905.27,17.57,J33 ŚREDNIE ZABIEGI SKÓRNE *,1a,2013,2013
,,7465,8271,1.11,0.12,3.83,10,7,7309.18,142.44,6857.94,132.15,J34 LECZENIE CHIRURGICZNE ZMIAN TROFICZNYCH STOPY *,1a,2013,2013
,,303,376,1.24,0.01,0.17,0,0,1247.17,23.98,1202.22,23.12,J35 LECZENIE ANOMALII NACZYNIOWYCH LASEREM PULSACYJNO-BARWNIKOWYM<18 R.Ż.,1a,2013,2013-07-01T00:00:00-2013-12-31T00:00:00
,,12390,14658,1.18,0.2,6.78,9,7,3756.94,73.07,3455.07,66.53,J37 OWRZODZENIA SKÓRY,1a,2013,2013
,,7724,9088,1.18,0.13,4.21,5,2,4097.82,78.86,4032.08,77.6,J38 CIĘŻKIE CHOROBY DERMATOLOGICZNE,1a,2013,2013
,,24692,28196,1.14,0.39,13.05,6,7,1716.83,37.31,1702.99,32.78,J39 DUŻE CHOROBY DERMATOLOGICZNE,1a,2013,2013
,,11913,12216,1.03,0.17,5.65,6,5,2176.23,43.76,2037.23,39.24,J46 DUŻE CHOROBY INFEKCYJNE SKÓRY,1a,2013,2013
,,1469,1586,1.08,0.02,0.73,2,2,2457.72,67.23,2387.42,45.99,J47 DUŻE GUZY SKÓRY,1a,2013,2013
,,21604,22775,1.05,0.32,10.54,2,0,1021.03,19.69,1014.45,19.53,J49 ŁAGODNE CHOROBY DERMATOLOGICZNE,1a,2013,2013
,,1733,1743,1.01,0.02,0.87,4,3,14930.62,288.85,14795.17,286.25,K01 ZABIEGI RADYKALNE W RAKACH GRUCZOŁÓW DOKREWNYCH *,1a,2013,2013
,,1545,1546,1.0,0.02,0.77,3,3,6799.39,131.01,6715.9,129.41,K02 OPERACJA WOLA GUZOWATEGO POWIKŁANEGO *,1a,2013,2013
,,18928,19038,1.01,0.27,9.53,4,3,3952.36,77.02,3860.49,74.53,K03 ZABIEGI DOTYCZĄCE TARCZYCY I PRZYTARCZYC *,1a,2013,2013
,,1003,1010,1.01,0.01,0.51,7,7,11984.72,233.14,10824.55,208.99,K04 ZABIEGI DOTYCZĄCE NADNERCZY *,1a,2013,2013
,,411,427,1.04,0.01,0.21,0,0,632.74,12.17,629.09,12.1,"K05 ZABIEGI DIAGNOSTYCZNE TARCZYCY, PRZYTARCZYC, NADNERCZY *",1a,2013,2013
,,90,96,1.07,0.0,0.05,8,3,4514.09,87.05,4478.91,86.38,K06 STANY NAGLĄCE W ENDOKRYNOLOGII,1a,2013,2013
,,4891,5537,1.13,0.08,2.77,2,2,1885.75,36.37,1867.78,36.03,K16 CHOROBY  PRZYSADKI,1a,2013,2013
,,13487,14153,1.05,0.2,7.08,5,4,1580.32,30.58,1465.78,28.21,K26 ZABURZENIA WODNO-ELEKTROLITOWE,1a,2013,2013
,,13892,14392,1.04,0.2,7.2,4,2,2631.06,50.81,2440.84,47.03,K27 ZABURZENIA ODŻYWIENIA,1a,2013,2013-01-01T00:00:00-2013-06-30T00:00:00
,,10022,10350,1.03,0.14,5.18,5,2,2785.12,54.47,2566.64,49.58,K27A ZABURZENIA ODŻYWIENIA > 17 R.Ż.,1a,2013,2013-07-01T00:00:00-2013-12-31T00:00:00
,,3188,3352,1.05,0.05,1.68,2,2,2510.8,48.31,2321.61,44.68,K27B ZABURZENIA ODŻYWIENIA < 18 R. Ż.,1a,2013,2013-07-01T00:00:00-2013-12-31T00:00:00
,,15457,18303,1.18,0.25,9.16,3,2,3776.18,76.8,3706.53,71.71,K28 WRODZONE WADY METABOLICZNE,1a,2013,2013
,,1434,1471,1.03,0.02,0.74,5,3,2365.58,46.84,2169.62,41.77,K36 CUKRZYCA ZE STANAMI HIPOGLIKEMICZNYMI,1a,2013,2013
,,4502,4905,1.09,0.07,2.45,7,7,2852.51,55.31,2518.25,48.47,K37 CUKRZYCA ZE STANAMI HIPERGLIKEMICZNYMI,1a,2013,2013
,,52211,55607,1.06,0.77,27.82,6,7,2352.73,46.0,2274.58,43.81,K38 CUKRZYCA I STANY HIPERGLIKEMICZNE INNEGO POCHODZENIA,1a,2013,2013
,,3450,3921,1.14,0.05,1.96,9,7,4699.57,92.69,4456.02,85.78,K39 STOPA CUKRZYCOWA,1a,2013,2013
,,97,99,1.02,0.0,0.05,9,8,3579.62,68.84,3301.21,63.48,K46 CIĘŻKIE CHOROBY TARCZYCY,1a,2013,2013
,,13035,14385,1.1,0.2,7.2,3,0,1479.32,28.69,1442.36,27.78,K47 CHOROBY TARCZYCY,1a,2013,2013
,,534,1336,2.5,0.02,0.67,3,2,3248.25,62.47,3234.19,62.2,K48 ORBITOPATIA TARCZYCOWA - TERAPIA PRZECIWZAPALNA I PRZYGOTOWANIE DO RADIOTERAPII I LECZENIA DEKOMPRESYJNEGO,1a,2013,2013
,,13660,15792,1.16,0.22,7.9,3,2,3568.54,68.7,3567.84,68.67,"K53 NADCZYNNOŚĆ GRUCZOŁÓW DOKREWNYCH POZA HIPERPROLAKTYNEMIĄ, NADCZYNNOŚCIĄ TARCZYCY I GUZAMI NEUROENDOKRYNNYMI PRZEWODU POKARMOWEGO I UKŁADU ODDECHOWEGO",1a,2013,2013
,,155,159,1.03,0.0,0.08,4,4,2341.21,45.35,2313.77,44.75,K54 AUTOIMMUNOLOGICZNE ZESPOŁY WIELOGRUCZOŁOWE,1a,2013,2013
,,1219,1284,1.05,0.02,0.64,2,2,5061.21,108.52,5048.78,97.09,"K55 RAKI GRUCZOŁÓW DOKREWNYCH Z ZABURZENIAMI CZYNNOŚCI HORMONALNEJ, NOWOTWOROWE ZESPOŁY WIELOGRUCZOŁOWE ORAZ EKTOPOWE WYDZIELANIE HORMONÓW Z WYŁACZENIEM GUZÓW NEUROENDOKRYNNYCH PRZEWODU POKARMOWEGO I UKŁADU ODDECHOWEGO",1a,2013,2013
,,320,402,1.26,0.01,0.2,3,2,5171.64,215.35,3387.42,65.16,K56 GUZY ZŁOŚLIWE GRUCZOŁÓW DOKREWNYCH BEZ ZABURZEŃ CZYNNOŚCI HORMONALNEJ,1a,2013,2013
,,257,288,1.12,0.0,0.14,4,2,4524.97,243.74,4354.63,83.74,K57 GUZY NEUROENDOKRYNNE,1a,2013,2013
,,4276,4787,1.12,0.07,2.4,3,2,2877.51,108.99,2765.58,53.22,K58 NOWOTWORY ENDOKRYNNE POZA PRZYSADKĄ,1a,2013,2013
,,3417,3637,1.06,0.05,1.82,3,2,1808.62,34.96,1781.94,34.33,K59 INNE CHOROBY UKŁADU WYDZIELANIA WEWNĘTRZNEGO,1a,2013,2013
,,1686,1828,1.08,0.03,0.91,4,4,10503.46,201.99,10088.0,194.0,K63 KWALIFIKACJA DO LECZENIA JODEM RADIOAKTYWNYM RAKA TARCZYCY LUB OCENA SKUTECZNOŚCI LECZENIA Z ZASTOSOWANIEM REKOMBINOWANEGO TSH [RHTSH],1a,2013,2013
,,5528,5577,1.01,0.08,1.19,8,8,8397.0,162.24,7844.9,151.24,L01 KOMPLEKSOWE OTWARTE ZABIEGI NEREK,1a,2013,2013
,,2914,2955,1.01,0.04,0.63,9,8,7095.32,136.6,6072.28,116.9,L02 DUŻE OTWARTE ZABIEGI NEREK,1a,2013,2013
,,3720,4325,1.16,0.06,0.93,4,0,3292.29,63.92,2934.17,56.53,L03 ŚREDNIE OTWARTE ZABIEGI NEREK *,1a,2013,2013
,,3870,4047,1.05,0.06,0.87,6,5,5387.91,103.88,5182.48,99.93,L05 DUŻE ENDOSKOPOWE ZABIEGI NEREK *,1a,2013,2013
,,822,868,1.06,0.01,0.19,3,0,2087.49,40.33,2009.1,38.82,L06 ŚREDNIE ENDOSKOPOWE ZABIEGI NEREK *,1a,2013,2013
,,18893,19731,1.04,0.27,4.22,6,6,1316.72,28.07,1236.86,23.82,L07 ZAKAŻENIA NEREK LUB DRÓG MOCZOWYCH,1a,2013,2013
,,15901,21491,1.35,0.3,4.6,2,0,2801.41,80.58,2672.46,51.45,L08 NOWOTWORY NEREK I DRÓG MOCZOWYCH,1a,2013,2013
,,2424,3749,1.55,0.05,0.8,0,0,1215.93,23.47,1206.95,23.3,L09 MAŁE ZABIEGI NEREK *,1a,2013,2013
,,21484,26572,1.24,0.37,5.69,0,0,269.12,5.19,265.56,5.12,L104 INNE PROCEDURY W ZAKRESIE UKŁADU MOCZOWO - PŁCIOWEGO *,1a,2013,2013
,,424,431,1.02,0.01,0.09,10,8,5731.14,110.42,5513.93,106.23,L12 DUŻE OTWARTE ZABIEGI MOCZOWODU *,1a,2013,2013
,,594,606,1.02,0.01,0.13,9,8,3421.15,65.86,3163.44,60.87,L13 ŚREDNIE OTWARTE ZABIEGI MOCZOWODU *,1a,2013,2013
,,13588,14898,1.1,0.21,3.19,4,2,4148.78,80.18,4113.26,79.46,L15 DUŻE ENDOSKOPOWE ZABIEGI MOCZOWODU *,1a,2013,2013
,,5092,5622,1.1,0.08,1.2,0,0,1922.13,37.19,1915.77,37.08,L16 ŚREDNIE ENDOSKOPOWE ZABIEGI MOCZOWODU *,1a,2013,2013
,,5659,6578,1.16,0.09,1.41,2,2,1313.72,25.32,1265.6,24.41,L17 MAŁE ENDOSKOPOWE ZABIEGI MOCZOWODU *,1a,2013,2013
,,789,789,1.0,0.01,0.17,15,14,21418.04,412.45,17668.21,340.36,L21 KOMPLEKSOWE ZABIEGI PĘCHERZA MOCZOWEGO Z WYTWORZENIEM PRZETOKI *,1a,2013,2013
,,871,871,1.0,0.01,0.19,15,15,18867.52,363.42,15938.31,307.03,"L22 DUŻE OTWARTE ZABIEGI NA PĘCHERZU MOCZOWYM, W TYM PLASTYKA *",1a,2013,2013
,,908,924,1.02,0.01,0.2,6,0,2173.49,42.11,1905.04,36.75,L23 ŚREDNIE OTWARTE ZABIEGI NA PĘCHERZU MOCZOWYM *,1a,2013,2013
,,56,56,1.0,0.0,0.01,15,19,9061.75,174.61,4573.77,88.29,L24 ZABIEGI W ZAKRESIE PRZETOK ODPROWADZAJĄCYCH MOCZ *,1a,2013,2013
,,340,423,1.24,0.01,0.09,3,2,4482.67,86.76,4454.39,85.67,L25 DUŻE ENDOSKOPOWE ZABIEGI NA PĘCHERZU MOCZOWYM *,1a,2013,2013
,,20237,25858,1.28,0.36,5.53,3,2,2697.75,52.8,2651.11,51.18,L26 ŚREDNIE ZABIEGI ENDOSKOPOWE NA PĘCHERZU MOCZOWYM *,1a,2013,2013
,,4820,5046,1.05,0.07,1.08,0,0,430.98,8.3,417.55,8.04,L27 ZABURZENIA ODPŁYWU MOCZU,1a,2013,2013
,,7528,8685,1.15,0.12,1.86,0,0,633.15,12.66,584.88,11.25,L29 CHOROBY PĘCHERZA MOCZOWEGO I MOCZOWODU,1a,2013,2013
,,7904,8949,1.13,0.12,1.92,0,0,964.01,18.68,953.99,18.49,L30 MAŁE ZABIEGI PĘCHERZA MOCZOWEGO *,1a,2013,2013
,,3276,3276,1.0,0.05,0.69,8,9,8501.93,164.09,8294.27,160.09,L31 RADYKALNA PROSTATEKTOMIA *,1a,2013,2013
,,1801,1802,1.0,0.03,0.38,10,9,5565.93,107.12,5342.35,102.82,L32 OTWARTE ZABIEGI GRUCZOŁU KROKOWEGO I SZYI PĘCHERZA MOCZOWEGO *,1a,2013,2013
,,14106,14618,1.04,0.2,3.1,4,4,3629.16,70.01,3580.85,69.06,L43 PRZEZCEWKOWA RESEKCJA GRUCZOŁU KROKOWEGO *,1a,2013,2013
,,19310,19745,1.02,0.28,4.23,0,0,1415.96,27.57,1414.08,27.3,L45 ENDOSKOPOWE ZABIEGI GRUCZOŁU KROKOWEGO LUB PĘCHERZA MOCZOWEGO *,1a,2013,2013
,,5329,5966,1.12,0.08,1.28,2,2,605.95,11.87,527.78,10.16,L46 CHOROBY GRUCZOŁU KROKOWEGO,1a,2013,2013
,,6952,6985,1.0,0.1,1.49,0,0,1091.38,21.04,1088.94,20.99,L47 MAŁE ZABIEGI GRUCZOŁU KROKOWEGO LUB PĘCHERZA MOCZOWEGO *,1a,2013,2013
,,1730,1786,1.03,0.02,0.38,5,2,4447.99,85.65,4442.62,85.54,L52 DUŻE OTWARTE ZABIEGI CEWKI MOCZOWEJ *,1a,2013,2013
,,5296,5986,1.13,0.08,1.28,2,2,1768.2,34.26,1764.72,34.19,L53 ŚREDNIE ZABIEGI CEWKI MOCZOWEJ *,1a,2013,2013
,,2026,2318,1.14,0.03,0.5,0,0,633.56,12.25,620.79,12.0,L54 MAŁE ZABIEGI CEWKI MOCZOWEJ *,1a,2013,2013
,,876,898,1.03,0.01,0.19,2,0,3092.88,60.35,3071.15,59.94,L62 DUŻE I ŚREDNIE ZABIEGI PRĄCIA *,1a,2013,2013
,,12007,12203,1.02,0.17,2.61,0,0,594.83,11.56,565.87,11.0,L64 MAŁE ZABIEGI  PRĄCIA *,1a,2013,2013
,,4788,5044,1.05,0.07,1.08,3,2,860.81,20.23,814.32,15.68,"L69 CHOROBY PRĄCIA, JĄDER, NASIENIOWODU, MOCZOWODU I CEWKI MOCZOWEJ",1a,2013,2013
,,12445,12673,1.02,0.18,2.68,2,2,1621.28,31.35,1557.28,30.09,"L72 ZABIEGI MOSZNY, JĄDRA, NAJĄDRZA I NASIENIOWODU *",1a,2013,2013-01-01T00:00:00-2013-06-30T00:00:00
,,5889,6016,1.02,0.08,1.29,3,2,1607.9,31.13,1568.49,30.35,"L72A ZABIEGI MOSZNY, JĄDRA, NAJĄDRZA I NASIENIOWODU > 17 R. Ż.",1a,2013,2013-07-01T00:00:00-2013-12-31T00:00:00
,,6132,6247,1.02,0.09,1.34,2,2,2692.03,51.91,2690.66,51.88,"L72B ZABIEGI MOSZNY, JĄDRA, NAJĄDRZA I NASIENIOWODU < 18 R.Ż.",1a,2013,2013-07-01T00:00:00-2013-12-31T00:00:00
,,4449,6617,1.49,0.09,1.42,6,2,4404.06,85.76,3438.56,66.39,L81 LECZENIE POWIKŁAŃ LECZENIA NERKOZASTĘPCZEGO > 17 R.Ż,1a,2013,2013
,,21988,23110,1.05,0.32,4.95,8,7,4821.87,95.62,4099.28,78.96,L82 OSTRA NIEWYDOLNOŚĆ NEREK,1a,2013,2013
,,17962,21833,1.22,0.3,4.67,5,2,2060.38,40.69,1779.7,34.3,L83 PRZEWLEKŁA NIEWYDOLNOŚĆ NEREK,1a,2013,2013
,,62012,77764,1.25,1.08,16.64,4,2,2856.28,55.66,2736.35,52.75,L84 INNE CHOROBY NEREK,1a,2013,2013
,,21882,23202,1.06,0.32,4.97,2,2,694.0,13.36,681.7,13.12,L85 KAMICA MOCZOWA,1a,2013,2013
,,4907,5140,1.05,0.07,1.1,2,0,527.97,10.18,440.07,8.48,L86 BADANIA W ZAKRESIE DRÓG MOCZOWYCH,1a,2013,2013
,,60,160,2.67,0.0,0.03,3,2,10015.58,192.35,4068.6,78.46,L87 LECZENIE POWIKŁAŃ LECZENIA NERKOZASTĘPCZEGO < 18 R.Ż,1a,2013,2013
,,59,60,1.02,0.0,0.01,7,8,29276.0,563.0,29276.0,563.0,L91 IMPLANTACJA LUB WYMIANA HYDRAULICZNEGO ZWIERACZA CEWKI MOCZOWEJ (AUS) *,1a,2013,2013
,,19067,33618,1.76,0.47,7.19,0,0,1008.44,19.57,1008.32,19.57,L92 ESWL *,1a,2013,2013
,,1083,1085,1.0,0.02,0.23,16,14,51638.45,993.05,45043.74,866.23,L94 PRZESZCZEPIENIE NERKI > 17 R. Ż. *,1a,2013,2013
,,38,38,1.0,0.0,0.01,21,16,51725.75,994.73,49219.37,946.53,L96 PRZESZCZEPIENIE NERKI < 18 R.Ż.,1a,2013,2013
,,27,27,1.0,0.0,0.01,27,28,109990.53,2115.2,103768.89,1995.56,L97 PRZESZCZEPIENIE NERKI I TRZUSTKI *,1a,2013,2013
,,237,237,1.0,0.0,0.04,12,8,13726.74,264.54,13576.59,261.11,M01 KOMPLEKSOWE ZABIEGI DOLNEJ CZĘŚCI UKŁADU ROZRODCZEGO BEZ PW *,1a,2013,2013
,,24508,24895,1.02,0.35,4.63,5,4,4250.78,81.92,4215.41,81.23,M02 DUŻE ZABIEGI DOLNEJ CZĘŚCI UKŁADU ROZRODCZEGO *,1a,2013,2013
,,17802,18089,1.02,0.25,3.36,1,0,1247.59,24.14,1246.51,24.07,M03 ŚREDNIE ZABIEGI DOLNEJ CZĘŚCI UKŁADU ROZRODCZEGO *,1a,2013,2013
,,30856,31947,1.04,0.44,6.0,0,0,470.11,9.08,468.58,9.05,M04 MAŁE ZABIEGI DOLNEJ CZĘŚCI UKŁADU ROZRODCZEGO *,1a,2013,2013
,,7693,7808,1.01,0.11,1.47,3,2,3831.32,74.22,3829.3,74.15,M05 ZABIEGI W NIETRZYMANIU MOCZU *,1a,2013,2013
,,45,45,1.0,0.0,0.01,16,7,15768.9,303.25,15041.87,289.27,M06 KOMPLEKSOWE ZABIEGI DOLNEJ CZĘŚCI UKŁADU ROZRODCZEGO Z PW *,1a,2013,2013
,,4022,4024,1.0,0.06,0.75,8,7,14405.39,283.25,14032.42,270.17,M11 KOMPLEKSOWE ZABIEGI GÓRNEJ CZĘŚCI UKŁADU ROZRODCZEGO BEZ PW *,1a,2013,2013
,,2367,2368,1.0,0.03,0.44,8,7,9049.77,179.76,8823.67,169.79,M12 BARDZO DUŻE ZABIEGI GÓRNEJ CZĘŚCI UKŁADU ROZRODCZEGO BEZ PW *,1a,2013,2013
,,52689,52903,1.0,0.74,9.84,5,5,3633.24,70.52,3576.76,68.9,M13 DUŻE ZABIEGI GÓRNEJ CZĘŚCI UKŁADU ROZRODCZEGO *,1a,2013,2013
,,55459,56447,1.02,0.79,10.5,2,0,2378.4,46.47,2353.72,45.52,M14 ŚREDNIE ZABIEGI GÓRNEJ CZĘŚCI UKŁADU ROZRODCZEGO *,1a,2013,2013
,,170711,176108,1.03,2.45,33.08,0,0,734.65,14.17,732.38,14.12,M15 MAŁE ZABIEGI GÓRNEJ CZĘŚCI UKŁADU ROZRODCZEGO *,1a,2013,2013
,,81898,91765,1.12,1.28,17.07,2,1,1456.93,28.05,1454.12,28.0,"M16 ZAGRAŻAJĄCE LUB DOKONANE PORONIENIE, ZAKOŃCZENIE CIĄŻY OBUMARŁEJ *",1a,2013,2013
,,1347,1354,1.01,0.02,0.25,2,1,1366.17,26.29,1351.16,26.0,M17 INDUKCJA PORONIENIA,1a,2013,2013
,,2370,2424,1.02,0.03,0.45,1,0,673.81,12.96,668.47,12.86,M18 LECZENIE ZACHOWAWCZE DOLNEJ CZĘŚCI UKŁADU ROZRODCZEGO,1a,2013,2013
,,3118,3260,1.05,0.05,0.61,2,2,700.7,13.48,699.42,13.46,M19 LECZENIE ZACHOWAWCZE ZABURZEŃ STATYKI NARZĄDU RODNEGO,1a,2013,2013
,,889,889,1.0,0.01,0.17,9,7,18543.55,360.81,15996.79,307.86,M20 KOMPLEKSOWE ZABIEGI GÓRNEJ CZĘŚCI UKŁADU ROZRODCZEGO Z PW *,1a,2013,2013
,,269,269,1.0,0.0,0.05,10,7,11343.94,225.88,10283.13,197.77,M21 BARDZO DUŻE ZABIEGI GÓRNEJ CZĘŚCI UKŁADU ROZRODCZEGO Z PW *,1a,2013,2013
,,13753,14175,1.03,0.2,2.64,2,0,743.3,14.35,694.35,13.36,M26 LECZENIE ZACHOWAWCZE GÓRNEJ CZĘŚCI UKŁADU ROZRODCZEGO,1a,2013,2013
,,29408,30699,1.04,0.43,5.71,2,2,1962.15,37.77,1954.27,37.63,"M27 LECZENIE ZACHOWAWCZE JAJNIKÓW, JAJOWODÓW I MIEDNICY MNIEJSZEJ",1a,2013,2013
,,1292,1607,1.24,0.02,0.3,4,2,4369.78,162.7,3968.27,76.36,M28 LECZENIE ZACHOWAWCZE NOWOTWORÓW ZŁOŚLIWYCH UKŁADU ROZRODCZEGO Z PW > 4 DNI,1a,2013,2013
,,4307,5295,1.23,0.07,0.99,2,2,1537.77,55.05,1380.38,26.56,M29 LECZENIE ZACHOWAWCZE NOWOTWORÓW ZŁOŚLIWYCH UKŁADU ROZRODCZEGO BEZ PW,1a,2013,2013
,,3983,5762,1.45,0.08,1.07,0,0,957.62,25.88,944.06,18.16,M30 LECZENIE ZACHOWAWCZE W INNYCH CHOROBACH UKŁADU ROZRODCZEGO,1a,2013,2013
,,294994,295118,1.0,4.11,32.68,4,3,1741.44,33.52,1714.05,32.99,N01 PORÓD *,1a,2013,2013
,,7760,7762,1.0,0.11,0.86,4,4,2686.61,51.68,2539.0,48.84,N02 PORÓD MNOGI LUB PRZEDWCZESNY *,1a,2013,2013
,,49611,49665,1.0,0.69,5.5,8,6,3562.81,68.54,3443.31,66.24,N03 PATOLOGIA CIĄŻY LUB PŁODU Z PORODEM > 5 DNI *,1a,2013,2013
,,27952,30397,1.09,0.42,3.37,1,1,468.13,9.01,467.68,9.0,"N04 PATOLOGIA CIĄŻY - DIAGNOSTYKA, OBSERWACJA < 3 DNI",1a,2013,2013
,,71081,85635,1.2,1.19,9.48,3,3,1612.52,31.06,1609.91,30.99,"N05 PATOLOGIA CIĄŻY I POŁOGU- DIAGNOSTYKA, LECZENIE - > 2 DNI",1a,2013,2013
,,3068,3195,1.04,0.04,0.35,13,12,3489.37,67.15,3453.27,66.45,"N06 PATOLOGIA CIĄŻY I POŁOGU- DIAGNOSTYKA, LECZENIE - > 11 DNI",1a,2013,2013
,,29649,35988,1.21,0.5,3.98,3,2,3374.34,64.89,3348.9,64.4,"N07 CIĘŻKA PATOLOGIA CIĄŻY - DIAGNOSTYKA ROZSZERZONA, LECZENIE KOMPLEKSOWE",1a,2013,2013
,,2284,2468,1.08,0.03,0.27,1,0,1999.27,38.45,1993.11,38.33,"N08 CIĘŻKA PATOLOGIA PŁODU - DIAGNOSTYKA, LECZENIE",1a,2013,2013
,,7854,7855,1.0,0.11,0.87,15,11,8461.95,162.73,8112.0,156.0,"N09 CIĘŻKA PATOLOGIA CIĄŻY Z PORODEM - DIAGNOSTYKA ROZSZERZONA, LECZENIE KOMPLEKSOWE > 6 DNI *",1a,2013,2013
,,93,93,1.0,0.0,0.01,15,11,12276.56,236.09,8528.0,164.0,"N11 CIĘŻKA PATOLOGIA CIĄŻY Z PORODEM -DIAGNOSTYKA ROZSZERZONA, LECZENIE KOMPLEKSOWE > 10 DNI Z PW *",1a,2013,2013
,,200158,201230,1.01,2.8,22.28,3,3,1039.48,20.0,1039.17,20.0,N20 NOWORODEK WYMAGAJĄCY NORMALNEJ OPIEKI,1a,2013,2013
,,1699,1840,1.08,0.03,0.2,54,31,87395.21,1681.09,78979.14,1518.93,N21 CIĘŻKA PATOLOGIA NOWORODKA > 30 DNI,1a,2013,2013
