branch,hospital-types,number-of-patients,number-of-hospitalizations,ratio-of-rehospitalizations,percentage,percentage-of-sections,duration-of-hospitalization-mediana,duration-of-hospitalization-mode,average-value-of-hospitalization,average-value-of-hospitalization-points,average-value-of-drg,average-value-of-drg-points,name,catalog,year,period
,,370,374,1.01,0.01,0.05,10,9,,,,,P51 POSOCZNICA O CIĘŻKIM PRZEBIEGU LECZONA ZACHOWAWCZO,1a,2022,2022
,,20796,22477,1.08,0.36,3.18,1,0,,,,,P99 INNE CHOROBY DZIECI,1a,2022,2022
,,3532,3675,1.04,0.06,0.52,1,0,,,,,PZ99 INNE PROCEDURY ZABIEGOWE  < 18 R.Ż. *,1a,2022,2022
,,435,455,1.05,0.01,0.06,10,5,,,,,PZA01 KOMPLEKSOWE ZABIEGI WEWNĄTRZCZASZKOWE < 18 R.Ż. *,1a,2022,2022
,,567,618,1.09,0.01,0.09,7,3,,,,,PZA02 DUŻE ZABIEGI WEWNĄTRZCZASZKOWE < 18 R.Ż. *,1a,2022,2022
,,312,320,1.03,0.01,0.05,5,2,,,,,PZA03 ŚREDNIE ZABIEGI WEWNĄTRZCZASZKOWE < 18 R.Ż. *,1a,2022,2022
,,39,40,1.03,0.0,0.01,6,5,,,,,PZB01 ZABIEGI Z WYKONANIEM FAKOWITREKTOMII <18 R.Ż. *,1a,2022,2022
,,151,197,1.3,0.0,0.03,4,4,,,,,PZB02 ZABIEGI Z WYKONANIEM WITREKTOMII <18 R.Ż *,1a,2022,2022
,,227,256,1.13,0.0,0.04,2,1,,,,,PZB03 ŚREDNIE ZABIEGI NA OCZODOLE I APARACIE ŁZOWYM < 18 R.Ż *,1a,2022,2022
,,2249,2330,1.04,0.04,0.33,2,2,,,,,PZB04 ZABIEGI W ZAKRESIE MIĘŚNI OKORUCHOWYCH <18 R.Ż. *,1a,2022,2022
,,263,283,1.08,0.0,0.04,1,1,,,,,PZB05 DUŻE ZABIEGI NA ROGÓWCE I TWARDÓWCE <18 R.Ż.*,1a,2022,2022
,,47,63,1.34,0.0,0.01,4,2,,,,,PZB06 DUŻE ZABIEGI W JASKRZE I NA NACZYNIÓWCE <18 R.Ż.*,1a,2022,2022
,,483,495,1.02,0.01,0.07,0,0,,,,,PZB07 MAŁE ZABIEGI W OBRĘBIE OKA <18 R.Ż.*,1a,2022,2022
,,202,208,1.03,0.0,0.03,2,2,,,,,"PZC01 KOMPLEKSOWE ZABIEGI JAMY USTNEJ, GARDŁA I KRTANI < 18 R.Ż. *",1a,2022,2022
,,357,360,1.01,0.01,0.05,2,2,,,,,"PZC02 DUŻE ZABIEGI JAMY USTNEJ, GARDŁA I KRTANI < 18 R.Ż. *",1a,2022,2022
,,20368,20471,1.01,0.32,2.89,1,2,,,,,"PZC03 USUNIĘCIE MIGDAŁKÓW I INNE ZABIEGI JAMY USTNEJ, GARDŁA I KRTANI < 18 R.Ż. *",1a,2022,2022
,,913,923,1.01,0.01,0.13,1,0,,,,,"PZC04 MAŁE ZABIEGI JAMY USTNEJ, GARDŁA I KRTANI < 18 R.Ż. *",1a,2022,2022
,,387,441,1.14,0.01,0.06,5,6,,,,,PZC05 KOMPLEKSOWE ZABIEGI SZCZĘKOWO-TWARZOWE < 18 R.Ż. *,1a,2022,2022
,,1285,1444,1.12,0.02,0.2,2,2,,,,,PZC06 DUŻE ZABIEGI SZCZĘKOWO-TWARZOWE < 18 R.Ż. *,1a,2022,2022
,,83,85,1.02,0.0,0.01,2,0,,,,,PZC07 ŚREDNIE ZABIEGI SZCZĘKOWO-TWARZOWE < 18 R.Ż. *,1a,2022,2022
,,229,238,1.04,0.0,0.03,1,0,,,,,PZC08 MAŁE ZABIEGI SZCZĘKOWO-TWARZOWE < 18 R.Ż. *,1a,2022,2022
,,16,16,1.0,0.0,0.0,3,3,,,,,"PZC09 ROZLEGŁE ZABIEGI KOREKCYJNE WAD WRODZONYCH TWARZOCZASZKI, JAMY USTNEJ I GARDŁA < 18 R.Ż. *",1a,2022,2022
,,423,438,1.04,0.01,0.06,2,2,,,,,"PZC10 KOMPLEKSOWE ZABIEGI KOREKCYJNE WAD WRODZONYCH TWARZOCZASZKI, JAMY USTNEJ I GARDŁA < 18 R.Ż. *",1a,2022,2022
,,576,588,1.02,0.01,0.08,3,3,,,,,"PZC11 DUŻE ZABIEGI KOREKCYJNE WAD WRODZONYCH TWARZOCZASZKI, JAMY USTNEJ I GARDŁA < 18 R.Ż. *",1a,2022,2022
,,152,154,1.01,0.0,0.02,2,2,,,,,"PZC12 ŚREDNIE ZABIEGI KOREKCYJNE WAD WRODZONYCH TWARZOCZASZKI, JAMY USTNEJ  I GARDŁA < 18 R.Ż. * ",1a,2022,2022
,,3748,3760,1.0,0.06,0.53,0,0,,,,,"PZC13 MAŁE ZABIEGI KOREKCYJNE WAD WRODZONYCH TWARZOCZASZKI, JAMY USTNEJ I GARDŁA < 18 R.Ż. *",1a,2022,2022
,,703,732,1.04,0.01,0.1,3,2,,,,,PZC14 KOMPLEKSOWE ZABIEGI USZU < 18 R.Ż. *,1a,2022,2022
,,1961,2023,1.03,0.03,0.29,2,2,,,,,PZC15 DUŻE ZABIEGI USZU < 18 R.Ż. *,1a,2022,2022
,,535,542,1.01,0.01,0.08,1,0,,,,,PZC16 ŚREDNIE ZABIEGI USZU < 18 R.Ż. *,1a,2022,2022
,,991,1000,1.01,0.02,0.14,1,0,,,,,PZC17 MAŁE ZABIEGI USZU < 18 R.Ż. *,1a,2022,2022
,,344,353,1.03,0.01,0.05,3,2,,,,,PZC18 KOMPLEKSOWE ZABIEGI NOSA < 18 R.Ż. *,1a,2022,2022
,,466,467,1.0,0.01,0.07,3,3,,,,,PZC19 DUŻE ZABIEGI NOSA < 18 R.Ż. *,1a,2022,2022
,,518,520,1.0,0.01,0.07,1,1,,,,,PZC20 ŚREDNIE ZABIEGI NOSA < 18 R.Ż. *,1a,2022,2022
,,902,915,1.01,0.01,0.13,1,0,,,,,PZC21 MAŁE ZABIEGI NOSA < 18 R.Ż. *,1a,2022,2022
,,80,81,1.01,0.0,0.01,3,2,,,,,PZC22 DUŻE ZABIEGI ENDOSKOPOWE  < 18 R.Ż.*,1a,2022,2022
,,3135,3232,1.03,0.05,0.46,0,0,,,,,PZC23 ŚREDNIE ZABIEGI ENDOSKOPOWE  < 18 R.Ż.*,1a,2022,2022
,,283,290,1.02,0.0,0.04,9,4,,,,,PZD01 KOMPLEKSOWE ZABIEGI KLATKI PIERSIOWEJ < 18 R.Ż. *,1a,2022,2022
,,379,388,1.02,0.01,0.05,7,2,,,,,PZD02 DUŻE ZABIEGI KLATKI PIERSIOWEJ < 18 R.Ż. *,1a,2022,2022
,,275,283,1.03,0.0,0.04,2,0,,,,,PZD03 BRONCHOSKOPIA < 18 R.Ż. *,1a,2022,2022
,,285,289,1.01,0.0,0.04,6,0,,,,,PZD04 MAŁE ZABIEGI KLATKI PIERSIOWEJ < 18 R.Ż. *,1a,2022,2022
,,54,54,1.0,0.0,0.01,7,5,,,,,PZE01 INNE ZABIEGI KARDIOCHIRURGICZNE < 18 R.Ż. *,1a,2022,2022
,,585,610,1.04,0.01,0.09,4,3,,,,,PZE02 LECZENIE ZABIEGOWE ZABURZEŃ RYTMU < 18 R.Ż.* ,1a,2022,2022
,,138,262,1.9,0.0,0.04,2,2,,,,,PZF01 ŚREDNIE I ENDOSKOPOWE ZABIEGI PRZEŁYKU < 18 R.Ż.* ,1a,2022,2022
,,360,377,1.05,0.01,0.05,2,1,,,,,PZF02 ZABIEGI LECZNICZE ŻOŁĄDKA I DWUNASTNICY < 18 R.Ż*,1a,2022,2022
,,189,192,1.02,0.0,0.03,10,8,,,,,PZF03 KOMPLEKSOWE ZABIEGI JELITA CIENKIEGO < 18 R.Ż. *,1a,2022,2022
,,41,41,1.0,0.0,0.01,14,15,,,,,PZF04 KOMPLEKSOWE ZABIEGI JELITA GRUBEGO < 18 R.Ż. * ,1a,2022,2022
,,764,774,1.01,0.01,0.11,7,5,,,,,PZF05 DUŻE I ENDOSKOPOWE ZABIEGI JELITA CIENKIEGO < 18 R.Ż. *,1a,2022,2022
,,912,983,1.08,0.02,0.14,2,3,,,,,PZF06 ŚREDNIE I ENDOSKOPOWE ZABIEGI PRZEWODU POKARMOWEGO < 18 R.Ż. *,1a,2022,2022
,,837,844,1.01,0.01,0.12,6,5,,,,,PZF07 DUŻE ZABIEGI JAMY BRZUSZNEJ < 18 R.Ż. *,1a,2022,2022
,,358,363,1.01,0.01,0.05,2,2,,,,,PZF08 ŚREDNIE I ENDOSKOPOWE LECZNICZE ZABIEGI JAMY BRZUSZNEJ < 18 R.Ż.*,1a,2022,2022
,,39,39,1.0,0.0,0.01,2,2,,,,,PZF09 OPERACJE PRZEPUKLIN JAMY BRZUSZNEJ Z WSZCZEPEM < 18 R.Ż.*,1a,2022,2022
,,4935,4975,1.01,0.08,0.7,1,0,,,,,PZF10 OPERACJE PRZEPUKLIN BRZUSZNYCH < 18 R.Ż. *,1a,2022,2022
,,5307,5309,1.0,0.08,0.75,5,4,,,,,PZF11 WYCIĘCIE WYROSTKA ROBACZKOWEGO < 18 R.Ż. *,1a,2022,2022
,,655,682,1.04,0.01,0.1,2,2,,,,,PZF12 ŚREDNIE ZABIEGI ODBYTU < 18 R.Ż. *,1a,2022,2022
,,392,392,1.0,0.01,0.06,3,3,,,,,PZG01 WYCIĘCIE PĘCHERZYKA ŻÓŁCIOWEGO < 18 R.Ż.*,1a,2022,2022
,,96,97,1.01,0.0,0.01,5,4,,,,,PZG02 ZABIEGI ŚLEDZIONY < 18 R.Ż.*,1a,2022,2022
,,387,395,1.02,0.01,0.06,2,2,,,,,PZH01 ARTROSKOPOWA REKONSTRUKCJA Z UŻYCIEM IMPLANTÓW MOCUJĄCYCH < 18 R.Ż. *,1a,2022,2022
,,153,156,1.02,0.0,0.02,1,1,,,,,PZH02 ARTROSKOPIA LECZNICZA < 18 R.Ż. *,1a,2022,2022
,,1869,1965,1.05,0.03,0.28,3,2,,,,,PZH03 KOMPLEKSOWE ZABIEGI W ZAKRESIE KOŃCZYNY DOLNEJ I MIEDNICY < 18 R.Ż. *,1a,2022,2022
,,3258,3439,1.06,0.05,0.49,2,2,,,,,PZH04 DUŻE ZABIEGI W ZAKRESIE KOŃCZYNY DOLNEJ I MIEDNICY < 18 R.Ż. *,1a,2022,2022
,,1233,1261,1.02,0.02,0.18,2,2,,,,,PZH05 ŚREDNIE ZABIEGI NA KOŃCZYNIE DOLNEJ < 18 R.Ż. * ,1a,2022,2022
,,1594,1674,1.05,0.03,0.24,2,2,,,,,PZH06 DUŻE ZABIEGI NA KOŃCZYNIE GÓRNEJ < 18 R.Ż. *,1a,2022,2022
,,4231,4266,1.01,0.07,0.6,1,0,,,,,PZH07 ŚREDNIE ZABIEGI NA KOŃCZYNIE GÓRNEJ < 18 R.Ż. *,1a,2022,2022
,,570,625,1.1,0.01,0.09,8,8,,,,,PZH08 KOMPLEKSOWE ZABIEGI KOREKCYJNE KRĘGOSŁUPA < 18 R.Ż. *,1a,2022,2022
,,1991,2066,1.04,0.03,0.29,3,2,,,,,PZH09 ZŁAMANIA LUB ZWICHNIĘCIA W OBRĘBIE MIEDNICY LUB KOŃCZYNY DOLNEJ < 18 R.Ż. * ,1a,2022,2022
,,9002,9066,1.01,0.14,1.28,2,1,,,,,PZH10 ZŁAMANIA LUB ZWICHNIĘCIA W OBRĘBIE KOŃCZYNY GÓRNEJ < 18 R.Ż. *,1a,2022,2022
,,4243,4298,1.01,0.07,0.61,1,1,,,,,PZH11 MNIEJSZE ZŁAMANIA LUB ZWICHNIĘCIA < 18 R.Ż. * ,1a,2022,2022
,,3013,3132,1.04,0.05,0.44,2,2,,,,,PZH12 ŚREDNIE ZABIEGI NA TKANKACH MIĘKKICH < 18 R.Ż. * ,1a,2022,2022
,,5087,5270,1.04,0.08,0.74,0,0,,,,,PZH13 MNIEJSZE ZABIEGI W OBRĘBIE UKŁADU MIĘŚNIOWO-SZKIELETOWEGO LUB TKANEK MIĘKKICH < 18 R.Ż. *,1a,2022,2022
,,2550,2824,1.11,0.04,0.4,2,2,,,,,PZH14 ZABIEGI REKONSTRUKCYJNE DEFORMACJI UKŁADU KOSTNO-STAWOWEGO < 18 R.Ż.* ,1a,2022,2022
,,276,277,1.0,0.0,0.04,13,11,,,,,PZJ01 CIĘŻKIE OPARZENIA Z ZABIEGIEM CHIRURGICZNYM > 10 DNI < 18 R.Ż. *,1a,2022,2022
,,585,585,1.0,0.01,0.08,8,6,,,,,PZJ02 ŚREDNIE OPARZENIA/ ODMROŻENIA Z ZABIEGIEM CHIRURGICZNYM > 5 DNI < 18 R.Ż. * ,1a,2022,2022
,,1740,2520,1.45,0.04,0.36,0,0,,,,,PZJ03 LECZENIE ANOMALII NACZYNIOWYCH LASEREM PULSACYJNO-BARWNIKOWYM < 18 R.Ż. *,1a,2022,2022
,,588,628,1.07,0.01,0.09,1,0,,,,,PZJ04 DUŻE ZABIEGI SKÓRNE < 18 R.Ż.  *,1a,2022,2022
,,4034,4210,1.04,0.07,0.6,1,0,,,,,PZJ05 ZABIEGI SKÓRNE < 18 R.Ż. *,1a,2022,2022
,,79,82,1.04,0.0,0.01,0,0,,,,,"PZK01 ZABIEGI DIAGNOSTYCZNE TARCZYCY, PRZYTARCZYC, NADNERCZY < 18 R.Ż*",1a,2022,2022
,,377,397,1.05,0.01,0.06,4,3,,,,,PZK02 ZABIEGI DOTYCZĄCE TARCZYCY I PRZYTARCZYC *,1a,2022,2022
,,505,510,1.01,0.01,0.07,6,3,,,,,PZL01 NEFREKTOMIA I INNE DUŻE OTWARTE ZABIEGI NEREK < 18 R.Ż. *,1a,2022,2022
,,89,90,1.01,0.0,0.01,10,9,,,,,PZL02 DUŻE OTWARTE ZABIEGI MOCZOWODU < 18 R.Ż *,1a,2022,2022
,,301,311,1.03,0.0,0.04,2,2,,,,,PZL03 MAŁE ENDOSKOPOWE ZABIEGI MOCZOWODU < 18 R.Ż *,1a,2022,2022
,,152,155,1.02,0.0,0.02,1,1,,,,,PZL04 MAŁE ZABIEGI PĘCHERZA MOCZOWEGO < 18 R.Ż. * ,1a,2022,2022
,,102,108,1.06,0.0,0.02,2,2,,,,,PZL05 ENDOSKOPOWE ZABIEGI  PĘCHERZA MOCZOWEGO LUB MOCZOWODU < 18 R.Ż *,1a,2022,2022
,,1378,1409,1.02,0.02,0.2,3,0,,,,,PZL06 DUŻE OTWARTE ZABIEGI CEWKI MOCZOWEJ < 18 R.Ż. * ,1a,2022,2022
,,358,371,1.04,0.01,0.05,2,2,,,,,PZL07 ŚREDNIE ZABIEGI CEWKI MOCZOWEJ < 18 R.Ż. *,1a,2022,2022
,,1112,1119,1.01,0.02,0.16,1,0,,,,,PZL08 DUŻE I ŚREDNIE ZABIEGI PRĄCIA < 18 R.Ż*,1a,2022,2022
,,4692,4719,1.01,0.07,0.67,1,0,,,,,PZL09 MAŁE ZABIEGI PRĄCIA < 18 R.Ż. * ,1a,2022,2022
,,10987,11358,1.03,0.18,1.61,1,2,,,,,"PZL10 ZABIEGI MOSZNY, JĄDRA, NAJĄDRZA I NASIENIOWODU < 18 R.Ż. * ",1a,2022,2022
,,94,108,1.15,0.0,0.02,2,2,,,,,PZL11 ESWL < 18 R.Ż.*,1a,2022,2022
,,29,29,1.0,0.0,0.0,20,18,,,,,PZL12 PRZESZCZEPIENIE NERKI < 18 R.Ż.* ,1a,2022,2022
,,667,707,1.06,0.01,0.1,2,2,,,,,PZL13 PROCEDURY DIAGNOSTYCZNE ZABIEGOWE W ZAKRESIE UKŁADU MOCZOWO - PŁCIOWEGO < 18 R.Ż * ,1a,2022,2022
,,537,596,1.11,0.01,0.08,12,7,,,,,PZN01 KOMPLEKSOWE ZABIEGI CHIRURGII NOWORODKA I NIEMOWLĘCIA  * ,1a,2022,2022
,,691,713,1.03,0.01,0.1,8,8,,,,,PZN02 DUŻE ZABIEGI CHIRURGII NOWORODKA I NIEMOWLĘCIA * ,1a,2022,2022
,,1725,1782,1.03,0.03,0.25,2,2,,,,,PZN03 ŚREDNIE ZABIEGI CHIRURGII NOWORODKA I NIEMOWLĘCIA *,1a,2022,2022
,,173,188,1.09,0.0,0.03,3,2,,,,,PZN04 MAŁE ZABIEGI CHIRURGII NOWORODKA I NIEMOWLĘCIA * ,1a,2022,2022
,,314,317,1.01,0.0,0.04,1,0,,,,,PZQ01 INNE ZABIEGI NA NACZYNIACH < 18 R.Ż *,1a,2022,2022
,,29,29,1.0,0.0,0.0,29,25,,,,,PZS01 PRZESZCZEPIENIE AUTOLOGICZNYCH KOMÓREK KRWIOTWÓRCZYCH< 18 R.Ż *,1a,2022,2022
,,22,23,1.05,0.0,0.0,43,43,,,,,PZS02 PRZESZCZEPIENIE ALLOGENICZNYCH KOMÓREK KRWIOTWÓRCZYCH OD RODZEŃSTWA IDENTYCZNEGO W HLA< 18 R.Ż *,1a,2022,2022
,,115,116,1.01,0.0,0.02,49,45,,,,,PZS03 PRZESZCZEPIENIE ALLOGENICZNYCH KOMÓREK KRWIOTWÓRCZYCH OD DAWCY ALTERNATYWNEGO< 18 R.Ż *,1a,2022,2022
,,4967,5100,1.03,0.08,3.54,4,3,,,,,Q01 ENDOWASKULARNE ZAOPATRZENIE TĘTNIAKA AORTY *,1a,2022,2022
,,2595,2647,1.02,0.04,1.84,7,4,,,,,Q02 ZABIEGI NACZYNIOWE W OBSZARZE BRZUSZNYM Z PW I REOPERACJE *,1a,2022,2022
,,2292,2318,1.01,0.04,1.61,6,3,,,,,Q03 ZABIEGI NACZYNIOWE W OBSZARZE BRZUSZNYM *,1a,2022,2022
,,1860,1930,1.04,0.03,1.34,6,4,,,,,Q11 ZABIEGI HYBRYDOWE W OBRĘBIE NACZYŃ OBWODOWYCH *,1a,2022,2022
,,5093,5317,1.04,0.08,3.7,5,3,,,,,Q12 ZABIEGI NA TĘTNICACH KOŃCZYN DOLNYCH *,1a,2022,2022
,,1611,1664,1.03,0.03,1.16,8,7,,,,,Q13 POMOSTOWANIE TĘTNIC OBWODOWYCH *,1a,2022,2022
,,4542,4710,1.04,0.07,3.27,4,3,,,,,Q14 POMOSTOWANIE I REKONSTRUCJA NACZYŃ POZACZASZKOWYCH I KOŃCZYN GÓRNYCH *,1a,2022,2022
,,1912,2160,1.13,0.03,1.5,1,0,,,,,Q15 ZABIEGI W ZAKRESIE NACZYŃ POZACZASZKOWYCH I KOŃCZYN GÓRNYCH *,1a,2022,2022
,,838,868,1.04,0.01,0.6,5,3,,,,,Q16E INNE ZABIEGI NA NACZYNIACH > 65 R.Ż. *,1a,2022,2022
,,774,807,1.04,0.01,0.56,3,0,,,,,Q16F INNE ZABIEGI NA NACZYNIACH < 66 R.Ż *,1a,2022,2022
,,251,300,1.2,0.0,0.21,1,1,,,,,Q17 SYMPATEKTOMIA *,1a,2022,2022
,,3210,3254,1.01,0.05,2.26,4,3,,,,,Q18 DUŻE ZABIEGI NA UKŁADZIE LIMFATYCZNYM *,1a,2022,2022
,,4642,4692,1.01,0.07,3.26,2,2,,,,,Q19 ŚREDNIE ZABIEGI NA UKŁADZIE LIMFATYCZNYM *,1a,2022,2022
,,1990,2019,1.01,0.03,1.4,2,2,,,,,Q20 MAŁE ZABIEGI NA UKŁADZIE LIMFATYCZNYM *,1a,2022,2022
,,24101,25289,1.05,0.4,17.58,2,2,,,,,Q23 OPERACJE ŻYLAKÓW Z SAFENEKTOMIĄ *,1a,2022,2022
,,1472,1516,1.03,0.02,1.05,2,2,,,,,Q24 OPERACJE ŻYLAKÓW BEZ SAFENEKTOMII *,1a,2022,2022
,,1297,1358,1.05,0.02,0.94,3,3,,,,,Q31 CHOROBY KRWOTOCZNE NACZYŃ MÓZGOWYCH  - REMODELING NACZYŃ Z ZASTOSOWANIEM STENTU *,1a,2022,2022
,,1234,1262,1.02,0.02,0.88,4,3,,,,,Q32 CHOROBY KROWOTOCZNE NACZYŃ MÓZGOWYCH - DUŻY ENDOWASKULARNY ZABIEG NAPRAWCZY *,1a,2022,2022
,,2297,2470,1.08,0.04,1.72,4,3,,,,,Q33 CHOROBY KRWOTOCZNE NACZYŃ MÓZGOWYCH - ŚREDNI ENDOWASKULARNY ZABIEG NAPRAWCZY *,1a,2022,2022
,,3703,3946,1.07,0.06,2.74,2,2,,,,,Q41 ZABIEGI ENDOWASKULARNE - 1. GRUPA *,1a,2022,2022
,,10710,11690,1.09,0.18,8.13,2,2,,,,,Q42G ZABIEGI ENDOWASKULARNE - 2. I 3. GRUPA *,1a,2022,2022
,,3506,3600,1.03,0.06,2.5,2,2,,,,,Q44 ZABIEGI ENDOWASKULARNE - 4. GRUPA *,1a,2022,2022
,,3889,4426,1.14,0.07,3.08,2,2,,,,,Q45 ZABIEGI ENDOWASKULARNE - 5. GRUPA *,1a,2022,2022
,,1616,1711,1.06,0.03,1.19,3,2,,,,,Q46 ZABIEGI ENDOWASKULARNE - 6. GRUPA *,1a,2022,2022
,,5706,6223,1.09,0.1,4.33,3,2,,,,,Q47 ZABIEGI ENDOWASKULARNE - 7. GRUPA *,1a,2022,2022
,,4024,4224,1.05,0.07,2.94,2,2,,,,,Q48 RADIOLOGIA ZABIEGOWA - ZABIEGI DIAGNOSTYCZNE *,1a,2022,2022
,,154,159,1.03,0.0,0.11,2,2,,,,,Q51 DOSTĘP NACZYNIOWY W LECZENIU NERKOZASTĘPCZYM Z WYKORZYSTANIEM PROTEZ NACZYNIOWYCH *,1a,2022,2022
,,6752,8676,1.28,0.14,6.03,1,1,,,,,Q52 DOSTĘP NACZYNIOWY W LECZENIU NERKOZASTĘPCZYM *,1a,2022,2022
,,28127,29530,1.05,0.47,20.53,4,3,,,,,Q66 CHOROBY NACZYŃ,1a,2022,2022
,,865,995,1.15,0.02,0.37,30,35,,,,,S01 INTENSYWNE LECZENIE OSTRYCH BIAŁACZEK > 17 R.Ż,1a,2022,2022
,,4367,5381,1.23,0.09,2.0,17,11,,,,,S02 CHOROBY UKŁADU KRWIOTWÓRCZEGO I ODPORNOŚCIOWEGO > 10 DNI,1a,2022,2022
,,14789,21733,1.47,0.34,8.07,4,2,,,,,S03 CHOROBY UKŁADU KRWIOTWÓRCZEGO I ODPORNOŚCIOWEGO > 1 DNIA,1a,2022,2022
,,13655,24457,1.79,0.39,9.08,0,0,,,,,S04 CHOROBY UKŁADU KRWIOTWÓRCZEGO I ODPORNOŚCIOWEGO < 2 DNI,1a,2022,2022
,,36863,38826,1.05,0.61,14.41,14,11,,,,,"S05 ZABURZENIA KRZEPLIWOŚCI, INNE CHOROBY KRWI I ŚLEDZIONY > 10 DNI",1a,2022,2022
,,46560,55009,1.18,0.87,20.42,4,2,,,,,"S06 ZABURZENIA KRZEPLIWOŚCI, INNE CHOROBY KRWI I ŚLEDZIONY > 1 DNIA",1a,2022,2022
,,11858,18218,1.54,0.29,6.76,0,0,,,,,"S07 ZABURZENIA KRZEPLIWOŚCI, INNE CHOROBY KRWI I ŚLEDZIONY < 2 DNI",1a,2022,2022
,,58,63,1.09,0.0,0.02,10,2,,,,,S11 OKOŁOURAZOWE LUB OKOŁOZABIEGOWE LECZENIE SKAZ KRWOTOCZNYCH,1a,2022,2022
,,16,16,1.0,0.0,0.01,2,2,,,,,S13 SKAZY KRWOTOCZNE - KOMPLEKSOWA OCENA STANU ZDROWIA >1 DNIA,1a,2022,2022
,,5,5,1.0,0.0,0.0,0,0,,,,,S15 SKAZY KRWOTOCZNE - ROZSZERZONA OCENA STANU ZDROWIA < 2 DNI,1a,2022,2022
,,77,77,1.0,0.0,0.03,0,0,,,,,S16 SKAZY KRWOTOCZNE - OCENA STANU ZDROWIA < 2 DNI,1a,2022,2022
,,993,1080,1.09,0.02,0.4,22,21,,,,,S21 PRZESZCZEPIENIE AUTOLOGICZNYCH KOMÓREK KRWIOTWÓRCZYCH *,1a,2022,2022
,,141,142,1.01,0.0,0.05,41,42,,,,,S22 PRZESZCZEPIENIE ALLOGENICZNYCH KOMÓREK KRWIOTWÓRCZYCH OD RODZEŃSTWA IDENTYCZNEGO W HLA *,1a,2022,2022
,,496,500,1.01,0.01,0.19,42,36,,,,,S23 PRZESZCZEPIENIE ALLOGENICZNYCH KOMÓREK KRWIOTWÓRCZYCH OD DAWCY ALTERNATYWNEGO *,1a,2022,2022
,,5378,22206,4.13,0.35,8.24,0,0,,,,,S33 CHOROBY ALERGICZNE >17 R.Ż.,1a,2022,2022
,,74,74,1.0,0.0,0.03,6,6,,,,,S40 INTENSYWNE LECZENIE ZATRUĆ,1a,2022,2022
,,291,297,1.02,0.0,0.11,6,3,,,,,S41E ZATRUCIE CIĘŻKIE > 65 R.Ż.,1a,2022,2022
,,2637,2728,1.03,0.04,1.01,3,3,,,,,S41F ZATRUCIE CIĘŻKIE < 66 R.Ż.,1a,2022,2022
,,855,859,1.0,0.01,0.32,7,4,,,,,S42E ZATRUCIE ŚREDNIE > 65 R.Ż.,1a,2022,2022
,,1456,1484,1.02,0.02,0.55,3,3,,,,,S42F ZATRUCIE ŚREDNIE < 66 R.Ż.,1a,2022,2022
,,16600,17286,1.04,0.27,6.42,2,1,,,,,S43 ZATRUCIE LEKKIE,1a,2022,2022
,,674,717,1.06,0.01,0.27,5,3,,,,,S44 INNE STANY W TOKSYKOLOGII,1a,2022,2022
,,1798,2743,1.53,0.04,1.02,3,0,,,,,S51 AIDS - LECZENIE CHOROBY PEŁNOOBJAWOWEJ,1a,2022,2022
,,3035,4699,1.55,0.07,1.74,1,0,,,,,S52 NIEDOBORY ODPORNOŚCI INNE NIŻ HIV/ AIDS,1a,2022,2022
,,352,356,1.01,0.01,0.13,7,7,,,,,S55E GORĄCZKA NIEJASNEGO POCHODZENIA > 65 R.Ż.,1a,2022,2022
,,1794,1817,1.01,0.03,0.67,3,2,,,,,S55F GORĄCZKA NIEJASNEGO POCHODZENIA < 66 R.Ż.,1a,2022,2022
,,21573,22371,1.04,0.35,8.3,11,10,,,,,S56 POSOCZNICA O CIĘŻKIM PRZEBIEGU,1a,2022,2022
,,9457,9514,1.01,0.15,3.53,6,5,,,,,S57 INNE CHOROBY WIRUSOWE,1a,2022,2022
,,14462,15749,1.09,0.25,5.85,6,0,,,,,S60 CHOROBY ZAKAŹNE NIEWIRUSOWE,1a,2022,2022
,,11,11,1.0,0.0,0.03,50,73,,,,,T01 KRANIOTOMIA W OKREŚLONYCH OBRAŻENIACH MNOGICH Z PW *,1a,2022,2022
,,94,94,1.0,0.0,0.22,13,3,,,,,T02 KRANIOTOMIA W OKREŚLONYCH OBRAŻENIACH MNOGICH *,1a,2022,2022
,,40,40,1.0,0.0,0.09,25,15,,,,,T03 ZAOPATRZENIE MIEDNICY I UDA W OBRAŻENIACH MNOGICH Z PW *,1a,2022,2022
,,346,347,1.0,0.01,0.8,10,8,,,,,T04 ZAOPATRZENIE MIEDNICY I UDA W OBRAŻENIACH MNOGICH *,1a,2022,2022
,,64,64,1.0,0.0,0.15,14,8,,,,,T05 INNE ZABIEGI W OBRAŻENIACH MNOGICH Z PW *,1a,2022,2022
,,672,672,1.0,0.01,1.54,9,8,,,,,T06 INNE ZABIEGI W OBRAŻENIACH MNOGICH *,1a,2022,2022
,,41143,41814,1.02,0.66,96.06,3,2,,,,,T07 LECZENIE ZACHOWAWCZE URAZÓW,1a,2022,2022
,,22,22,1.0,0.0,0.05,13,8,,,,,T08 LECZENIE ZACHOWAWCZE OBRAŻEŃ MNOGICH Z PW,1a,2022,2022
,,234,234,1.0,0.0,0.54,10,8,,,,,T09 LECZENIE ZACHOWAWCZE OBRAŻEŃ MNOGICH,1a,2022,2022
